Orthogroup	Syaj	Syad
OG0002971	Syaj.g_02225	Syad.g_00125
OG0002972	Syaj.g_00018	Syad.g_02230
OG0002974	Syaj.g_01452	Syad.g_02361
OG0002977	Syaj.g_02085	Syad.g_03004
OG0002980	Syaj.g_02778	Syad.g_00733
OG0002981	Syaj.g_02785	Syad.g_00740
OG0002984	Syaj.g_00069	Syad.g_00901
OG0002986	Syaj.g_01149	Syad.g_02022
OG0002987	Syaj.g_01148	Syad.g_02021
OG0002988	Syaj.g_01147	Syad.g_02020
OG0002991	Syaj.g_00747	Syad.g_01623
OG0002992	Syaj.g_00749	Syad.g_01625
OG0003029	Syaj.g_00139	Syad.g_00972
OG0003054	Syaj.g_01076	Syad.g_00862
OG0003066	Syaj.g_01450	Syad.g_02359
OG0003103	Syaj.g_02232	Syad.g_00132
OG0003105	Syaj.g_00391	Syad.g_01248
OG0003106	Syaj.g_00516	Syad.g_01389
OG0003107	Syaj.g_02794	Syad.g_00749
OG0003108	Syaj.g_00956	Syad.g_01814
OG0003110	Syaj.g_01204	Syad.g_02071
OG0003111	Syaj.g_01210	Syad.g_02080
OG0003113	Syaj.g_01182	Syad.g_02056
OG0003115	Syaj.g_01221	Syad.g_02091
OG0003116	Syaj.g_01225	Syad.g_02095
OG0003117	Syaj.g_01246	Syad.g_02118
OG0003118	Syaj.g_01248	Syad.g_02120
OG0003121	Syaj.g_00141	Syad.g_00974
OG0003124	Syaj.g_01078, Syaj.g_00874, Syaj.g_01404	Syad.g_01869, Syad.g_02604
OG0003129	Syaj.g_01169	Syad.g_02041
OG0003131	Syaj.g_01311	Syad.g_02181
OG0003133	Syaj.g_01783	Syad.g_02684
OG0003137	Syaj.g_01648	Syad.g_02551
OG0003138	Syaj.g_00328	Syad.g_01179
OG0003139	Syaj.g_01177	Syad.g_02051
OG0003140	Syaj.g_02841	Syad.g_00797
OG0003141	Syaj.g_02204	Syad.g_00100
OG0003142	Syaj.g_00006	Syad.g_01401
OG0003143	Syaj.g_01159	Syad.g_02031
OG0003144	Syaj.g_01860	Syad.g_02775
OG0003193	Syaj.g_02157	Syad.g_00035
OG0003198	Syaj.g_02850	Syad.g_00807
OG0003246	Syaj.g_02890	Syad.g_00835
OG0003248	Syaj.g_01112	Syad.g_01973
OG0003258	Syaj.g_00060	Syad.g_00892
OG0003259	Syaj.g_01102	Syad.g_01959
OG0003266	Syaj.g_00284	Syad.g_01118
OG0003267	Syaj.g_00493	Syad.g_01367
OG0003271	Syaj.g_01150	Syad.g_02023
OG0003273	Syaj.g_01212	Syad.g_02082
OG0003274	Syaj.g_01245	Syad.g_02117
OG0003277	Syaj.g_00140	Syad.g_00973
OG0003284	Syaj.g_01810	Syad.g_02004
OG0003294	Syaj.g_02665	Syad.g_00616
OG0003295	Syaj.g_02233	Syad.g_00133
OG0003296	Syaj.g_02896	Syad.g_00840
OG0003297	Syaj.g_00364	Syad.g_01216
OG0003299	Syaj.g_02189	Syad.g_00085
OG0003300	Syaj.g_02191	Syad.g_00087
OG0003301	Syaj.g_02633	Syad.g_00586
OG0003303	Syaj.g_01134	Syad.g_02007
OG0003304	Syaj.g_01200	Syad.g_02070
OG0003306	Syaj.g_01456, Syaj.g_01478	Syad.g_02379
OG0003307	Syaj.g_01457, Syaj.g_01479	Syad.g_02380
OG0003308	Syaj.g_01531	Syad.g_02426
OG0003498	Syaj.g_02121	Syad.g_01482
OG0003498	Syaj.g_02120	Syad.g_01483
OG0003517	Syaj.g_00422	Syad.g_01285
OG0003518	Syaj.g_01803	Syad.g_00851
OG0003525	Syaj.g_00965	Syad.g_01826
OG0003528	Syaj.g_02891	Syad.g_00836
OG0003530	Syaj.g_02166	Syad.g_00062
OG0003533	Syaj.g_02481	Syad.g_00439
OG0003534	Syaj.g_00598	Syad.g_01469
OG0003539	Syaj.g_00402	Syad.g_01263
OG0003550	Syaj.g_00937	Syad.g_01795
OG0003557	Syaj.g_00518	Syad.g_01391
OG0003558	Syaj.g_02190	Syad.g_00086
OG0003559	Syaj.g_00442	Syad.g_01305
OG0003560	Syaj.g_00893	Syad.g_01752
OG0003562	Syaj.g_01534	Syad.g_02429
OG0003563	Syaj.g_01538	Syad.g_02433
OG0003564	Syaj.g_01540	Syad.g_02435
OG0003565	Syaj.g_00983	Syad.g_02530
OG0003566	Syaj.g_01642	Syad.g_02545
OG0003567	Syaj.g_00961	Syad.g_02704
OG0003614	Syaj.g_00708	Syad.g_01577
OG0003780	Syaj.g_02358	Syad.g_00261
OG0003781	Syaj.g_02356	Syad.g_00264
OG0003813	Syaj.g_02361	Syad.g_00270
OG0003820	Syaj.g_00341	Syad.g_01192
OG0003830	Syaj.g_02089	Syad.g_03008
OG0003837	Syaj.g_00327	Syad.g_01178
OG0003843	Syaj.g_01353	Syad.g_02244
OG0003844	Syaj.g_00515	Syad.g_01388
OG0003845	Syaj.g_01161	Syad.g_02033
OG0003853	Syaj.g_01785	Syad.g_02685
OG0003859	Syaj.g_01439	Syad.g_01143
OG0003863	Syaj.g_02682	Syad.g_00637
OG0003864	Syaj.g_01921	Syad.g_02836
OG0003870	Syaj.g_02859	Syad.g_00816
OG0003883	Syaj.g_02668	Syad.g_00620
OG0003884	Syaj.g_01214	Syad.g_02085
OG0003894	Syaj.g_01092	Syad.g_02000, Syad.g_00864, Syad.g_01424
OG0003896	Syaj.g_02889	Syad.g_00834
OG0003898	Syaj.g_00029	Syad.g_02220
OG0003899	Syaj.g_02188	Syad.g_00084
OG0003900	Syaj.g_02624	Syad.g_00582
OG0003901	Syaj.g_00259	Syad.g_01102, Syad.g_01096, Syad.g_01095
OG0003902	Syaj.g_00579	Syad.g_01450, Syad.g_01449
OG0003903	Syaj.g_00754	Syad.g_01630
OG0003904	Syaj.g_01324	Syad.g_02192
OG0003908	Syaj.g_01096	Syad.g_02236
OG0003909	Syaj.g_01523, Syaj.g_01799	Syad.g_02341, Syad.g_02417
OG0003910	Syaj.g_01530	Syad.g_02425
OG0003911	Syaj.g_01532	Syad.g_02427
OG0003912	Syaj.g_01535	Syad.g_02430
OG0003913	Syaj.g_01536	Syad.g_02431
OG0003914	Syaj.g_01687	Syad.g_02584
OG0003915	Syaj.g_02047	Syad.g_02959
OG0004075	Syaj.g_02155	Syad.g_00033
OG0004097	Syaj.g_00623	Syad.g_01496
OG0004098	Syaj.g_00622	Syad.g_01495
OG0004299	Syaj.g_01820	Syad.g_02730
OG0004304	Syaj.g_01573	Syad.g_02468
OG0004305	Syaj.g_01572	Syad.g_02467
OG0004307	Syaj.g_00476	Syad.g_01336
OG0004308	Syaj.g_02122	Syad.g_03045, Syad.g_03048
OG0004309	Syaj.g_00001	Syad.g_01403
OG0004323	Syaj.g_02528	Syad.g_00486
OG0004330	Syaj.g_00610	Syad.g_01481
OG0004334	Syaj.g_01657	Syad.g_02558
OG0004353	Syaj.g_01737	Syad.g_02640
OG0004355	Syaj.g_00407	Syad.g_01269
OG0004358	Syaj.g_02050	Syad.g_02962
OG0004362	Syaj.g_02401	Syad.g_00291
OG0004364	Syaj.g_02464	Syad.g_00424
OG0004365	Syaj.g_02847	Syad.g_00803
OG0004366	Syaj.g_02905	Syad.g_01137, Syad.g_02529, Syad.g_01868
OG0004367	Syaj.g_00490	Syad.g_01365
OG0004368	Syaj.g_00012	Syad.g_01404
OG0004371	Syaj.g_01145	Syad.g_02018
OG0004372	Syaj.g_01381	Syad.g_02278
OG0004373	Syaj.g_01533	Syad.g_02428
OG0004374	Syaj.g_01537	Syad.g_02432
OG0004375	Syaj.g_02862	Syad.g_02600, Syad.g_02751
OG0004376	Syaj.g_01779	Syad.g_02679
OG0004377	Syaj.g_01782	Syad.g_02683
OG0005008	Syaj.g_00671	Syad.g_01551
OG0005026	Syaj.g_02666	Syad.g_00617
OG0005030	Syaj.g_01618	Syad.g_02515
OG0005065	Syaj.g_02254, Syaj.g_01073	Syad.g_00154
OG0005066	Syaj.g_02482	Syad.g_00440
OG0005067	Syaj.g_02632	Syad.g_00585
OG0005068	Syaj.g_02845	Syad.g_00801
OG0005069	Syaj.g_02846	Syad.g_00802
OG0005070	Syaj.g_02886	Syad.g_00830
OG0005071	Syaj.g_00270	Syad.g_01107
OG0005072	Syaj.g_00321	Syad.g_01172
OG0005074	Syaj.g_00436	Syad.g_01299
OG0005075	Syaj.g_00473	Syad.g_01334
OG0005076	Syaj.g_00517	Syad.g_01390
OG0005078	Syaj.g_00752	Syad.g_01628
OG0005079	Syaj.g_00753	Syad.g_01629
OG0005080	Syaj.g_00755	Syad.g_01631
OG0005081	Syaj.g_00756	Syad.g_01632
OG0005082	Syaj.g_00560	Syad.g_01820
OG0005083	Syaj.g_00967	Syad.g_01829
OG0005084	Syaj.g_00971	Syad.g_01833
OG0005086	Syaj.g_00528, Syaj.g_00534	Syad.g_01970
OG0005087	Syaj.g_01113	Syad.g_01974
OG0005088	Syaj.g_01139	Syad.g_02013
OG0005089	Syaj.g_01142	Syad.g_02016
OG0005090	Syaj.g_01144	Syad.g_02017, Syad.g_02527
OG0005092	Syaj.g_01209, Syaj.g_01677	Syad.g_02079
OG0005093	Syaj.g_01226	Syad.g_02096
OG0005094	Syaj.g_01467	Syad.g_02368
OG0005095	Syaj.g_01539	Syad.g_02434
OG0005096	Syaj.g_01576	Syad.g_02469
OG0005097	Syaj.g_01577	Syad.g_02470
OG0005098	Syaj.g_01583	Syad.g_02477
OG0005099	Syaj.g_01623	Syad.g_02520
OG0005100	Syaj.g_01692	Syad.g_02590
OG0005101	Syaj.g_01789	Syad.g_02687
OG0005102	Syaj.g_01954	Syad.g_02867
OG0005103	Syaj.g_02107	Syad.g_03029
OG0005881	Syaj.g_02154	Syad.g_00032
OG0005882	Syaj.g_02161	Syad.g_00039
OG0005883	Syaj.g_02162	Syad.g_00040
OG0005886	Syaj.g_02172	Syad.g_00068
OG0005889	Syaj.g_02450	Syad.g_00379
OG0005894	Syaj.g_00544	Syad.g_00399
OG0005896	Syaj.g_02572	Syad.g_00529
OG0005897	Syaj.g_02626	Syad.g_00584
OG0005898	Syaj.g_02634	Syad.g_00587
OG0005899	Syaj.g_02680	Syad.g_00634
OG0005900	Syaj.g_02842	Syad.g_00798
OG0005901	Syaj.g_02843	Syad.g_00799
OG0005902	Syaj.g_02844	Syad.g_00800
OG0005903	Syaj.g_02849	Syad.g_00806
OG0005904	Syaj.g_02851	Syad.g_00808
OG0005905	Syaj.g_02852	Syad.g_00809
OG0005906	Syaj.g_02894	Syad.g_00838
OG0005907	Syaj.g_02899	Syad.g_00843
OG0005909	Syaj.g_01675	Syad.g_00859
OG0005910	Syaj.g_00877	Syad.g_00863
OG0005911	Syaj.g_00169	Syad.g_01005
OG0005912	Syaj.g_00170	Syad.g_01006
OG0005914	Syaj.g_00278	Syad.g_01113
OG0005915	Syaj.g_00022	Syad.g_01139
OG0005916	Syaj.g_00366	Syad.g_01218
OG0005917	Syaj.g_00400	Syad.g_01261
OG0005918	Syaj.g_00401	Syad.g_01262
OG0005919	Syaj.g_00448	Syad.g_01311
OG0005920	Syaj.g_00452	Syad.g_01316
OG0005921	Syaj.g_00455	Syad.g_01318
OG0005922	Syaj.g_00457	Syad.g_01319
OG0005925	Syaj.g_00532	Syad.g_01350
OG0005926	Syaj.g_00882	Syad.g_01352
OG0005927	Syaj.g_01095	Syad.g_01353
OG0005928	Syaj.g_00884	Syad.g_01355
OG0005931	Syaj.g_00511	Syad.g_01384
OG0005932	Syaj.g_00513	Syad.g_01386
OG0005934	Syaj.g_00362	Syad.g_01417
OG0005935	Syaj.g_00570	Syad.g_01440
OG0005936	Syaj.g_00608	Syad.g_01476
OG0005937	Syaj.g_00662	Syad.g_01544
OG0005938	Syaj.g_00670	Syad.g_01552
OG0005939	Syaj.g_00692	Syad.g_01562
OG0005940	Syaj.g_02868	Syad.g_01580
OG0005941	Syaj.g_00890	Syad.g_01747
OG0005942	Syaj.g_00891	Syad.g_01750
OG0005943	Syaj.g_00892	Syad.g_01751
OG0005944	Syaj.g_00464	Syad.g_01821
OG0005945	Syaj.g_00963	Syad.g_01823
OG0005946	Syaj.g_00964	Syad.g_01825
OG0005947	Syaj.g_00976	Syad.g_01840
OG0005948	Syaj.g_00977	Syad.g_01842
OG0005950	Syaj.g_01071	Syad.g_01954
OG0005951	Syaj.g_01072	Syad.g_01955
OG0005952	Syaj.g_01103	Syad.g_01960
OG0005954	Syaj.g_01114	Syad.g_01975
OG0005955	Syaj.g_01129	Syad.g_01992
OG0005956	Syaj.g_01138	Syad.g_02012
OG0005957	Syaj.g_01140	Syad.g_02014
OG0005958	Syaj.g_01141	Syad.g_02015
OG0005959	Syaj.g_01146	Syad.g_02019
OG0005960	Syaj.g_01152	Syad.g_02025
OG0005961	Syaj.g_01175	Syad.g_02049
OG0005962	Syaj.g_01206	Syad.g_02072
OG0005963	Syaj.g_01217	Syad.g_02087
OG0005964	Syaj.g_01223	Syad.g_02093
OG0005965	Syaj.g_01256	Syad.g_02128
OG0005967	Syaj.g_00626	Syad.g_02225
OG0005968	Syaj.g_02861	Syad.g_02226
OG0005969	Syaj.g_01435	Syad.g_02329
OG0005971	Syaj.g_01480	Syad.g_02381
OG0005972	Syaj.g_01500	Syad.g_02394
OG0005973	Syaj.g_01514	Syad.g_02408
OG0005974	Syaj.g_01619	Syad.g_02516
OG0005975	Syaj.g_01740	Syad.g_02641
OG0005976	Syaj.g_01777	Syad.g_02677
OG0005979	Syaj.g_01925	Syad.g_02840
OG0005980	Syaj.g_01969	Syad.g_02881
OG0005981	Syaj.g_02041	Syad.g_02954
