Orthogroup	Syar	Syat
OG0006428	Syar.g_00741	Syat.g_00196
OG0006429	Syar.g_00769	Syat.g_01746
OG0006431	Syar.g_00793	Syat.g_01743
OG0006432	Syar.g_00808	Syat.g_01712
OG0006433	Syar.g_00809	Syat.g_00865
OG0006435	Syar.g_00857	Syat.g_01434
OG0006436	Syar.g_00869	Syat.g_02430
OG0006441	Syar.g_01340	Syat.g_00247
OG0006442	Syar.g_01343	Syat.g_00242
OG0006443	Syar.g_01352	Syat.g_02576
OG0006444	Syar.g_01354	Syat.g_02584
OG0006453	Syar.g_01436	Syat.g_02655
OG0006454	Syar.g_01437	Syat.g_02656
OG0006455	Syar.g_01519	Syat.g_00863
OG0006457	Syar.g_01584	Syat.g_01953
OG0006458	Syar.g_01591	Syat.g_03293
OG0006459	Syar.g_01606	Syat.g_00751
OG0006464	Syar.g_01856	Syat.g_01681
OG0006465	Syar.g_01857	Syat.g_01682
OG0006466	Syar.g_01886	Syat.g_01706
OG0006467	Syar.g_01906	Syat.g_01780
OG0006468	Syar.g_02058	Syat.g_01683
OG0006473	Syar.g_02121	Syat.g_02580
OG0006476	Syar.g_02157	Syat.g_03346
OG0006477	Syar.g_02162	Syat.g_02583
OG0006478	Syar.g_02165	Syat.g_00182
OG0006479	Syar.g_02221	Syat.g_00944
OG0006480	Syar.g_02283	Syat.g_02959
OG0006482	Syar.g_02396	Syat.g_01120
OG0006483	Syar.g_02449	Syat.g_01715
OG0006484	Syar.g_02450	Syat.g_00362
OG0006485	Syar.g_02451	Syat.g_00361
OG0006486	Syar.g_02452	Syat.g_00360
OG0006487	Syar.g_02453	Syat.g_00359
OG0006488	Syar.g_02455	Syat.g_00357
OG0006489	Syar.g_02456	Syat.g_00356
OG0006490	Syar.g_02457	Syat.g_00355
OG0006491	Syar.g_02459	Syat.g_00354
OG0006492	Syar.g_02460	Syat.g_00353
OG0006493	Syar.g_02464	Syat.g_00350
OG0006494	Syar.g_02466	Syat.g_00348
OG0006496	Syar.g_03068	Syat.g_00340
