Orthogroup	Syaf	Syai
OG0004388	Syaf.g_01361	Syai.g_00925
OG0004389	Syaf.g_01362, Syaf.g_02007	Syai.g_02067
OG0004390	Syaf.g_01389	Syai.g_02040
OG0004391	Syaf.g_01522	Syai.g_00473, Syai.g_01853
OG0004392	Syaf.g_01650	Syai.g_01703
OG0004393	Syaf.g_01695	Syai.g_01648
OG0004985	Syaf.g_01509	Syai.g_01922
OG0005059	Syaf.g_00652	Syai.g_02770
OG0005073	Syaf.g_01338	Syai.g_02083
OG0005113	Syaf.g_00286	Syai.g_00216
OG0005115	Syaf.g_00659	Syai.g_02763
OG0005116	Syaf.g_00701	Syai.g_02712
OG0005119	Syaf.g_00991	Syai.g_02421
OG0005120	Syaf.g_01035	Syai.g_02376
OG0005123	Syaf.g_01344	Syai.g_02076
OG0005125	Syaf.g_01496	Syai.g_01934
OG0005127	Syaf.g_01529	Syai.g_01897
OG0005128	Syaf.g_01530	Syai.g_01896
OG0005129	Syaf.g_01569	Syai.g_01792
OG0005130	Syaf.g_01651	Syai.g_01701
OG0005132	Syaf.g_01684	Syai.g_01657
OG0005133	Syaf.g_01757	Syai.g_01588
OG0005134	Syaf.g_01873	Syai.g_01092, Syai.g_01880
OG0005136	Syaf.g_02074	Syai.g_01297
OG0005139	Syaf.g_02159	Syai.g_00590
OG0005140	Syaf.g_02160	Syai.g_00589
OG0005141	Syaf.g_02377	Syai.g_01039
OG0006001	Syaf.g_00325	Syai.g_00184
OG0006002	Syaf.g_00689	Syai.g_02730
OG0006003	Syaf.g_00702	Syai.g_02711
OG0006004	Syaf.g_01191	Syai.g_02248
OG0006005	Syaf.g_01298	Syai.g_02135
OG0006008	Syaf.g_01543	Syai.g_02443
OG0006011	Syaf.g_01723	Syai.g_01619
OG0006013	Syaf.g_01874	Syai.g_01091
OG0006014	Syaf.g_02008	Syai.g_00921
OG0006016	Syaf.g_02076	Syai.g_01295
OG0006031	Syaf.g_02667	Syai.g_00693
