Orthogroup	Prbl	Prbk
OG0003001	Prbl.g_02206	Prbk.g_02193
OG0003002	Prbl.g_02205	Prbk.g_02194
OG0003003	Prbl.g_02201	Prbk.g_02198
OG0003004	Prbl.g_02200	Prbk.g_02199
OG0003005	Prbl.g_02199	Prbk.g_02200
OG0003006	Prbl.g_02198	Prbk.g_02201
OG0003007	Prbl.g_02191	Prbk.g_02208
OG0003008	Prbl.g_02184	Prbk.g_02215
OG0003009	Prbl.g_02183	Prbk.g_02216
OG0003010	Prbl.g_02176	Prbk.g_02223
OG0003011	Prbl.g_02159	Prbk.g_02240
OG0003012	Prbl.g_02135	Prbk.g_02264
OG0003013	Prbl.g_02130	Prbk.g_02269
OG0003014	Prbl.g_02126	Prbk.g_02273
OG0003015	Prbl.g_00144	Prbk.g_00700
OG0003023	Prbl.g_00413	Prbk.g_00927
OG0003040	Prbl.g_02633	Prbk.g_02673
OG0003043	Prbl.g_02657	Prbk.g_00083
OG0003044	Prbl.g_01159	Prbk.g_00829
OG0003045	Prbl.g_01953	Prbk.g_00900, Prbk.g_01480
OG0003112	Prbl.g_02046	Prbk.g_01547
OG0003113	Prbl.g_02038	Prbk.g_01555
OG0003114	Prbl.g_01309	Prbk.g_00213
OG0003116	Prbl.g_00002	Prbk.g_01741
OG0003118	Prbl.g_01951	Prbk.g_01478
OG0003119	Prbl.g_01942	Prbk.g_01467
OG0003120	Prbl.g_01935	Prbk.g_01460
OG0003121	Prbl.g_01912	Prbk.g_01358
OG0003122	Prbl.g_00460	Prbk.g_02010
OG0003123	Prbl.g_00478	Prbk.g_02028
OG0003125	Prbl.g_01880	Prbk.g_01896
OG0003126	Prbl.g_01745	Prbk.g_01160
OG0003127	Prbl.g_02099	Prbk.g_00152
OG0003128	Prbl.g_01812	Prbk.g_02660
OG0003129	Prbl.g_01811	Prbk.g_02661
OG0003130	Prbl.g_01810	Prbk.g_02662
OG0003131	Prbl.g_01802	Prbk.g_02670
OG0003132	Prbl.g_01702	Prbk.g_01684
OG0003133	Prbl.g_01701	Prbk.g_01685
OG0003135	Prbl.g_02619	Prbk.g_01739
OG0003136	Prbl.g_02610	Prbk.g_01730
OG0003139	Prbl.g_00744	Prbk.g_01102
OG0003140	Prbl.g_01518	Prbk.g_01973
OG0003141	Prbl.g_01519	Prbk.g_01972
OG0003142	Prbl.g_01525	Prbk.g_01966
OG0003143	Prbl.g_01823	Prbk.g_01850
OG0003144	Prbl.g_02662	Prbk.g_00078
OG0003145	Prbl.g_02661	Prbk.g_00079
OG0003146	Prbl.g_01876	Prbk.g_01798
OG0003147	Prbl.g_01852	Prbk.g_01822
OG0003148	Prbl.g_02576	Prbk.g_00628
OG0003149	Prbl.g_02389	Prbk.g_02414
OG0003150	Prbl.g_02381	Prbk.g_02422
OG0003151	Prbl.g_01584	Prbk.g_02576
OG0003152	Prbl.g_01598	Prbk.g_02590
OG0003153	Prbl.g_01651	Prbk.g_02643
OG0003154	Prbl.g_01660	Prbk.g_02652
OG0003155	Prbl.g_00233	Prbk.g_00268
OG0003156	Prbl.g_00232	Prbk.g_00269
OG0003157	Prbl.g_02399	Prbk.g_02404
OG0003158	Prbl.g_01351	Prbk.g_02102
OG0003159	Prbl.g_01352	Prbk.g_02101
OG0003160	Prbl.g_01066	Prbk.g_01673
OG0003161	Prbl.g_01067	Prbk.g_01672
OG0003162	Prbl.g_01213	Prbk.g_00884
OG0003163	Prbl.g_01170	Prbk.g_00840
OG0003164	Prbl.g_01415	Prbk.g_00455
OG0003165	Prbl.g_00867	Prbk.g_00502
OG0003166	Prbl.g_00734	Prbk.g_01949
OG0003167	Prbl.g_00673	Prbk.g_00349
OG0003168	Prbl.g_01480	Prbk.g_00390
OG0003169	Prbl.g_01481	Prbk.g_00389
OG0003170	Prbl.g_01482	Prbk.g_00388
OG0003171	Prbl.g_01483	Prbk.g_00387
OG0003172	Prbl.g_00128	Prbk.g_00684
OG0003173	Prbl.g_00131	Prbk.g_00687
OG0003174	Prbl.g_01012	Prbk.g_01345
OG0003175	Prbl.g_01010	Prbk.g_01347
OG0003176	Prbl.g_01009	Prbk.g_01348
OG0003177	Prbl.g_01008	Prbk.g_01349
OG0003178	Prbl.g_01007	Prbk.g_01350
OG0003179	Prbl.g_01018	Prbk.g_01339
OG0003180	Prbl.g_01017	Prbk.g_01340
OG0003181	Prbl.g_01016	Prbk.g_01341
OG0003182	Prbl.g_02218	Prbk.g_02181
OG0003183	Prbl.g_02177	Prbk.g_02222
OG0003191	Prbl.g_01319	Prbk.g_00203
OG0003193	Prbl.g_00208	Prbk.g_01528
OG0003194	Prbl.g_01605	Prbk.g_02597
OG0003195	Prbl.g_02284	Prbk.g_02520
OG0003196	Prbl.g_02289	Prbk.g_02515
OG0003197	Prbl.g_02401	Prbk.g_02402
OG0003198	Prbl.g_02402	Prbk.g_02401
OG0003199	Prbl.g_00109	Prbk.g_01240
OG0003200	Prbl.g_00004	Prbk.g_01743
OG0003201	Prbl.g_00029	Prbk.g_01769
OG0003202	Prbl.g_00044	Prbk.g_01784
OG0003203	Prbl.g_00049	Prbk.g_01789
OG0003204	Prbl.g_01522	Prbk.g_01969
OG0003205	Prbl.g_01530	Prbk.g_01961
OG0003206	Prbl.g_01670	Prbk.g_01717
OG0003207	Prbl.g_01720	Prbk.g_01185
OG0003208	Prbl.g_00529	Prbk.g_02079
OG0003209	Prbl.g_00468	Prbk.g_02018
OG0003210	Prbl.g_00169	Prbk.g_00115
OG0003211	Prbl.g_00188	Prbk.g_01510
OG0003212	Prbl.g_01947	Prbk.g_01473
OG0003213	Prbl.g_00616	Prbk.g_01328
OG0003214	Prbl.g_01225	Prbk.g_00896
OG0003215	Prbl.g_01165	Prbk.g_00835
OG0003216	Prbl.g_01514	Prbk.g_01009
OG0003217	Prbl.g_00313	Prbk.g_00741
OG0003218	Prbl.g_02277	Prbk.g_02122
OG0003219	Prbl.g_02272	Prbk.g_02127
OG0003220	Prbl.g_02270	Prbk.g_02129
OG0003221	Prbl.g_02268	Prbk.g_02131
OG0003222	Prbl.g_02267	Prbk.g_02132
OG0003223	Prbl.g_02265	Prbk.g_02134
OG0003338	Prbl.g_00005	Prbk.g_01744
OG0003362	Prbl.g_02037	Prbk.g_01557
OG0003363	Prbl.g_01153	Prbk.g_00823
OG0003364	Prbl.g_01155	Prbk.g_00825
OG0003365	Prbl.g_01156	Prbk.g_00826
OG0003378	Prbl.g_02259	Prbk.g_02140
OG0003380	Prbl.g_00164	Prbk.g_00120
OG0003381	Prbl.g_00110	Prbk.g_01239, Prbk.g_02702
OG0003382	Prbl.g_01954	Prbk.g_01481
OG0003606	Prbl.g_01106	Prbk.g_00125
OG0003607	Prbl.g_01096	Prbk.g_01645
OG0003608	Prbl.g_01095	Prbk.g_01646
OG0003609	Prbl.g_01087	Prbk.g_01653
OG0003610	Prbl.g_01085	Prbk.g_01655
OG0003611	Prbl.g_01083	Prbk.g_01657
OG0003612	Prbl.g_01073	Prbk.g_01666
OG0003613	Prbl.g_01065	Prbk.g_01674
OG0003614	Prbl.g_00672	Prbk.g_00348
OG0003615	Prbl.g_00671	Prbk.g_00347
OG0003616	Prbl.g_00670	Prbk.g_00346
OG0003617	Prbl.g_00669	Prbk.g_00345
OG0003618	Prbl.g_00668	Prbk.g_00344
OG0003619	Prbl.g_00667	Prbk.g_00343
OG0003620	Prbl.g_00666	Prbk.g_00342
OG0003621	Prbl.g_00665	Prbk.g_00341
OG0003622	Prbl.g_00660	Prbk.g_00336
OG0003623	Prbl.g_00659	Prbk.g_00335
OG0003624	Prbl.g_00655	Prbk.g_00331
OG0003625	Prbl.g_01362	Prbk.g_02090
OG0003626	Prbl.g_01368	Prbk.g_02084
OG0003627	Prbl.g_00112	Prbk.g_00161
OG0003628	Prbl.g_01929	Prbk.g_01375
OG0003629	Prbl.g_01928	Prbk.g_01374
OG0003630	Prbl.g_01927	Prbk.g_01373
OG0003631	Prbl.g_01913	Prbk.g_01359
OG0003632	Prbl.g_01911	Prbk.g_01357
OG0003633	Prbl.g_01014	Prbk.g_01343
OG0003634	Prbl.g_01019	Prbk.g_01338
OG0003635	Prbl.g_01021	Prbk.g_01336
OG0003636	Prbl.g_01023	Prbk.g_01334
OG0003637	Prbl.g_01024	Prbk.g_01333
OG0003638	Prbl.g_00146	Prbk.g_00702
OG0003639	Prbl.g_00139	Prbk.g_00695
OG0003640	Prbl.g_00137	Prbk.g_00693
OG0003641	Prbl.g_00135	Prbk.g_00691
OG0003642	Prbl.g_00134	Prbk.g_00690
OG0003643	Prbl.g_00123	Prbk.g_00679
OG0003644	Prbl.g_00122	Prbk.g_00678
OG0003645	Prbl.g_01237	Prbk.g_00677
OG0003646	Prbl.g_01238	Prbk.g_00676
OG0003647	Prbl.g_01239	Prbk.g_00675
OG0003648	Prbl.g_01240	Prbk.g_00674
OG0003649	Prbl.g_01255	Prbk.g_00659
OG0003650	Prbl.g_01270	Prbk.g_00644
OG0003651	Prbl.g_01273	Prbk.g_00641
OG0003652	Prbl.g_00166	Prbk.g_00118
OG0003653	Prbl.g_00167	Prbk.g_00117
OG0003654	Prbl.g_00168	Prbk.g_00116
OG0003655	Prbl.g_00170	Prbk.g_00114
OG0003656	Prbl.g_00171	Prbk.g_00113
OG0003657	Prbl.g_00172	Prbk.g_00112
OG0003658	Prbl.g_00174	Prbk.g_00110
OG0003659	Prbl.g_01194	Prbk.g_00864
OG0003660	Prbl.g_01192	Prbk.g_00862
OG0003661	Prbl.g_01172	Prbk.g_00842
OG0003662	Prbl.g_01169	Prbk.g_00839
OG0003663	Prbl.g_01166	Prbk.g_00836
OG0003664	Prbl.g_01161	Prbk.g_00831
OG0003665	Prbl.g_01158	Prbk.g_00828
OG0003666	Prbl.g_01152	Prbk.g_00822
OG0003667	Prbl.g_01150	Prbk.g_00820
OG0003668	Prbl.g_01149	Prbk.g_00819
OG0003669	Prbl.g_01145	Prbk.g_00815
OG0003670	Prbl.g_01125	Prbk.g_00795
OG0003671	Prbl.g_01124	Prbk.g_00794
OG0003672	Prbl.g_01123	Prbk.g_00793
OG0003673	Prbl.g_01122	Prbk.g_00792
OG0003674	Prbl.g_00330	Prbk.g_01397
OG0003675	Prbl.g_00386	Prbk.g_01452
OG0003676	Prbl.g_00387	Prbk.g_01453
OG0003677	Prbl.g_00388	Prbk.g_01454
OG0003678	Prbl.g_00060	Prbk.g_01289
OG0003679	Prbl.g_00059	Prbk.g_01290
OG0003680	Prbl.g_00058	Prbk.g_01291
OG0003682	Prbl.g_00263	Prbk.g_00791
OG0003683	Prbl.g_00306	Prbk.g_00748
OG0003684	Prbl.g_00312	Prbk.g_00742
OG0003686	Prbl.g_00585	Prbk.g_01297
OG0003687	Prbl.g_00584	Prbk.g_01296
OG0003688	Prbl.g_00580	Prbk.g_00039
OG0003689	Prbl.g_00689	Prbk.g_01232
OG0003690	Prbl.g_00713	Prbk.g_01208
OG0003691	Prbl.g_00714	Prbk.g_01207
OG0003692	Prbl.g_01703	Prbk.g_01683
OG0003693	Prbl.g_01691	Prbk.g_01695
OG0003694	Prbl.g_01689	Prbk.g_01697
OG0003695	Prbl.g_01679	Prbk.g_01707
OG0003696	Prbl.g_01676	Prbk.g_01711
OG0003697	Prbl.g_01671	Prbk.g_01716
OG0003698	Prbl.g_02605	Prbk.g_01725
OG0003699	Prbl.g_02606	Prbk.g_01726
OG0003700	Prbl.g_02611	Prbk.g_01731
OG0003701	Prbl.g_02613	Prbk.g_01733
OG0003702	Prbl.g_02615	Prbk.g_01735
OG0003703	Prbl.g_02616	Prbk.g_01736
OG0003704	Prbl.g_00006	Prbk.g_01745
OG0003705	Prbl.g_00008	Prbk.g_01747
OG0003706	Prbl.g_00011	Prbk.g_01750
OG0003707	Prbl.g_00018	Prbk.g_01757
OG0003708	Prbl.g_00019	Prbk.g_01758
OG0003709	Prbl.g_00034	Prbk.g_01774
OG0003710	Prbl.g_00035	Prbk.g_01775
OG0003711	Prbl.g_00050	Prbk.g_01790
OG0003712	Prbl.g_00053	Prbk.g_01793
OG0003713	Prbl.g_00054	Prbk.g_01794
OG0003714	Prbl.g_00055	Prbk.g_01795
OG0003715	Prbl.g_00056	Prbk.g_01796
OG0003716	Prbl.g_01037	Prbk.g_00734
OG0003717	Prbl.g_01036	Prbk.g_00733
OG0003718	Prbl.g_01035	Prbk.g_00732
OG0003719	Prbl.g_01033	Prbk.g_00730
OG0003720	Prbl.g_00397	Prbk.g_00911
OG0003721	Prbl.g_00412	Prbk.g_00926
OG0003722	Prbl.g_01815	Prbk.g_01858
OG0003723	Prbl.g_01816	Prbk.g_01857
OG0003724	Prbl.g_01817	Prbk.g_01856
OG0003725	Prbl.g_01818	Prbk.g_01855
OG0003726	Prbl.g_01819	Prbk.g_01854
OG0003727	Prbl.g_01820	Prbk.g_01853
OG0003728	Prbl.g_01821	Prbk.g_01852
OG0003729	Prbl.g_01824	Prbk.g_01849
OG0003730	Prbl.g_01825	Prbk.g_01848
OG0003731	Prbl.g_01827	Prbk.g_01846
OG0003732	Prbl.g_01829	Prbk.g_01844
OG0003733	Prbl.g_01845	Prbk.g_01829
OG0003734	Prbl.g_01850	Prbk.g_01824
OG0003735	Prbl.g_01851	Prbk.g_01823
OG0003736	Prbl.g_01863	Prbk.g_01811
OG0003737	Prbl.g_01864	Prbk.g_01810
OG0003738	Prbl.g_01875	Prbk.g_01799
OG0003739	Prbl.g_02070	Prbk.g_01033
OG0003740	Prbl.g_01005	Prbk.g_00939
OG0003741	Prbl.g_01004	Prbk.g_00940
OG0003742	Prbl.g_01003	Prbk.g_00941
OG0003743	Prbl.g_01001	Prbk.g_00943
OG0003744	Prbl.g_00946	Prbk.g_00998
OG0003745	Prbl.g_00260	Prbk.g_00241
OG0003746	Prbl.g_00259	Prbk.g_00242
OG0003747	Prbl.g_00237	Prbk.g_00264
OG0003748	Prbl.g_00236	Prbk.g_00265
OG0003749	Prbl.g_00235	Prbk.g_00266
OG0003750	Prbl.g_00234	Prbk.g_00267
OG0003751	Prbl.g_00216	Prbk.g_00285
OG0003752	Prbl.g_00215	Prbk.g_00286
OG0003753	Prbl.g_00214	Prbk.g_00287
OG0003754	Prbl.g_00213	Prbk.g_00288
OG0003755	Prbl.g_00212	Prbk.g_00289
OG0003756	Prbl.g_00211	Prbk.g_00290
OG0003757	Prbl.g_00210	Prbk.g_00291
OG0003758	Prbl.g_00209	Prbk.g_00292
OG0003759	Prbl.g_00726	Prbk.g_01957
OG0003760	Prbl.g_00729	Prbk.g_01954
OG0003761	Prbl.g_00730	Prbk.g_01953
OG0003762	Prbl.g_00731	Prbk.g_01952
OG0003763	Prbl.g_00732	Prbk.g_01951
OG0003764	Prbl.g_00733	Prbk.g_01950
OG0003765	Prbl.g_00737	Prbk.g_01946
OG0003766	Prbl.g_01517	Prbk.g_01974
OG0003767	Prbl.g_01520	Prbk.g_01971
OG0003768	Prbl.g_01521	Prbk.g_01970
OG0003769	Prbl.g_01523	Prbk.g_01968
OG0003770	Prbl.g_01524	Prbk.g_01967
OG0003771	Prbl.g_01527	Prbk.g_01964
OG0003772	Prbl.g_00062	Prbk.g_01287
OG0003773	Prbl.g_00100	Prbk.g_01249
OG0003774	Prbl.g_00101	Prbk.g_01248
OG0003775	Prbl.g_00102	Prbk.g_01247
OG0003776	Prbl.g_00103	Prbk.g_01246
OG0003777	Prbl.g_00107	Prbk.g_01242
OG0003778	Prbl.g_00108	Prbk.g_01241
OG0003779	Prbl.g_00111	Prbk.g_01238
OG0003780	Prbl.g_01997	Prbk.g_01597
OG0003781	Prbl.g_02019	Prbk.g_01575
OG0003782	Prbl.g_02032	Prbk.g_01562
OG0003783	Prbl.g_02036	Prbk.g_01558
OG0003784	Prbl.g_02039	Prbk.g_01554
OG0003785	Prbl.g_02040	Prbk.g_01553
OG0003786	Prbl.g_02041	Prbk.g_01552
OG0003787	Prbl.g_02042	Prbk.g_01551
OG0003788	Prbl.g_02043	Prbk.g_01550
OG0003789	Prbl.g_02045	Prbk.g_01548
OG0003790	Prbl.g_02049	Prbk.g_01544
OG0003791	Prbl.g_00158	Prbk.g_01935
OG0003792	Prbl.g_00157	Prbk.g_01934
OG0003793	Prbl.g_00150	Prbk.g_01927
OG0003794	Prbl.g_01952	Prbk.g_01479
OG0003795	Prbl.g_01950	Prbk.g_01477
OG0003796	Prbl.g_01946	Prbk.g_01472
OG0003797	Prbl.g_01945	Prbk.g_01470
OG0003798	Prbl.g_01938	Prbk.g_01463
OG0003799	Prbl.g_01936	Prbk.g_01461
OG0003800	Prbl.g_01934	Prbk.g_01459
OG0003801	Prbl.g_01933	Prbk.g_01458
OG0003802	Prbl.g_01932	Prbk.g_01457
OG0003803	Prbl.g_01503	Prbk.g_02682
OG0003804	Prbl.g_01485	Prbk.g_00385
OG0003805	Prbl.g_01484	Prbk.g_00386
OG0003806	Prbl.g_01479	Prbk.g_00391
OG0003807	Prbl.g_01478	Prbk.g_00392
OG0003808	Prbl.g_01477	Prbk.g_00393
OG0003809	Prbl.g_01430	Prbk.g_00440
OG0003810	Prbl.g_01429	Prbk.g_00441
OG0003811	Prbl.g_01425	Prbk.g_00445
OG0003812	Prbl.g_00910	Prbk.g_00459
OG0003813	Prbl.g_00896	Prbk.g_00473
OG0003814	Prbl.g_00880	Prbk.g_00489
OG0003815	Prbl.g_00876	Prbk.g_00493
OG0003816	Prbl.g_00869	Prbk.g_00500
OG0003817	Prbl.g_00864	Prbk.g_00505
OG0003818	Prbl.g_00849	Prbk.g_00520
OG0003819	Prbl.g_00847	Prbk.g_00522
OG0003820	Prbl.g_00846	Prbk.g_00523
OG0003821	Prbl.g_00834	Prbk.g_00535
OG0003822	Prbl.g_00833	Prbk.g_00536
OG0003823	Prbl.g_00832	Prbk.g_00537
OG0003824	Prbl.g_00831	Prbk.g_00538
OG0003825	Prbl.g_01318	Prbk.g_00204
OG0003826	Prbl.g_01299	Prbk.g_00223
OG0003827	Prbl.g_01298	Prbk.g_00224
OG0003828	Prbl.g_01297	Prbk.g_00225
OG0003829	Prbl.g_01296	Prbk.g_00226
OG0003830	Prbl.g_00540	Prbk.g_01869
OG0003831	Prbl.g_00539	Prbk.g_01868
OG0003832	Prbl.g_00537	Prbk.g_01866
OG0003833	Prbl.g_00482	Prbk.g_02032
OG0003834	Prbl.g_00481	Prbk.g_02031
OG0003835	Prbl.g_00480	Prbk.g_02030
OG0003836	Prbl.g_00479	Prbk.g_02029
OG0003837	Prbl.g_00475	Prbk.g_02025
OG0003838	Prbl.g_00473	Prbk.g_02023
OG0003839	Prbl.g_00470	Prbk.g_02020
OG0003840	Prbl.g_00467	Prbk.g_02017
OG0003841	Prbl.g_01710	Prbk.g_01195
OG0003842	Prbl.g_01227	Prbk.g_01486
OG0003843	Prbl.g_00914	Prbk.g_00043
OG0003844	Prbl.g_00915	Prbk.g_00044
OG0003845	Prbl.g_00916	Prbk.g_00045
OG0003846	Prbl.g_00917	Prbk.g_00046
OG0003847	Prbl.g_00918	Prbk.g_00047
OG0003848	Prbl.g_00919	Prbk.g_00048
OG0003849	Prbl.g_00920	Prbk.g_00049
OG0003850	Prbl.g_00945	Prbk.g_00074
OG0003851	Prbl.g_01877	Prbk.g_01899
OG0003852	Prbl.g_00617	Prbk.g_00293
OG0003853	Prbl.g_00618	Prbk.g_00294
OG0003854	Prbl.g_00626	Prbk.g_00302
OG0003855	Prbl.g_00629	Prbk.g_00305
OG0003856	Prbl.g_00630	Prbk.g_00306
OG0003857	Prbl.g_00631	Prbk.g_00307
OG0003858	Prbl.g_01378	Prbk.g_01502
OG0003859	Prbl.g_02278	Prbk.g_02121
OG0003860	Prbl.g_02261	Prbk.g_02138
OG0003861	Prbl.g_02260	Prbk.g_02139
OG0003862	Prbl.g_02255	Prbk.g_02144
OG0003863	Prbl.g_02254	Prbk.g_02145
OG0003864	Prbl.g_02252	Prbk.g_02147
OG0003865	Prbl.g_02221	Prbk.g_02178
OG0003866	Prbl.g_02220	Prbk.g_02179
OG0003867	Prbl.g_02196	Prbk.g_02203
OG0003868	Prbl.g_02180	Prbk.g_02219
OG0003869	Prbl.g_02179	Prbk.g_02220
OG0003870	Prbl.g_02154	Prbk.g_02245
OG0003871	Prbl.g_02140	Prbk.g_02259
OG0003872	Prbl.g_00774	Prbk.g_01072
OG0003873	Prbl.g_00759	Prbk.g_01087
OG0003874	Prbl.g_00758	Prbk.g_01088
OG0003875	Prbl.g_02589	Prbk.g_00179
OG0003876	Prbl.g_02574	Prbk.g_00626
OG0003877	Prbl.g_02572	Prbk.g_00624
OG0003878	Prbl.g_02566	Prbk.g_00618
OG0003879	Prbl.g_02513	Prbk.g_00565
OG0003880	Prbl.g_02506	Prbk.g_02295
OG0003881	Prbl.g_02456	Prbk.g_02346
OG0003882	Prbl.g_02436	Prbk.g_02366
OG0003883	Prbl.g_02420	Prbk.g_02383
OG0003884	Prbl.g_02418	Prbk.g_02385
OG0003885	Prbl.g_02416	Prbk.g_02387
OG0003886	Prbl.g_02415	Prbk.g_02388
OG0003887	Prbl.g_02400	Prbk.g_02403
OG0003888	Prbl.g_02396	Prbk.g_02407
OG0003889	Prbl.g_02392	Prbk.g_02411
OG0003890	Prbl.g_02376	Prbk.g_02426
OG0003891	Prbl.g_02361	Prbk.g_02442
OG0003892	Prbl.g_02319	Prbk.g_02484
OG0003893	Prbl.g_02298	Prbk.g_02505
OG0003894	Prbl.g_02294	Prbk.g_02510
OG0003895	Prbl.g_02293	Prbk.g_02511
OG0003896	Prbl.g_02286	Prbk.g_02518
OG0003897	Prbl.g_02282	Prbk.g_02522
OG0003898	Prbl.g_02281	Prbk.g_02523
OG0003899	Prbl.g_01569	Prbk.g_02561
OG0003900	Prbl.g_01580	Prbk.g_02571
OG0003901	Prbl.g_01583	Prbk.g_02575
OG0003902	Prbl.g_01594	Prbk.g_02586
OG0003903	Prbl.g_01630	Prbk.g_02622
OG0003904	Prbl.g_01652	Prbk.g_02644
OG0003905	Prbl.g_01653	Prbk.g_02645
OG0003906	Prbl.g_01665	Prbk.g_02657
OG0003907	Prbl.g_00207	Prbk.g_01527
OG0003908	Prbl.g_00206	Prbk.g_01526
OG0003909	Prbl.g_00205	Prbk.g_01525
OG0003910	Prbl.g_00204	Prbk.g_01524
OG0003911	Prbl.g_00202	Prbk.g_01523
OG0003912	Prbl.g_00198	Prbk.g_01520
OG0003913	Prbl.g_01804	Prbk.g_02668
OG0003914	Prbl.g_01805	Prbk.g_02667
OG0003915	Prbl.g_01806	Prbk.g_02666
OG0003916	Prbl.g_02686	Prbk.g_01907
OG0003917	Prbl.g_02685	Prbk.g_01906
OG0003918	Prbl.g_02682	Prbk.g_01903
OG0003919	Prbl.g_02642	Prbk.g_02689
OG0003920	Prbl.g_02643	Prbk.g_02688
OG0003921	Prbl.g_02644	Prbk.g_02687
OG0003922	Prbl.g_02652	Prbk.g_00088
OG0003923	Prbl.g_02653	Prbk.g_00087
OG0003924	Prbl.g_02655	Prbk.g_00085
OG0003925	Prbl.g_02656	Prbk.g_00084
OG0003926	Prbl.g_02658	Prbk.g_00082
OG0003927	Prbl.g_02659	Prbk.g_00081
OG0003928	Prbl.g_02663	Prbk.g_00077
OG0003929	Prbl.g_02664	Prbk.g_00076
OG0003930	Prbl.g_01385	Prbk.g_02696
OG0003931	Prbl.g_01387	Prbk.g_02698
OG0004341	Prbl.g_00132	Prbk.g_00688
OG0004342	Prbl.g_01669	Prbk.g_01718
OG0004343	Prbl.g_00045	Prbk.g_01785
OG0004344	Prbl.g_00057	Prbk.g_01797
OG0004345	Prbl.g_00742	Prbk.g_01941
OG0004346	Prbl.g_00471	Prbk.g_02021
OG0004347	Prbl.g_01596	Prbk.g_02588
OG0004348	Prbl.g_02630	Prbk.g_02678
