Orthogroup	Species	Syab	Orthologs
OG0000005	Syas	Syab.g_02289	Syas.g_02665
OG0000005	Syag	Syab.g_02289	Syag.g_01708
OG0000005	Syak	Syab.g_02289	Syak.g_02401
OG0000005	Syaq	Syab.g_02289	Syaq.g_01658
OG0000005	Syal	Syab.g_02289	Syal.g_00606
OG0000005	Praf	Syab.g_02806, Syab.g_02232	Praf.g_00503
OG0000005	Prah	Syab.g_02806, Syab.g_02232	Prah.g_01652
OG0000005	Prbj	Syab.g_02806, Syab.g_02232	Prbj.g_00883
OG0000005	Prbk	Syab.g_02806, Syab.g_02232	Prbk.g_00933
OG0000005	Prbl	Syab.g_02806, Syab.g_02232	Prbl.g_00419
OG0000005	Pral	Syab.g_02806, Syab.g_02232	Pral.g_01075
OG0000005	Prat	Syab.g_02806, Syab.g_02232	Prat.g_01440
OG0000005	Prak	Syab.g_02806, Syab.g_02232	Prak.g_01474
OG0000005	Prap	Syab.g_02806, Syab.g_02232	Prap.g_00204
OG0000005	Prbe	Syab.g_02806, Syab.g_02232	Prbe.g_00228
OG0000005	Prbf	Syab.g_02806, Syab.g_02232	Prbf.g_00240
OG0000005	Prbg	Syab.g_02806, Syab.g_02232	Prbg.g_00674
OG0000005	Prbn	Syab.g_02806, Syab.g_02232	Prbn.g_00899
OG0000005	Pram	Syab.g_02806, Syab.g_02232	Pram.g_01295
OG0000005	Prbh	Syab.g_02806, Syab.g_02232	Prbh.g_00182
OG0000005	Prac	Syab.g_02806, Syab.g_02232	Prac.g_00335
OG0000005	Praq	Syab.g_02806, Syab.g_02232	Praq.g_00370
OG0000005	Prar	Syab.g_02806, Syab.g_02232	Prar.g_00771
OG0000005	Praa	Syab.g_02806, Syab.g_02232	Praa.g_01553
OG0000005	Prad	Syab.g_02806, Syab.g_02232	Prad.g_00438
OG0000005	Prae	Syab.g_02806, Syab.g_02232	Prae.g_01535
OG0000005	Prag	Syab.g_02806, Syab.g_02232	Prag.g_01566
OG0000005	Praw	Syab.g_02806, Syab.g_02232	Praw.g_00413
OG0000005	Prax	Syab.g_02806, Syab.g_02232	Prax.g_01652
OG0000005	Pray	Syab.g_02806, Syab.g_02232	Pray.g_01646
OG0000005	Praz	Syab.g_02806, Syab.g_02232	Praz.g_00965
OG0000005	Prba	Syab.g_02806, Syab.g_02232	Prba.g_00312
OG0000005	Prbi	Syab.g_02806, Syab.g_02232	Prbi.g_01666
OG0000005	Prao	Syab.g_02806, Syab.g_02232	Prao.g_01472
OG0000005	Prav	Syab.g_02806, Syab.g_02232	Prav.g_01654
OG0000005	Prbd	Syab.g_02806, Syab.g_02232	Prbd.g_01612
OG0000005	Pras	Syab.g_02806, Syab.g_02232	Pras.g_00429
OG0000005	Prau	Syab.g_02806, Syab.g_02232	Prau.g_01607
OG0000005	Prab	Syab.g_02806, Syab.g_02232	Prab.g_01542
OG0000005	Pran	Syab.g_02806, Syab.g_02232	Pran.g_00657
OG0000005	Prai	Syab.g_02806, Syab.g_02232	Prai.g_01538
OG0000005	Syap	Syab.g_02806, Syab.g_02232	Syap.g_01218
OG0000005	Syat	Syab.g_02806, Syab.g_02232	Syat.g_03105
OG0000005	Syas	Syab.g_02806, Syab.g_02232	Syas.g_02704
OG0000005	Prbc	Syab.g_02232	Prbc.g_00788
OG0000005	Praj	Syab.g_02232	Praj.g_01712
OG0000005	Prbb	Syab.g_02232	Prbb.g_01766
OG0000005	Prbm	Syab.g_02232	Prbm.g_01790
OG0000005	Syar	Syab.g_02232	Syar.g_02909
OG0000005	Syaq	Syab.g_02232	Syaq.g_01692
OG0000005	Syad	Syab.g_02232	Syad.g_02596
OG0000005	Syaj	Syab.g_02232	Syaj.g_01698
OG0000005	Syan	Syab.g_02232	Syan.g_01378
OG0000005	Syao	Syab.g_02232	Syao.g_01578
OG0000005	Syae	Syab.g_02232	Syae.g_01143
OG0000005	Syah	Syab.g_02232	Syah.g_02363
OG0000005	Syaa	Syab.g_02232	Syaa.g_00573
OG0000005	Syac	Syab.g_02232	Syac.g_00569
OG0000005	Syaf	Syab.g_02232	Syaf.g_01057
OG0000005	Syag	Syab.g_02232	Syag.g_01667
OG0000005	Syai	Syab.g_02232	Syai.g_02356
OG0000005	Syak	Syab.g_02232	Syak.g_02436
OG0000005	Syal	Syab.g_02232	Syal.g_00565
OG0000005	Syam	Syab.g_02232	Syam.g_01970
OG0000005	Syan	Syab.g_00981	Syan.g_00449
OG0000005	Syao	Syab.g_00981	Syao.g_01210
OG0000005	Syad	Syab.g_00981	Syad.g_02028
OG0000005	Syaj	Syab.g_00981	Syaj.g_01155
OG0000005	Syac	Syab.g_00981	Syac.g_01087
OG0000005	Syah	Syab.g_00981	Syah.g_01827
OG0000005	Syaf	Syab.g_00981	Syaf.g_01352, Syaf.g_01732
OG0000005	Syai	Syab.g_00981	Syai.g_02068, Syai.g_01611
OG0000005	Syam	Syab.g_00981	Syam.g_00715, Syam.g_01029
OG0000005	Syae	Syab.g_00981	Syae.g_00257
OG0000005	Syaa	Syab.g_00981	Syaa.g_01449
OG0000005	Syat	Syab.g_00981	Syat.g_01038
OG0000005	Syar	Syab.g_00981	Syar.g_01752
OG0000005	Syaq	Syab.g_00981	Syaq.g_00236
OG0000005	Syal	Syab.g_00981	Syal.g_01664
OG0000006	Prab	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prab.g_00231
OG0000006	Prai	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Pran.g_01951
OG0000006	Prac	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prac.g_01689
OG0000006	Praq	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Praq.g_01761
OG0000006	Prar	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prar.g_00086
OG0000006	Praa	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prad.g_01750
OG0000006	Prae	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prae.g_00244
OG0000006	Prao	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prao.g_00379
OG0000006	Pras	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prau.g_01316
OG0000006	Prax	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prax.g_01972
OG0000006	Pray	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Pray.g_00722
OG0000006	Praz	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Praz.g_00601
OG0000006	Prba	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prba.g_00460
OG0000006	Prbd	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbd.g_00998
OG0000006	Prbi	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbi.g_00265
OG0000006	Prag	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prav.g_02001
OG0000006	Praw	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Praw.g_01950
OG0000006	Prat	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prat.g_00248
OG0000006	Prak	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prak.g_00258
OG0000006	Prap	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prap.g_01470
OG0000006	Prbe	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbe.g_01794
OG0000006	Prbf	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbf.g_01580
OG0000006	Prbg	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbg.g_01024
OG0000006	Prbn	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbn.g_00308
OG0000006	Pram	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Pram.g_00229
OG0000006	Prbh	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbh.g_00538
OG0000006	Pral	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Pral.g_00797
OG0000006	Praj	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbc.g_02202
OG0000006	Prbm	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Prah	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbj.g_02699
OG0000006	Prbk	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbk.g_02695
OG0000006	Prbl	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361	Prbl.g_02601
OG0000006	Syap	Syab.g_01849	Syap.g_02770
OG0000006	Syar	Syab.g_01849	Syar.g_02439
OG0000006	Syan	Syab.g_01849	Syan.g_00791
OG0000006	Syao	Syab.g_01849	Syao.g_00919
OG0000006	Syat	Syab.g_01849	Syat.g_00371
OG0000006	Syag	Syab.g_01849	Syag.g_00435
OG0000006	Syak	Syab.g_01849	Syak.g_00057
OG0000006	Syaq	Syab.g_01849	Syaq.g_02108
OG0000006	Syac	Syab.g_01849	Syac.g_01002
OG0000006	Syah	Syab.g_01849	Syah.g_01912
OG0000006	Syai	Syab.g_01849	Syai.g_01126
OG0000006	Syam	Syab.g_01849	Syam.g_01446
OG0000006	Syaf	Syab.g_01849	Syaf.g_02288
OG0000006	Syad	Syab.g_01849	Syad.g_02130
OG0000006	Syaa	Syab.g_01849	Syaa.g_01611
OG0000006	Syae	Syab.g_01849	Syae.g_00096
OG0000006	Syal	Syab.g_01849	Syal.g_02611
OG0000006	Syan	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syan.g_01505, Syan.g_02101, Syan.g_02441
OG0000006	Syar	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syar.g_00151, Syar.g_02056, Syar.g_03013
OG0000006	Syat	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syat.g_01439, Syat.g_01865
OG0000006	Syas	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syas.g_01684, Syas.g_02565
OG0000006	Syad	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syad.g_00588, Syad.g_00829
OG0000006	Syaf	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syaf.g_00179, Syaf.g_02778
OG0000006	Syag	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syag.g_01772, Syag.g_02678, Syag.g_02687
OG0000006	Syak	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317
OG0000006	Syaq	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syaq.g_00696, Syaq.g_01590
OG0000006	Syaj	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syaj.g_02635
OG0000006	Syae	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syae.g_02030, Syae.g_02248
OG0000006	Syac	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syac.g_01958, Syac.g_01961, Syac.g_02194
OG0000006	Syah	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syah.g_00683, Syah.g_00915, Syah.g_00681, Syah.g_00918
OG0000006	Syai	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syai.g_00317, Syai.g_00547
OG0000006	Syam	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syam.g_00286, Syam.g_00518
OG0000006	Syaa	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syaa.g_01043, Syaa.g_02353, Syaa.g_02099
OG0000006	Syal	Syab.g_00365, Syab.g_01847, Syab.g_02361	Syal.g_00674
OG0000007	Prab	Syab.g_02117	Prab.g_00501
OG0000007	Pran	Syab.g_02117	Pran.g_01681
OG0000007	Prai	Syab.g_02117	Prai.g_00527
OG0000007	Prad	Syab.g_02117	Prad.g_00132
OG0000007	Prax	Syab.g_02117	Prax.g_00704
OG0000007	Prag	Syab.g_02117	Prag.g_00476
OG0000007	Praw	Syab.g_02117	Praw.g_00651
OG0000007	Prav	Syab.g_02117	Prav.g_01095
OG0000007	Prac	Syab.g_02117	Prac.g_00874
OG0000007	Prar	Syab.g_02117	Prar.g_01328
OG0000007	Praq	Syab.g_02117	Praq.g_01105
OG0000007	Pras	Syab.g_02117	Pras.g_01375
OG0000007	Prau	Syab.g_02117	Prau.g_00538
OG0000007	Prao	Syab.g_02117	Prao.g_00603
OG0000007	Praa	Syab.g_02117	Praa.g_00497
OG0000007	Prbi	Syab.g_02117	Prbi.g_00500
OG0000007	Prbd	Syab.g_02117	Prbd.g_00745
OG0000007	Praz	Syab.g_02117	Praz.g_01831
OG0000007	Prba	Syab.g_02117	Prba.g_00964
OG0000007	Pray	Syab.g_02117	Pray.g_00988, Pray.g_00987
OG0000007	Prae	Syab.g_02117	Prae.g_00471
OG0000007	Prbb	Syab.g_02117	Prbb.g_00501
OG0000007	Prbm	Syab.g_02117	Prbm.g_00522
OG0000007	Praj	Syab.g_02117	Praj.g_00489
OG0000007	Prbc	Syab.g_02117	Prbc.g_01556
OG0000007	Prak	Syab.g_02117	Prak.g_00458
OG0000007	Prap	Syab.g_02117	Prap.g_01270
OG0000007	Prbe	Syab.g_02117	Prbe.g_00636
OG0000007	Prbf	Syab.g_02117	Prbf.g_01780
OG0000007	Prbg	Syab.g_02117	Prbg.g_00216
OG0000007	Prbn	Syab.g_02117	Prbn.g_00617
OG0000007	Pram	Syab.g_02117	Pram.g_00433
OG0000007	Prbh	Syab.g_02117	Prbh.g_00334
OG0000007	Pral	Syab.g_02117	Pral.g_00593
OG0000007	Prat	Syab.g_02117	Prat.g_00458
OG0000007	Prbj	Syab.g_02117	Prbj.g_01610
OG0000007	Prbl	Syab.g_02117	Prbl.g_00531
OG0000007	Praf	Syab.g_02117	Praf.g_00614
OG0000007	Prah	Syab.g_02117	Prah.g_01546
OG0000007	Syas	Syab.g_02117	Syas.g_01232
OG0000007	Syap	Syab.g_02117	Syap.g_00275
OG0000007	Syat	Syab.g_02117	Syat.g_03191
OG0000007	Syan	Syab.g_02117	Syan.g_02743
OG0000007	Syao	Syab.g_02117	Syao.g_00105
OG0000007	Syar	Syab.g_02117	Syar.g_01491
OG0000007	Syad	Syab.g_02117	Syad.g_00923
OG0000007	Syaj	Syab.g_02117	Syaj.g_00091
OG0000007	Syaa	Syab.g_02117	Syaa.g_02032
OG0000007	Syac	Syab.g_02117	Syac.g_01885
OG0000007	Syah	Syab.g_02117	Syah.g_01016
OG0000007	Syai	Syab.g_02117	Syai.g_00657
OG0000007	Syaf	Syab.g_02117	Syaf.g_02702
OG0000007	Syam	Syab.g_02117	Syam.g_00602
OG0000007	Syae	Syab.g_02117	Syae.g_02328
OG0000007	Syag	Syab.g_02117	Syag.g_01507
OG0000007	Syak	Syab.g_02117	Syak.g_02595
OG0000007	Syaq	Syab.g_02117	Syaq.g_01793
OG0000007	Syal	Syab.g_02117	Syal.g_02918
OG0000007	Syap	Syab.g_02256	Syap.g_00621
OG0000007	Syan	Syab.g_02256	Syan.g_01400
OG0000007	Syao	Syab.g_02256	Syao.g_01554
OG0000007	Syar	Syab.g_02256	Syar.g_02929
OG0000007	Syat	Syab.g_02256	Syat.g_03124
OG0000007	Syas	Syab.g_02256	Syas.g_02681
OG0000007	Prbj	Syab.g_02256	Prbj.g_00857
OG0000007	Prbk	Syab.g_02256	Prbk.g_00907
OG0000007	Prbl	Syab.g_02256	Prbl.g_00394
OG0000007	Praf	Syab.g_02256	Praf.g_00480
OG0000007	Prah	Syab.g_02256	Prah.g_01676
OG0000007	Prbb	Syab.g_02256	Prbb.g_01823
OG0000007	Praj	Syab.g_02256	Praj.g_01768
OG0000007	Prbc	Syab.g_02256	Prbc.g_00832
OG0000007	Prbm	Syab.g_02256	Prbm.g_01841
OG0000007	Prat	Syab.g_02256	Prat.g_01592
OG0000007	Pral	Syab.g_02256	Pral.g_00107
OG0000007	Prak	Syab.g_02256	Prak.g_01645
OG0000007	Prap	Syab.g_02256	Prap.g_01779
OG0000007	Prbe	Syab.g_02256	Prbe.g_00985
OG0000007	Prbf	Syab.g_02256	Prbf.g_00693
OG0000007	Prbg	Syab.g_02256	Prbg.g_01650
OG0000007	Prbn	Syab.g_02256	Prbn.g_01745
OG0000007	Pram	Syab.g_02256	Pram.g_01632
OG0000007	Prbh	Syab.g_02256	Prbh.g_01782
OG0000007	Prab	Syab.g_02256	Prab.g_01669
OG0000007	Pran	Syab.g_02256	Pran.g_00970
OG0000007	Prai	Syab.g_02256	Prai.g_01638
OG0000007	Prag	Syab.g_02256	Prag.g_01669
OG0000007	Praw	Syab.g_02256	Praw.g_00515
OG0000007	Prav	Syab.g_02256	Prav.g_01761
OG0000007	Prad	Syab.g_02256	Prad.g_00941
OG0000007	Prac	Syab.g_02256	Prac.g_00625
OG0000007	Praq	Syab.g_02256	Praq.g_00497
OG0000007	Prar	Syab.g_02256	Prar.g_01143
OG0000007	Prao	Syab.g_02256	Prao.g_01552
OG0000007	Prae	Syab.g_02256	Prae.g_01623
OG0000007	Pray	Syab.g_02256	Pray.g_01559
OG0000007	Praz	Syab.g_02256	Praz.g_00877
OG0000007	Praa	Syab.g_02256	Praa.g_01635
OG0000007	Prba	Syab.g_02256	Prba.g_00226
OG0000007	Prbi	Syab.g_02256	Prbi.g_01787
OG0000007	Prbd	Syab.g_02256	Prbd.g_01525
OG0000007	Pras	Syab.g_02256	Pras.g_00550
OG0000007	Prau	Syab.g_02256	Prau.g_01732
OG0000007	Prax	Syab.g_02256	Prax.g_01559
OG0000007	Syak	Syab.g_02256	Syak.g_02416
OG0000007	Syaq	Syab.g_02256	Syaq.g_01673
OG0000007	Syag	Syab.g_02256	Syag.g_01687
OG0000007	Syaa	Syab.g_02256	Syaa.g_00551
OG0000007	Syac	Syab.g_02256	Syac.g_00544
OG0000007	Syah	Syab.g_02256	Syah.g_02384
OG0000007	Syae	Syab.g_02256	Syae.g_01163
OG0000007	Syad	Syab.g_02256	Syad.g_02623
OG0000007	Syaj	Syab.g_02256	Syaj.g_01721
OG0000007	Syaf	Syab.g_02256	Syaf.g_01033
OG0000007	Syai	Syab.g_02256	Syai.g_02378
OG0000007	Syam	Syab.g_02256	Syam.g_01990
OG0000007	Syal	Syab.g_02256	Syal.g_00587
OG0000008	Prai	Syab.g_01755, Syab.g_01168	Prai.g_00701
OG0000008	Prat	Syab.g_01755	Prat.g_00376
OG0000008	Pral	Syab.g_01755	Pral.g_00020
OG0000008	Prbm	Syab.g_01755	Prbm.g_01907
OG0000008	Prbb	Syab.g_01755	Prbb.g_01884
OG0000008	Praj	Syab.g_01755	Praj.g_01829
OG0000008	Prbc	Syab.g_01755	Prbc.g_00893
OG0000008	Prbi	Syab.g_01755	Prbi.g_01764
OG0000008	Prag	Syab.g_01755	Prag.g_01655
OG0000008	Praw	Syab.g_01755	Praw.g_00501
OG0000008	Prav	Syab.g_01755	Prav.g_01749
OG0000008	Praz	Syab.g_01755	Praz.g_01241
OG0000008	Pray	Syab.g_01755	Pray.g_01931
OG0000008	Prba	Syab.g_01755	Prba.g_01131
OG0000008	Prac	Syab.g_01755	Prac.g_00904
OG0000008	Praq	Syab.g_01755	Praq.g_00071
OG0000008	Prar	Syab.g_01755	Prar.g_01185
OG0000008	Prau	Syab.g_01755	Prau.g_00781
OG0000008	Praa	Syab.g_01755	Praa.g_01241
OG0000008	Pram	Syab.g_01755	Pram.g_01263
OG0000008	Prbh	Syab.g_01755	Prbh.g_01406
OG0000008	Prak	Syab.g_01755	Prak.g_01544
OG0000008	Prap	Syab.g_01755	Prap.g_01888
OG0000008	Prbe	Syab.g_01755	Prbe.g_00036
OG0000008	Prbf	Syab.g_01755	Prbf.g_00793
OG0000008	Prbg	Syab.g_01755	Prbg.g_00744
OG0000008	Prbn	Syab.g_01755	Prbn.g_01645
OG0000008	Syat	Syab.g_01755	Syat.g_02626
OG0000008	Syar	Syab.g_01755	Syar.g_02097
OG0000008	Syas	Syab.g_01755	Syas.g_00886
OG0000008	Syan	Syab.g_01755	Syan.g_00640, Syan.g_02532
OG0000008	Syag	Syab.g_01755	Syag.g_00496
OG0000008	Syak	Syab.g_01755	Syak.g_00267
OG0000008	Syaa	Syab.g_01755	Syaa.g_00918
OG0000008	Syae	Syab.g_01755	Syae.g_00753
OG0000008	Syam	Syab.g_01755	Syam.g_00810
OG0000008	Syaf	Syab.g_01755	Syaf.g_01479
OG0000008	Syai	Syab.g_01755	Syai.g_01956
OG0000008	Syac	Syab.g_01755	Syac.g_00921
OG0000008	Syah	Syab.g_01755	Syah.g_01994
OG0000008	Syaj	Syab.g_01755	Syaj.g_00496
OG0000008	Prah	Syab.g_01755	Prah.g_00970
OG0000008	Praf	Syab.g_01755	Praf.g_01223
OG0000008	Prbj	Syab.g_01755	Prbj.g_00929
OG0000008	Prbk	Syab.g_01755	Prbk.g_01819
OG0000008	Prbl	Syab.g_01755	Prbl.g_01855
OG0000008	Syaq	Syab.g_01755	Syaq.g_02162
OG0000008	Syal	Syab.g_01755	Syal.g_02512
OG0000008	Prbc	Syab.g_01168	Prbc.g_00894
OG0000008	Prbm	Syab.g_01168	Prbm.g_01908
OG0000008	Praj	Syab.g_01168	Praj.g_01830
OG0000008	Prbb	Syab.g_01168	Prbb.g_01885
OG0000008	Prat	Syab.g_01168	Prat.g_00377
OG0000008	Pral	Syab.g_01168	Pral.g_00021
OG0000008	Pram	Syab.g_01168	Pram.g_01262
OG0000008	Prbh	Syab.g_01168	Prbh.g_01405
OG0000008	Prap	Syab.g_01168	Prap.g_01887
OG0000008	Prbe	Syab.g_01168	Prbe.g_00037
OG0000008	Prbf	Syab.g_01168	Prbf.g_00792
OG0000008	Prbg	Syab.g_01168	Prbg.g_00745
OG0000008	Prbn	Syab.g_01168	Prbn.g_01646
OG0000008	Prak	Syab.g_01168	Prak.g_01545, Prak.g_01546
OG0000008	Prag	Syab.g_01168	Prag.g_01656
OG0000008	Prav	Syab.g_01168	Prav.g_01750
OG0000008	Praw	Syab.g_01168	Praw.g_00502
OG0000008	Prbi	Syab.g_01168	Prbi.g_01540, Prbi.g_01765, Prbi.g_01539
OG0000008	Syat	Syab.g_01168	Syat.g_02627
OG0000008	Syar	Syab.g_01168	Syar.g_02098
OG0000008	Syas	Syab.g_01168	Syas.g_00887
OG0000008	Syao	Syab.g_01168	Syao.g_01321
OG0000008	Syan	Syab.g_01168	Syan.g_00641, Syan.g_02531
OG0000008	Syaq	Syab.g_01168	Syaq.g_02575
OG0000008	Syag	Syab.g_01168	Syag.g_01017
OG0000008	Prah	Syab.g_01168	Prah.g_00969
OG0000008	Praf	Syab.g_01168	Praf.g_01224
OG0000008	Prbj	Syab.g_01168	Prbj.g_00928
OG0000008	Prbk	Syab.g_01168	Prbk.g_01820
OG0000008	Prbl	Syab.g_01168	Prbl.g_01854
OG0000008	Syak	Syab.g_01168	Syak.g_00692
OG0000008	Syad	Syab.g_01168	Syad.g_01371
OG0000008	Syaj	Syab.g_01168	Syaj.g_00497
OG0000008	Syac	Syab.g_01168	Syac.g_00922
OG0000008	Syah	Syab.g_01168	Syah.g_01993
OG0000008	Syae	Syab.g_01168	Syae.g_00752
OG0000008	Syai	Syab.g_01168	Syai.g_01955
OG0000008	Syam	Syab.g_01168	Syam.g_00811
OG0000008	Syaf	Syab.g_01168	Syaf.g_01480
OG0000008	Syaa	Syab.g_01168	Syaa.g_00919
OG0000008	Syal	Syab.g_01168	Syal.g_01783
OG0000009	Syan	Syab.g_00995, Syab.g_02498	Syan.g_02972
OG0000009	Prab	Syab.g_00995	Prab.g_01584
OG0000009	Pran	Syab.g_00995	Pran.g_00615
OG0000009	Prai	Syab.g_00995	Prai.g_01578
OG0000009	Prbi	Syab.g_00995	Prbi.g_01338, Prbi.g_01701
OG0000009	Prao	Syab.g_00995	Prao.g_01342, Prao.g_01507
OG0000009	Prae	Syab.g_00995	Prae.g_01270, Prae.g_01572
OG0000009	Prad	Syab.g_00995	Prad.g_00317, Prad.g_00401
OG0000009	Prbd	Syab.g_00995	Prbd.g_01887, Prbd.g_01576
OG0000009	Prax	Syab.g_00995	Prax.g_01950, Prax.g_01617
OG0000009	Praa	Syab.g_00995	Praa.g_01264, Praa.g_01589
OG0000009	Pray	Syab.g_00995	Pray.g_01920, Pray.g_01610
OG0000009	Praz	Syab.g_00995	Praz.g_01230, Praz.g_00929
OG0000009	Prba	Syab.g_00995	Prba.g_01142, Prba.g_00276
OG0000009	Pras	Syab.g_00995	Pras.g_00157, Pras.g_00463
OG0000009	Prau	Syab.g_00995	Prau.g_01324, Prau.g_01641
OG0000009	Prat	Syab.g_00995	Prat.g_01451
OG0000009	Pram	Syab.g_00995	Pram.g_00390, Pram.g_01284, Pram.g_01573
OG0000009	Prbh	Syab.g_00995	Prbh.g_00377, Prbh.g_00193, Prbh.g_01841
OG0000009	Prak	Syab.g_00995	Prak.g_01486
OG0000009	Prap	Syab.g_00995	Prap.g_00216
OG0000009	Prbe	Syab.g_00995	Prbe.g_00216
OG0000009	Prbf	Syab.g_00995	Prbf.g_00252
OG0000009	Prbg	Syab.g_00995	Prbg.g_00686
OG0000009	Prbn	Syab.g_00995	Prbn.g_00887
OG0000009	Pral	Syab.g_00995	Pral.g_01065, Pral.g_01163
OG0000009	Prbc	Syab.g_00995	Prbc.g_01344
OG0000009	Prbm	Syab.g_00995	Prbm.g_01235, Prbm.g_01400
OG0000009	Prac	Syab.g_00995	Prac.g_00301
OG0000009	Praq	Syab.g_00995	Praq.g_00017
OG0000009	Prar	Syab.g_00995	Prar.g_00737
OG0000009	Prag	Syab.g_00995	Prag.g_01600
OG0000009	Praw	Syab.g_00995	Praw.g_00447
OG0000009	Prav	Syab.g_00995	Prav.g_01688
OG0000009	Syai	Syab.g_00995	Syai.g_01626
OG0000009	Syag	Syab.g_00995	Syag.g_00220, Syag.g_00231
OG0000009	Syah	Syab.g_00995	Syah.g_02457
OG0000009	Syae	Syab.g_00995	Syae.g_00561, Syae.g_00171
OG0000009	Syad	Syab.g_00995	Syad.g_01952, Syad.g_00868
OG0000009	Syaj	Syab.g_00995	Syaj.g_01069
OG0000009	Syal	Syab.g_00995	Syal.g_02089
OG0000009	Prac	Syab.g_02498	Prac.g_01826
OG0000009	Praq	Syab.g_02498	Praq.g_01898
OG0000009	Prar	Syab.g_02498	Prar.g_00223
OG0000009	Pray	Syab.g_02498	Pray.g_00184
OG0000009	Praz	Syab.g_02498	Praz.g_00465
OG0000009	Prba	Syab.g_02498	Prba.g_01893
