Orthogroup	Species	Praq	Orthologs
OG0000004	Prae	Praq.g_00824	Prae.g_00669
OG0000004	Prbd	Praq.g_00824	Prbd.g_00549
OG0000004	Prav	Praq.g_00824	Prav.g_01293
OG0000004	Prao	Praq.g_00824	Prao.g_00133
OG0000004	Prbi	Praq.g_00824	Prbi.g_00698
OG0000004	Praa	Praq.g_00824	Praa.g_00695
OG0000004	Pray	Praq.g_00824	Pray.g_01068
OG0000004	Praz	Praq.g_00824	Praz.g_01635
OG0000004	Prba	Praq.g_00824	Prba.g_01622
OG0000004	Prax	Praq.g_00824	Prax.g_00947
OG0000004	Prag	Praq.g_00824	Prag.g_00673
OG0000004	Praw	Praq.g_00824	Praw.g_01827
OG0000004	Prac	Praq.g_00824	Prac.g_00676
OG0000004	Prar	Praq.g_00824	Prar.g_01525
OG0000004	Syar	Praq.g_01770	Syar.g_02225, Syar.g_00842
OG0000004	Syao	Praq.g_01770	Syao.g_01271, Syao.g_01007
OG0000004	Syas	Praq.g_01770	Syas.g_00509, Syas.g_00174, Syas.g_00311, Syas.g_00072
OG0000004	Syak	Praq.g_01770	Syak.g_00003, Syak.g_02297
OG0000004	Syab	Praq.g_01770	Syab.g_01911, Syab.g_02377
OG0000004	Syal	Praq.g_01770	Syal.g_02718, Syal.g_00691
OG0000004	Syaq	Praq.g_01770	Syaq.g_02042, Syaq.g_01567
OG0000004	Syaa	Praq.g_01770	Syaa.g_01667, Syaa.g_02116
OG0000004	Syae	Praq.g_01770	Syae.g_00042, Syae.g_02231
OG0000004	Syad	Praq.g_01770	Syad.g_02184, Syad.g_00810
OG0000004	Syaj	Praq.g_01770	Syaj.g_01314, Syaj.g_02853
OG0000004	Syag	Praq.g_01770	Syag.g_00370, Syag.g_01790
OG0000004	Syac	Praq.g_01770	Syac.g_00948, Syac.g_01975
OG0000004	Syah	Praq.g_01770	Syah.g_01967, Syah.g_00901
OG0000004	Syaf	Praq.g_01770	Syaf.g_02351, Syaf.g_02794
OG0000004	Syai	Praq.g_01770	Syai.g_01062, Syai.g_00530
OG0000004	Syam	Praq.g_01770	Syam.g_01499, Syam.g_00501
OG0000004	Syan	Praq.g_01770	Syan.g_00989
OG0000004	Syap	Praq.g_01770	Syap.g_01987
OG0000004	Praf	Praq.g_01770	Praf.g_00743
OG0000004	Prah	Praq.g_01770	Prah.g_01413
OG0000004	Prbj	Praq.g_01770	Prbj.g_01777
OG0000004	Prbk	Praq.g_01770	Prbk.g_01134
OG0000004	Prbl	Praq.g_01770	Prbl.g_01771
OG0000004	Prbm	Praq.g_01770	Prbm.g_00291
OG0000004	Praj	Praq.g_01770	Praj.g_00271
OG0000004	Prbb	Praq.g_01770	Prbb.g_00288
OG0000004	Prbc	Praq.g_01770	Prbc.g_00339
OG0000004	Pram	Praq.g_01770	Pram.g_00219
OG0000004	Prbh	Praq.g_01770	Prbh.g_00548
OG0000004	Prak	Praq.g_01770	Prak.g_00248
OG0000004	Prap	Praq.g_01770	Prap.g_01480
OG0000004	Prbe	Praq.g_01770	Prbe.g_01784
OG0000004	Prbf	Praq.g_01770	Prbf.g_01570
OG0000004	Prbg	Praq.g_01770	Prbg.g_01014
OG0000004	Prbn	Praq.g_01770	Prbn.g_00318
OG0000004	Prat	Praq.g_01770	Prat.g_00236
OG0000004	Pral	Praq.g_01770	Pral.g_00809
OG0000004	Prai	Praq.g_01770	Prai.g_00243
OG0000004	Prab	Praq.g_01770	Prab.g_00223
OG0000004	Pran	Praq.g_01770	Pran.g_00200
OG0000004	Prag	Praq.g_01770	Prag.g_00225
OG0000004	Praw	Praq.g_01770	Praw.g_01203
OG0000004	Praa	Praq.g_01770	Praa.g_00232
OG0000004	Pras	Praq.g_01770	Pras.g_01084
OG0000004	Prau	Praq.g_01770	Prau.g_00233
OG0000004	Prae	Praq.g_01770	Prae.g_00235
OG0000004	Prax	Praq.g_01770	Prax.g_00986
OG0000004	Pray	Praq.g_01770	Pray.g_00713
OG0000004	Praz	Praq.g_01770	Praz.g_00592
OG0000004	Prba	Praq.g_01770	Prba.g_00451
OG0000004	Prbd	Praq.g_01770	Prbd.g_01007
OG0000004	Prbi	Praq.g_01770	Prbi.g_00256
OG0000004	Prad	Praq.g_01770	Prad.g_01759
OG0000004	Prao	Praq.g_01770	Prao.g_00370
OG0000004	Prav	Praq.g_01770	Prav.g_00806
OG0000004	Prac	Praq.g_01770	Prac.g_01698
OG0000004	Prar	Praq.g_01770	Prar.g_00095
OG0000005	Prbc	Praq.g_00484	Prbc.g_00098
OG0000005	Praj	Praq.g_00484	Praj.g_01349
OG0000005	Prbb	Praq.g_00484	Prbb.g_01393
OG0000005	Syab	Praq.g_00484	Syab.g_02289
OG0000005	Syal	Praq.g_00484	Syal.g_00606
OG0000005	Syar	Praq.g_00484	Syar.g_02952
OG0000005	Syan	Praq.g_00484	Syan.g_01423
OG0000005	Syao	Praq.g_00484	Syao.g_01680
OG0000005	Syat	Praq.g_00484	Syat.g_03065
OG0000005	Syae	Praq.g_00484	Syae.g_01179
OG0000005	Syac	Praq.g_00484	Syac.g_00527
OG0000005	Syah	Praq.g_00484	Syah.g_02403
OG0000005	Syaa	Praq.g_00484	Syaa.g_00534
OG0000005	Syam	Praq.g_00484	Syam.g_02004
OG0000005	Syaf	Praq.g_00484	Syaf.g_01017
OG0000005	Syai	Praq.g_00484	Syai.g_02393
OG0000005	Syad	Praq.g_00484	Syad.g_02639
OG0000005	Syaj	Praq.g_00484	Syaj.g_01736
OG0000005	Syap	Praq.g_00484	Syap.g_01773
OG0000005	Syas	Praq.g_00484	Syas.g_02665
OG0000005	Syag	Praq.g_00484	Syag.g_01708
OG0000005	Syak	Praq.g_00484	Syak.g_02401
OG0000005	Syaq	Praq.g_00484	Syaq.g_01658
OG0000005	Prav	Praq.g_00484	Prav.g_01774
OG0000005	Prag	Praq.g_00484	Prag.g_01682
OG0000005	Praw	Praq.g_00484	Praw.g_00528
OG0000005	Prab	Praq.g_00484	Prab.g_01682
OG0000005	Pran	Praq.g_00484	Pran.g_00983
OG0000005	Prai	Praq.g_00484	Prai.g_01651
OG0000005	Prad	Praq.g_00484	Prad.g_00928
OG0000005	Prae	Praq.g_00484	Prae.g_01636
OG0000005	Prax	Praq.g_00484	Prax.g_01546
OG0000005	Prau	Praq.g_00484	Prau.g_01745
OG0000005	Pras	Praq.g_00484	Pras.g_00563
OG0000005	Praa	Praq.g_00484	Praa.g_01648
OG0000005	Pray	Praq.g_00484	Pray.g_01546
OG0000005	Praz	Praq.g_00484	Praz.g_00864
OG0000005	Prba	Praq.g_00484	Prba.g_00607
OG0000005	Prbd	Praq.g_00484	Prbd.g_01512
OG0000005	Prao	Praq.g_00484	Prao.g_01565
OG0000005	Prbi	Praq.g_00484	Prbi.g_01800
OG0000005	Prac	Praq.g_00484	Prac.g_00612
OG0000005	Prar	Praq.g_00484	Prar.g_01130
OG0000005	Syak	Praq.g_00370	Syak.g_00885, Syak.g_02436
OG0000005	Syap	Praq.g_00370	Syap.g_01218
OG0000005	Syat	Praq.g_00370	Syat.g_03105
OG0000005	Syas	Praq.g_00370	Syas.g_02704
OG0000005	Syab	Praq.g_00370	Syab.g_02806, Syab.g_02232
OG0000005	Prbc	Praq.g_00370	Prbc.g_00788
OG0000005	Praj	Praq.g_00370	Praj.g_01712
OG0000005	Prbb	Praq.g_00370	Prbb.g_01766
OG0000005	Prbm	Praq.g_00370	Prbm.g_01790
OG0000005	Syar	Praq.g_00370	Syar.g_02909
OG0000005	Syaq	Praq.g_00370	Syaq.g_01692
OG0000005	Syad	Praq.g_00370	Syad.g_02596
OG0000005	Syaj	Praq.g_00370	Syaj.g_01698
OG0000005	Syan	Praq.g_00370	Syan.g_01378
OG0000005	Syao	Praq.g_00370	Syao.g_01578
OG0000005	Syae	Praq.g_00370	Syae.g_01143
OG0000005	Syaa	Praq.g_00370	Syaa.g_00573
OG0000005	Syac	Praq.g_00370	Syac.g_00569
OG0000005	Syaf	Praq.g_00370	Syaf.g_01057
OG0000005	Syag	Praq.g_00370	Syag.g_01667
OG0000005	Syai	Praq.g_00370	Syai.g_02356
OG0000005	Syal	Praq.g_00370	Syal.g_00565
OG0000005	Syam	Praq.g_00370	Syam.g_01970
OG0000005	Syah	Praq.g_00370	Syah.g_02363
OG0000005	Praf	Praq.g_00370	Praf.g_00503
OG0000005	Prah	Praq.g_00370	Prah.g_01652
OG0000005	Prbj	Praq.g_00370	Prbj.g_00883
OG0000005	Prbk	Praq.g_00370	Prbk.g_00933
OG0000005	Prbl	Praq.g_00370	Prbl.g_00419
OG0000005	Pral	Praq.g_00370	Pral.g_01075
OG0000005	Prat	Praq.g_00370	Prat.g_01440
OG0000005	Prak	Praq.g_00370	Prak.g_01474
OG0000005	Prap	Praq.g_00370	Prap.g_00204
OG0000005	Prbe	Praq.g_00370	Prbe.g_00228
OG0000005	Prbf	Praq.g_00370	Prbf.g_00240
OG0000005	Prbg	Praq.g_00370	Prbg.g_00674
OG0000005	Prbn	Praq.g_00370	Prbn.g_00899
OG0000005	Pram	Praq.g_00370	Pram.g_01295
OG0000005	Prbh	Praq.g_00370	Prbh.g_00182
OG0000005	Prab	Praq.g_00370	Prab.g_01542
OG0000005	Pran	Praq.g_00370	Pran.g_00657
OG0000005	Prai	Praq.g_00370	Prai.g_01538
OG0000005	Praa	Praq.g_00370	Praa.g_01553
OG0000005	Prad	Praq.g_00370	Prad.g_00438
OG0000005	Prae	Praq.g_00370	Prae.g_01535
OG0000005	Prag	Praq.g_00370	Prag.g_01566
OG0000005	Praw	Praq.g_00370	Praw.g_00413
OG0000005	Prax	Praq.g_00370	Prax.g_01652
OG0000005	Pray	Praq.g_00370	Pray.g_01646
OG0000005	Praz	Praq.g_00370	Praz.g_00965
OG0000005	Prba	Praq.g_00370	Prba.g_00312
OG0000005	Prbi	Praq.g_00370	Prbi.g_01666
OG0000005	Prao	Praq.g_00370	Prao.g_01472
OG0000005	Prav	Praq.g_00370	Prav.g_01654
OG0000005	Prbd	Praq.g_00370	Prbd.g_01612
OG0000005	Pras	Praq.g_00370	Pras.g_00429
OG0000005	Prau	Praq.g_00370	Prau.g_01607
OG0000005	Prac	Praq.g_00370	Prac.g_00335
OG0000005	Prar	Praq.g_00370	Prar.g_00771
OG0000006	Prat	Praq.g_01761	Prat.g_00248
OG0000006	Prak	Praq.g_01761	Prak.g_00258
OG0000006	Prap	Praq.g_01761	Prap.g_01470
OG0000006	Prbe	Praq.g_01761	Prbe.g_01794
OG0000006	Prbf	Praq.g_01761	Prbf.g_01580
OG0000006	Prbg	Praq.g_01761	Prbg.g_01024
OG0000006	Prbn	Praq.g_01761	Prbn.g_00308
OG0000006	Pram	Praq.g_01761	Pram.g_00229
OG0000006	Prbh	Praq.g_01761	Prbh.g_00538
OG0000006	Pral	Praq.g_01761	Pral.g_00797
OG0000006	Praj	Praq.g_01761	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Praq.g_01761	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Praq.g_01761	Prbc.g_02202
OG0000006	Prbm	Praq.g_01761	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Prah	Praq.g_01761	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Praq.g_01761	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Praq.g_01761	Prbj.g_02699
OG0000006	Prbk	Praq.g_01761	Prbk.g_02695
OG0000006	Prbl	Praq.g_01761	Prbl.g_02601
OG0000006	Syag	Praq.g_01761	Syag.g_00435, Syag.g_01772, Syag.g_02678, Syag.g_02687
OG0000006	Syak	Praq.g_01761	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317
OG0000006	Syaq	Praq.g_01761	Syaq.g_02108, Syaq.g_02558, Syaq.g_00696, Syaq.g_01590
OG0000006	Syab	Praq.g_01761	Syab.g_01849, Syab.g_00365, Syab.g_01847, Syab.g_02361
OG0000006	Syal	Praq.g_01761	Syal.g_02611, Syal.g_00674
OG0000006	Syac	Praq.g_01761	Syac.g_01002, Syac.g_01958, Syac.g_01961, Syac.g_02194
OG0000006	Syah	Praq.g_01761	Syah.g_01912, Syah.g_00683, Syah.g_00915, Syah.g_00681, Syah.g_00918
OG0000006	Syai	Praq.g_01761	Syai.g_01126, Syai.g_00317, Syai.g_00547
OG0000006	Syam	Praq.g_01761	Syam.g_01446, Syam.g_00286, Syam.g_00518
OG0000006	Syaf	Praq.g_01761	Syaf.g_02288, Syaf.g_00179, Syaf.g_02778
OG0000006	Syad	Praq.g_01761	Syad.g_02130, Syad.g_00588, Syad.g_00829
OG0000006	Syaa	Praq.g_01761	Syaa.g_01611, Syaa.g_01043, Syaa.g_02353, Syaa.g_02099
OG0000006	Syae	Praq.g_01761	Syae.g_00096, Syae.g_02030, Syae.g_02248
OG0000006	Syat	Praq.g_01761	Syat.g_00371, Syat.g_01439, Syat.g_01865
OG0000006	Syap	Praq.g_01761	Syap.g_02770
OG0000006	Syar	Praq.g_01761	Syar.g_02439, Syar.g_00151, Syar.g_02056, Syar.g_03013
OG0000006	Syan	Praq.g_01761	Syan.g_00791, Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441
OG0000006	Syao	Praq.g_01761	Syao.g_00919, Syao.g_01518
OG0000006	Syas	Praq.g_01761	Syas.g_00720, Syas.g_00942, Syas.g_01684, Syas.g_02565
OG0000006	Syaj	Praq.g_01761	Syaj.g_02635
OG0000006	Prab	Praq.g_01761	Prab.g_00231
OG0000006	Prai	Praq.g_01761	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Praq.g_01761	Pran.g_01951
OG0000006	Praa	Praq.g_01761	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Praq.g_01761	Prad.g_01750
OG0000006	Prae	Praq.g_01761	Prae.g_00244
OG0000006	Prao	Praq.g_01761	Prao.g_00379
OG0000006	Pras	Praq.g_01761	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Praq.g_01761	Prau.g_01316
OG0000006	Prax	Praq.g_01761	Prax.g_01972
OG0000006	Pray	Praq.g_01761	Pray.g_00722
OG0000006	Praz	Praq.g_01761	Praz.g_00601
OG0000006	Prba	Praq.g_01761	Prba.g_00460
OG0000006	Prbd	Praq.g_01761	Prbd.g_00998
OG0000006	Prbi	Praq.g_01761	Prbi.g_00265
OG0000006	Prag	Praq.g_01761	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Praq.g_01761	Prav.g_02001
OG0000006	Praw	Praq.g_01761	Praw.g_01950
OG0000006	Prac	Praq.g_01761	Prac.g_01689
OG0000006	Prar	Praq.g_01761	Prar.g_00086
OG0000007	Prbb	Praq.g_01105	Prbb.g_00501
OG0000007	Prbm	Praq.g_01105	Prbm.g_00522
OG0000007	Praj	Praq.g_01105	Praj.g_00489
OG0000007	Prbc	Praq.g_01105	Prbc.g_01556
OG0000007	Prbj	Praq.g_01105	Prbj.g_01610
OG0000007	Prbl	Praq.g_01105	Prbl.g_00531
OG0000007	Praf	Praq.g_01105	Praf.g_00614
OG0000007	Prah	Praq.g_01105	Prah.g_01546
OG0000007	Syag	Praq.g_01105	Syag.g_01507
OG0000007	Syak	Praq.g_01105	Syak.g_02595
OG0000007	Syaq	Praq.g_01105	Syaq.g_01793
OG0000007	Syab	Praq.g_01105	Syab.g_02117
OG0000007	Syal	Praq.g_01105	Syal.g_02918
OG0000007	Syad	Praq.g_01105	Syad.g_00923
OG0000007	Syaj	Praq.g_01105	Syaj.g_00091
OG0000007	Syaa	Praq.g_01105	Syaa.g_02032
OG0000007	Syac	Praq.g_01105	Syac.g_01885
OG0000007	Syah	Praq.g_01105	Syah.g_01016
OG0000007	Syai	Praq.g_01105	Syai.g_00657
OG0000007	Syaf	Praq.g_01105	Syaf.g_02702
OG0000007	Syam	Praq.g_01105	Syam.g_00602
OG0000007	Syae	Praq.g_01105	Syae.g_02328
OG0000007	Syas	Praq.g_01105	Syas.g_01232
OG0000007	Syap	Praq.g_01105	Syap.g_00275
OG0000007	Syat	Praq.g_01105	Syat.g_03191
OG0000007	Syan	Praq.g_01105	Syan.g_02743
OG0000007	Syao	Praq.g_01105	Syao.g_00105
OG0000007	Syar	Praq.g_01105	Syar.g_01491
OG0000007	Prak	Praq.g_01105	Prak.g_00458
OG0000007	Prap	Praq.g_01105	Prap.g_01270
OG0000007	Prbe	Praq.g_01105	Prbe.g_00636
OG0000007	Prbf	Praq.g_01105	Prbf.g_01780
OG0000007	Prbg	Praq.g_01105	Prbg.g_00216
OG0000007	Prbn	Praq.g_01105	Prbn.g_00617
OG0000007	Pram	Praq.g_01105	Pram.g_00433
OG0000007	Prbh	Praq.g_01105	Prbh.g_00334
OG0000007	Pral	Praq.g_01105	Pral.g_00593
OG0000007	Prat	Praq.g_01105	Prat.g_00458
OG0000007	Prab	Praq.g_01105	Prab.g_00501
OG0000007	Pran	Praq.g_01105	Pran.g_01681
OG0000007	Prai	Praq.g_01105	Prai.g_00527
OG0000007	Prad	Praq.g_01105	Prad.g_00132
OG0000007	Prao	Praq.g_01105	Prao.g_00603
OG0000007	Praa	Praq.g_01105	Praa.g_00497
OG0000007	Prbi	Praq.g_01105	Prbi.g_00500
OG0000007	Prbd	Praq.g_01105	Prbd.g_00745
OG0000007	Praz	Praq.g_01105	Praz.g_01831
OG0000007	Prba	Praq.g_01105	Prba.g_00964
OG0000007	Pray	Praq.g_01105	Pray.g_00988, Pray.g_00987
OG0000007	Prae	Praq.g_01105	Prae.g_00471
OG0000007	Prax	Praq.g_01105	Prax.g_00704
OG0000007	Prag	Praq.g_01105	Prag.g_00476
OG0000007	Praw	Praq.g_01105	Praw.g_00651
OG0000007	Prav	Praq.g_01105	Prav.g_01095
OG0000007	Pras	Praq.g_01105	Pras.g_01375
OG0000007	Prau	Praq.g_01105	Prau.g_00538
OG0000007	Prac	Praq.g_01105	Prac.g_00874
OG0000007	Prar	Praq.g_01105	Prar.g_01328
OG0000007	Syap	Praq.g_00497	Syap.g_00621
OG0000007	Syan	Praq.g_00497	Syan.g_01400
OG0000007	Syao	Praq.g_00497	Syao.g_01554
OG0000007	Syar	Praq.g_00497	Syar.g_02929
OG0000007	Syat	Praq.g_00497	Syat.g_03124
OG0000007	Syas	Praq.g_00497	Syas.g_02681
OG0000007	Syak	Praq.g_00497	Syak.g_02416
OG0000007	Syaq	Praq.g_00497	Syaq.g_01673
OG0000007	Syab	Praq.g_00497	Syab.g_02256
OG0000007	Syal	Praq.g_00497	Syal.g_00587
OG0000007	Syag	Praq.g_00497	Syag.g_01687
OG0000007	Syaa	Praq.g_00497	Syaa.g_00551
OG0000007	Syac	Praq.g_00497	Syac.g_00544
OG0000007	Syah	Praq.g_00497	Syah.g_02384
OG0000007	Syae	Praq.g_00497	Syae.g_01163
OG0000007	Syad	Praq.g_00497	Syad.g_02623
OG0000007	Syaj	Praq.g_00497	Syaj.g_01721
OG0000007	Syaf	Praq.g_00497	Syaf.g_01033
OG0000007	Syai	Praq.g_00497	Syai.g_02378
OG0000007	Syam	Praq.g_00497	Syam.g_01990
OG0000007	Prbj	Praq.g_00497	Prbj.g_00857
OG0000007	Prbk	Praq.g_00497	Prbk.g_00907
OG0000007	Prbl	Praq.g_00497	Prbl.g_00394
OG0000007	Praf	Praq.g_00497	Praf.g_00480
OG0000007	Prah	Praq.g_00497	Prah.g_01676
OG0000007	Prbb	Praq.g_00497	Prbb.g_01823
OG0000007	Praj	Praq.g_00497	Praj.g_01768
OG0000007	Prbc	Praq.g_00497	Prbc.g_00832
OG0000007	Prbm	Praq.g_00497	Prbm.g_01841
OG0000007	Prat	Praq.g_00497	Prat.g_01592
OG0000007	Pral	Praq.g_00497	Pral.g_00107
OG0000007	Prak	Praq.g_00497	Prak.g_01645
OG0000007	Prap	Praq.g_00497	Prap.g_01779
OG0000007	Prbe	Praq.g_00497	Prbe.g_00985
OG0000007	Prbf	Praq.g_00497	Prbf.g_00693
OG0000007	Prbg	Praq.g_00497	Prbg.g_01650
OG0000007	Prbn	Praq.g_00497	Prbn.g_01745
OG0000007	Pram	Praq.g_00497	Pram.g_01632
OG0000007	Prbh	Praq.g_00497	Prbh.g_01782
OG0000007	Prab	Praq.g_00497	Prab.g_01669
OG0000007	Pran	Praq.g_00497	Pran.g_00970
OG0000007	Prai	Praq.g_00497	Prai.g_01638
OG0000007	Prag	Praq.g_00497	Prag.g_01669
OG0000007	Praw	Praq.g_00497	Praw.g_00515
OG0000007	Prav	Praq.g_00497	Prav.g_01761
OG0000007	Prae	Praq.g_00497	Prae.g_01623
OG0000007	Pray	Praq.g_00497	Pray.g_01559
OG0000007	Praz	Praq.g_00497	Praz.g_00877
OG0000007	Praa	Praq.g_00497	Praa.g_01635
OG0000007	Prba	Praq.g_00497	Prba.g_00226
OG0000007	Prbi	Praq.g_00497	Prbi.g_01787
OG0000007	Prbd	Praq.g_00497	Prbd.g_01525
OG0000007	Pras	Praq.g_00497	Pras.g_00550
OG0000007	Prau	Praq.g_00497	Prau.g_01732
OG0000007	Prax	Praq.g_00497	Prax.g_01559
OG0000007	Prad	Praq.g_00497	Prad.g_00941
OG0000007	Prao	Praq.g_00497	Prao.g_01552
OG0000007	Prac	Praq.g_00497	Prac.g_00625
OG0000007	Prar	Praq.g_00497	Prar.g_01143
OG0000008	Prai	Praq.g_00071, Praq.g_00801	Prai.g_00701
OG0000008	Syat	Praq.g_00071	Syat.g_02626
OG0000008	Syar	Praq.g_00071	Syar.g_02097
OG0000008	Syas	Praq.g_00071	Syas.g_00886
OG0000008	Syan	Praq.g_00071	Syan.g_00640, Syan.g_02532
OG0000008	Syaq	Praq.g_00071	Syaq.g_02162
OG0000008	Syab	Praq.g_00071	Syab.g_01755
OG0000008	Syal	Praq.g_00071	Syal.g_02512
OG0000008	Syag	Praq.g_00071	Syag.g_00496
OG0000008	Syak	Praq.g_00071	Syak.g_00267
OG0000008	Syaa	Praq.g_00071	Syaa.g_00918
OG0000008	Syae	Praq.g_00071	Syae.g_00753
OG0000008	Syam	Praq.g_00071	Syam.g_00810
OG0000008	Syaf	Praq.g_00071	Syaf.g_01479
OG0000008	Syai	Praq.g_00071	Syai.g_01956
OG0000008	Syac	Praq.g_00071	Syac.g_00921
OG0000008	Syah	Praq.g_00071	Syah.g_01994
OG0000008	Syaj	Praq.g_00071	Syaj.g_00496
OG0000008	Prah	Praq.g_00071	Prah.g_00970
OG0000008	Praf	Praq.g_00071	Praf.g_01223
OG0000008	Prbj	Praq.g_00071	Prbj.g_00929
OG0000008	Prbk	Praq.g_00071	Prbk.g_01819
OG0000008	Prbl	Praq.g_00071	Prbl.g_01855
OG0000008	Prak	Praq.g_00071	Prak.g_01544
OG0000008	Prap	Praq.g_00071	Prap.g_01888
OG0000008	Prbe	Praq.g_00071	Prbe.g_00036
OG0000008	Prbf	Praq.g_00071	Prbf.g_00793
OG0000008	Prbg	Praq.g_00071	Prbg.g_00744
OG0000008	Prbn	Praq.g_00071	Prbn.g_01645
OG0000008	Prat	Praq.g_00071	Prat.g_00376
OG0000008	Pral	Praq.g_00071	Pral.g_00020
OG0000008	Prbm	Praq.g_00071	Prbm.g_01907
OG0000008	Prbb	Praq.g_00071	Prbb.g_01884
OG0000008	Praj	Praq.g_00071	Praj.g_01829
OG0000008	Prbc	Praq.g_00071	Prbc.g_00893
OG0000008	Pram	Praq.g_00071	Pram.g_01263
OG0000008	Prbh	Praq.g_00071	Prbh.g_01406
OG0000008	Prbi	Praq.g_00071	Prbi.g_01764
OG0000008	Prag	Praq.g_00071	Prag.g_01655
OG0000008	Praw	Praq.g_00071	Praw.g_00501
OG0000008	Prav	Praq.g_00071	Prav.g_01749
OG0000008	Praa	Praq.g_00071	Praa.g_01241
OG0000008	Praz	Praq.g_00071	Praz.g_01241
OG0000008	Pray	Praq.g_00071	Pray.g_01931
OG0000008	Prba	Praq.g_00071	Prba.g_01131
OG0000008	Prau	Praq.g_00071	Prau.g_00781
OG0000008	Prac	Praq.g_00071	Prac.g_00904
OG0000008	Prar	Praq.g_00071	Prar.g_01185
OG0000008	Syar	Praq.g_00801	Syar.g_00419, Syar.g_02048
OG0000008	Prab	Praq.g_00801	Prab.g_00677
OG0000008	Pran	Praq.g_00801	Pran.g_01506
OG0000008	Prav	Praq.g_00801	Prav.g_01270
OG0000008	Prbi	Praq.g_00801	Prbi.g_00675
OG0000008	Prag	Praq.g_00801	Prag.g_00650
OG0000008	Praw	Praq.g_00801	Praw.g_01850
OG0000008	Prad	Praq.g_00801	Prad.g_01246
OG0000008	Prao	Praq.g_00801	Prao.g_00111
OG0000008	Pras	Praq.g_00801	Pras.g_01548
OG0000008	Prau	Praq.g_00801	Prau.g_00712
OG0000008	Pray	Praq.g_00801	Pray.g_01091
OG0000008	Praz	Praq.g_00801	Praz.g_01658
OG0000008	Prba	Praq.g_00801	Prba.g_01645
OG0000008	Prbd	Praq.g_00801	Prbd.g_00572
OG0000008	Praa	Praq.g_00801	Praa.g_00672
OG0000008	Prae	Praq.g_00801	Prae.g_00646
OG0000008	Prax	Praq.g_00801	Prax.g_00970
OG0000008	Prac	Praq.g_00801	Prac.g_00699
OG0000008	Prar	Praq.g_00801	Prar.g_01502
OG0000009	Syan	Praq.g_00017, Praq.g_01898	Syan.g_02972
OG0000009	Syab	Praq.g_00017	Syab.g_00995
OG0000009	Syal	Praq.g_00017	Syal.g_02089
OG0000009	Syah	Praq.g_00017	Syah.g_02457
OG0000009	Syae	Praq.g_00017	Syae.g_00561, Syae.g_00171
OG0000009	Syad	Praq.g_00017	Syad.g_01952, Syad.g_00868
OG0000009	Syaj	Praq.g_00017	Syaj.g_01069
OG0000009	Syai	Praq.g_00017	Syai.g_01626
OG0000009	Syag	Praq.g_00017	Syag.g_00220, Syag.g_00231
OG0000009	Prab	Praq.g_00017	Prab.g_01584
OG0000009	Pran	Praq.g_00017	Pran.g_00615
OG0000009	Prai	Praq.g_00017	Prai.g_01578
OG0000009	Prav	Praq.g_00017	Prav.g_01688
OG0000009	Prao	Praq.g_00017	Prao.g_01507
OG0000009	Prag	Praq.g_00017	Prag.g_01600
OG0000009	Praw	Praq.g_00017	Praw.g_00447
OG0000009	Pray	Praq.g_00017	Pray.g_01610
OG0000009	Praz	Praq.g_00017	Praz.g_00929
OG0000009	Prba	Praq.g_00017	Prba.g_00276
OG0000009	Praa	Praq.g_00017	Praa.g_01589
OG0000009	Prax	Praq.g_00017	Prax.g_01617
OG0000009	Prbd	Praq.g_00017	Prbd.g_01576
OG0000009	Prad	Praq.g_00017	Prad.g_00401
OG0000009	Prae	Praq.g_00017	Prae.g_01572
OG0000009	Pras	Praq.g_00017	Pras.g_00463
OG0000009	Prau	Praq.g_00017	Prau.g_01641
OG0000009	Prbi	Praq.g_00017	Prbi.g_01701
OG0000009	Prac	Praq.g_00017	Prac.g_00301
OG0000009	Prar	Praq.g_00017	Prar.g_00737
OG0000009	Syao	Praq.g_01898	Syao.g_02598
OG0000009	Syap	Praq.g_01898	Syap.g_02081
OG0000009	Syas	Praq.g_01898	Syas.g_01450
OG0000009	Syar	Praq.g_01898	Syar.g_03116
OG0000009	Syak	Praq.g_01898	Syak.g_02194
OG0000009	Syat	Praq.g_01898	Syat.g_01567
OG0000009	Prbj	Praq.g_01898	Prbj.g_01300, Prbj.g_00618
OG0000009	Prbk	Praq.g_01898	Prbk.g_01932, Prbk.g_00013
OG0000009	Prbl	Praq.g_01898	Prbl.g_00155, Prbl.g_00554
OG0000009	Praf	Praq.g_01898	Praf.g_01768, Praf.g_00246
OG0000009	Prah	Praq.g_01898	Prah.g_00432, Prah.g_01895
OG0000009	Syab	Praq.g_01898	Syab.g_02498
