Orthogroup	Prbk	Prbl
OG0003001	Prbk.g_02193	Prbl.g_02206
OG0003002	Prbk.g_02194	Prbl.g_02205
OG0003003	Prbk.g_02198	Prbl.g_02201
OG0003004	Prbk.g_02199	Prbl.g_02200
OG0003005	Prbk.g_02200	Prbl.g_02199
OG0003006	Prbk.g_02201	Prbl.g_02198
OG0003007	Prbk.g_02208	Prbl.g_02191
OG0003008	Prbk.g_02215	Prbl.g_02184
OG0003009	Prbk.g_02216	Prbl.g_02183
OG0003010	Prbk.g_02223	Prbl.g_02176
OG0003011	Prbk.g_02240	Prbl.g_02159
OG0003012	Prbk.g_02264	Prbl.g_02135
OG0003013	Prbk.g_02269	Prbl.g_02130
OG0003014	Prbk.g_02273	Prbl.g_02126
OG0003015	Prbk.g_00700	Prbl.g_00144
OG0003023	Prbk.g_00927	Prbl.g_00413
OG0003040	Prbk.g_02673	Prbl.g_02633
OG0003043	Prbk.g_00083	Prbl.g_02657
OG0003044	Prbk.g_00829	Prbl.g_01159
OG0003045	Prbk.g_00900, Prbk.g_01480	Prbl.g_01953
OG0003112	Prbk.g_01547	Prbl.g_02046
OG0003113	Prbk.g_01555	Prbl.g_02038
OG0003114	Prbk.g_00213	Prbl.g_01309
OG0003116	Prbk.g_01741	Prbl.g_00002
OG0003118	Prbk.g_01478	Prbl.g_01951
OG0003119	Prbk.g_01467	Prbl.g_01942
OG0003120	Prbk.g_01460	Prbl.g_01935
OG0003121	Prbk.g_01358	Prbl.g_01912
OG0003122	Prbk.g_02010	Prbl.g_00460
OG0003123	Prbk.g_02028	Prbl.g_00478
OG0003125	Prbk.g_01896	Prbl.g_01880
OG0003126	Prbk.g_01160	Prbl.g_01745
OG0003127	Prbk.g_00152	Prbl.g_02099
OG0003128	Prbk.g_02660	Prbl.g_01812
OG0003129	Prbk.g_02661	Prbl.g_01811
OG0003130	Prbk.g_02662	Prbl.g_01810
OG0003131	Prbk.g_02670	Prbl.g_01802
OG0003132	Prbk.g_01684	Prbl.g_01702
OG0003133	Prbk.g_01685	Prbl.g_01701
OG0003135	Prbk.g_01739	Prbl.g_02619
OG0003136	Prbk.g_01730	Prbl.g_02610
OG0003139	Prbk.g_01102	Prbl.g_00744
OG0003140	Prbk.g_01973	Prbl.g_01518
OG0003141	Prbk.g_01972	Prbl.g_01519
OG0003142	Prbk.g_01966	Prbl.g_01525
OG0003143	Prbk.g_01850	Prbl.g_01823
OG0003144	Prbk.g_00078	Prbl.g_02662
OG0003145	Prbk.g_00079	Prbl.g_02661
OG0003146	Prbk.g_01798	Prbl.g_01876
OG0003147	Prbk.g_01822	Prbl.g_01852
OG0003148	Prbk.g_00628	Prbl.g_02576
OG0003149	Prbk.g_02414	Prbl.g_02389
OG0003150	Prbk.g_02422	Prbl.g_02381
OG0003151	Prbk.g_02576	Prbl.g_01584
OG0003152	Prbk.g_02590	Prbl.g_01598
OG0003153	Prbk.g_02643	Prbl.g_01651
OG0003154	Prbk.g_02652	Prbl.g_01660
OG0003155	Prbk.g_00268	Prbl.g_00233
OG0003156	Prbk.g_00269	Prbl.g_00232
OG0003157	Prbk.g_02404	Prbl.g_02399
OG0003158	Prbk.g_02102	Prbl.g_01351
OG0003159	Prbk.g_02101	Prbl.g_01352
OG0003160	Prbk.g_01673	Prbl.g_01066
OG0003161	Prbk.g_01672	Prbl.g_01067
OG0003162	Prbk.g_00884	Prbl.g_01213
OG0003163	Prbk.g_00840	Prbl.g_01170
OG0003164	Prbk.g_00455	Prbl.g_01415
OG0003165	Prbk.g_00502	Prbl.g_00867
OG0003166	Prbk.g_01949	Prbl.g_00734
OG0003167	Prbk.g_00349	Prbl.g_00673
OG0003168	Prbk.g_00390	Prbl.g_01480
OG0003169	Prbk.g_00389	Prbl.g_01481
OG0003170	Prbk.g_00388	Prbl.g_01482
OG0003171	Prbk.g_00387	Prbl.g_01483
OG0003172	Prbk.g_00684	Prbl.g_00128
OG0003173	Prbk.g_00687	Prbl.g_00131
OG0003174	Prbk.g_01345	Prbl.g_01012
OG0003175	Prbk.g_01347	Prbl.g_01010
OG0003176	Prbk.g_01348	Prbl.g_01009
OG0003177	Prbk.g_01349	Prbl.g_01008
OG0003178	Prbk.g_01350	Prbl.g_01007
OG0003179	Prbk.g_01339	Prbl.g_01018
OG0003180	Prbk.g_01340	Prbl.g_01017
OG0003181	Prbk.g_01341	Prbl.g_01016
OG0003182	Prbk.g_02181	Prbl.g_02218
OG0003183	Prbk.g_02222	Prbl.g_02177
OG0003191	Prbk.g_00203	Prbl.g_01319
OG0003193	Prbk.g_01528	Prbl.g_00208
OG0003194	Prbk.g_02597	Prbl.g_01605
OG0003195	Prbk.g_02520	Prbl.g_02284
OG0003196	Prbk.g_02515	Prbl.g_02289
OG0003197	Prbk.g_02402	Prbl.g_02401
OG0003198	Prbk.g_02401	Prbl.g_02402
OG0003199	Prbk.g_01240	Prbl.g_00109
OG0003200	Prbk.g_01743	Prbl.g_00004
OG0003201	Prbk.g_01769	Prbl.g_00029
OG0003202	Prbk.g_01784	Prbl.g_00044
OG0003203	Prbk.g_01789	Prbl.g_00049
OG0003204	Prbk.g_01969	Prbl.g_01522
OG0003205	Prbk.g_01961	Prbl.g_01530
OG0003206	Prbk.g_01717	Prbl.g_01670
OG0003207	Prbk.g_01185	Prbl.g_01720
OG0003208	Prbk.g_02079	Prbl.g_00529
OG0003209	Prbk.g_02018	Prbl.g_00468
OG0003210	Prbk.g_00115	Prbl.g_00169
OG0003211	Prbk.g_01510	Prbl.g_00188
OG0003212	Prbk.g_01473	Prbl.g_01947
OG0003213	Prbk.g_01328	Prbl.g_00616
OG0003214	Prbk.g_00896	Prbl.g_01225
OG0003215	Prbk.g_00835	Prbl.g_01165
OG0003216	Prbk.g_01009	Prbl.g_01514
OG0003217	Prbk.g_00741	Prbl.g_00313
OG0003218	Prbk.g_02122	Prbl.g_02277
OG0003219	Prbk.g_02127	Prbl.g_02272
OG0003220	Prbk.g_02129	Prbl.g_02270
OG0003221	Prbk.g_02131	Prbl.g_02268
OG0003222	Prbk.g_02132	Prbl.g_02267
OG0003223	Prbk.g_02134	Prbl.g_02265
OG0003338	Prbk.g_01744	Prbl.g_00005
OG0003362	Prbk.g_01557	Prbl.g_02037
OG0003363	Prbk.g_00823	Prbl.g_01153
OG0003364	Prbk.g_00825	Prbl.g_01155
OG0003365	Prbk.g_00826	Prbl.g_01156
OG0003378	Prbk.g_02140	Prbl.g_02259
OG0003380	Prbk.g_00120	Prbl.g_00164
OG0003381	Prbk.g_01239, Prbk.g_02702	Prbl.g_00110
OG0003382	Prbk.g_01481	Prbl.g_01954
OG0003606	Prbk.g_00125	Prbl.g_01106
OG0003607	Prbk.g_01645	Prbl.g_01096
OG0003608	Prbk.g_01646	Prbl.g_01095
OG0003609	Prbk.g_01653	Prbl.g_01087
OG0003610	Prbk.g_01655	Prbl.g_01085
OG0003611	Prbk.g_01657	Prbl.g_01083
OG0003612	Prbk.g_01666	Prbl.g_01073
OG0003613	Prbk.g_01674	Prbl.g_01065
OG0003614	Prbk.g_00348	Prbl.g_00672
OG0003615	Prbk.g_00347	Prbl.g_00671
OG0003616	Prbk.g_00346	Prbl.g_00670
OG0003617	Prbk.g_00345	Prbl.g_00669
OG0003618	Prbk.g_00344	Prbl.g_00668
OG0003619	Prbk.g_00343	Prbl.g_00667
OG0003620	Prbk.g_00342	Prbl.g_00666
OG0003621	Prbk.g_00341	Prbl.g_00665
OG0003622	Prbk.g_00336	Prbl.g_00660
OG0003623	Prbk.g_00335	Prbl.g_00659
OG0003624	Prbk.g_00331	Prbl.g_00655
OG0003625	Prbk.g_02090	Prbl.g_01362
OG0003626	Prbk.g_02084	Prbl.g_01368
OG0003627	Prbk.g_00161	Prbl.g_00112
OG0003628	Prbk.g_01375	Prbl.g_01929
OG0003629	Prbk.g_01374	Prbl.g_01928
OG0003630	Prbk.g_01373	Prbl.g_01927
OG0003631	Prbk.g_01359	Prbl.g_01913
OG0003632	Prbk.g_01357	Prbl.g_01911
OG0003633	Prbk.g_01343	Prbl.g_01014
OG0003634	Prbk.g_01338	Prbl.g_01019
OG0003635	Prbk.g_01336	Prbl.g_01021
OG0003636	Prbk.g_01334	Prbl.g_01023
OG0003637	Prbk.g_01333	Prbl.g_01024
OG0003638	Prbk.g_00702	Prbl.g_00146
OG0003639	Prbk.g_00695	Prbl.g_00139
OG0003640	Prbk.g_00693	Prbl.g_00137
OG0003641	Prbk.g_00691	Prbl.g_00135
OG0003642	Prbk.g_00690	Prbl.g_00134
OG0003643	Prbk.g_00679	Prbl.g_00123
OG0003644	Prbk.g_00678	Prbl.g_00122
OG0003645	Prbk.g_00677	Prbl.g_01237
OG0003646	Prbk.g_00676	Prbl.g_01238
OG0003647	Prbk.g_00675	Prbl.g_01239
OG0003648	Prbk.g_00674	Prbl.g_01240
OG0003649	Prbk.g_00659	Prbl.g_01255
OG0003650	Prbk.g_00644	Prbl.g_01270
OG0003651	Prbk.g_00641	Prbl.g_01273
OG0003652	Prbk.g_00118	Prbl.g_00166
OG0003653	Prbk.g_00117	Prbl.g_00167
OG0003654	Prbk.g_00116	Prbl.g_00168
OG0003655	Prbk.g_00114	Prbl.g_00170
OG0003656	Prbk.g_00113	Prbl.g_00171
OG0003657	Prbk.g_00112	Prbl.g_00172
OG0003658	Prbk.g_00110	Prbl.g_00174
OG0003659	Prbk.g_00864	Prbl.g_01194
OG0003660	Prbk.g_00862	Prbl.g_01192
OG0003661	Prbk.g_00842	Prbl.g_01172
OG0003662	Prbk.g_00839	Prbl.g_01169
OG0003663	Prbk.g_00836	Prbl.g_01166
OG0003664	Prbk.g_00831	Prbl.g_01161
OG0003665	Prbk.g_00828	Prbl.g_01158
OG0003666	Prbk.g_00822	Prbl.g_01152
OG0003667	Prbk.g_00820	Prbl.g_01150
OG0003668	Prbk.g_00819	Prbl.g_01149
OG0003669	Prbk.g_00815	Prbl.g_01145
OG0003670	Prbk.g_00795	Prbl.g_01125
OG0003671	Prbk.g_00794	Prbl.g_01124
OG0003672	Prbk.g_00793	Prbl.g_01123
OG0003673	Prbk.g_00792	Prbl.g_01122
OG0003674	Prbk.g_01397	Prbl.g_00330
OG0003675	Prbk.g_01452	Prbl.g_00386
OG0003676	Prbk.g_01453	Prbl.g_00387
OG0003677	Prbk.g_01454	Prbl.g_00388
OG0003678	Prbk.g_01289	Prbl.g_00060
OG0003679	Prbk.g_01290	Prbl.g_00059
OG0003680	Prbk.g_01291	Prbl.g_00058
OG0003682	Prbk.g_00791	Prbl.g_00263
OG0003683	Prbk.g_00748	Prbl.g_00306
OG0003684	Prbk.g_00742	Prbl.g_00312
OG0003686	Prbk.g_01297	Prbl.g_00585
OG0003687	Prbk.g_01296	Prbl.g_00584
OG0003688	Prbk.g_00039	Prbl.g_00580
OG0003689	Prbk.g_01232	Prbl.g_00689
OG0003690	Prbk.g_01208	Prbl.g_00713
OG0003691	Prbk.g_01207	Prbl.g_00714
OG0003692	Prbk.g_01683	Prbl.g_01703
OG0003693	Prbk.g_01695	Prbl.g_01691
OG0003694	Prbk.g_01697	Prbl.g_01689
OG0003695	Prbk.g_01707	Prbl.g_01679
OG0003696	Prbk.g_01711	Prbl.g_01676
OG0003697	Prbk.g_01716	Prbl.g_01671
OG0003698	Prbk.g_01725	Prbl.g_02605
OG0003699	Prbk.g_01726	Prbl.g_02606
OG0003700	Prbk.g_01731	Prbl.g_02611
OG0003701	Prbk.g_01733	Prbl.g_02613
OG0003702	Prbk.g_01735	Prbl.g_02615
OG0003703	Prbk.g_01736	Prbl.g_02616
OG0003704	Prbk.g_01745	Prbl.g_00006
OG0003705	Prbk.g_01747	Prbl.g_00008
OG0003706	Prbk.g_01750	Prbl.g_00011
OG0003707	Prbk.g_01757	Prbl.g_00018
OG0003708	Prbk.g_01758	Prbl.g_00019
OG0003709	Prbk.g_01774	Prbl.g_00034
OG0003710	Prbk.g_01775	Prbl.g_00035
OG0003711	Prbk.g_01790	Prbl.g_00050
OG0003712	Prbk.g_01793	Prbl.g_00053
OG0003713	Prbk.g_01794	Prbl.g_00054
OG0003714	Prbk.g_01795	Prbl.g_00055
OG0003715	Prbk.g_01796	Prbl.g_00056
OG0003716	Prbk.g_00734	Prbl.g_01037
OG0003717	Prbk.g_00733	Prbl.g_01036
OG0003718	Prbk.g_00732	Prbl.g_01035
OG0003719	Prbk.g_00730	Prbl.g_01033
OG0003720	Prbk.g_00911	Prbl.g_00397
OG0003721	Prbk.g_00926	Prbl.g_00412
OG0003722	Prbk.g_01858	Prbl.g_01815
OG0003723	Prbk.g_01857	Prbl.g_01816
OG0003724	Prbk.g_01856	Prbl.g_01817
OG0003725	Prbk.g_01855	Prbl.g_01818
OG0003726	Prbk.g_01854	Prbl.g_01819
OG0003727	Prbk.g_01853	Prbl.g_01820
OG0003728	Prbk.g_01852	Prbl.g_01821
OG0003729	Prbk.g_01849	Prbl.g_01824
OG0003730	Prbk.g_01848	Prbl.g_01825
OG0003731	Prbk.g_01846	Prbl.g_01827
OG0003732	Prbk.g_01844	Prbl.g_01829
OG0003733	Prbk.g_01829	Prbl.g_01845
OG0003734	Prbk.g_01824	Prbl.g_01850
OG0003735	Prbk.g_01823	Prbl.g_01851
OG0003736	Prbk.g_01811	Prbl.g_01863
OG0003737	Prbk.g_01810	Prbl.g_01864
OG0003738	Prbk.g_01799	Prbl.g_01875
OG0003739	Prbk.g_01033	Prbl.g_02070
OG0003740	Prbk.g_00939	Prbl.g_01005
OG0003741	Prbk.g_00940	Prbl.g_01004
OG0003742	Prbk.g_00941	Prbl.g_01003
OG0003743	Prbk.g_00943	Prbl.g_01001
OG0003744	Prbk.g_00998	Prbl.g_00946
OG0003745	Prbk.g_00241	Prbl.g_00260
OG0003746	Prbk.g_00242	Prbl.g_00259
OG0003747	Prbk.g_00264	Prbl.g_00237
OG0003748	Prbk.g_00265	Prbl.g_00236
OG0003749	Prbk.g_00266	Prbl.g_00235
OG0003750	Prbk.g_00267	Prbl.g_00234
OG0003751	Prbk.g_00285	Prbl.g_00216
OG0003752	Prbk.g_00286	Prbl.g_00215
OG0003753	Prbk.g_00287	Prbl.g_00214
OG0003754	Prbk.g_00288	Prbl.g_00213
OG0003755	Prbk.g_00289	Prbl.g_00212
OG0003756	Prbk.g_00290	Prbl.g_00211
OG0003757	Prbk.g_00291	Prbl.g_00210
OG0003758	Prbk.g_00292	Prbl.g_00209
OG0003759	Prbk.g_01957	Prbl.g_00726
OG0003760	Prbk.g_01954	Prbl.g_00729
OG0003761	Prbk.g_01953	Prbl.g_00730
OG0003762	Prbk.g_01952	Prbl.g_00731
OG0003763	Prbk.g_01951	Prbl.g_00732
OG0003764	Prbk.g_01950	Prbl.g_00733
OG0003765	Prbk.g_01946	Prbl.g_00737
OG0003766	Prbk.g_01974	Prbl.g_01517
OG0003767	Prbk.g_01971	Prbl.g_01520
OG0003768	Prbk.g_01970	Prbl.g_01521
OG0003769	Prbk.g_01968	Prbl.g_01523
OG0003770	Prbk.g_01967	Prbl.g_01524
OG0003771	Prbk.g_01964	Prbl.g_01527
OG0003772	Prbk.g_01287	Prbl.g_00062
OG0003773	Prbk.g_01249	Prbl.g_00100
OG0003774	Prbk.g_01248	Prbl.g_00101
OG0003775	Prbk.g_01247	Prbl.g_00102
OG0003776	Prbk.g_01246	Prbl.g_00103
OG0003777	Prbk.g_01242	Prbl.g_00107
OG0003778	Prbk.g_01241	Prbl.g_00108
OG0003779	Prbk.g_01238	Prbl.g_00111
OG0003780	Prbk.g_01597	Prbl.g_01997
OG0003781	Prbk.g_01575	Prbl.g_02019
OG0003782	Prbk.g_01562	Prbl.g_02032
OG0003783	Prbk.g_01558	Prbl.g_02036
OG0003784	Prbk.g_01554	Prbl.g_02039
OG0003785	Prbk.g_01553	Prbl.g_02040
OG0003786	Prbk.g_01552	Prbl.g_02041
OG0003787	Prbk.g_01551	Prbl.g_02042
OG0003788	Prbk.g_01550	Prbl.g_02043
OG0003789	Prbk.g_01548	Prbl.g_02045
OG0003790	Prbk.g_01544	Prbl.g_02049
OG0003791	Prbk.g_01935	Prbl.g_00158
OG0003792	Prbk.g_01934	Prbl.g_00157
OG0003793	Prbk.g_01927	Prbl.g_00150
OG0003794	Prbk.g_01479	Prbl.g_01952
OG0003795	Prbk.g_01477	Prbl.g_01950
OG0003796	Prbk.g_01472	Prbl.g_01946
OG0003797	Prbk.g_01470	Prbl.g_01945
OG0003798	Prbk.g_01463	Prbl.g_01938
OG0003799	Prbk.g_01461	Prbl.g_01936
OG0003800	Prbk.g_01459	Prbl.g_01934
OG0003801	Prbk.g_01458	Prbl.g_01933
OG0003802	Prbk.g_01457	Prbl.g_01932
OG0003803	Prbk.g_02682	Prbl.g_01503
OG0003804	Prbk.g_00385	Prbl.g_01485
OG0003805	Prbk.g_00386	Prbl.g_01484
OG0003806	Prbk.g_00391	Prbl.g_01479
OG0003807	Prbk.g_00392	Prbl.g_01478
OG0003808	Prbk.g_00393	Prbl.g_01477
OG0003809	Prbk.g_00440	Prbl.g_01430
OG0003810	Prbk.g_00441	Prbl.g_01429
OG0003811	Prbk.g_00445	Prbl.g_01425
OG0003812	Prbk.g_00459	Prbl.g_00910
OG0003813	Prbk.g_00473	Prbl.g_00896
OG0003814	Prbk.g_00489	Prbl.g_00880
OG0003815	Prbk.g_00493	Prbl.g_00876
OG0003816	Prbk.g_00500	Prbl.g_00869
OG0003817	Prbk.g_00505	Prbl.g_00864
OG0003818	Prbk.g_00520	Prbl.g_00849
OG0003819	Prbk.g_00522	Prbl.g_00847
OG0003820	Prbk.g_00523	Prbl.g_00846
OG0003821	Prbk.g_00535	Prbl.g_00834
OG0003822	Prbk.g_00536	Prbl.g_00833
OG0003823	Prbk.g_00537	Prbl.g_00832
OG0003824	Prbk.g_00538	Prbl.g_00831
OG0003825	Prbk.g_00204	Prbl.g_01318
OG0003826	Prbk.g_00223	Prbl.g_01299
OG0003827	Prbk.g_00224	Prbl.g_01298
OG0003828	Prbk.g_00225	Prbl.g_01297
OG0003829	Prbk.g_00226	Prbl.g_01296
OG0003830	Prbk.g_01869	Prbl.g_00540
OG0003831	Prbk.g_01868	Prbl.g_00539
OG0003832	Prbk.g_01866	Prbl.g_00537
OG0003833	Prbk.g_02032	Prbl.g_00482
OG0003834	Prbk.g_02031	Prbl.g_00481
OG0003835	Prbk.g_02030	Prbl.g_00480
OG0003836	Prbk.g_02029	Prbl.g_00479
OG0003837	Prbk.g_02025	Prbl.g_00475
OG0003838	Prbk.g_02023	Prbl.g_00473
OG0003839	Prbk.g_02020	Prbl.g_00470
OG0003840	Prbk.g_02017	Prbl.g_00467
OG0003841	Prbk.g_01195	Prbl.g_01710
OG0003842	Prbk.g_01486	Prbl.g_01227
OG0003843	Prbk.g_00043	Prbl.g_00914
OG0003844	Prbk.g_00044	Prbl.g_00915
OG0003845	Prbk.g_00045	Prbl.g_00916
OG0003846	Prbk.g_00046	Prbl.g_00917
OG0003847	Prbk.g_00047	Prbl.g_00918
OG0003848	Prbk.g_00048	Prbl.g_00919
OG0003849	Prbk.g_00049	Prbl.g_00920
OG0003850	Prbk.g_00074	Prbl.g_00945
OG0003851	Prbk.g_01899	Prbl.g_01877
OG0003852	Prbk.g_00293	Prbl.g_00617
OG0003853	Prbk.g_00294	Prbl.g_00618
OG0003854	Prbk.g_00302	Prbl.g_00626
OG0003855	Prbk.g_00305	Prbl.g_00629
OG0003856	Prbk.g_00306	Prbl.g_00630
OG0003857	Prbk.g_00307	Prbl.g_00631
OG0003858	Prbk.g_01502	Prbl.g_01378
OG0003859	Prbk.g_02121	Prbl.g_02278
OG0003860	Prbk.g_02138	Prbl.g_02261
OG0003861	Prbk.g_02139	Prbl.g_02260
OG0003862	Prbk.g_02144	Prbl.g_02255
OG0003863	Prbk.g_02145	Prbl.g_02254
OG0003864	Prbk.g_02147	Prbl.g_02252
OG0003865	Prbk.g_02178	Prbl.g_02221
OG0003866	Prbk.g_02179	Prbl.g_02220
OG0003867	Prbk.g_02203	Prbl.g_02196
OG0003868	Prbk.g_02219	Prbl.g_02180
OG0003869	Prbk.g_02220	Prbl.g_02179
OG0003870	Prbk.g_02245	Prbl.g_02154
OG0003871	Prbk.g_02259	Prbl.g_02140
OG0003872	Prbk.g_01072	Prbl.g_00774
OG0003873	Prbk.g_01087	Prbl.g_00759
OG0003874	Prbk.g_01088	Prbl.g_00758
OG0003875	Prbk.g_00179	Prbl.g_02589
OG0003876	Prbk.g_00626	Prbl.g_02574
OG0003877	Prbk.g_00624	Prbl.g_02572
OG0003878	Prbk.g_00618	Prbl.g_02566
OG0003879	Prbk.g_00565	Prbl.g_02513
OG0003880	Prbk.g_02295	Prbl.g_02506
OG0003881	Prbk.g_02346	Prbl.g_02456
OG0003882	Prbk.g_02366	Prbl.g_02436
OG0003883	Prbk.g_02383	Prbl.g_02420
OG0003884	Prbk.g_02385	Prbl.g_02418
OG0003885	Prbk.g_02387	Prbl.g_02416
OG0003886	Prbk.g_02388	Prbl.g_02415
OG0003887	Prbk.g_02403	Prbl.g_02400
OG0003888	Prbk.g_02407	Prbl.g_02396
OG0003889	Prbk.g_02411	Prbl.g_02392
OG0003890	Prbk.g_02426	Prbl.g_02376
OG0003891	Prbk.g_02442	Prbl.g_02361
OG0003892	Prbk.g_02484	Prbl.g_02319
OG0003893	Prbk.g_02505	Prbl.g_02298
OG0003894	Prbk.g_02510	Prbl.g_02294
OG0003895	Prbk.g_02511	Prbl.g_02293
OG0003896	Prbk.g_02518	Prbl.g_02286
OG0003897	Prbk.g_02522	Prbl.g_02282
OG0003898	Prbk.g_02523	Prbl.g_02281
OG0003899	Prbk.g_02561	Prbl.g_01569
OG0003900	Prbk.g_02571	Prbl.g_01580
OG0003901	Prbk.g_02575	Prbl.g_01583
OG0003902	Prbk.g_02586	Prbl.g_01594
OG0003903	Prbk.g_02622	Prbl.g_01630
OG0003904	Prbk.g_02644	Prbl.g_01652
OG0003905	Prbk.g_02645	Prbl.g_01653
OG0003906	Prbk.g_02657	Prbl.g_01665
OG0003907	Prbk.g_01527	Prbl.g_00207
OG0003908	Prbk.g_01526	Prbl.g_00206
OG0003909	Prbk.g_01525	Prbl.g_00205
OG0003910	Prbk.g_01524	Prbl.g_00204
OG0003911	Prbk.g_01523	Prbl.g_00202
OG0003912	Prbk.g_01520	Prbl.g_00198
OG0003913	Prbk.g_02668	Prbl.g_01804
OG0003914	Prbk.g_02667	Prbl.g_01805
OG0003915	Prbk.g_02666	Prbl.g_01806
OG0003916	Prbk.g_01907	Prbl.g_02686
OG0003917	Prbk.g_01906	Prbl.g_02685
OG0003918	Prbk.g_01903	Prbl.g_02682
OG0003919	Prbk.g_02689	Prbl.g_02642
OG0003920	Prbk.g_02688	Prbl.g_02643
OG0003921	Prbk.g_02687	Prbl.g_02644
OG0003922	Prbk.g_00088	Prbl.g_02652
OG0003923	Prbk.g_00087	Prbl.g_02653
OG0003924	Prbk.g_00085	Prbl.g_02655
OG0003925	Prbk.g_00084	Prbl.g_02656
OG0003926	Prbk.g_00082	Prbl.g_02658
OG0003927	Prbk.g_00081	Prbl.g_02659
OG0003928	Prbk.g_00077	Prbl.g_02663
OG0003929	Prbk.g_00076	Prbl.g_02664
OG0003930	Prbk.g_02696	Prbl.g_01385
OG0003931	Prbk.g_02698	Prbl.g_01387
OG0004341	Prbk.g_00688	Prbl.g_00132
OG0004342	Prbk.g_01718	Prbl.g_01669
OG0004343	Prbk.g_01785	Prbl.g_00045
OG0004344	Prbk.g_01797	Prbl.g_00057
OG0004345	Prbk.g_01941	Prbl.g_00742
OG0004346	Prbk.g_02021	Prbl.g_00471
OG0004347	Prbk.g_02588	Prbl.g_01596
OG0004348	Prbk.g_02678	Prbl.g_02630
