Orthogroup	Prbk	Prbj
OG0003378	Prbk.g_02013	Prbj.g_01677
OG0003379	Prbk.g_01096	Prbj.g_02143
OG0003380	Prbk.g_00636	Prbj.g_00284
OG0003381	Prbk.g_00184	Prbj.g_02157
OG0003382	Prbk.g_02669	Prbj.g_02622
OG0003383	Prbk.g_01729	Prbj.g_00723
OG0003385	Prbk.g_01773	Prbj.g_00766
OG0003386	Prbk.g_01779	Prbj.g_00772
OG0003387	Prbk.g_01781	Prbj.g_00774
OG0003388	Prbk.g_01782	Prbj.g_00775
OG0003389	Prbk.g_01783	Prbj.g_00776
OG0003390	Prbk.g_01944	Prbj.g_01103
OG0003391	Prbk.g_01804	Prbj.g_00944
OG0003392	Prbk.g_01838	Prbj.g_00910
OG0003394	Prbk.g_02432	Prbj.g_02376
OG0003395	Prbk.g_02589	Prbj.g_02531
OG0003396	Prbk.g_00703	Prbj.g_02704
OG0003396	Prbk.g_02700	Prbj.g_02704
OG0003397	Prbk.g_02091	Prbj.g_00149
OG0003398	Prbk.g_00494	Prbj.g_01482
OG0003399	Prbk.g_01346	Prbj.g_00199
OG0003400	Prbk.g_01349	Prbj.g_00196
OG0003401	Prbk.g_01350	Prbj.g_00195
OG0003410	Prbk.g_00927	Prbj.g_00877
OG0003500	Prbk.g_00696	Prbj.g_00225
OG0003500	Prbk.g_02386	Prbj.g_02330
OG0003501	Prbk.g_00677	Prbj.g_00243
OG0003502	Prbk.g_00676	Prbj.g_00244
OG0003503	Prbk.g_01794	Prbj.g_00786
OG0003504	Prbk.g_01824	Prbj.g_00924
OG0003505	Prbk.g_01946	Prbj.g_01101
OG0003506	Prbk.g_01558	Prbj.g_01263
OG0003507	Prbk.g_01552	Prbj.g_01268
OG0003508	Prbk.g_02220	Prbj.g_02015
OG0003509	Prbk.g_01103	Prbj.g_02150
OG0003509	Prbk.g_02703	Prbj.g_02692
OG0003667	Prbk.g_00222	Prbj.g_01583
OG0003668	Prbk.g_00333	Prbj.g_00095
OG0003669	Prbk.g_00211	Prbj.g_01571
OG0003670	Prbk.g_00205	Prbj.g_01565
OG0003671	Prbk.g_02690, Prbk.g_00038	Prbj.g_00593
OG0003672	Prbk.g_01322	Prbj.g_00562
OG0003673	Prbk.g_01478	Prbj.g_01314
OG0003674	Prbk.g_01474	Prbj.g_01318
OG0003675	Prbk.g_01355	Prbj.g_00190
OG0003676	Prbk.g_01362	Prbj.g_00183
OG0003677	Prbk.g_01378	Prbj.g_00422
OG0003678	Prbk.g_00910	Prbj.g_00860
OG0003679	Prbk.g_02014	Prbj.g_01676
OG0003680	Prbk.g_02019	Prbj.g_01671
OG0003681	Prbk.g_02024	Prbj.g_01667
OG0003682	Prbk.g_01084	Prbj.g_02131
OG0003683	Prbk.g_01090	Prbj.g_02137
OG0003684	Prbk.g_01091	Prbj.g_02138
OG0003685	Prbk.g_01123	Prbj.g_01788
OG0003686	Prbk.g_01149	Prbj.g_01762
OG0003687	Prbk.g_01165	Prbj.g_01746
OG0003688	Prbk.g_00149	Prbj.g_00838
OG0003689	Prbk.g_00172	Prbj.g_02169
OG0003690	Prbk.g_01640	Prbj.g_00021
OG0003691	Prbk.g_01643	Prbj.g_00024
OG0003692	Prbk.g_01647	Prbj.g_00028
OG0003693	Prbk.g_01650	Prbj.g_00031
OG0003694	Prbk.g_01659	Prbj.g_00041
OG0003695	Prbk.g_01660	Prbj.g_00042
OG0003696	Prbk.g_01686	Prbj.g_00682
OG0003697	Prbk.g_01689	Prbj.g_00685
OG0003698	Prbk.g_01690	Prbj.g_00686
OG0003699	Prbk.g_01699	Prbj.g_00695
OG0003700	Prbk.g_01703	Prbj.g_00699
OG0003701	Prbk.g_01704	Prbj.g_00700
OG0003702	Prbk.g_01705	Prbj.g_00701
OG0003703	Prbk.g_01706	Prbj.g_00702
OG0003704	Prbk.g_01715	Prbj.g_00710
OG0003705	Prbk.g_01719	Prbj.g_00713
OG0003706	Prbk.g_01720	Prbj.g_00714
OG0003707	Prbk.g_01723	Prbj.g_00717
OG0003708	Prbk.g_01738	Prbj.g_00732
OG0003709	Prbk.g_01748	Prbj.g_00742
OG0003710	Prbk.g_01749	Prbj.g_00743
OG0003711	Prbk.g_00239	Prbj.g_01036
OG0003712	Prbk.g_01753	Prbj.g_00747
OG0003713	Prbk.g_01762	Prbj.g_00756
OG0003714	Prbk.g_01770	Prbj.g_00763
OG0003715	Prbk.g_01778	Prbj.g_00771
OG0003717	Prbk.g_01972	Prbj.g_01109
OG0003718	Prbk.g_00086	Prbj.g_02675
OG0003719	Prbk.g_01962	Prbj.g_01119
OG0003720	Prbk.g_01963	Prbj.g_01118
OG0003721	Prbk.g_01807	Prbj.g_00941
OG0003722	Prbk.g_01825	Prbj.g_00923
OG0003723	Prbk.g_01834	Prbj.g_00914
OG0003724	Prbk.g_01837	Prbj.g_00911
OG0003725	Prbk.g_01842	Prbj.g_00906
OG0003726	Prbk.g_01843	Prbj.g_00905
OG0003727	Prbk.g_00620	Prbj.g_02177
OG0003728	Prbk.g_02341	Prbj.g_02285
OG0003729	Prbk.g_02378	Prbj.g_02322
OG0003730	Prbk.g_02416	Prbj.g_02360
OG0003731	Prbk.g_02421	Prbj.g_02365
OG0003732	Prbk.g_02423	Prbj.g_02367
OG0003733	Prbk.g_02427	Prbj.g_02371
OG0003734	Prbk.g_02430	Prbj.g_02374
OG0003735	Prbk.g_02443	Prbj.g_02387
OG0003736	Prbk.g_02506	Prbj.g_02450
OG0003737	Prbk.g_02507	Prbj.g_02451
OG0003738	Prbk.g_02517	Prbj.g_02461
OG0003739	Prbk.g_02524	Prbj.g_02468
OG0003740	Prbk.g_02525	Prbj.g_02469
OG0003741	Prbk.g_02572	Prbj.g_02516
OG0003742	Prbk.g_02584	Prbj.g_02527
OG0003743	Prbk.g_02587	Prbj.g_02530
OG0003744	Prbk.g_02592	Prbj.g_02534
OG0003745	Prbk.g_02594	Prbj.g_02536
OG0003746	Prbk.g_02598	Prbj.g_02540
OG0003747	Prbk.g_00731	Prbj.g_00801
OG0003748	Prbk.g_00722	Prbj.g_00810
OG0003749	Prbk.g_02699	Prbj.g_02703
OG0003750	Prbk.g_01203	Prbj.g_00665
OG0003751	Prbk.g_02087	Prbj.g_00153
OG0003752	Prbk.g_02085	Prbj.g_00155
OG0003753	Prbk.g_02083	Prbj.g_00157
OG0003754	Prbk.g_00312	Prbj.g_00116
OG0003755	Prbk.g_00350	Prbj.g_00078
OG0003756	Prbk.g_00885	Prbj.g_00327
OG0003757	Prbk.g_00883	Prbj.g_00329
OG0003758	Prbk.g_00857	Prbj.g_00355
OG0003759	Prbk.g_00800	Prbj.g_00411
OG0003760	Prbk.g_01924	Prbj.g_02637
OG0003761	Prbk.g_01015	Prbj.g_01338
OG0003762	Prbk.g_00375	Prbj.g_01363
OG0003763	Prbk.g_00396	Prbj.g_01384
OG0003764	Prbk.g_00515	Prbj.g_01503
OG0003766	Prbk.g_01282	Prbj.g_01136
OG0003767	Prbk.g_01265	Prbj.g_01153
OG0003768	Prbk.g_00634	Prbj.g_00286
OG0003769	Prbk.g_00635	Prbj.g_00285
OG0003770	Prbk.g_00637	Prbj.g_00283
OG0003771	Prbk.g_00638	Prbj.g_00282
OG0003772	Prbk.g_00639	Prbj.g_00281
OG0003773	Prbk.g_00640	Prbj.g_00280
OG0003774	Prbk.g_00643	Prbj.g_00277
OG0003775	Prbk.g_00645	Prbj.g_00275
OG0003776	Prbk.g_00646	Prbj.g_00274
OG0003777	Prbk.g_01347	Prbj.g_00198
OG0003778	Prbk.g_02208	Prbj.g_02003
OG0003779	Prbk.g_02240	Prbj.g_02035
OG0003783	Prbk.g_00700	Prbj.g_00221
OG0003812	Prbk.g_02673	Prbj.g_02697
OG0003817	Prbk.g_00083	Prbj.g_02678
OG0003822	Prbk.g_01452	Prbj.g_00496
OG0003823	Prbk.g_02702, Prbk.g_01290	Prbj.g_00500
OG0003824	Prbk.g_01793	Prbj.g_00785
OG0003825	Prbk.g_01480	Prbj.g_01312
OG0003825	Prbk.g_00900	Prbj.g_00850
OG0003826	Prbk.g_01823	Prbj.g_00925
OG0003827	Prbk.g_01554	Prbj.g_01266
OG0003828	Prbk.g_00535	Prbj.g_01523
OG0003829	Prbk.g_02032	Prbj.g_01659
OG0003830	Prbk.g_02138	Prbj.g_01933
OG0004063	Prbk.g_00213	Prbj.g_01573
OG0004064	Prbk.g_01325	Prbj.g_00559
OG0004067	Prbk.g_01467	Prbj.g_01325
OG0004068	Prbk.g_01460	Prbj.g_01332
OG0004069	Prbk.g_01358	Prbj.g_00187
OG0004070	Prbk.g_02010	Prbj.g_01680
OG0004071	Prbk.g_02028	Prbj.g_01663
OG0004073	Prbk.g_01896	Prbj.g_01860
OG0004074	Prbk.g_01160	Prbj.g_01751
OG0004076	Prbk.g_00152	Prbj.g_00835
OG0004078	Prbk.g_02660	Prbj.g_02631
OG0004079	Prbk.g_02661	Prbj.g_02630
OG0004080	Prbk.g_02670	Prbj.g_02621
OG0004081	Prbk.g_01684	Prbj.g_00680
OG0004082	Prbk.g_01685	Prbj.g_00681
OG0004085	Prbk.g_01739	Prbj.g_00733
OG0004086	Prbk.g_01730	Prbj.g_00724
OG0004088	Prbk.g_01966	Prbj.g_01115
OG0004089	Prbk.g_00079	Prbj.g_02682
OG0004090	Prbk.g_02414	Prbj.g_02358
OG0004091	Prbk.g_02422	Prbj.g_02366
OG0004092	Prbk.g_02576	Prbj.g_02519
OG0004093	Prbk.g_02643	Prbj.g_02585
OG0004094	Prbk.g_02652	Prbj.g_02594
OG0004096	Prbk.g_02404	Prbj.g_02348
OG0004099	Prbk.g_01673	Prbj.g_00056
OG0004100	Prbk.g_01672	Prbj.g_00055
OG0004101	Prbk.g_00840	Prbj.g_00372
OG0004104	Prbk.g_00502	Prbj.g_01490
OG0004105	Prbk.g_00687	Prbj.g_00233
OG0004106	Prbk.g_01345	Prbj.g_00200
OG0004108	Prbk.g_02181	Prbj.g_01976
OG0004116	Prbk.g_00203	Prbj.g_01563
OG0004118	Prbk.g_01528	Prbj.g_02600
OG0004119	Prbk.g_02520	Prbj.g_02464
OG0004120	Prbk.g_02515	Prbj.g_02459
OG0004121	Prbk.g_02402	Prbj.g_02346
OG0004122	Prbk.g_02401	Prbj.g_02345
OG0004123	Prbk.g_01743	Prbj.g_00737
OG0004124	Prbk.g_01769	Prbj.g_00762
OG0004125	Prbk.g_01784	Prbj.g_00777
OG0004126	Prbk.g_01789	Prbj.g_00781
OG0004127	Prbk.g_01969	Prbj.g_01112
OG0004128	Prbk.g_02079	Prbj.g_01612
OG0004129	Prbk.g_02018	Prbj.g_01672
OG0004130	Prbk.g_00115	Prbj.g_00295
OG0004131	Prbk.g_01510	Prbj.g_02619
OG0004133	Prbk.g_00896	Prbj.g_00316
OG0004134	Prbk.g_00835	Prbj.g_00376
OG0004135	Prbk.g_00741	Prbj.g_00553
OG0004138	Prbk.g_02122	Prbj.g_01917
OG0004248	Prbk.g_01744	Prbj.g_00738
OG0004278	Prbk.g_00823	Prbj.g_00388
OG0004279	Prbk.g_00825	Prbj.g_00386
OG0004280	Prbk.g_00826	Prbj.g_00385
OG0004286	Prbk.g_00120	Prbj.g_02634, Prbj.g_00290
OG0004287	Prbk.g_01454	Prbj.g_00498
OG0004288	Prbk.g_01287	Prbj.g_01131
OG0004289	Prbk.g_01934	Prbj.g_01298
OG0004290	Prbk.g_01481	Prbj.g_01310
OG0004290	Prbk.g_01481	Prbj.g_02712
OG0004291	Prbk.g_00305	Prbj.g_01898
OG0004292	Prbk.g_02219	Prbj.g_02014
OG0004293	Prbk.g_02364	Prbj.g_02308
OG0004294	Prbk.g_00087	Prbj.g_02674
OG0004570	Prbk.g_00908	Prbj.g_00858
OG0004573	Prbk.g_02380	Prbj.g_02324
OG0004574	Prbk.g_02433	Prbj.g_02377
OG0004719	Prbk.g_00125	Prbj.g_00016
OG0004720	Prbk.g_01645	Prbj.g_00026
OG0004721	Prbk.g_01646	Prbj.g_00027
OG0004722	Prbk.g_01653	Prbj.g_00035
OG0004723	Prbk.g_01655	Prbj.g_00037
OG0004724	Prbk.g_01657	Prbj.g_00039
OG0004725	Prbk.g_01666	Prbj.g_00049
OG0004726	Prbk.g_01674	Prbj.g_00057
OG0004727	Prbk.g_00348	Prbj.g_00080
OG0004728	Prbk.g_00346	Prbj.g_00082
OG0004729	Prbk.g_00345	Prbj.g_00083
OG0004730	Prbk.g_00344	Prbj.g_00084
OG0004731	Prbk.g_00343	Prbj.g_00085
OG0004732	Prbk.g_00342	Prbj.g_00086
OG0004733	Prbk.g_00341	Prbj.g_00087
OG0004734	Prbk.g_00336	Prbj.g_00092
OG0004735	Prbk.g_00335	Prbj.g_00093
OG0004736	Prbk.g_00331	Prbj.g_00097
OG0004737	Prbk.g_02090	Prbj.g_00150
OG0004738	Prbk.g_02084	Prbj.g_00156
OG0004739	Prbk.g_00161	Prbj.g_00160
OG0004740	Prbk.g_01374	Prbj.g_00171
OG0004741	Prbk.g_01373	Prbj.g_00172
OG0004742	Prbk.g_01359	Prbj.g_00186
OG0004743	Prbk.g_01357	Prbj.g_00188
OG0004744	Prbk.g_01343	Prbj.g_00202
OG0004745	Prbk.g_01338	Prbj.g_00207
OG0004746	Prbk.g_01334	Prbj.g_00211
OG0004747	Prbk.g_01333	Prbj.g_00212
OG0004748	Prbk.g_00702	Prbj.g_00219
OG0004749	Prbk.g_00693	Prbj.g_00228
OG0004750	Prbk.g_00691	Prbj.g_00230
OG0004751	Prbk.g_00690	Prbj.g_00231
OG0004752	Prbk.g_00674	Prbj.g_00246
OG0004753	Prbk.g_00659	Prbj.g_00261
OG0004754	Prbk.g_00644	Prbj.g_00276
OG0004755	Prbk.g_00641	Prbj.g_00279
OG0004756	Prbk.g_00118	Prbj.g_00292
OG0004757	Prbk.g_00117	Prbj.g_00293
OG0004758	Prbk.g_00116	Prbj.g_00294
OG0004759	Prbk.g_00114	Prbj.g_00296
OG0004760	Prbk.g_00113	Prbj.g_00297
OG0004761	Prbk.g_00112	Prbj.g_00298
OG0004762	Prbk.g_00110	Prbj.g_00300
OG0004763	Prbk.g_00864	Prbj.g_00348
OG0004764	Prbk.g_00842	Prbj.g_00370
OG0004765	Prbk.g_00839	Prbj.g_00373
OG0004766	Prbk.g_00836	Prbj.g_00375
OG0004767	Prbk.g_00831	Prbj.g_00380
OG0004768	Prbk.g_00828	Prbj.g_00383
OG0004769	Prbk.g_00819	Prbj.g_00392
OG0004770	Prbk.g_00815	Prbj.g_00396
OG0004771	Prbk.g_00795	Prbj.g_00416
OG0004772	Prbk.g_00794	Prbj.g_00417
OG0004773	Prbk.g_00793	Prbj.g_00418
OG0004774	Prbk.g_00792	Prbj.g_00419
OG0004775	Prbk.g_01397	Prbj.g_00441
OG0004776	Prbk.g_01453	Prbj.g_00497
OG0004777	Prbk.g_01289	Prbj.g_00499
OG0004778	Prbk.g_01291	Prbj.g_00501
OG0004779	Prbk.g_00090	Prbj.g_01129, Prbj.g_00502
OG0004780	Prbk.g_00791	Prbj.g_00503
OG0004781	Prbk.g_00748	Prbj.g_00546
OG0004782	Prbk.g_00742	Prbj.g_00552
OG0004784	Prbk.g_01297	Prbj.g_00587
OG0004785	Prbk.g_01296	Prbj.g_00588
OG0004786	Prbk.g_00039	Prbj.g_00592
OG0004787	Prbk.g_01232	Prbj.g_00636
OG0004788	Prbk.g_01683	Prbj.g_00679
OG0004789	Prbk.g_01695	Prbj.g_00691
OG0004790	Prbk.g_01697	Prbj.g_00693
OG0004791	Prbk.g_01707	Prbj.g_00703
OG0004792	Prbk.g_01711	Prbj.g_00706
OG0004793	Prbk.g_01716	Prbj.g_00711
OG0004794	Prbk.g_01725	Prbj.g_00719
OG0004795	Prbk.g_01726	Prbj.g_00720
OG0004796	Prbk.g_01731	Prbj.g_00725
OG0004797	Prbk.g_01735	Prbj.g_00729
OG0004798	Prbk.g_01736	Prbj.g_00730
OG0004799	Prbk.g_01745	Prbj.g_00739
OG0004800	Prbk.g_01747	Prbj.g_00741
OG0004801	Prbk.g_01750	Prbj.g_00744
OG0004802	Prbk.g_01757	Prbj.g_00751
OG0004803	Prbk.g_01758	Prbj.g_00752
OG0004804	Prbk.g_01774	Prbj.g_00767
OG0004805	Prbk.g_01775	Prbj.g_00768
OG0004806	Prbk.g_01790	Prbj.g_00782
OG0004807	Prbk.g_01796	Prbj.g_00788
OG0004808	Prbk.g_00734	Prbj.g_00798
OG0004809	Prbk.g_00732	Prbj.g_00800
OG0004810	Prbk.g_00911	Prbj.g_00861
OG0004811	Prbk.g_00926	Prbj.g_00876
OG0004812	Prbk.g_01858	Prbj.g_00890
OG0004813	Prbk.g_01857	Prbj.g_00891
OG0004814	Prbk.g_01856	Prbj.g_00892
OG0004815	Prbk.g_01855	Prbj.g_00893
OG0004816	Prbk.g_01854	Prbj.g_00894
OG0004817	Prbk.g_01853	Prbj.g_00895
OG0004818	Prbk.g_01849	Prbj.g_00899
OG0004819	Prbk.g_01848	Prbj.g_00900
OG0004820	Prbk.g_01846	Prbj.g_00902
OG0004821	Prbk.g_01844	Prbj.g_00904
OG0004822	Prbk.g_01829	Prbj.g_00919
OG0004823	Prbk.g_01811	Prbj.g_00937
OG0004824	Prbk.g_01810	Prbj.g_00938
OG0004825	Prbk.g_01799	Prbj.g_00949
OG0004826	Prbk.g_01033	Prbj.g_00957
OG0004827	Prbk.g_00940	Prbj.g_00977
OG0004828	Prbk.g_00943	Prbj.g_00980
OG0004829	Prbk.g_00998	Prbj.g_01035
OG0004830	Prbk.g_00242	Prbj.g_01039
OG0004831	Prbk.g_00264	Prbj.g_01061
OG0004832	Prbk.g_00285	Prbj.g_01082
OG0004833	Prbk.g_00286	Prbj.g_01083
OG0004834	Prbk.g_00287	Prbj.g_01084
OG0004835	Prbk.g_00288	Prbj.g_01085
OG0004836	Prbk.g_00289	Prbj.g_01086
OG0004837	Prbk.g_00290	Prbj.g_01087
OG0004838	Prbk.g_00291	Prbj.g_01088
OG0004839	Prbk.g_00292	Prbj.g_01089
OG0004840	Prbk.g_01957	Prbj.g_01090
OG0004841	Prbk.g_01954	Prbj.g_01093
OG0004842	Prbk.g_01953	Prbj.g_01094
OG0004843	Prbk.g_01952	Prbj.g_01095
OG0004844	Prbk.g_01951	Prbj.g_01096
OG0004845	Prbk.g_01950	Prbj.g_01097
OG0004846	Prbk.g_01974	Prbj.g_01107
OG0004847	Prbk.g_01971	Prbj.g_01110
OG0004848	Prbk.g_01970	Prbj.g_01111
OG0004849	Prbk.g_01968	Prbj.g_01113
OG0004850	Prbk.g_01967	Prbj.g_01114
OG0004851	Prbk.g_01964	Prbj.g_01117
OG0004852	Prbk.g_01249	Prbj.g_01169
OG0004853	Prbk.g_01248	Prbj.g_01170
OG0004854	Prbk.g_01246	Prbj.g_01172
OG0004855	Prbk.g_01242	Prbj.g_01176
OG0004856	Prbk.g_01241	Prbj.g_01177
OG0004857	Prbk.g_01239	Prbj.g_01179
OG0004858	Prbk.g_01238	Prbj.g_01180
OG0004859	Prbk.g_01597	Prbj.g_01224
OG0004860	Prbk.g_01574	Prbj.g_01247
OG0004861	Prbk.g_01550	Prbj.g_01270
OG0004862	Prbk.g_01544	Prbj.g_01276
OG0004863	Prbk.g_01935	Prbj.g_01297
OG0004864	Prbk.g_01927	Prbj.g_01306
OG0004865	Prbk.g_01479	Prbj.g_01313
OG0004866	Prbk.g_01477	Prbj.g_01315
OG0004867	Prbk.g_01472	Prbj.g_01320
OG0004868	Prbk.g_01470	Prbj.g_01322
OG0004869	Prbk.g_01463	Prbj.g_01329
OG0004870	Prbk.g_01461	Prbj.g_01331
OG0004871	Prbk.g_01459	Prbj.g_01333
OG0004872	Prbk.g_01458	Prbj.g_01334
OG0004873	Prbk.g_01457	Prbj.g_01335
OG0004874	Prbk.g_00386	Prbj.g_01374
OG0004875	Prbk.g_00392	Prbj.g_01380
OG0004876	Prbk.g_00393	Prbj.g_01381
OG0004877	Prbk.g_00440	Prbj.g_01428
OG0004878	Prbk.g_00441	Prbj.g_01429
OG0004879	Prbk.g_00459	Prbj.g_01447
OG0004880	Prbk.g_00473	Prbj.g_01461
OG0004881	Prbk.g_00489	Prbj.g_01477
OG0004882	Prbk.g_00500	Prbj.g_01488
OG0004883	Prbk.g_00505	Prbj.g_01493
OG0004884	Prbk.g_00520	Prbj.g_01508
OG0004885	Prbk.g_00522	Prbj.g_01510
OG0004886	Prbk.g_00523	Prbj.g_01511
OG0004887	Prbk.g_00536	Prbj.g_01524
OG0004888	Prbk.g_00537	Prbj.g_01525
OG0004889	Prbk.g_00538	Prbj.g_01526
OG0004890	Prbk.g_00204	Prbj.g_01564
OG0004891	Prbk.g_00224	Prbj.g_01585
OG0004892	Prbk.g_00226	Prbj.g_01587
OG0004893	Prbk.g_01869	Prbj.g_01601
OG0004894	Prbk.g_01868	Prbj.g_01602
OG0004895	Prbk.g_01866	Prbj.g_01604
OG0004896	Prbk.g_02029	Prbj.g_01662
OG0004897	Prbk.g_02025	Prbj.g_01666
OG0004898	Prbk.g_02023	Prbj.g_01668
OG0004899	Prbk.g_02020	Prbj.g_01670
OG0004900	Prbk.g_02017	Prbj.g_01673
OG0004901	Prbk.g_01195	Prbj.g_01716
OG0004902	Prbk.g_00043	Prbj.g_01825
OG0004903	Prbk.g_00044	Prbj.g_01826
OG0004904	Prbk.g_00045	Prbj.g_01827
OG0004905	Prbk.g_00047	Prbj.g_01829
OG0004906	Prbk.g_00048	Prbj.g_01830
OG0004907	Prbk.g_00074	Prbj.g_01856
OG0004908	Prbk.g_01899	Prbj.g_01857
OG0004909	Prbk.g_00293	Prbj.g_01886
OG0004910	Prbk.g_00294	Prbj.g_01887
OG0004911	Prbk.g_01502	Prbj.g_01909
OG0004912	Prbk.g_02139	Prbj.g_01934
OG0004913	Prbk.g_02144	Prbj.g_01939
OG0004914	Prbk.g_02145	Prbj.g_01940
OG0004915	Prbk.g_02147	Prbj.g_01942
OG0004916	Prbk.g_02178	Prbj.g_01973
OG0004917	Prbk.g_02179	Prbj.g_01974
OG0004918	Prbk.g_02203	Prbj.g_01998
OG0004919	Prbk.g_02245	Prbj.g_02040
OG0004920	Prbk.g_02259	Prbj.g_02054
OG0004921	Prbk.g_01072	Prbj.g_02119
OG0004922	Prbk.g_01087	Prbj.g_02134
OG0004923	Prbk.g_01088	Prbj.g_02135
OG0004924	Prbk.g_00179	Prbj.g_02162
OG0004925	Prbk.g_00626	Prbj.g_02171
OG0004926	Prbk.g_00624	Prbj.g_02173
OG0004927	Prbk.g_00618	Prbj.g_02179
OG0004928	Prbk.g_00565	Prbj.g_02232
OG0004929	Prbk.g_02295	Prbj.g_02239
OG0004930	Prbk.g_02346	Prbj.g_02290
OG0004931	Prbk.g_02366	Prbj.g_02310
OG0004932	Prbk.g_02383	Prbj.g_02327
OG0004933	Prbk.g_02385	Prbj.g_02329
OG0004934	Prbk.g_02387	Prbj.g_02331
OG0004935	Prbk.g_02388	Prbj.g_02332
OG0004936	Prbk.g_02403	Prbj.g_02347
OG0004937	Prbk.g_02407	Prbj.g_02351
OG0004938	Prbk.g_02411	Prbj.g_02355
OG0004939	Prbk.g_02426	Prbj.g_02370
OG0004940	Prbk.g_02484	Prbj.g_02428
OG0004941	Prbk.g_02505	Prbj.g_02449
OG0004942	Prbk.g_02510	Prbj.g_02454
OG0004943	Prbk.g_02511	Prbj.g_02455
OG0004944	Prbk.g_02518	Prbj.g_02462
OG0004945	Prbk.g_02522	Prbj.g_02466
OG0004946	Prbk.g_02523	Prbj.g_02467
OG0004947	Prbk.g_02561	Prbj.g_02505
OG0004948	Prbk.g_02571	Prbj.g_02515
OG0004949	Prbk.g_02575	Prbj.g_02518
OG0004950	Prbk.g_02586	Prbj.g_02529
OG0004951	Prbk.g_02622	Prbj.g_02564
OG0004952	Prbk.g_02644	Prbj.g_02586
OG0004953	Prbk.g_02645	Prbj.g_02587
OG0004954	Prbk.g_02657	Prbj.g_02599
OG0004955	Prbk.g_01527	Prbj.g_02601
OG0004956	Prbk.g_01526	Prbj.g_02602
OG0004957	Prbk.g_01525	Prbj.g_02603
OG0004958	Prbk.g_01524	Prbj.g_02604
OG0004959	Prbk.g_01520	Prbj.g_02609
OG0004960	Prbk.g_02668	Prbj.g_02623
OG0004961	Prbk.g_02667	Prbj.g_02624
OG0004962	Prbk.g_02666	Prbj.g_02625
OG0004963	Prbk.g_01907	Prbj.g_02654
OG0004964	Prbk.g_01906	Prbj.g_02655
OG0004965	Prbk.g_01903	Prbj.g_02658
OG0004966	Prbk.g_02689	Prbj.g_02663
OG0004967	Prbk.g_02688	Prbj.g_02664
OG0004968	Prbk.g_02687	Prbj.g_02665
OG0004969	Prbk.g_00088	Prbj.g_02673
OG0004970	Prbk.g_00085	Prbj.g_02676
OG0004971	Prbk.g_00084	Prbj.g_02677
OG0004972	Prbk.g_00082	Prbj.g_02679
OG0004973	Prbk.g_00081	Prbj.g_02680
OG0004974	Prbk.g_00076	Prbj.g_02685
OG0004975	Prbk.g_02698	Prbj.g_02702
OG0005709	Prbk.g_00897	Prbj.g_00847
OG0005710	Prbk.g_00898	Prbj.g_00848
OG0005711	Prbk.g_00092	Prbj.g_01127
OG0005712	Prbk.g_00091	Prbj.g_01128
OG0005715	Prbk.g_01475	Prbj.g_01317
OG0005716	Prbk.g_01471	Prbj.g_01321
OG0005717	Prbk.g_00041	Prbj.g_01823
OG0005718	Prbk.g_02296	Prbj.g_02240
OG0005719	Prbk.g_02514	Prbj.g_02458
