Orthogroup	Syad	Syaj
OG0002971	Syad.g_00125	Syaj.g_02225
OG0002972	Syad.g_02230	Syaj.g_00018
OG0002974	Syad.g_02361	Syaj.g_01452
OG0002977	Syad.g_03004	Syaj.g_02085
OG0002980	Syad.g_00733	Syaj.g_02778
OG0002981	Syad.g_00740	Syaj.g_02785
OG0002984	Syad.g_00901	Syaj.g_00069
OG0002986	Syad.g_02022	Syaj.g_01149
OG0002987	Syad.g_02021	Syaj.g_01148
OG0002988	Syad.g_02020	Syaj.g_01147
OG0002991	Syad.g_01623	Syaj.g_00747
OG0002992	Syad.g_01625	Syaj.g_00749
OG0003029	Syad.g_00972	Syaj.g_00139
OG0003054	Syad.g_00862	Syaj.g_01076
OG0003066	Syad.g_02359	Syaj.g_01450
OG0003103	Syad.g_00132	Syaj.g_02232
OG0003105	Syad.g_01248	Syaj.g_00391
OG0003106	Syad.g_01389	Syaj.g_00516
OG0003107	Syad.g_00749	Syaj.g_02794
OG0003108	Syad.g_01814	Syaj.g_00956
OG0003110	Syad.g_02071	Syaj.g_01204
OG0003111	Syad.g_02080	Syaj.g_01210
OG0003113	Syad.g_02056	Syaj.g_01182
OG0003115	Syad.g_02091	Syaj.g_01221
OG0003116	Syad.g_02095	Syaj.g_01225
OG0003117	Syad.g_02118	Syaj.g_01246
OG0003118	Syad.g_02120	Syaj.g_01248
OG0003121	Syad.g_00974	Syaj.g_00141
OG0003124	Syad.g_01869, Syad.g_02604	Syaj.g_01078, Syaj.g_00874, Syaj.g_01404
OG0003129	Syad.g_02041	Syaj.g_01169
OG0003131	Syad.g_02181	Syaj.g_01311
OG0003133	Syad.g_02684	Syaj.g_01783
OG0003137	Syad.g_02551	Syaj.g_01648
OG0003138	Syad.g_01179	Syaj.g_00328
OG0003139	Syad.g_02051	Syaj.g_01177
OG0003140	Syad.g_00797	Syaj.g_02841
OG0003141	Syad.g_00100	Syaj.g_02204
OG0003142	Syad.g_01401	Syaj.g_00006
OG0003143	Syad.g_02031	Syaj.g_01159
OG0003144	Syad.g_02775	Syaj.g_01860
OG0003193	Syad.g_00035	Syaj.g_02157
OG0003198	Syad.g_00807	Syaj.g_02850
OG0003246	Syad.g_00835	Syaj.g_02890
OG0003248	Syad.g_01973	Syaj.g_01112
OG0003258	Syad.g_00892	Syaj.g_00060
OG0003259	Syad.g_01959	Syaj.g_01102
OG0003266	Syad.g_01118	Syaj.g_00284
OG0003267	Syad.g_01367	Syaj.g_00493
OG0003271	Syad.g_02023	Syaj.g_01150
OG0003273	Syad.g_02082	Syaj.g_01212
OG0003274	Syad.g_02117	Syaj.g_01245
OG0003277	Syad.g_00973	Syaj.g_00140
OG0003284	Syad.g_02004	Syaj.g_01810
OG0003294	Syad.g_00616	Syaj.g_02665
OG0003295	Syad.g_00133	Syaj.g_02233
OG0003296	Syad.g_00840	Syaj.g_02896
OG0003297	Syad.g_01216	Syaj.g_00364
OG0003299	Syad.g_00085	Syaj.g_02189
OG0003300	Syad.g_00087	Syaj.g_02191
OG0003301	Syad.g_00586	Syaj.g_02633
OG0003303	Syad.g_02007	Syaj.g_01134
OG0003304	Syad.g_02070	Syaj.g_01200
OG0003306	Syad.g_02379	Syaj.g_01456, Syaj.g_01478
OG0003307	Syad.g_02380	Syaj.g_01457, Syaj.g_01479
OG0003308	Syad.g_02426	Syaj.g_01531
OG0003498	Syad.g_01483	Syaj.g_02120
OG0003498	Syad.g_01482	Syaj.g_02121
OG0003517	Syad.g_01285	Syaj.g_00422
OG0003518	Syad.g_00851	Syaj.g_01803
OG0003525	Syad.g_01826	Syaj.g_00965
OG0003528	Syad.g_00836	Syaj.g_02891
OG0003530	Syad.g_00062	Syaj.g_02166
OG0003533	Syad.g_00439	Syaj.g_02481
OG0003534	Syad.g_01469	Syaj.g_00598
OG0003539	Syad.g_01263	Syaj.g_00402
OG0003550	Syad.g_01795	Syaj.g_00937
OG0003557	Syad.g_01391	Syaj.g_00518
OG0003558	Syad.g_00086	Syaj.g_02190
OG0003559	Syad.g_01305	Syaj.g_00442
OG0003560	Syad.g_01752	Syaj.g_00893
OG0003562	Syad.g_02429	Syaj.g_01534
OG0003563	Syad.g_02433	Syaj.g_01538
OG0003564	Syad.g_02435	Syaj.g_01540
OG0003565	Syad.g_02530	Syaj.g_00983
OG0003566	Syad.g_02545	Syaj.g_01642
OG0003567	Syad.g_02704	Syaj.g_00961
OG0003614	Syad.g_01577	Syaj.g_00708
OG0003780	Syad.g_00261	Syaj.g_02358
OG0003781	Syad.g_00264	Syaj.g_02356
OG0003813	Syad.g_00270	Syaj.g_02361
OG0003820	Syad.g_01192	Syaj.g_00341
OG0003830	Syad.g_03008	Syaj.g_02089
OG0003837	Syad.g_01178	Syaj.g_00327
OG0003843	Syad.g_02244	Syaj.g_01353
OG0003844	Syad.g_01388	Syaj.g_00515
OG0003845	Syad.g_02033	Syaj.g_01161
OG0003853	Syad.g_02685	Syaj.g_01785
OG0003859	Syad.g_01143	Syaj.g_01439
OG0003863	Syad.g_00637	Syaj.g_02682
OG0003864	Syad.g_02836	Syaj.g_01921
OG0003870	Syad.g_00816	Syaj.g_02859
OG0003883	Syad.g_00620	Syaj.g_02668
OG0003884	Syad.g_02085	Syaj.g_01214
OG0003894	Syad.g_02000, Syad.g_00864, Syad.g_01424	Syaj.g_01092
OG0003896	Syad.g_00834	Syaj.g_02889
OG0003898	Syad.g_02220	Syaj.g_00029
OG0003899	Syad.g_00084	Syaj.g_02188
OG0003900	Syad.g_00582	Syaj.g_02624
OG0003901	Syad.g_01102, Syad.g_01096, Syad.g_01095	Syaj.g_00259
OG0003902	Syad.g_01450, Syad.g_01449	Syaj.g_00579
OG0003903	Syad.g_01630	Syaj.g_00754
OG0003904	Syad.g_02192	Syaj.g_01324
OG0003908	Syad.g_02236	Syaj.g_01096
OG0003909	Syad.g_02341, Syad.g_02417	Syaj.g_01523, Syaj.g_01799
OG0003910	Syad.g_02425	Syaj.g_01530
OG0003911	Syad.g_02427	Syaj.g_01532
OG0003912	Syad.g_02430	Syaj.g_01535
OG0003913	Syad.g_02431	Syaj.g_01536
OG0003914	Syad.g_02584	Syaj.g_01687
OG0003915	Syad.g_02959	Syaj.g_02047
OG0004075	Syad.g_00033	Syaj.g_02155
OG0004097	Syad.g_01496	Syaj.g_00623
OG0004098	Syad.g_01495	Syaj.g_00622
OG0004299	Syad.g_02730	Syaj.g_01820
OG0004304	Syad.g_02468	Syaj.g_01573
OG0004305	Syad.g_02467	Syaj.g_01572
OG0004307	Syad.g_01336	Syaj.g_00476
OG0004308	Syad.g_03045, Syad.g_03048	Syaj.g_02122
OG0004309	Syad.g_01403	Syaj.g_00001
OG0004323	Syad.g_00486	Syaj.g_02528
OG0004330	Syad.g_01481	Syaj.g_00610
OG0004334	Syad.g_02558	Syaj.g_01657
OG0004353	Syad.g_02640	Syaj.g_01737
OG0004355	Syad.g_01269	Syaj.g_00407
OG0004358	Syad.g_02962	Syaj.g_02050
OG0004362	Syad.g_00291	Syaj.g_02401
OG0004364	Syad.g_00424	Syaj.g_02464
OG0004365	Syad.g_00803	Syaj.g_02847
OG0004366	Syad.g_01137, Syad.g_02529, Syad.g_01868	Syaj.g_02905
OG0004367	Syad.g_01365	Syaj.g_00490
OG0004368	Syad.g_01404	Syaj.g_00012
OG0004371	Syad.g_02018	Syaj.g_01145
OG0004372	Syad.g_02278	Syaj.g_01381
OG0004373	Syad.g_02428	Syaj.g_01533
OG0004374	Syad.g_02432	Syaj.g_01537
OG0004375	Syad.g_02600, Syad.g_02751	Syaj.g_02862
OG0004376	Syad.g_02679	Syaj.g_01779
OG0004377	Syad.g_02683	Syaj.g_01782
OG0005008	Syad.g_01551	Syaj.g_00671
OG0005026	Syad.g_00617	Syaj.g_02666
OG0005030	Syad.g_02515	Syaj.g_01618
OG0005065	Syad.g_00154	Syaj.g_02254, Syaj.g_01073
OG0005066	Syad.g_00440	Syaj.g_02482
OG0005067	Syad.g_00585	Syaj.g_02632
OG0005068	Syad.g_00801	Syaj.g_02845
OG0005069	Syad.g_00802	Syaj.g_02846
OG0005070	Syad.g_00830	Syaj.g_02886
OG0005071	Syad.g_01107	Syaj.g_00270
OG0005072	Syad.g_01172	Syaj.g_00321
OG0005074	Syad.g_01299	Syaj.g_00436
OG0005075	Syad.g_01334	Syaj.g_00473
OG0005076	Syad.g_01390	Syaj.g_00517
OG0005078	Syad.g_01628	Syaj.g_00752
OG0005079	Syad.g_01629	Syaj.g_00753
OG0005080	Syad.g_01631	Syaj.g_00755
OG0005081	Syad.g_01632	Syaj.g_00756
OG0005082	Syad.g_01820	Syaj.g_00560
OG0005083	Syad.g_01829	Syaj.g_00967
OG0005084	Syad.g_01833	Syaj.g_00971
OG0005086	Syad.g_01970	Syaj.g_00534, Syaj.g_00528
OG0005087	Syad.g_01974	Syaj.g_01113
OG0005088	Syad.g_02013	Syaj.g_01139
OG0005089	Syad.g_02016	Syaj.g_01142
OG0005090	Syad.g_02017, Syad.g_02527	Syaj.g_01144
OG0005092	Syad.g_02079	Syaj.g_01209, Syaj.g_01677
OG0005093	Syad.g_02096	Syaj.g_01226
OG0005094	Syad.g_02368	Syaj.g_01467
OG0005095	Syad.g_02434	Syaj.g_01539
OG0005096	Syad.g_02469	Syaj.g_01576
OG0005097	Syad.g_02470	Syaj.g_01577
OG0005098	Syad.g_02477	Syaj.g_01583
OG0005099	Syad.g_02520	Syaj.g_01623
OG0005100	Syad.g_02590	Syaj.g_01692
OG0005101	Syad.g_02687	Syaj.g_01789
OG0005102	Syad.g_02867	Syaj.g_01954
OG0005103	Syad.g_03029	Syaj.g_02107
OG0005881	Syad.g_00032	Syaj.g_02154
OG0005882	Syad.g_00039	Syaj.g_02161
OG0005883	Syad.g_00040	Syaj.g_02162
OG0005886	Syad.g_00068	Syaj.g_02172
OG0005889	Syad.g_00379	Syaj.g_02450
OG0005894	Syad.g_00399	Syaj.g_00544
OG0005896	Syad.g_00529	Syaj.g_02572
OG0005897	Syad.g_00584	Syaj.g_02626
OG0005898	Syad.g_00587	Syaj.g_02634
OG0005899	Syad.g_00634	Syaj.g_02680
OG0005900	Syad.g_00798	Syaj.g_02842
OG0005901	Syad.g_00799	Syaj.g_02843
OG0005902	Syad.g_00800	Syaj.g_02844
OG0005903	Syad.g_00806	Syaj.g_02849
OG0005904	Syad.g_00808	Syaj.g_02851
OG0005905	Syad.g_00809	Syaj.g_02852
OG0005906	Syad.g_00838	Syaj.g_02894
OG0005907	Syad.g_00843	Syaj.g_02899
OG0005909	Syad.g_00859	Syaj.g_01675
OG0005910	Syad.g_00863	Syaj.g_00877
OG0005911	Syad.g_01005	Syaj.g_00169
OG0005912	Syad.g_01006	Syaj.g_00170
OG0005914	Syad.g_01113	Syaj.g_00278
OG0005915	Syad.g_01139	Syaj.g_00022
OG0005916	Syad.g_01218	Syaj.g_00366
OG0005917	Syad.g_01261	Syaj.g_00400
OG0005918	Syad.g_01262	Syaj.g_00401
OG0005919	Syad.g_01311	Syaj.g_00448
OG0005920	Syad.g_01316	Syaj.g_00452
OG0005921	Syad.g_01318	Syaj.g_00455
OG0005922	Syad.g_01319	Syaj.g_00457
OG0005925	Syad.g_01350	Syaj.g_00532
OG0005926	Syad.g_01352	Syaj.g_00882
OG0005927	Syad.g_01353	Syaj.g_01095
OG0005928	Syad.g_01355	Syaj.g_00884
OG0005931	Syad.g_01384	Syaj.g_00511
OG0005932	Syad.g_01386	Syaj.g_00513
OG0005934	Syad.g_01417	Syaj.g_00362
OG0005935	Syad.g_01440	Syaj.g_00570
OG0005936	Syad.g_01476	Syaj.g_00608
OG0005937	Syad.g_01544	Syaj.g_00662
OG0005938	Syad.g_01552	Syaj.g_00670
OG0005939	Syad.g_01562	Syaj.g_00692
OG0005940	Syad.g_01580	Syaj.g_02868
OG0005941	Syad.g_01747	Syaj.g_00890
OG0005942	Syad.g_01750	Syaj.g_00891
OG0005943	Syad.g_01751	Syaj.g_00892
OG0005944	Syad.g_01821	Syaj.g_00464
OG0005945	Syad.g_01823	Syaj.g_00963
OG0005946	Syad.g_01825	Syaj.g_00964
OG0005947	Syad.g_01840	Syaj.g_00976
OG0005948	Syad.g_01842	Syaj.g_00977
OG0005950	Syad.g_01954	Syaj.g_01071
OG0005951	Syad.g_01955	Syaj.g_01072
OG0005952	Syad.g_01960	Syaj.g_01103
OG0005954	Syad.g_01975	Syaj.g_01114
OG0005955	Syad.g_01992	Syaj.g_01129
OG0005956	Syad.g_02012	Syaj.g_01138
OG0005957	Syad.g_02014	Syaj.g_01140
OG0005958	Syad.g_02015	Syaj.g_01141
OG0005959	Syad.g_02019	Syaj.g_01146
OG0005960	Syad.g_02025	Syaj.g_01152
OG0005961	Syad.g_02049	Syaj.g_01175
OG0005962	Syad.g_02072	Syaj.g_01206
OG0005963	Syad.g_02087	Syaj.g_01217
OG0005964	Syad.g_02093	Syaj.g_01223
OG0005965	Syad.g_02128	Syaj.g_01256
OG0005967	Syad.g_02225	Syaj.g_00626
OG0005968	Syad.g_02226	Syaj.g_02861
OG0005969	Syad.g_02329	Syaj.g_01435
OG0005971	Syad.g_02381	Syaj.g_01480
OG0005972	Syad.g_02394	Syaj.g_01500
OG0005973	Syad.g_02408	Syaj.g_01514
OG0005974	Syad.g_02516	Syaj.g_01619
OG0005975	Syad.g_02641	Syaj.g_01740
OG0005976	Syad.g_02677	Syaj.g_01777
OG0005979	Syad.g_02840	Syaj.g_01925
OG0005980	Syad.g_02881	Syaj.g_01969
OG0005981	Syad.g_02954	Syaj.g_02041
