Orthogroup	Species	Prbn	Orthologs
OG0000004	Prbf	Prbn.g_01151	Prbf.g_00880
OG0000005	Prai	Prbn.g_01110	Prai.g_01313
OG0000005	Pran	Prbn.g_01110	Pran.g_01436
OG0000005	Prab	Prbn.g_01110	Prab.g_00747
OG0000005	Prad	Prbn.g_01110	Prad.g_01082
OG0000005	Prax	Prbn.g_01110	Prax.g_00437
OG0000005	Praa	Prbn.g_01110	Praa.g_00742
OG0000005	Prbd	Prbn.g_01110	Prbd.g_00038
OG0000005	Prae	Prbn.g_01110	Prae.g_00742
OG0000005	Pras	Prbn.g_01110	Pras.g_01638
OG0000005	Prau	Prbn.g_01110	Prau.g_00792
OG0000005	Prao	Prbn.g_01110	Prao.g_00679
OG0000005	Prav	Prbn.g_01110	Prav.g_00338
OG0000005	Prag	Prbn.g_01110	Prag.g_00734
OG0000005	Praw	Prbn.g_01110	Praw.g_01769
OG0000005	Prar	Prbn.g_01110	Prar.g_01630
OG0000005	Prac	Prbn.g_01110	Prac.g_01529
OG0000005	Praq	Prbn.g_01110	Praq.g_00614
OG0000005	Prbi	Prbn.g_01110	Prbi.g_00782
OG0000005	Praz	Prbn.g_01110	Praz.g_01576
OG0000005	Pray	Prbn.g_01110	Pray.g_00284
OG0000005	Prba	Prbn.g_01110	Prba.g_01563
OG0000005	Praf	Prbn.g_01110	Praf.g_01014, Praf.g_02005
OG0000005	Prah	Prbn.g_01110	Prah.g_01175, Prah.g_00215
OG0000005	Prbj	Prbn.g_01110	Prbj.g_00697, Prbj.g_00073
OG0000005	Prbl	Prbn.g_01110	Prbl.g_01685, Prbl.g_00679
OG0000005	Prbk	Prbn.g_01110	Prbk.g_01701, Prbk.g_00355
OG0000005	Prbm	Prbn.g_01110	Prbm.g_01988, Prbm.g_00081, Prbm.g_01436, Prbm.g_00779
OG0000005	Prbb	Prbn.g_01110	Prbb.g_00425, Prbb.g_00748
OG0000005	Praj	Prbn.g_01110	Praj.g_00411, Praj.g_01121, Praj.g_00734
OG0000005	Prbc	Prbn.g_01110	Prbc.g_01233, Prbc.g_02193, Prbc.g_01823
OG0000005	Prat	Prbn.g_01110	Prat.g_00824
OG0000005	Pral	Prbn.g_01110	Pral.g_01898
OG0000005	Pram	Prbn.g_01110	Pram.g_01207
OG0000005	Prbh	Prbn.g_01110	Prbh.g_01350
OG0000005	Prap	Prbn.g_01110	Prap.g_00535
OG0000005	Prak	Prbn.g_01110	Prak.g_01251
OG0000005	Prbg	Prbn.g_01110	Prbg.g_00451
OG0000005	Prbe	Prbn.g_01110	Prbe.g_01628
OG0000005	Prbf	Prbn.g_01110	Prbf.g_00052
OG0000006	Pray	Prbn.g_01049	Pray.g_01905, Pray.g_00297, Pray.g_00117
OG0000006	Prao	Prbn.g_01049	Prao.g_01316, Prao.g_00691, Prao.g_01142
OG0000006	Prae	Prbn.g_01049	Prae.g_01283, Prae.g_00756, Prae.g_01110
OG0000006	Praa	Prbn.g_01049	Praa.g_01280, Praa.g_00755, Praa.g_01110
OG0000006	Prba	Prbn.g_01049	Prba.g_01157, Prba.g_01550, Prba.g_00734
OG0000006	Praz	Prbn.g_01049	Praz.g_01215, Praz.g_01563, Praz.g_00045
OG0000006	Praw	Prbn.g_01049	Praw.g_00945, Praw.g_00482, Praw.g_01754, Praw.g_00184
OG0000006	Prag	Prbn.g_01049	Prag.g_01319, Prag.g_01636, Prag.g_00749, Prag.g_01103
OG0000006	Prbi	Prbn.g_01049	Prbi.g_01352, Prbi.g_00797, Prbi.g_01156
OG0000006	Prax	Prbn.g_01049	Prax.g_01936, Prax.g_00500, Prax.g_00424, Prax.g_00141
OG0000006	Prav	Prbn.g_01049	Prav.g_01400, Prav.g_01732, Prav.g_00351
OG0000006	Prad	Prbn.g_01049	Prad.g_00330, Prad.g_01097, Prad.g_00650
OG0000006	Prbd	Prbn.g_01049	Prbd.g_01870, Prbd.g_01840, Prbd.g_00053, Prbd.g_00409
OG0000006	Pras	Prbn.g_01049	Pras.g_00163, Pras.g_01654, Pras.g_00004
OG0000006	Prau	Prbn.g_01049	Prau.g_01331, Prau.g_00805, Prau.g_01156
OG0000006	Prar	Prbn.g_01049	Prar.g_00991, Prar.g_01006, Prar.g_01643, Prar.g_01313
OG0000006	Praq	Prbn.g_01049	Praq.g_00097, Praq.g_00081, Praq.g_00628, Praq.g_01283
OG0000006	Prac	Prbn.g_01049	Prac.g_00139, Prac.g_01958, Prac.g_01516, Prac.g_01035
OG0000006	Pran	Prbn.g_01049	Pran.g_00603, Pran.g_00114
OG0000006	Prab	Prbn.g_01049	Prab.g_01596, Prab.g_01165
OG0000006	Prai	Prbn.g_01049	Prai.g_01588, Prai.g_00889
OG0000006	Prbc	Prbn.g_01049	Prbc.g_01323
OG0000006	Praj	Prbn.g_01049	Praj.g_01249
OG0000006	Prbm	Prbn.g_01049	Prbm.g_01359
OG0000006	Prbb	Prbn.g_01049	Prbb.g_01294
OG0000006	Pral	Prbn.g_01049	Pral.g_00444
OG0000006	Prat	Prbn.g_01049	Prat.g_00634
OG0000006	Prbh	Prbn.g_01049	Prbh.g_01909, Prbh.g_01948
OG0000006	Pram	Prbn.g_01049	Pram.g_01505, Pram.g_00621
OG0000006	Prbf	Prbn.g_01049	Prbf.g_00306
OG0000006	Prbe	Prbn.g_01049	Prbe.g_00081
OG0000006	Prak	Prbn.g_01049	Prak.g_00702
OG0000006	Prap	Prbn.g_01049	Prap.g_00010
OG0000006	Prbg	Prbn.g_01049	Prbg.g_00032
OG0000008	Prav	Prbn.g_00617	Prav.g_01095
OG0000008	Prag	Prbn.g_00617	Prag.g_00476
OG0000008	Praw	Prbn.g_00617	Praw.g_00651
OG0000008	Prax	Prbn.g_00617	Prax.g_00704
OG0000008	Pray	Prbn.g_00617	Pray.g_00988, Pray.g_00987
OG0000008	Prbd	Prbn.g_00617	Prbd.g_00745
OG0000008	Prad	Prbn.g_00617	Prad.g_00132
OG0000008	Prao	Prbn.g_00617	Prao.g_00603
OG0000008	Praa	Prbn.g_00617	Praa.g_00497
OG0000008	Prbi	Prbn.g_00617	Prbi.g_00500
OG0000008	Praz	Prbn.g_00617	Praz.g_01831
OG0000008	Prba	Prbn.g_00617	Prba.g_00964
OG0000008	Prae	Prbn.g_00617	Prae.g_00471
OG0000008	Prau	Prbn.g_00617	Prau.g_00538
OG0000008	Pras	Prbn.g_00617	Pras.g_01375
OG0000008	Prar	Prbn.g_00617	Prar.g_01328
OG0000008	Prac	Prbn.g_00617	Prac.g_00874
OG0000008	Praq	Prbn.g_00617	Praq.g_01105
OG0000008	Prab	Prbn.g_00617	Prab.g_00501
OG0000008	Pran	Prbn.g_00617	Pran.g_01681
OG0000008	Prai	Prbn.g_00617	Prai.g_00527
OG0000008	Prbl	Prbn.g_00617	Prbl.g_00531
OG0000008	Prbj	Prbn.g_00617	Prbj.g_01610
OG0000008	Prah	Prbn.g_00617	Prah.g_01546
OG0000008	Praf	Prbn.g_00617	Praf.g_00614
OG0000008	Prbc	Prbn.g_00617	Prbc.g_01556
OG0000008	Prbb	Prbn.g_00617	Prbb.g_00501
OG0000008	Prbm	Prbn.g_00617	Prbm.g_00522
OG0000008	Praj	Prbn.g_00617	Praj.g_00489
OG0000008	Prat	Prbn.g_00617	Prat.g_00458
OG0000008	Pral	Prbn.g_00617	Pral.g_00593
OG0000008	Pram	Prbn.g_00617	Pram.g_00433
OG0000008	Prbh	Prbn.g_00617	Prbh.g_00334
OG0000008	Prak	Prbn.g_00617	Prak.g_00458
OG0000008	Prbe	Prbn.g_00617	Prbe.g_00636
OG0000008	Prbf	Prbn.g_00617	Prbf.g_01780
OG0000008	Prap	Prbn.g_00617	Prap.g_01270
OG0000008	Prbg	Prbn.g_00617	Prbg.g_00216
OG0000008	Prbl	Prbn.g_01745	Prbl.g_00394
OG0000008	Prbk	Prbn.g_01745	Prbk.g_00907
OG0000008	Prbj	Prbn.g_01745	Prbj.g_00857
OG0000008	Praf	Prbn.g_01745	Praf.g_00480
OG0000008	Prah	Prbn.g_01745	Prah.g_01676
OG0000008	Praw	Prbn.g_01745	Praw.g_00515
OG0000008	Prag	Prbn.g_01745	Prag.g_01669
OG0000008	Prav	Prbn.g_01745	Prav.g_01761
OG0000008	Prax	Prbn.g_01745	Prax.g_01559
OG0000008	Prba	Prbn.g_01745	Prba.g_00226
OG0000008	Praz	Prbn.g_01745	Praz.g_00877
OG0000008	Pray	Prbn.g_01745	Pray.g_01559
OG0000008	Prbi	Prbn.g_01745	Prbi.g_01787
OG0000008	Prae	Prbn.g_01745	Prae.g_01623
OG0000008	Praa	Prbn.g_01745	Praa.g_01635
OG0000008	Prau	Prbn.g_01745	Prau.g_01732
OG0000008	Pras	Prbn.g_01745	Pras.g_00550
OG0000008	Prbd	Prbn.g_01745	Prbd.g_01525
OG0000008	Prad	Prbn.g_01745	Prad.g_00941
OG0000008	Praq	Prbn.g_01745	Praq.g_00497
OG0000008	Prar	Prbn.g_01745	Prar.g_01143
OG0000008	Prac	Prbn.g_01745	Prac.g_00625
OG0000008	Prao	Prbn.g_01745	Prao.g_01552
OG0000008	Prab	Prbn.g_01745	Prab.g_01669
OG0000008	Pran	Prbn.g_01745	Pran.g_00970
OG0000008	Prai	Prbn.g_01745	Prai.g_01638
OG0000008	Prbb	Prbn.g_01745	Prbb.g_01823
OG0000008	Prbc	Prbn.g_01745	Prbc.g_00832
OG0000008	Praj	Prbn.g_01745	Praj.g_01768
OG0000008	Prbm	Prbn.g_01745	Prbm.g_01841
OG0000008	Pram	Prbn.g_01745	Pram.g_01632
OG0000008	Prbh	Prbn.g_01745	Prbh.g_01782
OG0000008	Prat	Prbn.g_01745	Prat.g_01592
OG0000008	Pral	Prbn.g_01745	Pral.g_00107
OG0000008	Prap	Prbn.g_01745	Prap.g_01779
OG0000008	Prbf	Prbn.g_01745	Prbf.g_00693
OG0000008	Prbg	Prbn.g_01745	Prbg.g_01650
OG0000008	Prak	Prbn.g_01745	Prak.g_01645
OG0000008	Prbe	Prbn.g_01745	Prbe.g_00985
OG0000010	Prah	Prbn.g_01165, Prbn.g_00015	Prah.g_02086
OG0000010	Prbk	Prbn.g_01165, Prbn.g_00015	Prbk.g_01004
OG0000010	Prbj	Prbn.g_01165, Prbn.g_00015	Prbj.g_01349
OG0000010	Prbl	Prbn.g_01165, Prbn.g_00015	Prbl.g_01509
OG0000010	Praf	Prbn.g_01165, Prbn.g_00015	Praf.g_02214
OG0000010	Prai	Prbn.g_01165	Prai.g_00867
OG0000010	Prab	Prbn.g_01165	Prab.g_00820
OG0000010	Pran	Prbn.g_01165	Pran.g_01363
OG0000010	Prad	Prbn.g_01165	Prad.g_01125
OG0000010	Prbi	Prbn.g_01165	Prbi.g_00827
OG0000010	Prae	Prbn.g_01165	Prae.g_00786
OG0000010	Prau	Prbn.g_01165	Prau.g_00834
OG0000010	Pras	Prbn.g_01165	Pras.g_01681
OG0000010	Prav	Prbn.g_01165	Prav.g_00375
OG0000010	Praa	Prbn.g_01165	Praa.g_00782
OG0000010	Prbd	Prbn.g_01165	Prbd.g_00082
OG0000010	Prax	Prbn.g_01165	Prax.g_00393
OG0000010	Prag	Prbn.g_01165	Prag.g_00786
OG0000010	Praw	Prbn.g_01165	Praw.g_01717
OG0000010	Praq	Prbn.g_01165	Praq.g_00649
OG0000010	Prac	Prbn.g_01165	Prac.g_01496
OG0000010	Prar	Prbn.g_01165	Prar.g_01663
OG0000010	Pray	Prbn.g_01165	Pray.g_00328
OG0000010	Prba	Prbn.g_01165	Prba.g_01519
OG0000010	Praz	Prbn.g_01165	Praz.g_01532
OG0000010	Prao	Prbn.g_01165	Prao.g_00720
OG0000010	Prat	Prbn.g_01165	Prat.g_01180
OG0000010	Pral	Prbn.g_01165	Pral.g_01344
OG0000010	Prbm	Prbn.g_01165	Prbm.g_00788, Prbm.g_00792
OG0000010	Prbb	Prbn.g_01165	Prbb.g_00757, Prbb.g_00761
OG0000010	Praj	Prbn.g_01165	Praj.g_00743, Praj.g_00747
OG0000010	Prbc	Prbn.g_01165	Prbc.g_01832, Prbc.g_01836
OG0000010	Pram	Prbn.g_01165	Pram.g_01164
OG0000010	Prbh	Prbn.g_01165	Prbh.g_01307
OG0000010	Prbg	Prbn.g_01165	Prbg.g_01510
OG0000010	Prap	Prbn.g_01165	Prap.g_00480
OG0000010	Prbf	Prbn.g_01165	Prbf.g_00894
OG0000010	Prbe	Prbn.g_01165	Prbe.g_01573
OG0000010	Prak	Prbn.g_01165	Prak.g_01196
OG0000010	Praz	Prbn.g_00015	Praz.g_00609
OG0000010	Pray	Prbn.g_00015	Pray.g_00730
OG0000010	Prba	Prbn.g_00015	Prba.g_00468
OG0000010	Praq	Prbn.g_00015	Praq.g_01753
OG0000010	Prar	Prbn.g_00015	Prar.g_00078
OG0000010	Prac	Prbn.g_00015	Prac.g_01681
OG0000010	Prad	Prbn.g_00015	Prad.g_01742
OG0000010	Prbi	Prbn.g_00015	Prbi.g_00273
OG0000010	Praw	Prbn.g_00015	Praw.g_00884
OG0000010	Prag	Prbn.g_00015	Prag.g_00242
OG0000010	Praa	Prbn.g_00015	Praa.g_00249
OG0000010	Prax	Prbn.g_00015	Prax.g_00926
OG0000010	Prae	Prbn.g_00015	Prae.g_00252
OG0000010	Prbd	Prbn.g_00015	Prbd.g_00990
OG0000010	Prao	Prbn.g_00015	Prao.g_00387
OG0000010	Prav	Prbn.g_00015	Prav.g_01896
OG0000010	Prau	Prbn.g_00015	Prau.g_00251
OG0000010	Pras	Prbn.g_00015	Pras.g_01101
OG0000010	Prai	Prbn.g_00015	Prai.g_00262
OG0000010	Prab	Prbn.g_00015	Prab.g_00239
OG0000010	Pran	Prbn.g_00015	Pran.g_01943
OG0000010	Pral	Prbn.g_00015	Pral.g_00790
OG0000010	Prat	Prbn.g_00015	Prat.g_00255
OG0000010	Pram	Prbn.g_00015	Pram.g_00237
OG0000010	Prbh	Prbn.g_00015	Prbh.g_00530
OG0000010	Prbe	Prbn.g_00015	Prbe.g_01802
OG0000010	Prap	Prbn.g_00015	Prap.g_01462
OG0000010	Prak	Prbn.g_00015	Prak.g_00266
OG0000010	Prbf	Prbn.g_00015	Prbf.g_01588
OG0000010	Prbg	Prbn.g_00015	Prbg.g_01032
OG0000011	Prbl	Prbn.g_01836, Prbn.g_01676, Prbn.g_00126	Prbl.g_01163
OG0000011	Prbk	Prbn.g_01836, Prbn.g_01676, Prbn.g_00126	Prbk.g_00833
OG0000011	Prbj	Prbn.g_01836, Prbn.g_01676, Prbn.g_00126	Prbj.g_00378
OG0000011	Prah	Prbn.g_01836, Prbn.g_01676, Prbn.g_00126	Prah.g_01972
OG0000011	Praf	Prbn.g_01836	Praf.g_02647
OG0000011	Prar	Prbn.g_01836	Prar.g_00436
OG0000011	Prac	Prbn.g_01836	Prac.g_01158
OG0000011	Praq	Prbn.g_01836	Praq.g_01168
OG0000011	Prao	Prbn.g_01836	Prao.g_00510
OG0000011	Pras	Prbn.g_01836	Pras.g_01228
OG0000011	Prau	Prbn.g_01836	Prau.g_00378
OG0000011	Prbi	Prbn.g_01836	Prbi.g_00399
OG0000011	Prbd	Prbn.g_01836	Prbd.g_00863
OG0000011	Prax	Prbn.g_01836	Prax.g_00798
OG0000011	Prad	Prbn.g_01836	Prad.g_00734
OG0000011	Prae	Prbn.g_01836	Prae.g_00375
OG0000011	Praa	Prbn.g_01836	Praa.g_00374
OG0000011	Pray	Prbn.g_01836	Pray.g_00853
OG0000011	Praz	Prbn.g_01836	Praz.g_00799
OG0000011	Prba	Prbn.g_01836	Prba.g_00869
OG0000011	Pram	Prbn.g_01836	Pram.g_01723
OG0000011	Prbh	Prbn.g_01836	Prbh.g_01691
OG0000011	Prbg	Prbn.g_01836	Prbg.g_01740
OG0000011	Prak	Prbn.g_01836	Prak.g_01735
OG0000011	Prbf	Prbn.g_01836	Prbf.g_00603
OG0000011	Prap	Prbn.g_01836	Prap.g_01688
OG0000011	Prbe	Prbn.g_01836	Prbe.g_01091
OG0000011	Praf	Prbn.g_01676, Prbn.g_00126	Praf.g_02091
OG0000011	Prao	Prbn.g_01676, Prbn.g_00126	Prao.g_00690
OG0000011	Praa	Prbn.g_01676, Prbn.g_00126	Praa.g_00754
OG0000011	Pray	Prbn.g_01676, Prbn.g_00126	Pray.g_00296
OG0000011	Praz	Prbn.g_01676, Prbn.g_00126	Praz.g_01564
OG0000011	Prba	Prbn.g_01676, Prbn.g_00126	Prba.g_01551
OG0000011	Prax	Prbn.g_01676, Prbn.g_00126	Prax.g_00425
OG0000011	Prau	Prbn.g_01676, Prbn.g_00126	Prau.g_00804
OG0000011	Prbi	Prbn.g_01676, Prbn.g_00126	Prbi.g_00796
OG0000011	Prav	Prbn.g_01676, Prbn.g_00126	Prav.g_00350
OG0000011	Prai	Prbn.g_01676, Prbn.g_00126	Prai.g_00890
OG0000011	Prab	Prbn.g_01676, Prbn.g_00126	Prab.g_00773
OG0000011	Pran	Prbn.g_01676, Prbn.g_00126	Pran.g_01410
OG0000011	Prbd	Prbn.g_01676, Prbn.g_00126	Prbd.g_00052
OG0000011	Prae	Prbn.g_01676, Prbn.g_00126	Prae.g_00755
OG0000011	Pras	Prbn.g_01676, Prbn.g_00126	Pras.g_01653
OG0000011	Prag	Prbn.g_01676, Prbn.g_00126	Prag.g_00748
OG0000011	Praw	Prbn.g_01676, Prbn.g_00126	Praw.g_01755
OG0000011	Praq	Prbn.g_01676, Prbn.g_00126	Praq.g_00627
OG0000011	Prad	Prbn.g_01676, Prbn.g_00126	Prad.g_01096
OG0000011	Praj	Prbn.g_01676, Prbn.g_00126	Praj.g_01745
OG0000011	Prbm	Prbn.g_01676, Prbn.g_00126	Prbm.g_01823
OG0000011	Prbb	Prbn.g_01676, Prbn.g_00126	Prbb.g_01800
OG0000011	Pram	Prbn.g_01676, Prbn.g_00126	Pram.g_01529
OG0000011	Prbh	Prbn.g_01676, Prbn.g_00126	Prbh.g_01885
OG0000011	Pral	Prbn.g_01676	Pral.g_01890
OG0000011	Prak	Prbn.g_01676	Prak.g_01576
OG0000011	Prbg	Prbn.g_01676	Prbg.g_01581
OG0000011	Prap	Prbn.g_01676	Prap.g_01848
OG0000011	Prbe	Prbn.g_01676	Prbe.g_01054, Prbe.g_01133
OG0000011	Prbf	Prbn.g_01676	Prbf.g_00762
OG0000011	Prap	Prbn.g_00126	Prap.g_01899
OG0000011	Prbf	Prbn.g_00126	Prbf.g_00804
OG0000011	Prbg	Prbn.g_00126	Prbg.g_00734
OG0000011	Prbe	Prbn.g_00126	Prbe.g_00025
OG0000011	Prak	Prbn.g_00126	Prak.g_01534
OG0000012	Prat	Prbn.g_00038	Prat.g_00278
OG0000012	Prbd	Prbn.g_00038	Prbd.g_00392
OG0000012	Praa	Prbn.g_00038	Praa.g_01092
OG0000012	Pray	Prbn.g_00038	Pray.g_00135
OG0000012	Prba	Prbn.g_00038	Prba.g_01213
OG0000012	Prae	Prbn.g_00038	Prae.g_01093
OG0000012	Prav	Prbn.g_00038	Prav.g_00001
OG0000012	Prau	Prbn.g_00038	Prau.g_01139
OG0000012	Pras	Prbn.g_00038	Pras.g_01985
OG0000012	Prag	Prbn.g_00038	Prag.g_01088
OG0000012	Pran	Prbn.g_00038	Pran.g_00132
OG0000012	Prab	Prbn.g_00038	Prab.g_01147
OG0000012	Prai	Prbn.g_00038	Prai.g_01110
OG0000012	Prbi	Prbn.g_00038	Prbi.g_01139
OG0000012	Prbh	Prbn.g_00038	Prbh.g_00508
OG0000012	Pram	Prbn.g_00038	Pram.g_00259
OG0000012	Prbg	Prbn.g_00038	Prbg.g_00050
OG0000012	Prbe	Prbn.g_00038	Prbe.g_01825
OG0000012	Prak	Prbn.g_00038	Prak.g_00289
OG0000012	Prbf	Prbn.g_00038	Prbf.g_01611
OG0000012	Prap	Prbn.g_00038	Prap.g_01439
OG0000012	Prbl	Prbn.g_01097	Prbl.g_01465
OG0000012	Prbj	Prbn.g_01097	Prbj.g_01393
OG0000012	Prbk	Prbn.g_01097	Prbk.g_00405
OG0000012	Prah	Prbn.g_01097	Prah.g_02122
OG0000012	Praf	Prbn.g_01097	Praf.g_02267
OG0000012	Prab	Prbn.g_01097	Prab.g_00411
OG0000012	Pran	Prbn.g_01097	Pran.g_01772
OG0000012	Prbd	Prbn.g_01097	Prbd.g_00439
OG0000012	Prax	Prbn.g_01097	Prax.g_00173
OG0000012	Prbc	Prbn.g_01097	Prbc.g_01165
OG0000012	Prbb	Prbn.g_01097	Prbb.g_00325
OG0000012	Praj	Prbn.g_01097	Praj.g_00308
OG0000012	Prbm	Prbn.g_01097	Prbm.g_00329
OG0000012	Pral	Prbn.g_01097	Pral.g_00768
OG0000012	Prap	Prbn.g_01097	Prap.g_00548
OG0000012	Prbg	Prbn.g_01097	Prbg.g_00464
OG0000012	Prbe	Prbn.g_01097	Prbe.g_00906
OG0000012	Prak	Prbn.g_01097	Prak.g_01264
OG0000012	Prbf	Prbn.g_01097	Prbf.g_00039
OG0000013	Praf	Prbn.g_00887	Praf.g_01768, Praf.g_00246
OG0000013	Prah	Prbn.g_00887	Prah.g_00432, Prah.g_01895
OG0000013	Prbk	Prbn.g_00887	Prbk.g_01932, Prbk.g_00013
OG0000013	Prbj	Prbn.g_00887	Prbj.g_01300, Prbj.g_00618
OG0000013	Prbl	Prbn.g_00887	Prbl.g_00155, Prbl.g_00554
OG0000013	Pran	Prbn.g_00887	Pran.g_00615, Pran.g_00328
OG0000013	Prab	Prbn.g_00887	Prab.g_01584, Prab.g_00096
OG0000013	Prai	Prbn.g_00887	Prai.g_01578, Prai.g_00105
OG0000013	Prao	Prbn.g_00887	Prao.g_01507
OG0000013	Prav	Prbn.g_00887	Prav.g_01688, Prav.g_00170
OG0000013	Praq	Prbn.g_00887	Praq.g_00017, Praq.g_01898
OG0000013	Prac	Prbn.g_00887	Prac.g_00301, Prac.g_01826
OG0000013	Prar	Prbn.g_00887	Prar.g_00737, Prar.g_00223
OG0000013	Prad	Prbn.g_00887	Prad.g_00401, Prad.g_01888
OG0000013	Prbd	Prbn.g_00887	Prbd.g_01576, Prbd.g_01139
OG0000013	Praa	Prbn.g_00887	Praa.g_01589, Praa.g_00105
OG0000013	Prax	Prbn.g_00887	Prax.g_01617
OG0000013	Prbi	Prbn.g_00887	Prbi.g_01701, Prbi.g_00112
OG0000013	Prau	Prbn.g_00887	Prau.g_01641, Prau.g_00106
OG0000013	Pras	Prbn.g_00887	Pras.g_00463, Pras.g_00956
OG0000013	Prae	Prbn.g_00887	Prae.g_01572
OG0000013	Praz	Prbn.g_00887	Praz.g_00929, Praz.g_00465
OG0000013	Pray	Prbn.g_00887	Pray.g_01610, Pray.g_00184
OG0000013	Prba	Prbn.g_00887	Prba.g_00276, Prba.g_01893
OG0000013	Prag	Prbn.g_00887	Prag.g_01600, Prag.g_00098
OG0000013	Praw	Prbn.g_00887	Praw.g_00447, Praw.g_01330
OG0000013	Pram	Prbn.g_00887	Pram.g_00390
OG0000013	Prbh	Prbn.g_00887	Prbh.g_00377
OG0000013	Prbm	Prbn.g_00887	Prbm.g_01400, Prbm.g_01235
OG0000013	Prbc	Prbn.g_00887	Prbc.g_01344
OG0000013	Prat	Prbn.g_00887	Prat.g_01451
OG0000013	Pral	Prbn.g_00887	Pral.g_01065
OG0000013	Prbf	Prbn.g_00887	Prbf.g_00252
OG0000013	Prbe	Prbn.g_00887	Prbe.g_00216
OG0000013	Prap	Prbn.g_00887	Prap.g_00216
OG0000013	Prak	Prbn.g_00887	Prak.g_01486
OG0000013	Prbg	Prbn.g_00887	Prbg.g_00686
OG0000014	Prai	Prbn.g_00074	Prai.g_00319
OG0000014	Prac	Prbn.g_00074	Prac.g_01625
OG0000014	Praq	Prbn.g_00074	Praq.g_01696
OG0000014	Prar	Prbn.g_00074	Prar.g_00281
OG0000014	Prao	Prbn.g_00074	Prao.g_01213
OG0000014	Prab	Prbn.g_00074	Prab.g_01445, Prab.g_01444
OG0000014	Pran	Prbn.g_00074	Pran.g_00754, Pran.g_00755
OG0000014	Prbm	Prbn.g_00074	Prbm.g_00362
OG0000014	Praj	Prbn.g_00074	Praj.g_00341
OG0000014	Prbc	Prbn.g_00074	Prbc.g_01198
OG0000014	Prbb	Prbn.g_00074	Prbb.g_00357
OG0000014	Prbl	Prbn.g_00074	Prbl.g_01416
OG0000014	Prbj	Prbn.g_00074	Prbj.g_01442
OG0000014	Prbk	Prbn.g_00074	Prbk.g_00454
OG0000014	Praf	Prbn.g_00074	Praf.g_02319
OG0000014	Prah	Prbn.g_00074	Prah.g_02171
OG0000014	Prat	Prbn.g_00074	Prat.g_00314
OG0000014	Pral	Prbn.g_00074	Pral.g_00732
OG0000014	Pram	Prbn.g_00074	Pram.g_00295
OG0000014	Prbh	Prbn.g_00074	Prbh.g_00472
OG0000014	Prbg	Prbn.g_00074	Prbg.g_00086
OG0000014	Prak	Prbn.g_00074	Prak.g_00325
OG0000014	Prap	Prbn.g_00074	Prap.g_01403
OG0000014	Prbf	Prbn.g_00074	Prbf.g_01647
OG0000014	Prbe	Prbn.g_00074	Prbe.g_01861
OG0000015	Prbl	Prbn.g_00690	Prbl.g_01574
OG0000015	Prbk	Prbn.g_00690	Prbk.g_02565
OG0000015	Prbj	Prbn.g_00690	Prbj.g_02509
OG0000015	Prba	Prbn.g_00690	Prba.g_00913
OG0000015	Pray	Prbn.g_00690	Pray.g_00897
OG0000015	Praz	Prbn.g_00690	Praz.g_01921
OG0000015	Pras	Prbn.g_00690	Pras.g_01263
OG0000015	Prau	Prbn.g_00690	Prau.g_00414
OG0000015	Prad	Prbn.g_00690	Prad.g_00683
OG0000015	Praq	Prbn.g_00690	Praq.g_01137
OG0000015	Prac	Prbn.g_00690	Prac.g_01127
OG0000015	Prar	Prbn.g_00690	Prar.g_00468
OG0000015	Prai	Prbn.g_00690	Prai.g_00424
OG0000015	Praf	Prbn.g_00690	Praf.g_01898
OG0000015	Prah	Prbn.g_00690	Prah.g_00321
OG0000015	Prbc	Prbn.g_00690	Prbc.g_01273
OG0000015	Praj	Prbn.g_00690	Praj.g_00408
OG0000015	Prbb	Prbn.g_00690	Prbb.g_00421
OG0000015	Prbm	Prbn.g_00690	Prbm.g_00428
OG0000015	Prat	Prbn.g_00690	Prat.g_00374
OG0000015	Prbh	Prbn.g_00690	Prbh.g_00408
OG0000015	Pram	Prbn.g_00690	Pram.g_00359
OG0000015	Pral	Prbn.g_00690	Pral.g_00672
OG0000015	Prap	Prbn.g_00690	Prap.g_01343
OG0000015	Prbe	Prbn.g_00690	Prbe.g_01921
OG0000015	Prbf	Prbn.g_00690	Prbf.g_01707
OG0000015	Prak	Prbn.g_00690	Prak.g_00385
OG0000015	Prbg	Prbn.g_00690	Prbg.g_00143
OG0000016	Prad	Prbn.g_01684, Prbn.g_01730	Prad.g_01108
OG0000016	Prat	Prbn.g_01684, Prbn.g_01730	Prat.g_00701
OG0000016	Prao	Prbn.g_01684, Prbn.g_01730	Prao.g_00703
OG0000016	Prae	Prbn.g_01684, Prbn.g_01730	Prae.g_00769, Prae.g_01235
OG0000016	Prbd	Prbn.g_01684, Prbn.g_01730	Prbd.g_00065, Prbd.g_00826
OG0000016	Prbi	Prbn.g_01684, Prbn.g_01730	Prbi.g_00810, Prbi.g_01304
OG0000016	Praa	Prbn.g_01684, Prbn.g_01730	Praa.g_00765
OG0000016	Prav	Prbn.g_01684, Prbn.g_01730	Prav.g_00363, Prav.g_00961
OG0000016	Prax	Prbn.g_01684, Prbn.g_01730	Prax.g_00523
OG0000016	Praw	Prbn.g_01684, Prbn.g_01730	Praw.g_01738
OG0000016	Prag	Prbn.g_01684, Prbn.g_01730	Prag.g_00765
