Orthogroup	Syat	Syar
OG0006428	Syat.g_00196	Syar.g_00741
OG0006429	Syat.g_01746	Syar.g_00769
OG0006431	Syat.g_01743	Syar.g_00793
OG0006432	Syat.g_01712	Syar.g_00808
OG0006433	Syat.g_00865	Syar.g_00809
OG0006435	Syat.g_01434	Syar.g_00857
OG0006436	Syat.g_02430	Syar.g_00869
OG0006441	Syat.g_00247	Syar.g_01340
OG0006442	Syat.g_00242	Syar.g_01343
OG0006443	Syat.g_02576	Syar.g_01352
OG0006444	Syat.g_02584	Syar.g_01354
OG0006453	Syat.g_02655	Syar.g_01436
OG0006454	Syat.g_02656	Syar.g_01437
OG0006455	Syat.g_00863	Syar.g_01519
OG0006457	Syat.g_01953	Syar.g_01584
OG0006458	Syat.g_03293	Syar.g_01591
OG0006459	Syat.g_00751	Syar.g_01606
OG0006464	Syat.g_01681	Syar.g_01856
OG0006465	Syat.g_01682	Syar.g_01857
OG0006466	Syat.g_01706	Syar.g_01886
OG0006467	Syat.g_01780	Syar.g_01906
OG0006468	Syat.g_01683	Syar.g_02058
OG0006473	Syat.g_02580	Syar.g_02121
OG0006476	Syat.g_03346	Syar.g_02157
OG0006477	Syat.g_02583	Syar.g_02162
OG0006478	Syat.g_00182	Syar.g_02165
OG0006479	Syat.g_00944	Syar.g_02221
OG0006480	Syat.g_02959	Syar.g_02283
OG0006482	Syat.g_01120	Syar.g_02396
OG0006483	Syat.g_01715	Syar.g_02449
OG0006484	Syat.g_00362	Syar.g_02450
OG0006485	Syat.g_00361	Syar.g_02451
OG0006486	Syat.g_00360	Syar.g_02452
OG0006487	Syat.g_00359	Syar.g_02453
OG0006488	Syat.g_00357	Syar.g_02455
OG0006489	Syat.g_00356	Syar.g_02456
OG0006490	Syat.g_00355	Syar.g_02457
OG0006491	Syat.g_00354	Syar.g_02459
OG0006492	Syat.g_00353	Syar.g_02460
OG0006493	Syat.g_00350	Syar.g_02464
OG0006494	Syat.g_00348	Syar.g_02466
OG0006496	Syat.g_00340	Syar.g_03068
