Query	F_000007925.1	F_000011465.1	F_000011485.1	F_000012465.1	F_000012645.1	F_000015645.1	F_000015665.1	F_000015685.1	F_000015705.1	F_000015965.1	F_000018065.1	F_000018585.1	F_000158595.1	F_000757845.1	F_000757865.1	F_000759855.1	F_000759865.1	F_000759875.1	F_000759885.1	F_000759935.1	F_000759955.1	F_000759975.1	F_000760015.1	F_000760035.1	F_000760055.1	F_000760075.1	F_000760095.1	F_000760115.1	F_000760155.1	F_000760175.1	F_000760195.1	F_000760215.1	F_000760235.1	F_000760255.1	F_000760275.1	F_000760295.1	F_000760315.1	F_000760335.1	F_000760355.1	F_000760375.1	F_001631965.1	F_001631985.1	F_001632005.1	F_001632025.1	F_001632045.1	F_001632065.1	F_001632075.1	F_001632125.1	F_001632145.1	F_001989415.1	F_001989435.1	F_001989455.1	F_002812945.1	F_003208055.1	F_003208065.1	F_012933585.1	F_012933595.1	F_012933605.1	F_017695955.1	F_017695965.1	F_017695975.1	F_017696015.1	F_017696035.1	F_017696055.1	F_017696075.1	F_017696085.1	F_017696175.1	F_017696205.1	F_017696245.1	F_017696275.1	F_017696315.1	F_019324835.1	F_019324845.1	F_019324885.1	F_019324905.1	F_019324925.1	F_019324945.1	F_019324955.1	F_019324985.1	F_019325005.1	F_019325015.1	F_019325045.1	F_019325055.1	F_019325065.1	F_019325105.1	F_019325115.1	F_027359355.1	F_027359375.1	F_027359395.1	F_027359415.1	F_027359475.1	F_027359525.1	F_027359575.1	F_027359595.1	F_034092375.1	F_034092395.1	F_034092415.1	F_034092465.1	F_034093315.1	F_047302725.1	F_047302745.1	F_047302755.1	F_047302765.1	F_047302795.1	F_047302805.1	F_047302855.1	F_047302865.1	F_047302875.1	F_047302905.1	F_047302975.1	F_047302985.1	F_047303155.1	F_047303165.1	F_047303175.1	F_047303345.1	F_047303415.1	F_047303465.1	F_047303495.1	F_047303505.1	F_047303555.1	F_047304495.1	F_047304505.1	F_047304515.1	F_047304525.1	F_047304535.1	F_047304605.1	F_047304615.1	F_047304625.1	F_047304675.1	F_047304685.1	F_047304785.1	F_047304905.1	F_047305015.1	F_047305065.1	F_047305115.1	F_047305125.1	F_047305145.1	F_047305155.1	F_047305225.1	F_047305235.1	F_047497115.1	F_047497125.1	F_047947085.1	F_902521235.1	F_902622435.1	F_965655815.1
F_001989455.1	0.262127	0.180164	0.359138	0.24765	0.0904876	0.0518422	0.188291	0.248953	0.402409	0.0555829	0.0790646	0.269949	0.0771755	0.0618264	0.247008	0.10559	0.10559	0.179954	0.0749394	0.105478	0.0821006	0.0908617	0.0904876	0.0513894	0.073526	0.073468	0.073584	0.0512511	0.262127	0.265481	0.269029	0.269029	0.261316	0.262127	0.262127	0.377093	0.377093	0.377093	0.262127	0.262127	0.382525	0.367471	0.367471	0.372096	0.342173	0.345216	0.342173	0.363165	0.351789	0	1.87584e-05	0	0.0228067	0.253039	0.250962	0.367471	0.367471	0.372096	0.0773957	0.0923439	0.0698508	0.0953106	0.0491176	0.0616929	0.0738461	0.0481485	0.085343	0.0770189	0.02338	0.0590037	0.0523711	0.0923009	0.0698508	0.0953562	0.049134	0.052194	0.0589412	0.0480688	0.0736131	0.0589412	0.0852685	0.253039	0.0770189	0.251646	0.0776486	0.0233643	0.248953	0.265481	0.246374	0.245745	0.256664	0.256664	0.253747	0.258946	0.293321	0.277846	0.284512	0.27183	0.0943169	0.179954	0.254463	0.377093	0.262127	0.105534	0.377093	0.0749694	0.377093	0.0749694	0.262127	0.262127	0.377093	0.345216	0.363165	0.269029	0.363165	0.367471	0.377093	0.377093	0.105757	0.051424	0.351789	0.342173	0.367471	0.0734102	0.073526	0.262127	0.269029	0.269029	0.261316	0.0904876	0.363165	0.372096	0.0556213	0.0556213	0.180164	0.0823801	0.073497	0.266349	0.0511304	0.253747	0.180375	0.180375	0.09082	0.0268173	0.0518948	0.182531
F_002812945.1	0.262949	0.183416	0.359138	0.250285	0.0897887	0.0486947	0.192293	0.250285	0.382525	0.0541488	0.0750592	0.275775	0.0739338	0.0595914	0.249616	0.103459	0.103619	0.183194	0.0712908	0.103566	0.0793925	0.0896257	0.0897887	0.0501952	0.0720144	0.0720144	0.0720986	0.0478465	0.262949	0.274765	0.27183	0.27183	0.260516	0.262949	0.262949	0.367471	0.367471	0.367471	0.262949	0.262949	0.355355	0.359138	0.351789	0.359138	0.342173	0.348416	0.339272	0.351789	0.351789	0.0228067	0.0228297	0.0228067	0	0.24765	0.252339	0.351789	0.351789	0.348416	0.0753298	0.0917882	0.0673546	0.0935183	0.0467539	0.0588165	0.0703888	0.0466464	0.0813061	0.0737003	0.000799435	0.0575089	0.0502288	0.0917457	0.0673546	0.0935183	0.0467693	0.0499439	0.0574687	0.0465391	0.0702537	0.0574687	0.0811351	0.248298	0.0737003	0.253039	0.0755414	0.000874229	0.250285	0.273771	0.256664	0.241519	0.255188	0.262949	0.258176	0.263781	0.298982	0.282209	0.284512	0.276802	0.0910707	0.183416	0.252339	0.367471	0.262949	0.103459	0.367471	0.0712908	0.367471	0.0712908	0.262949	0.262949	0.367471	0.348416	0.351789	0.27183	0.351789	0.355355	0.367471	0.367471	0.103727	0.050212	0.351789	0.342173	0.359138	0.0718744	0.0720705	0.262949	0.27183	0.27183	0.261316	0.0897887	0.351789	0.359138	0.054223	0.054223	0.183416	0.0799219	0.0719864	0.262127	0.0476728	0.255921	0.183639	0.183639	0.089585	0.0248784	0.0494955	0.184314
F_003208055.1	0.268123	0.24765	0.3365	0.125063	0.262127	0.249616	0.243294	0.125955	0.331301	0.254463	0.257415	0.279989	0.257415	0.251646	0.128892	0.251646	0.251646	0.24765	0.250285	0.252339	0.249616	0.245745	0.262127	0.248953	0.248298	0.24765	0.24765	0.249616	0.268123	0.262127	0.269949	0.269949	0.127111	0.268123	0.268123	0.3365	0.3365	0.3365	0.268123	0.268123	0.351789	0.342173	0.331301	0.339272	0.3365	0.3365	0.339272	0.331301	0.328856	0.253039	0.253039	0.253039	0.24765	0	0.125144	0.331301	0.331301	0.331301	0.255921	0.24765	0.246374	0.245745	0.240363	0.245123	0.254463	0.245745	0.251646	0.252339	0.24765	0.253747	0.256664	0.24765	0.246374	0.245745	0.240363	0.255921	0.253747	0.245745	0.253039	0.253747	0.251646	0.00202873	0.252339	0.12395	0.255921	0.24765	0.118986	0.262949	0.121411	0.262127	0.129673	0.125224	0.119274	0.125629	0.315916	0.286903	0.290674	0.254463	0.253039	0.24765	0.122627	0.3365	0.268123	0.251646	0.3365	0.250285	0.3365	0.250285	0.268123	0.268123	0.3365	0.3365	0.331301	0.269949	0.331301	0.328856	0.3365	0.3365	0.252339	0.248953	0.328856	0.3365	0.342173	0.248298	0.24765	0.268123	0.269949	0.269949	0.127111	0.261316	0.331301	0.339272	0.255188	0.255188	0.24765	0.250285	0.248298	0.12255	0.249616	0.121111	0.24765	0.24765	0.246374	0.250285	0.252339	0.251646
F_003208065.1	0.274765	0.245745	0.331301	0.0284475	0.262127	0.242105	0.243898	0.0295216	0.315916	0.244508	0.248298	0.270882	0.247008	0.242697	0.0605535	0.250962	0.250962	0.245745	0.236481	0.250962	0.243898	0.248298	0.262127	0.239228	0.254463	0.254463	0.254463	0.24765	0.274765	0.259726	0.269029	0.269029	0.0339533	0.274765	0.274765	0.3365	0.3365	0.3365	0.274765	0.274765	0.348416	0.339272	0.331301	0.342173	0.333846	0.333846	0.328856	0.328856	0.342173	0.250962	0.250962	0.250962	0.252339	0.125144	0	0.328856	0.331301	0.331301	0.245123	0.252339	0.247008	0.251646	0.245123	0.249616	0.246374	0.253039	0.248953	0.245123	0.251646	0.24765	0.243898	0.252339	0.247008	0.253039	0.245123	0.243898	0.247008	0.251646	0.246374	0.247008	0.248953	0.124504	0.245123	0.00144205	0.245123	0.251646	0.0953562	0.261316	0.105478	0.259726	0.035099	0.0987069	0.0986581	0.100293	0.296087	0.275775	0.288135	0.256664	0.242697	0.245745	0.105423	0.3365	0.274765	0.250962	0.3365	0.236481	0.3365	0.236481	0.274765	0.274765	0.3365	0.333846	0.331301	0.269029	0.328856	0.328856	0.3365	0.3365	0.250962	0.239228	0.342173	0.333846	0.339272	0.254463	0.254463	0.274765	0.269029	0.269029	0.0344114	0.262127	0.328856	0.342173	0.244508	0.244508	0.245745	0.244508	0.254463	0.103085	0.24765	0.107754	0.245745	0.245745	0.248298	0.248953	0.250285	0.24765
F_012933585.1	0.355355	0.355355	0.0325314	0.324237	0.3365	0.363165	0.342173	0.331301	0.0457814	0.328856	0.351789	0.326503	0.342173	0.351789	0.331301	0.363165	0.359138	0.355355	0.359138	0.359138	0.339272	0.348416	0.3365	0.351789	0.3365	0.3365	0.3365	0.348416	0.355355	0.339272	0.351789	0.351789	0.326503	0.355355	0.355355	0.0616264	0.0616264	0.0616264	0.355355	0.355355	0.041062	0.043425	0.00132195	0.0362374	0.0377746	0.0379441	0.031985	0.00186435	0.03391	0.367471	0.367471	0.367471	0.351789	0.331301	0.328856	0	0.001878	0.00222209	0.345216	0.333846	0.339272	0.333846	0.367471	0.339272	0.348416	0.339272	0.32205	0.363165	0.351789	0.345216	0.355355	0.333846	0.339272	0.333846	0.367471	0.355355	0.345216	0.339272	0.348416	0.345216	0.32205	0.331301	0.363165	0.328856	0.348416	0.351789	0.339272	0.339272	0.328856	0.342173	0.326503	0.313999	0.324237	0.310334	0.324237	0.312139	0.326503	0.333846	0.339272	0.355355	0.333846	0.0620721	0.355355	0.363165	0.0619156	0.359138	0.0620721	0.359138	0.355355	0.355355	0.0620721	0.0380171	0.00160661	0.351789	0.00195323	0.021907	0.0620721	0.0622068	0.359138	0.351789	0.0339858	0.0378471	0.0435097	0.3365	0.3365	0.355355	0.351789	0.351789	0.326503	0.3365	0.00138191	0.0363069	0.328856	0.328856	0.355355	0.339272	0.3365	0.351789	0.348416	0.331301	0.355355	0.355355	0.348416	0.348416	0.351789	0.345216
F_012933595.1	0.355355	0.363165	0.0327817	0.328856	0.339272	0.367471	0.342173	0.333846	0.0463406	0.331301	0.351789	0.326503	0.345216	0.351789	0.333846	0.372096	0.367471	0.363165	0.363165	0.367471	0.342173	0.348416	0.339272	0.355355	0.339272	0.339272	0.339272	0.351789	0.355355	0.339272	0.351789	0.351789	0.328856	0.355355	0.355355	0.062117	0.0620273	0.062005	0.355355	0.355355	0.0413409	0.0436938	0.00101149	0.0364463	0.0381023	0.0382245	0.0323138	0.00261756	0.0341707	0.367471	0.367471	0.367471	0.351789	0.331301	0.331301	0.001878	0	0.00107388	0.351789	0.333846	0.3365	0.339272	0.377093	0.345216	0.348416	0.345216	0.326503	0.359138	0.351789	0.351789	0.359138	0.333846	0.3365	0.339272	0.377093	0.359138	0.351789	0.345216	0.348416	0.351789	0.326503	0.331301	0.359138	0.331301	0.351789	0.351789	0.342173	0.339272	0.333846	0.345216	0.328856	0.317894	0.326503	0.313999	0.324237	0.312139	0.326503	0.3365	0.348416	0.363165	0.331301	0.0624321	0.355355	0.372096	0.0624095	0.363165	0.0624999	0.363165	0.355355	0.355355	0.0624999	0.0382735	0.00169443	0.351789	0.00256113	0.0226002	0.0624547	0.0626359	0.367471	0.355355	0.0342143	0.0381756	0.0437934	0.339272	0.339272	0.355355	0.351789	0.351789	0.328856	0.339272	0.00248377	0.0364812	0.331301	0.331301	0.363165	0.342173	0.339272	0.351789	0.351789	0.333846	0.363165	0.363165	0.348416	0.355355	0.351789	0.345216
F_012933605.1	0.359138	0.359138	0.0321593	0.326503	0.345216	0.363165	0.345216	0.333846	0.0454824	0.333846	0.355355	0.328856	0.348416	0.351789	0.331301	0.372096	0.367471	0.359138	0.363165	0.367471	0.345216	0.348416	0.345216	0.355355	0.3365	0.3365	0.3365	0.355355	0.359138	0.342173	0.355355	0.355355	0.328856	0.359138	0.359138	0.0614273	0.0613832	0.0613391	0.359138	0.359138	0.0406279	0.0429764	0.00148223	0.035789	0.0375457	0.0375817	0.0316087	0.00315736	0.0332668	0.372096	0.372096	0.372096	0.348416	0.331301	0.331301	0.00222209	0.00107388	0	0.348416	0.333846	0.339272	0.345216	0.377093	0.345216	0.348416	0.348416	0.324237	0.363165	0.351789	0.342173	0.363165	0.333846	0.339272	0.345216	0.377093	0.363165	0.342173	0.348416	0.348416	0.342173	0.324237	0.331301	0.363165	0.331301	0.351789	0.351789	0.342173	0.342173	0.331301	0.348416	0.328856	0.317894	0.328856	0.313999	0.324237	0.310334	0.324237	0.339272	0.345216	0.359138	0.331301	0.061871	0.359138	0.372096	0.0616042	0.363165	0.0618933	0.363165	0.359138	0.359138	0.0618933	0.0375817	0.00232987	0.355355	0.00331351	0.0223875	0.0618933	0.0619602	0.367471	0.355355	0.0333412	0.0375337	0.0430601	0.3365	0.3365	0.359138	0.355355	0.355355	0.328856	0.345216	0.00309231	0.0358461	0.333846	0.333846	0.359138	0.345216	0.3365	0.348416	0.355355	0.331301	0.359138	0.359138	0.348416	0.348416	0.355355	0.348416
F_017695955.1	0.262949	0.181014	0.355355	0.243898	0.0932987	0.0758149	0.187569	0.242697	0.377093	0.0750892	0.0920866	0.274765	0.0913649	0.0792939	0.239228	0.108339	0.107987	0.181014	0.08039	0.108221	0.0902398	0.0942722	0.0932987	0.0771755	0.085343	0.0854176	0.0854923	0.0766141	0.262949	0.270882	0.270882	0.270882	0.248953	0.263781	0.262949	0.355355	0.355355	0.355355	0.262949	0.262949	0.382525	0.351789	0.348416	0.377093	0.345216	0.342173	0.367471	0.348416	0.359138	0.0773957	0.0774273	0.0773957	0.0753298	0.255921	0.245123	0.345216	0.351789	0.348416	0	0.0940048	0.0831929	0.0976925	0.0759675	0.0776486	0.0821703	0.0744635	0.0878672	0.0843106	0.0759675	0.0764902	0.0785448	0.0939604	0.0831929	0.0977404	0.0759675	0.0784479	0.0763051	0.0742862	0.0821354	0.0763051	0.0877888	0.254463	0.0842742	0.244508	0.000232541	0.0759675	0.253747	0.270882	0.254463	0.248298	0.250962	0.255921	0.253747	0.258946	0.290674	0.272793	0.285696	0.263781	0.0985608	0.181014	0.244508	0.355355	0.263781	0.108339	0.355355	0.0803564	0.355355	0.0803564	0.262949	0.262949	0.355355	0.342173	0.348416	0.270882	0.348416	0.367471	0.355355	0.355355	0.108456	0.0771442	0.359138	0.345216	0.351789	0.0852313	0.0854923	0.262949	0.270882	0.270882	0.248298	0.0933426	0.348416	0.377093	0.0750892	0.0750892	0.181014	0.0905705	0.085343	0.256664	0.0765831	0.242697	0.181014	0.181014	0.0942276	0.0779029	0.0785771	0.181228
F_017695965.1	0.282209	0.179954	0.3365	0.253747	0.08453	0.0929929	0.188533	0.257415	0.363165	0.0935624	0.101412	0.264625	0.0986581	0.0944961	0.251646	0.0997419	0.0995928	0.179954	0.0957228	0.0996425	0.0977883	0.0809307	0.08453	0.0943169	0.0977404	0.0975493	0.097597	0.0959072	0.282209	0.272793	0.272793	0.273771	0.262949	0.282209	0.282209	0.345216	0.345216	0.345216	0.282209	0.282209	0.355355	0.348416	0.333846	0.351789	0.342173	0.342173	0.339272	0.3365	0.355355	0.0923439	0.0923869	0.0923439	0.0917882	0.24765	0.252339	0.333846	0.333846	0.333846	0.0940048	0	0.0940048	0.0867036	0.0935624	0.0890593	0.0932549	0.0903636	0.0944961	0.0972166	0.09243	0.0923869	0.0928625	2.5015e-05	0.0940048	0.0867036	0.0936505	0.0928625	0.0923009	0.090281	0.0931238	0.0923009	0.0944064	0.248953	0.0972166	0.253747	0.0940493	0.0925593	0.253747	0.272793	0.241519	0.250285	0.264625	0.266349	0.253747	0.266349	0.313999	0.285696	0.297518	0.279989	0.0914493	0.179744	0.253039	0.345216	0.282209	0.0997419	0.345216	0.0957228	0.345216	0.0957228	0.282209	0.282209	0.345216	0.342173	0.3365	0.273771	0.333846	0.3365	0.345216	0.345216	0.0996922	0.0943169	0.355355	0.342173	0.348416	0.0974064	0.0975493	0.282209	0.273771	0.273771	0.262949	0.08453	0.333846	0.351789	0.0935183	0.0935183	0.179954	0.0979803	0.0976925	0.26723	0.0959072	0.244508	0.180164	0.180164	0.0809987	0.0928625	0.0960921	0.180375
F_017695975.1	0.265481	0.179954	0.326503	0.247008	0.0917882	0.0703888	0.193601	0.246374	0.355355	0.0720986	0.0885392	0.277846	0.0881428	0.0747306	0.253039	0.107061	0.107118	0.179954	0.0822052	0.107291	0.0877888	0.0917457	0.0917882	0.0696107	0.0834788	0.0834788	0.0835506	0.0702807	0.265481	0.269029	0.272793	0.272793	0.253039	0.265481	0.265481	0.363165	0.363165	0.363165	0.265481	0.265481	0.355355	0.351789	0.339272	0.348416	0.342173	0.345216	0.333846	0.3365	0.348416	0.0698508	0.0698508	0.0698508	0.0673546	0.246374	0.247008	0.339272	0.3365	0.339272	0.0831929	0.0940048	0	0.0973114	0.069824	0.0727782	0.0793596	0.0681197	0.0880245	0.081512	0.0680426	0.0721549	0.070633	0.0939604	1.56309e-05	0.0973589	0.0698775	0.0703077	0.0719583	0.0680683	0.07913	0.0719583	0.0879065	0.245745	0.081512	0.247008	0.0836225	0.068094	0.246374	0.269029	0.248953	0.253747	0.248953	0.256664	0.253039	0.254463	0.300482	0.269949	0.285696	0.269029	0.0975493	0.180164	0.255188	0.363165	0.265481	0.107061	0.363165	0.0822052	0.363165	0.0822052	0.265481	0.265481	0.363165	0.342173	0.3365	0.272793	0.339272	0.345216	0.363165	0.363165	0.107233	0.0696373	0.348416	0.339272	0.351789	0.0834072	0.0835147	0.265481	0.272793	0.272793	0.253747	0.0917457	0.3365	0.348416	0.0720986	0.0720986	0.179954	0.0881823	0.0835147	0.255921	0.0701998	0.259726	0.180164	0.180164	0.0917032	0.0714014	0.0705243	0.180588
F_017696015.1	0.259726	0.187331	0.359138	0.252339	0.0897071	0.0941829	0.193601	0.249616	0.363165	0.0961849	0.102399	0.284512	0.101464	0.095083	0.253039	0.103138	0.103298	0.187331	0.0985121	0.103138	0.0995432	0.0880639	0.0897071	0.0970746	0.0982214	0.0982214	0.0982697	0.0965109	0.259726	0.275775	0.258946	0.258946	0.255188	0.259726	0.259726	0.355355	0.355355	0.355355	0.259726	0.259726	0.348416	0.359138	0.3365	0.359138	0.355355	0.359138	0.339272	0.333846	0.359138	0.0953106	0.0953562	0.0953106	0.0935183	0.245745	0.251646	0.333846	0.339272	0.345216	0.0976925	0.0867036	0.0973114	0	0.0920866	0.0910707	0.0935183	0.0935183	0.0955851	0.0984636	0.0936947	0.0941829	0.093916	0.086627	0.0973114	5.31928e-05	0.0921722	0.0936947	0.0940938	0.0934304	0.0938717	0.0940938	0.0954476	0.243294	0.0984636	0.253039	0.0979322	0.0937389	0.262127	0.275775	0.255921	0.246374	0.255921	0.253747	0.255921	0.252339	0.289391	0.286903	0.297518	0.273771	0.092258	0.187331	0.257415	0.355355	0.259726	0.103032	0.355355	0.0985121	0.355355	0.0985121	0.259726	0.259726	0.355355	0.359138	0.333846	0.258946	0.333846	0.348416	0.355355	0.355355	0.103138	0.0971219	0.359138	0.355355	0.359138	0.0982697	0.0982697	0.259726	0.258946	0.258946	0.255921	0.0897071	0.333846	0.359138	0.0961849	0.0961849	0.187331	0.0998915	0.0982214	0.264625	0.0964642	0.248953	0.187569	0.187569	0.0880639	0.096886	0.0957228	0.191522
F_017696035.1	0.253039	0.182094	0.355355	0.245123	0.0915338	0.0515629	0.187331	0.243294	0.395054	0.0561435	0.0768628	0.272793	0.0763051	0.0605319	0.242697	0.104541	0.104322	0.182312	0.073468	0.104595	0.0797558	0.0899113	0.0915338	0.051965	0.0739631	0.0739923	0.0741097	0.0502288	0.252339	0.27183	0.270882	0.270882	0.254463	0.252339	0.252339	0.382525	0.382525	0.382525	0.252339	0.252339	0.388475	0.367471	0.367471	0.377093	0.348416	0.351789	0.367471	0.363165	0.363165	0.0491176	0.049134	0.0491176	0.0467539	0.240363	0.245123	0.367471	0.377093	0.377093	0.0759675	0.0935624	0.069824	0.0920866	0	0.0607268	0.0705786	0.0503299	0.0831216	0.0751793	0.0477043	0.0581985	0.0497274	0.0935183	0.0698508	0.0921722	6.25939e-05	0.0495286	0.0583008	0.0502288	0.0705786	0.0583008	0.0829795	0.240363	0.0751793	0.243898	0.0760287	0.0477201	0.247008	0.27183	0.255188	0.242105	0.250962	0.260516	0.24765	0.262127	0.296087	0.28335	0.286903	0.27183	0.0923009	0.182094	0.248298	0.382525	0.252339	0.104486	0.382525	0.073468	0.382525	0.073468	0.252339	0.252339	0.382525	0.351789	0.367471	0.270882	0.367471	0.367471	0.382525	0.382525	0.104705	0.051965	0.363165	0.348416	0.367471	0.0739045	0.0740803	0.252339	0.270882	0.270882	0.254463	0.0914915	0.363165	0.377093	0.056163	0.056163	0.182094	0.0804236	0.0739338	0.259726	0.0502456	0.245123	0.182312	0.182312	0.0899113	0.0493143	0.0528711	0.183639
F_017696055.1	0.259726	0.180588	0.328856	0.24765	0.0875542	0.0624999	0.190509	0.247008	0.351789	0.0639495	0.0792939	0.264625	0.0779986	0.0661572	0.248953	0.101825	0.10167	0.180588	0.0750892	0.101825	0.0811692	0.0872819	0.0875932	0.0623418	0.0763359	0.0763051	0.0763976	0.0632532	0.259726	0.269029	0.273771	0.273771	0.252339	0.259726	0.259726	0.345216	0.345216	0.345216	0.259726	0.259726	0.348416	0.351789	0.342173	0.345216	0.333846	0.333846	0.339272	0.342173	0.363165	0.0616929	0.0616929	0.0616929	0.0588165	0.245123	0.249616	0.339272	0.345216	0.345216	0.0776486	0.0890593	0.0727782	0.0910707	0.0607268	0	0.0722112	0.0587543	0.0813061	0.0765212	0.0594227	0.0657164	0.0606184	0.0890191	0.0727782	0.0911127	0.060792	0.0602733	0.0656434	0.0585682	0.0721549	0.0656434	0.0812718	0.243294	0.0765212	0.249616	0.0779029	0.0594437	0.247008	0.269029	0.247008	0.251646	0.250285	0.249616	0.242697	0.250962	0.294689	0.279989	0.282209	0.270882	0.0899113	0.180588	0.253747	0.345216	0.259726	0.101825	0.345216	0.0750892	0.345216	0.0750892	0.259726	0.259726	0.345216	0.331301	0.342173	0.273771	0.342173	0.342173	0.345216	0.345216	0.102085	0.0623418	0.363165	0.331301	0.351789	0.0762128	0.0763976	0.259726	0.273771	0.273771	0.253039	0.0875542	0.342173	0.345216	0.0639964	0.0639964	0.180588	0.0816844	0.0763359	0.260516	0.0630923	0.24765	0.1808	0.1808	0.0872432	0.0622517	0.0617819	0.186152
F_017696075.1	0.262127	0.189513	0.342173	0.248298	0.0926457	0.0727212	0.192813	0.248298	0.355355	0.0722676	0.0873596	0.269949	0.0881033	0.0729783	0.245745	0.106832	0.106775	0.189266	0.0805583	0.106775	0.0870884	0.0912807	0.0926457	0.071679	0.0831572	0.083015	0.0830861	0.0740803	0.262127	0.279989	0.262949	0.262949	0.250962	0.262127	0.262127	0.359138	0.359138	0.359138	0.262127	0.262127	0.377093	0.355355	0.348416	0.348416	0.326503	0.328856	0.342173	0.348416	0.345216	0.0738461	0.0738461	0.0738461	0.0703888	0.254463	0.246374	0.348416	0.348416	0.348416	0.0821703	0.0932549	0.0793596	0.0935183	0.0705786	0.0722112	0	0.0716512	0.086436	0.0821006	0.0713737	0.0725506	0.0701728	0.0932112	0.0793596	0.0935624	0.0705786	0.0697439	0.0724655	0.0715678	0.000435762	0.0724655	0.086132	0.252339	0.0821006	0.245745	0.0825556	0.0714291	0.260516	0.279989	0.251646	0.253039	0.259726	0.262949	0.249616	0.266349	0.294689	0.273771	0.297518	0.272793	0.0934304	0.189513	0.258946	0.359138	0.262127	0.106832	0.359138	0.0805583	0.359138	0.0805583	0.262127	0.262127	0.359138	0.328856	0.348416	0.262949	0.348416	0.342173	0.359138	0.359138	0.107061	0.0717347	0.342173	0.326503	0.355355	0.0829795	0.0830861	0.262127	0.262949	0.262949	0.250962	0.0926025	0.348416	0.351789	0.0722676	0.0722676	0.189513	0.0873207	0.0831216	0.257415	0.0739631	0.253039	0.18976	0.18976	0.0913228	0.0741979	0.0731793	0.190009
F_017696085.1	0.262949	0.180375	0.359138	0.245745	0.0890995	0.0523356	0.191778	0.250962	0.372096	0.0557753	0.0759675	0.277846	0.0737586	0.0598671	0.246374	0.102451	0.102557	0.180588	0.0713184	0.102504	0.0804909	0.090281	0.0890995	0.0523888	0.0726642	0.0726358	0.0727212	0.0526382	0.262949	0.272793	0.269029	0.269029	0.255921	0.262949	0.262949	0.377093	0.377093	0.377093	0.262949	0.262949	0.359138	0.359138	0.342173	0.351789	0.3365	0.339272	0.363165	0.345216	0.348416	0.0481485	0.0481485	0.0481485	0.0466464	0.245745	0.253039	0.339272	0.345216	0.348416	0.0744635	0.0903636	0.0681197	0.0935183	0.0503299	0.0587543	0.0716512	0	0.0812718	0.0725506	0.0474998	0.0566725	0.0528531	0.0903223	0.0681197	0.0935183	0.0503805	0.0526382	0.0566527	0.000109663	0.0720144	0.0566527	0.0810668	0.243898	0.0725506	0.250962	0.0747008	0.0474998	0.254463	0.272793	0.253039	0.249616	0.251646	0.257415	0.242105	0.258176	0.297518	0.279989	0.282209	0.268123	0.0913228	0.180375	0.258176	0.377093	0.262949	0.102399	0.377093	0.0713184	0.377093	0.0713184	0.262949	0.262949	0.377093	0.339272	0.345216	0.269029	0.345216	0.355355	0.377093	0.377093	0.102609	0.0524066	0.348416	0.3365	0.359138	0.0724655	0.0726642	0.262949	0.269029	0.269029	0.256664	0.0891398	0.342173	0.351789	0.0558139	0.0558139	0.180375	0.0809307	0.0726358	0.261316	0.0526025	0.248298	0.180588	0.180588	0.090281	0.0492159	0.0512338	0.183863
F_017696175.1	0.26723	0.188533	0.331301	0.244508	0.0931238	0.0847872	0.195755	0.248298	0.345216	0.0834072	0.0942722	0.266349	0.0936064	0.0850458	0.254463	0.105367	0.105145	0.188533	0.0866653	0.105478	0.0917882	0.092689	0.0931238	0.0828732	0.090987	0.09082	0.090987	0.0867803	0.26723	0.277846	0.27183	0.27183	0.254463	0.26723	0.26723	0.345216	0.345216	0.345216	0.26723	0.26723	0.339272	0.331301	0.324237	0.342173	0.324237	0.326503	0.339272	0.324237	0.3365	0.085343	0.085343	0.085343	0.0813061	0.251646	0.248953	0.32205	0.326503	0.324237	0.0878672	0.0944961	0.0880245	0.0955851	0.0831216	0.0813061	0.086436	0.0812718	0	0.0865505	0.0821703	0.0828024	0.083015	0.0944513	0.0880245	0.0955851	0.0831929	0.082944	0.0827318	0.0811692	0.0864742	0.0827318	0.000119089	0.250962	0.0865887	0.249616	0.0881033	0.0822751	0.253747	0.277846	0.255921	0.248298	0.254463	0.263781	0.248953	0.262949	0.290674	0.277846	0.290674	0.265481	0.0995432	0.188533	0.253747	0.342173	0.26723	0.105367	0.342173	0.0866653	0.342173	0.0866653	0.26723	0.26723	0.342173	0.326503	0.32205	0.27183	0.32205	0.328856	0.342173	0.342173	0.105534	0.0828732	0.3365	0.324237	0.331301	0.09082	0.0909034	0.26723	0.27183	0.27183	0.254463	0.0931675	0.324237	0.345216	0.0834072	0.0834072	0.188533	0.0919159	0.0909452	0.256664	0.0868571	0.249616	0.188777	0.188777	0.092689	0.085943	0.0853058	0.186857
