Orthogroup	Prbl	Prbj
OG0002995	Prbl.g_02245	Prbj.g_01949
OG0002996	Prbl.g_01011	Prbj.g_00199
OG0002997	Prbl.g_02235	Prbj.g_01959
OG0002998	Prbl.g_02229	Prbj.g_01965
OG0002999	Prbl.g_02227	Prbj.g_01967
OG0003000	Prbl.g_02207	Prbj.g_01987
OG0003001	Prbl.g_02206	Prbj.g_01988
OG0003002	Prbl.g_02205	Prbj.g_01989
OG0003003	Prbl.g_02201	Prbj.g_01993
OG0003004	Prbl.g_02200	Prbj.g_01994
OG0003005	Prbl.g_02199	Prbj.g_01995
OG0003006	Prbl.g_02198	Prbj.g_01996
OG0003007	Prbl.g_02191	Prbj.g_02003
OG0003008	Prbl.g_02184	Prbj.g_02010
OG0003009	Prbl.g_02183	Prbj.g_02011
OG0003010	Prbl.g_02176	Prbj.g_02018
OG0003011	Prbl.g_02159	Prbj.g_02035
OG0003012	Prbl.g_02135	Prbj.g_02059
OG0003013	Prbl.g_02130	Prbj.g_02064
OG0003014	Prbl.g_02126	Prbj.g_02068
OG0003015	Prbl.g_00144	Prbj.g_00221
OG0003023	Prbl.g_00413	Prbj.g_00877
OG0003040	Prbl.g_02633	Prbj.g_02697
OG0003043	Prbl.g_02657	Prbj.g_02678
OG0003044	Prbl.g_01159	Prbj.g_00382
OG0003045	Prbl.g_01953	Prbj.g_01312
OG0003112	Prbl.g_02046	Prbj.g_01273
OG0003113	Prbl.g_02038	Prbj.g_01265
OG0003114	Prbl.g_01309	Prbj.g_01573
OG0003116	Prbl.g_00002	Prbj.g_00735
OG0003118	Prbl.g_01951	Prbj.g_01314
OG0003119	Prbl.g_01942	Prbj.g_01325
OG0003120	Prbl.g_01935	Prbj.g_01332
OG0003121	Prbl.g_01912	Prbj.g_00187
OG0003122	Prbl.g_00460	Prbj.g_01680
OG0003123	Prbl.g_00478	Prbj.g_01663
OG0003124	Prbl.g_02650	Prbj.g_02671
OG0003125	Prbl.g_01880	Prbj.g_01860
OG0003126	Prbl.g_01745	Prbj.g_01751
OG0003127	Prbl.g_02099	Prbj.g_00835
OG0003128	Prbl.g_01812	Prbj.g_02631
OG0003129	Prbl.g_01811	Prbj.g_02630
OG0003130	Prbl.g_01810	Prbj.g_02629
OG0003131	Prbl.g_01802	Prbj.g_02621
OG0003132	Prbl.g_01702	Prbj.g_00680
OG0003133	Prbl.g_01701	Prbj.g_00681
OG0003135	Prbl.g_02619	Prbj.g_00733
OG0003136	Prbl.g_02610	Prbj.g_00724
OG0003139	Prbl.g_00744	Prbj.g_02149
OG0003140	Prbl.g_01518	Prbj.g_01108
OG0003141	Prbl.g_01519	Prbj.g_01109
OG0003142	Prbl.g_01525	Prbj.g_01115
OG0003143	Prbl.g_01823	Prbj.g_00898
OG0003144	Prbl.g_02662	Prbj.g_02683
OG0003145	Prbl.g_02661	Prbj.g_02682
OG0003146	Prbl.g_01876	Prbj.g_00950
OG0003147	Prbl.g_01852	Prbj.g_00926
OG0003148	Prbl.g_02576	Prbj.g_02688
OG0003149	Prbl.g_02389	Prbj.g_02358
OG0003150	Prbl.g_02381	Prbj.g_02366
OG0003151	Prbl.g_01584	Prbj.g_02519
OG0003152	Prbl.g_01598	Prbj.g_02532
OG0003153	Prbl.g_01651	Prbj.g_02585
OG0003154	Prbl.g_01660	Prbj.g_02594
OG0003155	Prbl.g_00233	Prbj.g_01065
OG0003156	Prbl.g_00232	Prbj.g_01066
OG0003157	Prbl.g_02399	Prbj.g_02348
OG0003158	Prbl.g_01351	Prbj.g_00139
OG0003159	Prbl.g_01352	Prbj.g_00140
OG0003160	Prbl.g_01066	Prbj.g_00056
OG0003161	Prbl.g_01067	Prbj.g_00055
OG0003162	Prbl.g_01213	Prbj.g_00328
OG0003163	Prbl.g_01170	Prbj.g_00372
OG0003164	Prbl.g_01415	Prbj.g_01443
OG0003165	Prbl.g_00867	Prbj.g_01490
OG0003166	Prbl.g_00734	Prbj.g_01098
OG0003167	Prbl.g_00673	Prbj.g_00079
OG0003168	Prbl.g_01480	Prbj.g_01378
OG0003169	Prbl.g_01481	Prbj.g_01377
OG0003170	Prbl.g_01482	Prbj.g_01376
OG0003171	Prbl.g_01483	Prbj.g_01375
OG0003172	Prbl.g_00128	Prbj.g_00236
OG0003173	Prbl.g_00131	Prbj.g_00233
OG0003174	Prbl.g_01012	Prbj.g_00200
OG0003175	Prbl.g_01010	Prbj.g_00198
OG0003176	Prbl.g_01009	Prbj.g_00197
OG0003177	Prbl.g_01008	Prbj.g_00196
OG0003178	Prbl.g_01007	Prbj.g_00195
OG0003179	Prbl.g_01018	Prbj.g_00206
OG0003180	Prbl.g_01017	Prbj.g_00205
OG0003181	Prbl.g_01016	Prbj.g_00204
OG0003182	Prbl.g_02218	Prbj.g_01976
OG0003183	Prbl.g_02177	Prbj.g_02017
OG0003191	Prbl.g_01319	Prbj.g_01563
OG0003193	Prbl.g_00208	Prbj.g_02600
OG0003194	Prbl.g_01605	Prbj.g_02539
OG0003195	Prbl.g_02284	Prbj.g_02464
OG0003196	Prbl.g_02289	Prbj.g_02459
OG0003197	Prbl.g_02401	Prbj.g_02346
OG0003198	Prbl.g_02402	Prbj.g_02345
OG0003199	Prbl.g_00109	Prbj.g_01178
OG0003200	Prbl.g_00004	Prbj.g_00737
OG0003201	Prbl.g_00029	Prbj.g_00762
OG0003202	Prbl.g_00044	Prbj.g_00777
OG0003203	Prbl.g_00049	Prbj.g_00781
OG0003204	Prbl.g_01522	Prbj.g_01112
OG0003205	Prbl.g_01530	Prbj.g_01120
OG0003206	Prbl.g_01670	Prbj.g_00712
OG0003207	Prbl.g_01720	Prbj.g_01726
OG0003208	Prbl.g_00529	Prbj.g_01612
OG0003209	Prbl.g_00468	Prbj.g_01672
OG0003210	Prbl.g_00169	Prbj.g_00295
OG0003211	Prbl.g_00188	Prbj.g_02619
OG0003212	Prbl.g_01947	Prbj.g_01319
OG0003214	Prbl.g_01225	Prbj.g_00316
OG0003215	Prbl.g_01165	Prbj.g_00376
OG0003216	Prbl.g_01514	Prbj.g_01344
OG0003217	Prbl.g_00313	Prbj.g_00553
OG0003218	Prbl.g_02277	Prbj.g_01917
OG0003219	Prbl.g_02272	Prbj.g_01922
OG0003220	Prbl.g_02270	Prbj.g_01924
OG0003221	Prbl.g_02268	Prbj.g_01926
OG0003222	Prbl.g_02267	Prbj.g_01927
OG0003223	Prbl.g_02265	Prbj.g_01929
OG0003338	Prbl.g_00005	Prbj.g_00738
OG0003362	Prbl.g_02037	Prbj.g_01264
OG0003363	Prbl.g_01153	Prbj.g_00388
OG0003364	Prbl.g_01155	Prbj.g_00386
OG0003365	Prbl.g_01156	Prbj.g_00385
OG0003378	Prbl.g_02259	Prbj.g_01935
OG0003380	Prbl.g_00164	Prbj.g_02634, Prbj.g_00290
OG0003381	Prbl.g_00110	Prbj.g_01179
OG0003382	Prbl.g_01954	Prbj.g_01310
OG0003382	Prbl.g_01954	Prbj.g_02712
OG0003606	Prbl.g_01106	Prbj.g_00016
OG0003607	Prbl.g_01096	Prbj.g_00026
OG0003608	Prbl.g_01095	Prbj.g_00027
OG0003609	Prbl.g_01087	Prbj.g_00035
OG0003610	Prbl.g_01085	Prbj.g_00037
OG0003611	Prbl.g_01083	Prbj.g_00039
OG0003612	Prbl.g_01073	Prbj.g_00049
OG0003613	Prbl.g_01065	Prbj.g_00057
OG0003614	Prbl.g_00672	Prbj.g_00080
OG0003615	Prbl.g_00671	Prbj.g_00081
OG0003616	Prbl.g_00670	Prbj.g_00082
OG0003617	Prbl.g_00669	Prbj.g_00083
OG0003618	Prbl.g_00668	Prbj.g_00084
OG0003619	Prbl.g_00667	Prbj.g_00085
OG0003620	Prbl.g_00666	Prbj.g_00086
OG0003621	Prbl.g_00665	Prbj.g_00087
OG0003622	Prbl.g_00660	Prbj.g_00092
OG0003623	Prbl.g_00659	Prbj.g_00093
OG0003624	Prbl.g_00655	Prbj.g_00097
OG0003625	Prbl.g_01362	Prbj.g_00150
OG0003626	Prbl.g_01368	Prbj.g_00156
OG0003627	Prbl.g_00112	Prbj.g_00160
OG0003628	Prbl.g_01929	Prbj.g_00170
OG0003629	Prbl.g_01928	Prbj.g_00171
OG0003630	Prbl.g_01927	Prbj.g_00172
OG0003631	Prbl.g_01913	Prbj.g_00186
OG0003632	Prbl.g_01911	Prbj.g_00188
OG0003633	Prbl.g_01014	Prbj.g_00202
OG0003634	Prbl.g_01019	Prbj.g_00207
OG0003635	Prbl.g_01021	Prbj.g_00209
OG0003636	Prbl.g_01023	Prbj.g_00211
OG0003637	Prbl.g_01024	Prbj.g_00212
OG0003638	Prbl.g_00146	Prbj.g_00219
OG0003639	Prbl.g_00139	Prbj.g_00226
OG0003640	Prbl.g_00137	Prbj.g_00228
OG0003641	Prbl.g_00135	Prbj.g_00230
OG0003642	Prbl.g_00134	Prbj.g_00231
OG0003643	Prbl.g_00123	Prbj.g_00241
OG0003644	Prbl.g_00122	Prbj.g_00242
OG0003645	Prbl.g_01237	Prbj.g_00243
OG0003646	Prbl.g_01238	Prbj.g_00244
OG0003647	Prbl.g_01239	Prbj.g_00245
OG0003648	Prbl.g_01240	Prbj.g_00246
OG0003649	Prbl.g_01255	Prbj.g_00261
OG0003650	Prbl.g_01270	Prbj.g_00276
OG0003651	Prbl.g_01273	Prbj.g_00279
OG0003652	Prbl.g_00166	Prbj.g_00292
OG0003653	Prbl.g_00167	Prbj.g_00293
OG0003654	Prbl.g_00168	Prbj.g_00294
OG0003655	Prbl.g_00170	Prbj.g_00296
OG0003656	Prbl.g_00171	Prbj.g_00297
OG0003657	Prbl.g_00172	Prbj.g_00298
OG0003658	Prbl.g_00174	Prbj.g_00300
OG0003659	Prbl.g_01194	Prbj.g_00348
OG0003660	Prbl.g_01192	Prbj.g_00350
OG0003661	Prbl.g_01172	Prbj.g_00370
OG0003662	Prbl.g_01169	Prbj.g_00373
OG0003663	Prbl.g_01166	Prbj.g_00375
OG0003664	Prbl.g_01161	Prbj.g_00380
OG0003665	Prbl.g_01158	Prbj.g_00383
OG0003666	Prbl.g_01152	Prbj.g_00389
OG0003667	Prbl.g_01150	Prbj.g_00391
OG0003668	Prbl.g_01149	Prbj.g_00392
OG0003669	Prbl.g_01145	Prbj.g_00396
OG0003670	Prbl.g_01125	Prbj.g_00416
OG0003671	Prbl.g_01124	Prbj.g_00417
OG0003672	Prbl.g_01123	Prbj.g_00418
OG0003673	Prbl.g_01122	Prbj.g_00419
OG0003674	Prbl.g_00330	Prbj.g_00441
OG0003675	Prbl.g_00386	Prbj.g_00496
OG0003676	Prbl.g_00387	Prbj.g_00497
OG0003677	Prbl.g_00388	Prbj.g_00498
OG0003678	Prbl.g_00060	Prbj.g_00499
OG0003679	Prbl.g_00059	Prbj.g_00500
OG0003680	Prbl.g_00058	Prbj.g_00501
OG0003682	Prbl.g_00263	Prbj.g_00503
OG0003683	Prbl.g_00306	Prbj.g_00546
OG0003684	Prbl.g_00312	Prbj.g_00552
OG0003685	Prbl.g_00148	Prbj.g_00554, Prbj.g_01308
OG0003686	Prbl.g_00585	Prbj.g_00587
OG0003687	Prbl.g_00584	Prbj.g_00588
OG0003688	Prbl.g_00580	Prbj.g_00592
OG0003689	Prbl.g_00689	Prbj.g_00636
OG0003690	Prbl.g_00713	Prbj.g_00660
OG0003691	Prbl.g_00714	Prbj.g_00661
OG0003692	Prbl.g_01703	Prbj.g_00679
OG0003693	Prbl.g_01691	Prbj.g_00691
OG0003694	Prbl.g_01689	Prbj.g_00693
OG0003695	Prbl.g_01679	Prbj.g_00703
OG0003696	Prbl.g_01676	Prbj.g_00706
OG0003697	Prbl.g_01671	Prbj.g_00711
OG0003698	Prbl.g_02605	Prbj.g_00719
OG0003699	Prbl.g_02606	Prbj.g_00720
OG0003700	Prbl.g_02611	Prbj.g_00725
OG0003701	Prbl.g_02613	Prbj.g_00727
OG0003702	Prbl.g_02615	Prbj.g_00729
OG0003703	Prbl.g_02616	Prbj.g_00730
OG0003704	Prbl.g_00006	Prbj.g_00739
OG0003705	Prbl.g_00008	Prbj.g_00741
OG0003706	Prbl.g_00011	Prbj.g_00744
OG0003707	Prbl.g_00018	Prbj.g_00751
OG0003708	Prbl.g_00019	Prbj.g_00752
OG0003709	Prbl.g_00034	Prbj.g_00767
OG0003710	Prbl.g_00035	Prbj.g_00768
OG0003711	Prbl.g_00050	Prbj.g_00782
OG0003712	Prbl.g_00053	Prbj.g_00785
OG0003713	Prbl.g_00054	Prbj.g_00786
OG0003714	Prbl.g_00055	Prbj.g_00787
OG0003715	Prbl.g_00056	Prbj.g_00788
OG0003716	Prbl.g_01037	Prbj.g_00798
OG0003717	Prbl.g_01036	Prbj.g_00799
OG0003718	Prbl.g_01035	Prbj.g_00800
OG0003719	Prbl.g_01033	Prbj.g_00802
OG0003720	Prbl.g_00397	Prbj.g_00861
OG0003721	Prbl.g_00412	Prbj.g_00876
OG0003722	Prbl.g_01815	Prbj.g_00890
OG0003723	Prbl.g_01816	Prbj.g_00891
OG0003724	Prbl.g_01817	Prbj.g_00892
OG0003725	Prbl.g_01818	Prbj.g_00893
OG0003726	Prbl.g_01819	Prbj.g_00894
OG0003727	Prbl.g_01820	Prbj.g_00895
OG0003728	Prbl.g_01821	Prbj.g_00896
OG0003729	Prbl.g_01824	Prbj.g_00899
OG0003730	Prbl.g_01825	Prbj.g_00900
OG0003731	Prbl.g_01827	Prbj.g_00902
OG0003732	Prbl.g_01829	Prbj.g_00904
OG0003733	Prbl.g_01845	Prbj.g_00919
OG0003734	Prbl.g_01850	Prbj.g_00924
OG0003735	Prbl.g_01851	Prbj.g_00925
OG0003736	Prbl.g_01863	Prbj.g_00937
OG0003737	Prbl.g_01864	Prbj.g_00938
OG0003738	Prbl.g_01875	Prbj.g_00949
OG0003739	Prbl.g_02070	Prbj.g_00957
OG0003740	Prbl.g_01005	Prbj.g_00976
OG0003741	Prbl.g_01004	Prbj.g_00977
OG0003742	Prbl.g_01003	Prbj.g_00978
OG0003743	Prbl.g_01001	Prbj.g_00980
OG0003744	Prbl.g_00946	Prbj.g_01035
OG0003745	Prbl.g_00260	Prbj.g_01038
OG0003746	Prbl.g_00259	Prbj.g_01039
OG0003747	Prbl.g_00237	Prbj.g_01061
OG0003748	Prbl.g_00236	Prbj.g_01062
OG0003749	Prbl.g_00235	Prbj.g_01063
OG0003750	Prbl.g_00234	Prbj.g_01064
OG0003751	Prbl.g_00216	Prbj.g_01082
OG0003752	Prbl.g_00215	Prbj.g_01083
OG0003753	Prbl.g_00214	Prbj.g_01084
OG0003754	Prbl.g_00213	Prbj.g_01085
OG0003755	Prbl.g_00212	Prbj.g_01086
OG0003756	Prbl.g_00211	Prbj.g_01087
OG0003757	Prbl.g_00210	Prbj.g_01088
OG0003758	Prbl.g_00209	Prbj.g_01089
OG0003759	Prbl.g_00726	Prbj.g_01090
OG0003760	Prbl.g_00729	Prbj.g_01093
OG0003761	Prbl.g_00730	Prbj.g_01094
OG0003762	Prbl.g_00731	Prbj.g_01095
OG0003763	Prbl.g_00732	Prbj.g_01096
OG0003764	Prbl.g_00733	Prbj.g_01097
OG0003765	Prbl.g_00737	Prbj.g_01101
OG0003766	Prbl.g_01517	Prbj.g_01107
OG0003767	Prbl.g_01520	Prbj.g_01110
OG0003768	Prbl.g_01521	Prbj.g_01111
OG0003769	Prbl.g_01523	Prbj.g_01113
OG0003770	Prbl.g_01524	Prbj.g_01114
OG0003771	Prbl.g_01527	Prbj.g_01117
OG0003772	Prbl.g_00062	Prbj.g_01131
OG0003773	Prbl.g_00100	Prbj.g_01169
OG0003774	Prbl.g_00101	Prbj.g_01170
OG0003775	Prbl.g_00102	Prbj.g_01171
OG0003776	Prbl.g_00103	Prbj.g_01172
OG0003777	Prbl.g_00107	Prbj.g_01176
OG0003778	Prbl.g_00108	Prbj.g_01177
OG0003779	Prbl.g_00111	Prbj.g_01180
OG0003780	Prbl.g_01997	Prbj.g_01224
OG0003781	Prbl.g_02019	Prbj.g_01246
OG0003782	Prbl.g_02032	Prbj.g_01259
OG0003783	Prbl.g_02036	Prbj.g_01263
OG0003784	Prbl.g_02039	Prbj.g_01266
OG0003785	Prbl.g_02040	Prbj.g_01267
OG0003786	Prbl.g_02041	Prbj.g_01268
OG0003787	Prbl.g_02042	Prbj.g_01269
OG0003788	Prbl.g_02043	Prbj.g_01270
OG0003789	Prbl.g_02045	Prbj.g_01272
OG0003790	Prbl.g_02049	Prbj.g_01276
OG0003791	Prbl.g_00158	Prbj.g_01297
OG0003792	Prbl.g_00157	Prbj.g_01298
OG0003793	Prbl.g_00150	Prbj.g_01306
OG0003794	Prbl.g_01952	Prbj.g_01313
OG0003795	Prbl.g_01950	Prbj.g_01315
OG0003796	Prbl.g_01946	Prbj.g_01320
OG0003797	Prbl.g_01945	Prbj.g_01322
OG0003798	Prbl.g_01938	Prbj.g_01329
OG0003799	Prbl.g_01936	Prbj.g_01331
OG0003800	Prbl.g_01934	Prbj.g_01333
OG0003801	Prbl.g_01933	Prbj.g_01334
OG0003802	Prbl.g_01932	Prbj.g_01335
OG0003803	Prbl.g_01503	Prbj.g_01355
OG0003804	Prbl.g_01485	Prbj.g_01373
OG0003805	Prbl.g_01484	Prbj.g_01374
OG0003806	Prbl.g_01479	Prbj.g_01379
OG0003807	Prbl.g_01478	Prbj.g_01380
OG0003808	Prbl.g_01477	Prbj.g_01381
OG0003809	Prbl.g_01430	Prbj.g_01428
OG0003810	Prbl.g_01429	Prbj.g_01429
OG0003811	Prbl.g_01425	Prbj.g_01433
OG0003812	Prbl.g_00910	Prbj.g_01447
OG0003813	Prbl.g_00896	Prbj.g_01461
OG0003814	Prbl.g_00880	Prbj.g_01477
OG0003815	Prbl.g_00876	Prbj.g_01481
OG0003816	Prbl.g_00869	Prbj.g_01488
OG0003817	Prbl.g_00864	Prbj.g_01493
OG0003818	Prbl.g_00849	Prbj.g_01508
OG0003819	Prbl.g_00847	Prbj.g_01510
OG0003820	Prbl.g_00846	Prbj.g_01511
OG0003821	Prbl.g_00834	Prbj.g_01523
OG0003822	Prbl.g_00833	Prbj.g_01524
OG0003823	Prbl.g_00832	Prbj.g_01525
OG0003824	Prbl.g_00831	Prbj.g_01526
OG0003825	Prbl.g_01318	Prbj.g_01564
OG0003826	Prbl.g_01299	Prbj.g_01584
OG0003827	Prbl.g_01298	Prbj.g_01585
OG0003828	Prbl.g_01297	Prbj.g_01586
OG0003829	Prbl.g_01296	Prbj.g_01587
OG0003830	Prbl.g_00540	Prbj.g_01601
OG0003831	Prbl.g_00539	Prbj.g_01602
OG0003832	Prbl.g_00537	Prbj.g_01604
OG0003833	Prbl.g_00482	Prbj.g_01659
OG0003834	Prbl.g_00481	Prbj.g_01660
OG0003835	Prbl.g_00480	Prbj.g_01661
OG0003836	Prbl.g_00479	Prbj.g_01662
OG0003837	Prbl.g_00475	Prbj.g_01666
OG0003838	Prbl.g_00473	Prbj.g_01668
OG0003839	Prbl.g_00470	Prbj.g_01670
OG0003840	Prbl.g_00467	Prbj.g_01673
OG0003841	Prbl.g_01710	Prbj.g_01716
OG0003842	Prbl.g_01227	Prbj.g_01817
OG0003843	Prbl.g_00914	Prbj.g_01825
OG0003844	Prbl.g_00915	Prbj.g_01826
OG0003845	Prbl.g_00916	Prbj.g_01827
OG0003846	Prbl.g_00917	Prbj.g_01828
OG0003847	Prbl.g_00918	Prbj.g_01829
OG0003848	Prbl.g_00919	Prbj.g_01830
OG0003849	Prbl.g_00920	Prbj.g_01831
OG0003850	Prbl.g_00945	Prbj.g_01856
OG0003851	Prbl.g_01877	Prbj.g_01857
OG0003852	Prbl.g_00617	Prbj.g_01886
OG0003853	Prbl.g_00618	Prbj.g_01887
OG0003854	Prbl.g_00626	Prbj.g_01895
OG0003855	Prbl.g_00629	Prbj.g_01898
OG0003856	Prbl.g_00630	Prbj.g_01899
OG0003857	Prbl.g_00631	Prbj.g_01900
OG0003858	Prbl.g_01378	Prbj.g_01909
OG0003859	Prbl.g_02278	Prbj.g_01916
OG0003860	Prbl.g_02261	Prbj.g_01933
OG0003861	Prbl.g_02260	Prbj.g_01934
OG0003862	Prbl.g_02255	Prbj.g_01939
OG0003863	Prbl.g_02254	Prbj.g_01940
OG0003864	Prbl.g_02252	Prbj.g_01942
OG0003865	Prbl.g_02221	Prbj.g_01973
OG0003866	Prbl.g_02220	Prbj.g_01974
OG0003867	Prbl.g_02196	Prbj.g_01998
OG0003868	Prbl.g_02180	Prbj.g_02014
OG0003869	Prbl.g_02179	Prbj.g_02015
OG0003870	Prbl.g_02154	Prbj.g_02040
OG0003871	Prbl.g_02140	Prbj.g_02054
OG0003872	Prbl.g_00774	Prbj.g_02119
OG0003873	Prbl.g_00759	Prbj.g_02134
OG0003874	Prbl.g_00758	Prbj.g_02135
OG0003875	Prbl.g_02589	Prbj.g_02162
OG0003876	Prbl.g_02574	Prbj.g_02171
OG0003877	Prbl.g_02572	Prbj.g_02173
OG0003878	Prbl.g_02566	Prbj.g_02179
OG0003879	Prbl.g_02513	Prbj.g_02232
OG0003880	Prbl.g_02506	Prbj.g_02239
OG0003881	Prbl.g_02456	Prbj.g_02290
OG0003882	Prbl.g_02436	Prbj.g_02310
OG0003883	Prbl.g_02420	Prbj.g_02327
OG0003884	Prbl.g_02418	Prbj.g_02329
OG0003885	Prbl.g_02416	Prbj.g_02331
OG0003886	Prbl.g_02415	Prbj.g_02332
OG0003887	Prbl.g_02400	Prbj.g_02347
OG0003888	Prbl.g_02396	Prbj.g_02351
OG0003889	Prbl.g_02392	Prbj.g_02355
OG0003890	Prbl.g_02376	Prbj.g_02370
OG0003891	Prbl.g_02361	Prbj.g_02386
OG0003892	Prbl.g_02319	Prbj.g_02428
OG0003893	Prbl.g_02298	Prbj.g_02449
OG0003894	Prbl.g_02294	Prbj.g_02454
OG0003895	Prbl.g_02293	Prbj.g_02455
OG0003896	Prbl.g_02286	Prbj.g_02462
OG0003897	Prbl.g_02282	Prbj.g_02466
OG0003898	Prbl.g_02281	Prbj.g_02467
OG0003899	Prbl.g_01569	Prbj.g_02505
OG0003900	Prbl.g_01580	Prbj.g_02515
OG0003901	Prbl.g_01583	Prbj.g_02518
OG0003902	Prbl.g_01594	Prbj.g_02529
OG0003903	Prbl.g_01630	Prbj.g_02564
OG0003904	Prbl.g_01652	Prbj.g_02586
OG0003905	Prbl.g_01653	Prbj.g_02587
OG0003906	Prbl.g_01665	Prbj.g_02599
OG0003907	Prbl.g_00207	Prbj.g_02601
OG0003908	Prbl.g_00206	Prbj.g_02602
OG0003909	Prbl.g_00205	Prbj.g_02603
OG0003910	Prbl.g_00204	Prbj.g_02604
OG0003911	Prbl.g_00202	Prbj.g_02605
OG0003912	Prbl.g_00198	Prbj.g_02609
OG0003913	Prbl.g_01804	Prbj.g_02623
OG0003914	Prbl.g_01805	Prbj.g_02624
OG0003915	Prbl.g_01806	Prbj.g_02625
OG0003916	Prbl.g_02686	Prbj.g_02654
OG0003917	Prbl.g_02685	Prbj.g_02655
OG0003918	Prbl.g_02682	Prbj.g_02658
OG0003919	Prbl.g_02642	Prbj.g_02663
OG0003920	Prbl.g_02643	Prbj.g_02664
OG0003921	Prbl.g_02644	Prbj.g_02665
OG0003922	Prbl.g_02652	Prbj.g_02673
OG0003923	Prbl.g_02653	Prbj.g_02674
OG0003924	Prbl.g_02655	Prbj.g_02676
OG0003925	Prbl.g_02656	Prbj.g_02677
OG0003926	Prbl.g_02658	Prbj.g_02679
OG0003927	Prbl.g_02659	Prbj.g_02680
OG0003928	Prbl.g_02663	Prbj.g_02684
OG0003929	Prbl.g_02664	Prbj.g_02685
OG0003930	Prbl.g_01385	Prbj.g_02700
OG0003931	Prbl.g_01387	Prbj.g_02702
OG0004327	Prbl.g_01088	Prbj.g_00034
OG0004333	Prbl.g_00149	Prbj.g_01307
OG0004334	Prbl.g_00147	Prbj.g_01309
