Orthogroup	Species	Prar	Orthologs
OG0000004	Praz	Prar.g_00095	Praz.g_00592
OG0000004	Prba	Prar.g_00095	Prba.g_00451
OG0000004	Prbd	Prar.g_00095	Prbd.g_01007
OG0000004	Prbi	Prar.g_00095	Prbi.g_00256
OG0000004	Prad	Prar.g_00095	Prad.g_01759
OG0000004	Prao	Prar.g_00095	Prao.g_00370
OG0000004	Prav	Prar.g_00095	Prav.g_00806
OG0000004	Prac	Prar.g_00095	Prac.g_01698
OG0000004	Praq	Prar.g_00095	Praq.g_01770
OG0000005	Prbc	Prar.g_01130	Prbc.g_00098
OG0000005	Praj	Prar.g_01130	Praj.g_01349
OG0000005	Prbb	Prar.g_01130	Prbb.g_01393
OG0000005	Syab	Prar.g_01130	Syab.g_02289
OG0000005	Syal	Prar.g_01130	Syal.g_00606
OG0000005	Syar	Prar.g_01130	Syar.g_02952
OG0000005	Syan	Prar.g_01130	Syan.g_01423
OG0000005	Syao	Prar.g_01130	Syao.g_01680
OG0000005	Syat	Prar.g_01130	Syat.g_03065
OG0000005	Syae	Prar.g_01130	Syae.g_01179
OG0000005	Syac	Prar.g_01130	Syac.g_00527
OG0000005	Syah	Prar.g_01130	Syah.g_02403
OG0000005	Syaa	Prar.g_01130	Syaa.g_00534
OG0000005	Syam	Prar.g_01130	Syam.g_02004
OG0000005	Syaf	Prar.g_01130	Syaf.g_01017
OG0000005	Syai	Prar.g_01130	Syai.g_02393
OG0000005	Syad	Prar.g_01130	Syad.g_02639
OG0000005	Syaj	Prar.g_01130	Syaj.g_01736
OG0000005	Syap	Prar.g_01130	Syap.g_01773
OG0000005	Syas	Prar.g_01130	Syas.g_02665
OG0000005	Syag	Prar.g_01130	Syag.g_01708
OG0000005	Syak	Prar.g_01130	Syak.g_02401
OG0000005	Syaq	Prar.g_01130	Syaq.g_01658
OG0000005	Prav	Prar.g_01130	Prav.g_01774
OG0000005	Prag	Prar.g_01130	Prag.g_01682
OG0000005	Praw	Prar.g_01130	Praw.g_00528
OG0000005	Prab	Prar.g_01130	Prab.g_01682
OG0000005	Pran	Prar.g_01130	Pran.g_00983
OG0000005	Prai	Prar.g_01130	Prai.g_01651
OG0000005	Prad	Prar.g_01130	Prad.g_00928
OG0000005	Prae	Prar.g_01130	Prae.g_01636
OG0000005	Prax	Prar.g_01130	Prax.g_01546
OG0000005	Prau	Prar.g_01130	Prau.g_01745
OG0000005	Pras	Prar.g_01130	Pras.g_00563
OG0000005	Praa	Prar.g_01130	Praa.g_01648
OG0000005	Pray	Prar.g_01130	Pray.g_01546
OG0000005	Praz	Prar.g_01130	Praz.g_00864
OG0000005	Prba	Prar.g_01130	Prba.g_00607
OG0000005	Prbd	Prar.g_01130	Prbd.g_01512
OG0000005	Prao	Prar.g_01130	Prao.g_01565
OG0000005	Prbi	Prar.g_01130	Prbi.g_01800
OG0000005	Prac	Prar.g_01130	Prac.g_00612
OG0000005	Praq	Prar.g_01130	Praq.g_00484
OG0000005	Syak	Prar.g_00771	Syak.g_00885, Syak.g_02436
OG0000005	Syap	Prar.g_00771	Syap.g_01218
OG0000005	Syat	Prar.g_00771	Syat.g_03105
OG0000005	Syas	Prar.g_00771	Syas.g_02704
OG0000005	Syab	Prar.g_00771	Syab.g_02806, Syab.g_02232
OG0000005	Prbc	Prar.g_00771	Prbc.g_00788
OG0000005	Praj	Prar.g_00771	Praj.g_01712
OG0000005	Prbb	Prar.g_00771	Prbb.g_01766
OG0000005	Prbm	Prar.g_00771	Prbm.g_01790
OG0000005	Syar	Prar.g_00771	Syar.g_02909
OG0000005	Syaq	Prar.g_00771	Syaq.g_01692
OG0000005	Syad	Prar.g_00771	Syad.g_02596
OG0000005	Syaj	Prar.g_00771	Syaj.g_01698
OG0000005	Syan	Prar.g_00771	Syan.g_01378
OG0000005	Syao	Prar.g_00771	Syao.g_01578
OG0000005	Syae	Prar.g_00771	Syae.g_01143
OG0000005	Syaa	Prar.g_00771	Syaa.g_00573
OG0000005	Syac	Prar.g_00771	Syac.g_00569
OG0000005	Syaf	Prar.g_00771	Syaf.g_01057
OG0000005	Syag	Prar.g_00771	Syag.g_01667
OG0000005	Syai	Prar.g_00771	Syai.g_02356
OG0000005	Syal	Prar.g_00771	Syal.g_00565
OG0000005	Syam	Prar.g_00771	Syam.g_01970
OG0000005	Syah	Prar.g_00771	Syah.g_02363
OG0000005	Praf	Prar.g_00771	Praf.g_00503
OG0000005	Prah	Prar.g_00771	Prah.g_01652
OG0000005	Prbj	Prar.g_00771	Prbj.g_00883
OG0000005	Prbk	Prar.g_00771	Prbk.g_00933
OG0000005	Prbl	Prar.g_00771	Prbl.g_00419
OG0000005	Pral	Prar.g_00771	Pral.g_01075
OG0000005	Prat	Prar.g_00771	Prat.g_01440
OG0000005	Prak	Prar.g_00771	Prak.g_01474
OG0000005	Prap	Prar.g_00771	Prap.g_00204
OG0000005	Prbe	Prar.g_00771	Prbe.g_00228
OG0000005	Prbf	Prar.g_00771	Prbf.g_00240
OG0000005	Prbg	Prar.g_00771	Prbg.g_00674
OG0000005	Prbn	Prar.g_00771	Prbn.g_00899
OG0000005	Pram	Prar.g_00771	Pram.g_01295
OG0000005	Prbh	Prar.g_00771	Prbh.g_00182
OG0000005	Prab	Prar.g_00771	Prab.g_01542
OG0000005	Pran	Prar.g_00771	Pran.g_00657
OG0000005	Prai	Prar.g_00771	Prai.g_01538
OG0000005	Praa	Prar.g_00771	Praa.g_01553
OG0000005	Prad	Prar.g_00771	Prad.g_00438
OG0000005	Prae	Prar.g_00771	Prae.g_01535
OG0000005	Prag	Prar.g_00771	Prag.g_01566
OG0000005	Praw	Prar.g_00771	Praw.g_00413
OG0000005	Prax	Prar.g_00771	Prax.g_01652
OG0000005	Pray	Prar.g_00771	Pray.g_01646
OG0000005	Praz	Prar.g_00771	Praz.g_00965
OG0000005	Prba	Prar.g_00771	Prba.g_00312
OG0000005	Prbi	Prar.g_00771	Prbi.g_01666
OG0000005	Prao	Prar.g_00771	Prao.g_01472
OG0000005	Prav	Prar.g_00771	Prav.g_01654
OG0000005	Prbd	Prar.g_00771	Prbd.g_01612
OG0000005	Pras	Prar.g_00771	Pras.g_00429
OG0000005	Prau	Prar.g_00771	Prau.g_01607
OG0000005	Prac	Prar.g_00771	Prac.g_00335
OG0000005	Praq	Prar.g_00771	Praq.g_00370
OG0000006	Syao	Prar.g_00086	Syao.g_01518
OG0000006	Syan	Prar.g_00086	Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441
OG0000006	Syas	Prar.g_00086	Syas.g_00942, Syas.g_01684, Syas.g_02565, Syas.g_00720
OG0000006	Syaq	Prar.g_00086	Syaq.g_02558, Syaq.g_00696, Syaq.g_01590
OG0000006	Syar	Prar.g_00086	Syar.g_00151, Syar.g_02056, Syar.g_03013
OG0000006	Syat	Prar.g_00086	Syat.g_01439, Syat.g_01865
OG0000006	Syad	Prar.g_00086	Syad.g_00588, Syad.g_00829
OG0000006	Syaf	Prar.g_00086	Syaf.g_00179, Syaf.g_02778
OG0000006	Syag	Prar.g_00086	Syag.g_01772, Syag.g_02678, Syag.g_02687
OG0000006	Syak	Prar.g_00086	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317
OG0000006	Syab	Prar.g_00086	Syab.g_00365, Syab.g_01847, Syab.g_02361
OG0000006	Syal	Prar.g_00086	Syal.g_00674
OG0000006	Syaj	Prar.g_00086	Syaj.g_02635
OG0000006	Syae	Prar.g_00086	Syae.g_02030, Syae.g_02248
OG0000006	Syac	Prar.g_00086	Syac.g_01958, Syac.g_01961, Syac.g_02194
OG0000006	Syah	Prar.g_00086	Syah.g_00683, Syah.g_00915, Syah.g_00681, Syah.g_00918
OG0000006	Syai	Prar.g_00086	Syai.g_00317, Syai.g_00547
OG0000006	Syam	Prar.g_00086	Syam.g_00286, Syam.g_00518
OG0000006	Syaa	Prar.g_00086	Syaa.g_01043, Syaa.g_02353, Syaa.g_02099
OG0000006	Prah	Prar.g_00086	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Prar.g_00086	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Prar.g_00086	Prbj.g_02699
OG0000006	Prbk	Prar.g_00086	Prbk.g_02695
OG0000006	Prbl	Prar.g_00086	Prbl.g_02601
OG0000006	Praj	Prar.g_00086	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Prar.g_00086	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Prar.g_00086	Prbc.g_02202
OG0000006	Prbm	Prar.g_00086	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Pral	Prar.g_00086	Pral.g_00797
OG0000006	Prat	Prar.g_00086	Prat.g_00248
OG0000006	Prak	Prar.g_00086	Prak.g_00258
OG0000006	Prap	Prar.g_00086	Prap.g_01470
OG0000006	Prbe	Prar.g_00086	Prbe.g_01794
OG0000006	Prbf	Prar.g_00086	Prbf.g_01580
OG0000006	Prbg	Prar.g_00086	Prbg.g_01024
OG0000006	Prbn	Prar.g_00086	Prbn.g_00308
OG0000006	Pram	Prar.g_00086	Pram.g_00229
OG0000006	Prbh	Prar.g_00086	Prbh.g_00538
OG0000006	Prab	Prar.g_00086	Prab.g_00231
OG0000006	Prai	Prar.g_00086	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Prar.g_00086	Pran.g_01951
OG0000006	Praa	Prar.g_00086	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Prar.g_00086	Prad.g_01750
OG0000006	Prae	Prar.g_00086	Prae.g_00244
OG0000006	Prao	Prar.g_00086	Prao.g_00379
OG0000006	Pras	Prar.g_00086	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Prar.g_00086	Prau.g_01316
OG0000006	Prax	Prar.g_00086	Prax.g_01972
OG0000006	Pray	Prar.g_00086	Pray.g_00722
OG0000006	Praz	Prar.g_00086	Praz.g_00601
OG0000006	Prba	Prar.g_00086	Prba.g_00460
OG0000006	Prbd	Prar.g_00086	Prbd.g_00998
OG0000006	Prbi	Prar.g_00086	Prbi.g_00265
OG0000006	Prag	Prar.g_00086	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Prar.g_00086	Prav.g_02001
OG0000006	Praw	Prar.g_00086	Praw.g_01950
OG0000006	Prac	Prar.g_00086	Prac.g_01689
OG0000006	Praq	Prar.g_00086	Praq.g_01761
OG0000007	Prbb	Prar.g_01328	Prbb.g_00501
OG0000007	Prbm	Prar.g_01328	Prbm.g_00522
OG0000007	Praj	Prar.g_01328	Praj.g_00489
OG0000007	Prbc	Prar.g_01328	Prbc.g_01556
OG0000007	Prbj	Prar.g_01328	Prbj.g_01610
OG0000007	Prbl	Prar.g_01328	Prbl.g_00531
OG0000007	Praf	Prar.g_01328	Praf.g_00614
OG0000007	Prah	Prar.g_01328	Prah.g_01546
OG0000007	Syag	Prar.g_01328	Syag.g_01507
OG0000007	Syak	Prar.g_01328	Syak.g_02595
OG0000007	Syaq	Prar.g_01328	Syaq.g_01793
OG0000007	Syab	Prar.g_01328	Syab.g_02117
OG0000007	Syal	Prar.g_01328	Syal.g_02918
OG0000007	Syad	Prar.g_01328	Syad.g_00923
OG0000007	Syaj	Prar.g_01328	Syaj.g_00091
OG0000007	Syaa	Prar.g_01328	Syaa.g_02032
OG0000007	Syac	Prar.g_01328	Syac.g_01885
OG0000007	Syah	Prar.g_01328	Syah.g_01016
OG0000007	Syai	Prar.g_01328	Syai.g_00657
OG0000007	Syaf	Prar.g_01328	Syaf.g_02702
OG0000007	Syam	Prar.g_01328	Syam.g_00602
OG0000007	Syae	Prar.g_01328	Syae.g_02328
OG0000007	Syas	Prar.g_01328	Syas.g_01232
OG0000007	Syap	Prar.g_01328	Syap.g_00275
OG0000007	Syat	Prar.g_01328	Syat.g_03191
OG0000007	Syan	Prar.g_01328	Syan.g_02743
OG0000007	Syao	Prar.g_01328	Syao.g_00105
OG0000007	Syar	Prar.g_01328	Syar.g_01491
OG0000007	Prak	Prar.g_01328	Prak.g_00458
OG0000007	Prap	Prar.g_01328	Prap.g_01270
OG0000007	Prbe	Prar.g_01328	Prbe.g_00636
OG0000007	Prbf	Prar.g_01328	Prbf.g_01780
OG0000007	Prbg	Prar.g_01328	Prbg.g_00216
OG0000007	Prbn	Prar.g_01328	Prbn.g_00617
OG0000007	Pram	Prar.g_01328	Pram.g_00433
OG0000007	Prbh	Prar.g_01328	Prbh.g_00334
OG0000007	Pral	Prar.g_01328	Pral.g_00593
OG0000007	Prat	Prar.g_01328	Prat.g_00458
OG0000007	Prab	Prar.g_01328	Prab.g_00501
OG0000007	Pran	Prar.g_01328	Pran.g_01681
OG0000007	Prai	Prar.g_01328	Prai.g_00527
OG0000007	Prad	Prar.g_01328	Prad.g_00132
OG0000007	Prao	Prar.g_01328	Prao.g_00603
OG0000007	Praa	Prar.g_01328	Praa.g_00497
OG0000007	Prbi	Prar.g_01328	Prbi.g_00500
OG0000007	Prbd	Prar.g_01328	Prbd.g_00745
OG0000007	Praz	Prar.g_01328	Praz.g_01831
OG0000007	Prba	Prar.g_01328	Prba.g_00964
OG0000007	Pray	Prar.g_01328	Pray.g_00988, Pray.g_00987
OG0000007	Prae	Prar.g_01328	Prae.g_00471
OG0000007	Prax	Prar.g_01328	Prax.g_00704
OG0000007	Prag	Prar.g_01328	Prag.g_00476
OG0000007	Praw	Prar.g_01328	Praw.g_00651
OG0000007	Prav	Prar.g_01328	Prav.g_01095
OG0000007	Pras	Prar.g_01328	Pras.g_01375
OG0000007	Prau	Prar.g_01328	Prau.g_00538
OG0000007	Praq	Prar.g_01328	Praq.g_01105
OG0000007	Prac	Prar.g_01328	Prac.g_00874
OG0000007	Syap	Prar.g_01143	Syap.g_00621
OG0000007	Syan	Prar.g_01143	Syan.g_01400
OG0000007	Syao	Prar.g_01143	Syao.g_01554
OG0000007	Syar	Prar.g_01143	Syar.g_02929
OG0000007	Syat	Prar.g_01143	Syat.g_03124
OG0000007	Syas	Prar.g_01143	Syas.g_02681
OG0000007	Syak	Prar.g_01143	Syak.g_02416
OG0000007	Syaq	Prar.g_01143	Syaq.g_01673
OG0000007	Syab	Prar.g_01143	Syab.g_02256
OG0000007	Syal	Prar.g_01143	Syal.g_00587
OG0000007	Syag	Prar.g_01143	Syag.g_01687
OG0000007	Syaa	Prar.g_01143	Syaa.g_00551
OG0000007	Syac	Prar.g_01143	Syac.g_00544
OG0000007	Syah	Prar.g_01143	Syah.g_02384
OG0000007	Syae	Prar.g_01143	Syae.g_01163
OG0000007	Syad	Prar.g_01143	Syad.g_02623
OG0000007	Syaj	Prar.g_01143	Syaj.g_01721
OG0000007	Syaf	Prar.g_01143	Syaf.g_01033
OG0000007	Syai	Prar.g_01143	Syai.g_02378
OG0000007	Syam	Prar.g_01143	Syam.g_01990
OG0000007	Prbj	Prar.g_01143	Prbj.g_00857
OG0000007	Prbk	Prar.g_01143	Prbk.g_00907
OG0000007	Prbl	Prar.g_01143	Prbl.g_00394
OG0000007	Praf	Prar.g_01143	Praf.g_00480
OG0000007	Prah	Prar.g_01143	Prah.g_01676
OG0000007	Prbb	Prar.g_01143	Prbb.g_01823
OG0000007	Praj	Prar.g_01143	Praj.g_01768
OG0000007	Prbc	Prar.g_01143	Prbc.g_00832
OG0000007	Prbm	Prar.g_01143	Prbm.g_01841
OG0000007	Prat	Prar.g_01143	Prat.g_01592
OG0000007	Pral	Prar.g_01143	Pral.g_00107
OG0000007	Prak	Prar.g_01143	Prak.g_01645
OG0000007	Prap	Prar.g_01143	Prap.g_01779
OG0000007	Prbe	Prar.g_01143	Prbe.g_00985
OG0000007	Prbf	Prar.g_01143	Prbf.g_00693
OG0000007	Prbg	Prar.g_01143	Prbg.g_01650
OG0000007	Prbn	Prar.g_01143	Prbn.g_01745
OG0000007	Pram	Prar.g_01143	Pram.g_01632
OG0000007	Prbh	Prar.g_01143	Prbh.g_01782
OG0000007	Prab	Prar.g_01143	Prab.g_01669
OG0000007	Pran	Prar.g_01143	Pran.g_00970
OG0000007	Prai	Prar.g_01143	Prai.g_01638
OG0000007	Prag	Prar.g_01143	Prag.g_01669
OG0000007	Praw	Prar.g_01143	Praw.g_00515
OG0000007	Prav	Prar.g_01143	Prav.g_01761
OG0000007	Prae	Prar.g_01143	Prae.g_01623
OG0000007	Pray	Prar.g_01143	Pray.g_01559
OG0000007	Praz	Prar.g_01143	Praz.g_00877
OG0000007	Praa	Prar.g_01143	Praa.g_01635
OG0000007	Prba	Prar.g_01143	Prba.g_00226
OG0000007	Prbi	Prar.g_01143	Prbi.g_01787
OG0000007	Prbd	Prar.g_01143	Prbd.g_01525
OG0000007	Pras	Prar.g_01143	Pras.g_00550
OG0000007	Prau	Prar.g_01143	Prau.g_01732
OG0000007	Prax	Prar.g_01143	Prax.g_01559
OG0000007	Prad	Prar.g_01143	Prad.g_00941
OG0000007	Prao	Prar.g_01143	Prao.g_01552
OG0000007	Prac	Prar.g_01143	Prac.g_00625
OG0000007	Praq	Prar.g_01143	Praq.g_00497
OG0000008	Prai	Prar.g_01185, Prar.g_01502	Prai.g_00701
OG0000008	Syat	Prar.g_01185	Syat.g_02626
OG0000008	Syar	Prar.g_01185	Syar.g_02097
OG0000008	Syas	Prar.g_01185	Syas.g_00886
OG0000008	Syan	Prar.g_01185	Syan.g_00640, Syan.g_02532
OG0000008	Syaq	Prar.g_01185	Syaq.g_02162
OG0000008	Syab	Prar.g_01185	Syab.g_01755
OG0000008	Syal	Prar.g_01185	Syal.g_02512
OG0000008	Syag	Prar.g_01185	Syag.g_00496
OG0000008	Syak	Prar.g_01185	Syak.g_00267
OG0000008	Syaa	Prar.g_01185	Syaa.g_00918
OG0000008	Syae	Prar.g_01185	Syae.g_00753
OG0000008	Syam	Prar.g_01185	Syam.g_00810
OG0000008	Syaf	Prar.g_01185	Syaf.g_01479
OG0000008	Syai	Prar.g_01185	Syai.g_01956
OG0000008	Syac	Prar.g_01185	Syac.g_00921
OG0000008	Syah	Prar.g_01185	Syah.g_01994
OG0000008	Syaj	Prar.g_01185	Syaj.g_00496
OG0000008	Prah	Prar.g_01185	Prah.g_00970
OG0000008	Praf	Prar.g_01185	Praf.g_01223
OG0000008	Prbj	Prar.g_01185	Prbj.g_00929
OG0000008	Prbk	Prar.g_01185	Prbk.g_01819
OG0000008	Prbl	Prar.g_01185	Prbl.g_01855
OG0000008	Prak	Prar.g_01185	Prak.g_01544
OG0000008	Prap	Prar.g_01185	Prap.g_01888
OG0000008	Prbe	Prar.g_01185	Prbe.g_00036
OG0000008	Prbf	Prar.g_01185	Prbf.g_00793
OG0000008	Prbg	Prar.g_01185	Prbg.g_00744
OG0000008	Prbn	Prar.g_01185	Prbn.g_01645
OG0000008	Prat	Prar.g_01185	Prat.g_00376
OG0000008	Pral	Prar.g_01185	Pral.g_00020
OG0000008	Prbm	Prar.g_01185	Prbm.g_01907
OG0000008	Prbb	Prar.g_01185	Prbb.g_01884
OG0000008	Praj	Prar.g_01185	Praj.g_01829
OG0000008	Prbc	Prar.g_01185	Prbc.g_00893
OG0000008	Pram	Prar.g_01185	Pram.g_01263
OG0000008	Prbh	Prar.g_01185	Prbh.g_01406
OG0000008	Prbi	Prar.g_01185	Prbi.g_01764
OG0000008	Prag	Prar.g_01185	Prag.g_01655
OG0000008	Praw	Prar.g_01185	Praw.g_00501
OG0000008	Prav	Prar.g_01185	Prav.g_01749
OG0000008	Praa	Prar.g_01185	Praa.g_01241
OG0000008	Praz	Prar.g_01185	Praz.g_01241
OG0000008	Pray	Prar.g_01185	Pray.g_01931
OG0000008	Prba	Prar.g_01185	Prba.g_01131
OG0000008	Prau	Prar.g_01185	Prau.g_00781
OG0000008	Prac	Prar.g_01185	Prac.g_00904
OG0000008	Praq	Prar.g_01185	Praq.g_00071
OG0000008	Syar	Prar.g_01502	Syar.g_00419, Syar.g_02048
OG0000008	Prab	Prar.g_01502	Prab.g_00677
OG0000008	Pran	Prar.g_01502	Pran.g_01506
OG0000008	Prav	Prar.g_01502	Prav.g_01270
OG0000008	Prbi	Prar.g_01502	Prbi.g_00675
OG0000008	Prag	Prar.g_01502	Prag.g_00650
OG0000008	Praw	Prar.g_01502	Praw.g_01850
OG0000008	Prad	Prar.g_01502	Prad.g_01246
OG0000008	Prao	Prar.g_01502	Prao.g_00111
OG0000008	Pras	Prar.g_01502	Pras.g_01548
OG0000008	Prau	Prar.g_01502	Prau.g_00712
OG0000008	Pray	Prar.g_01502	Pray.g_01091
OG0000008	Praz	Prar.g_01502	Praz.g_01658
OG0000008	Prba	Prar.g_01502	Prba.g_01645
OG0000008	Prbd	Prar.g_01502	Prbd.g_00572
OG0000008	Praa	Prar.g_01502	Praa.g_00672
OG0000008	Prae	Prar.g_01502	Prae.g_00646
OG0000008	Prax	Prar.g_01502	Prax.g_00970
OG0000008	Prac	Prar.g_01502	Prac.g_00699
OG0000008	Praq	Prar.g_01502	Praq.g_00801
OG0000009	Syan	Prar.g_00737, Prar.g_00223	Syan.g_02972
OG0000009	Syab	Prar.g_00737	Syab.g_00995
OG0000009	Syal	Prar.g_00737	Syal.g_02089
OG0000009	Syah	Prar.g_00737	Syah.g_02457
OG0000009	Syae	Prar.g_00737	Syae.g_00561, Syae.g_00171
OG0000009	Syad	Prar.g_00737	Syad.g_01952, Syad.g_00868
OG0000009	Syaj	Prar.g_00737	Syaj.g_01069
OG0000009	Syai	Prar.g_00737	Syai.g_01626
OG0000009	Syag	Prar.g_00737	Syag.g_00220, Syag.g_00231
OG0000009	Prab	Prar.g_00737	Prab.g_01584
OG0000009	Pran	Prar.g_00737	Pran.g_00615
OG0000009	Prai	Prar.g_00737	Prai.g_01578
OG0000009	Prav	Prar.g_00737	Prav.g_01688
OG0000009	Prao	Prar.g_00737	Prao.g_01507
OG0000009	Prag	Prar.g_00737	Prag.g_01600
OG0000009	Praw	Prar.g_00737	Praw.g_00447
OG0000009	Pray	Prar.g_00737	Pray.g_01610
OG0000009	Praz	Prar.g_00737	Praz.g_00929
OG0000009	Prba	Prar.g_00737	Prba.g_00276
OG0000009	Praa	Prar.g_00737	Praa.g_01589
OG0000009	Prax	Prar.g_00737	Prax.g_01617
OG0000009	Prbd	Prar.g_00737	Prbd.g_01576
OG0000009	Prad	Prar.g_00737	Prad.g_00401
OG0000009	Prae	Prar.g_00737	Prae.g_01572
OG0000009	Pras	Prar.g_00737	Pras.g_00463
OG0000009	Prau	Prar.g_00737	Prau.g_01641
OG0000009	Prbi	Prar.g_00737	Prbi.g_01701
OG0000009	Prac	Prar.g_00737	Prac.g_00301
OG0000009	Praq	Prar.g_00737	Praq.g_00017
OG0000009	Syao	Prar.g_00223	Syao.g_02598
OG0000009	Syap	Prar.g_00223	Syap.g_02081
OG0000009	Syas	Prar.g_00223	Syas.g_01450
OG0000009	Syar	Prar.g_00223	Syar.g_03116
OG0000009	Syak	Prar.g_00223	Syak.g_02194
OG0000009	Syat	Prar.g_00223	Syat.g_01567
OG0000009	Prbj	Prar.g_00223	Prbj.g_01300, Prbj.g_00618
OG0000009	Prbk	Prar.g_00223	Prbk.g_01932, Prbk.g_00013
OG0000009	Prbl	Prar.g_00223	Prbl.g_00155, Prbl.g_00554
OG0000009	Praf	Prar.g_00223	Praf.g_01768, Praf.g_00246
OG0000009	Prah	Prar.g_00223	Prah.g_00432, Prah.g_01895
OG0000009	Syab	Prar.g_00223	Syab.g_02498
OG0000009	Syal	Prar.g_00223	Syal.g_00818
OG0000009	Syag	Prar.g_00223	Syag.g_01883
OG0000009	Syaq	Prar.g_00223	Syaq.g_01489
OG0000009	Syae	Prar.g_00223	Syae.g_00100, Syae.g_01361
OG0000009	Syac	Prar.g_00223	Syac.g_01004, Syac.g_00398
OG0000009	Syah	Prar.g_00223	Syah.g_01910, Syah.g_02535
OG0000009	Syaa	Prar.g_00223	Syaa.g_02378
OG0000009	Syai	Prar.g_00223	Syai.g_02541
OG0000009	Syaf	Prar.g_00223	Syaf.g_00905
OG0000009	Syam	Prar.g_00223	Syam.g_02119
OG0000009	Syad	Prar.g_00223	Syad.g_02799
OG0000009	Syaj	Prar.g_00223	Syaj.g_01885
OG0000009	Prab	Prar.g_00223	Prab.g_00096
OG0000009	Pran	Prar.g_00223	Pran.g_00328
OG0000009	Prai	Prar.g_00223	Prai.g_00105
OG0000009	Pray	Prar.g_00223	Pray.g_00184
OG0000009	Praz	Prar.g_00223	Praz.g_00465
OG0000009	Prba	Prar.g_00223	Prba.g_01893
OG0000009	Pras	Prar.g_00223	Pras.g_00956
OG0000009	Prad	Prar.g_00223	Prad.g_01888
OG0000009	Prbi	Prar.g_00223	Prbi.g_00112
OG0000009	Praa	Prar.g_00223	Praa.g_00105
OG0000009	Prbd	Prar.g_00223	Prbd.g_01139
OG0000009	Prau	Prar.g_00223	Prau.g_00106
OG0000009	Prag	Prar.g_00223	Prag.g_00098
OG0000009	Praw	Prar.g_00223	Praw.g_01330
OG0000009	Prav	Prar.g_00223	Prav.g_00170
OG0000009	Prac	Prar.g_00223	Prac.g_01826
OG0000009	Praq	Prar.g_00223	Praq.g_01898
OG0000010	Syap	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syap.g_02757
OG0000010	Syas	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syas.g_01334
OG0000010	Syak	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syak.g_01119
OG0000010	Syab	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syab.g_00696
OG0000010	Syal	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syal.g_00464
OG0000010	Syaq	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syaq.g_00443
OG0000010	Syag	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syag.g_01355
OG0000010	Syaf	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syaf.g_02499
OG0000010	Syai	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syai.g_00864
OG0000010	Syam	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syam.g_01669
OG0000010	Syaa	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syaa.g_01843
OG0000010	Syac	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syac.g_01701
OG0000010	Syah	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syah.g_01220
OG0000010	Syae	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syae.g_02529
OG0000010	Syad	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syad.g_02354
OG0000010	Syaj	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syaj.g_01445
OG0000010	Syar	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syar.g_01272
OG0000010	Syat	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syat.g_01372
OG0000010	Syan	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syan.g_02847
OG0000010	Syao	Prar.g_01567, Prar.g_01912, Prar.g_00524	Syao.g_02683
OG0000010	Prab	Prar.g_01567, Prar.g_01912	Prab.g_01104
OG0000010	Pran	Prar.g_01567, Prar.g_01912	Pran.g_00175
OG0000010	Prai	Prar.g_01567	Prai.g_01292
OG0000010	Prad	Prar.g_01567	Prad.g_01304
OG0000010	Pras	Prar.g_01567	Pras.g_00523
OG0000010	Prau	Prar.g_01567	Prau.g_01698
OG0000010	Praq	Prar.g_01567	Praq.g_00552
OG0000010	Prac	Prar.g_01567	Prac.g_01592
OG0000010	Prai	Prar.g_01912	Prai.g_01067
OG0000010	Pras	Prar.g_01912	Pras.g_01942
OG0000010	Prau	Prar.g_01912	Prau.g_01096
OG0000010	Praa	Prar.g_01912	Praa.g_01047
OG0000010	Prad	Prar.g_01912	Prad.g_01011
