Orthogroup	Species	Prap	Orthologs
OG0000004	Syak	Prap.g_01480	Syak.g_00003, Syak.g_02297
OG0000004	Syab	Prap.g_01480	Syab.g_01911, Syab.g_02377
OG0000004	Syal	Prap.g_01480	Syal.g_02718, Syal.g_00691
OG0000004	Syaq	Prap.g_01480	Syaq.g_02042, Syaq.g_01567
OG0000004	Syaa	Prap.g_01480	Syaa.g_01667, Syaa.g_02116
OG0000004	Syae	Prap.g_01480	Syae.g_00042, Syae.g_02231
OG0000004	Syad	Prap.g_01480	Syad.g_02184, Syad.g_00810
OG0000004	Syaj	Prap.g_01480	Syaj.g_01314, Syaj.g_02853
OG0000004	Syag	Prap.g_01480	Syag.g_00370, Syag.g_01790
OG0000004	Syac	Prap.g_01480	Syac.g_00948, Syac.g_01975
OG0000004	Syah	Prap.g_01480	Syah.g_01967, Syah.g_00901
OG0000004	Syaf	Prap.g_01480	Syaf.g_02351, Syaf.g_02794
OG0000004	Syai	Prap.g_01480	Syai.g_01062, Syai.g_00530
OG0000004	Syam	Prap.g_01480	Syam.g_01499, Syam.g_00501
OG0000004	Syan	Prap.g_01480	Syan.g_00989
OG0000004	Syap	Prap.g_01480	Syap.g_01987
OG0000004	Praf	Prap.g_01480	Praf.g_00743
OG0000004	Prah	Prap.g_01480	Prah.g_01413
OG0000004	Prbj	Prap.g_01480	Prbj.g_01777
OG0000004	Prbk	Prap.g_01480	Prbk.g_01134
OG0000004	Prbl	Prap.g_01480	Prbl.g_01771
OG0000004	Prbm	Prap.g_01480	Prbm.g_00291
OG0000004	Praj	Prap.g_01480	Praj.g_00271
OG0000004	Prbb	Prap.g_01480	Prbb.g_00288
OG0000004	Prbc	Prap.g_01480	Prbc.g_00339
OG0000004	Pram	Prap.g_01480	Pram.g_00219
OG0000004	Prbh	Prap.g_01480	Prbh.g_00548
OG0000004	Prat	Prap.g_01480	Prat.g_00236
OG0000004	Pral	Prap.g_01480	Pral.g_00809
OG0000004	Prac	Prap.g_01480	Prac.g_01698
OG0000004	Praq	Prap.g_01480	Praq.g_01770
OG0000004	Prar	Prap.g_01480	Prar.g_00095
OG0000004	Prav	Prap.g_01480	Prav.g_00806
OG0000004	Prai	Prap.g_01480	Prai.g_00243
OG0000004	Prab	Prap.g_01480	Prab.g_00223
OG0000004	Pran	Prap.g_01480	Pran.g_00200
OG0000004	Prag	Prap.g_01480	Prag.g_00225
OG0000004	Praw	Prap.g_01480	Praw.g_01203
OG0000004	Praa	Prap.g_01480	Praa.g_00232
OG0000004	Pras	Prap.g_01480	Pras.g_01084
OG0000004	Prau	Prap.g_01480	Prau.g_00233
OG0000004	Prae	Prap.g_01480	Prae.g_00235
OG0000004	Prax	Prap.g_01480	Prax.g_00986
OG0000004	Pray	Prap.g_01480	Pray.g_00713
OG0000004	Praz	Prap.g_01480	Praz.g_00592
OG0000004	Prba	Prap.g_01480	Prba.g_00451
OG0000004	Prbd	Prap.g_01480	Prbd.g_01007
OG0000004	Prbi	Prap.g_01480	Prbi.g_00256
OG0000004	Prad	Prap.g_01480	Prad.g_01759
OG0000004	Prao	Prap.g_01480	Prao.g_00370
OG0000004	Prak	Prap.g_01480	Prak.g_00248
OG0000004	Prbe	Prap.g_01480	Prbe.g_01784
OG0000004	Prbf	Prap.g_01480	Prbf.g_01570
OG0000004	Prbg	Prap.g_01480	Prbg.g_01014
OG0000004	Prbn	Prap.g_01480	Prbn.g_00318
OG0000005	Syak	Prap.g_00204	Syak.g_00885, Syak.g_02436
OG0000005	Syap	Prap.g_00204	Syap.g_01218
OG0000005	Syat	Prap.g_00204	Syat.g_03105
OG0000005	Syas	Prap.g_00204	Syas.g_02704
OG0000005	Syab	Prap.g_00204	Syab.g_02806, Syab.g_02232
OG0000005	Prbc	Prap.g_00204	Prbc.g_00788
OG0000005	Praj	Prap.g_00204	Praj.g_01712
OG0000005	Prbb	Prap.g_00204	Prbb.g_01766
OG0000005	Prbm	Prap.g_00204	Prbm.g_01790
OG0000005	Syar	Prap.g_00204	Syar.g_02909
OG0000005	Syaq	Prap.g_00204	Syaq.g_01692
OG0000005	Syad	Prap.g_00204	Syad.g_02596
OG0000005	Syaj	Prap.g_00204	Syaj.g_01698
OG0000005	Syan	Prap.g_00204	Syan.g_01378
OG0000005	Syao	Prap.g_00204	Syao.g_01578
OG0000005	Syae	Prap.g_00204	Syae.g_01143
OG0000005	Syaa	Prap.g_00204	Syaa.g_00573
OG0000005	Syac	Prap.g_00204	Syac.g_00569
OG0000005	Syaf	Prap.g_00204	Syaf.g_01057
OG0000005	Syag	Prap.g_00204	Syag.g_01667
OG0000005	Syai	Prap.g_00204	Syai.g_02356
OG0000005	Syal	Prap.g_00204	Syal.g_00565
OG0000005	Syam	Prap.g_00204	Syam.g_01970
OG0000005	Syah	Prap.g_00204	Syah.g_02363
OG0000005	Praf	Prap.g_00204	Praf.g_00503
OG0000005	Prah	Prap.g_00204	Prah.g_01652
OG0000005	Prbj	Prap.g_00204	Prbj.g_00883
OG0000005	Prbk	Prap.g_00204	Prbk.g_00933
OG0000005	Prbl	Prap.g_00204	Prbl.g_00419
OG0000005	Prac	Prap.g_00204	Prac.g_00335
OG0000005	Praq	Prap.g_00204	Praq.g_00370
OG0000005	Prar	Prap.g_00204	Prar.g_00771
OG0000005	Praa	Prap.g_00204	Praa.g_01553
OG0000005	Prad	Prap.g_00204	Prad.g_00438
OG0000005	Prae	Prap.g_00204	Prae.g_01535
OG0000005	Prag	Prap.g_00204	Prag.g_01566
OG0000005	Praw	Prap.g_00204	Praw.g_00413
OG0000005	Prax	Prap.g_00204	Prax.g_01652
OG0000005	Pray	Prap.g_00204	Pray.g_01646
OG0000005	Praz	Prap.g_00204	Praz.g_00965
OG0000005	Prba	Prap.g_00204	Prba.g_00312
OG0000005	Prbi	Prap.g_00204	Prbi.g_01666
OG0000005	Prao	Prap.g_00204	Prao.g_01472
OG0000005	Prav	Prap.g_00204	Prav.g_01654
OG0000005	Prbd	Prap.g_00204	Prbd.g_01612
OG0000005	Pras	Prap.g_00204	Pras.g_00429
OG0000005	Prau	Prap.g_00204	Prau.g_01607
OG0000005	Prab	Prap.g_00204	Prab.g_01542
OG0000005	Pran	Prap.g_00204	Pran.g_00657
OG0000005	Prai	Prap.g_00204	Prai.g_01538
OG0000005	Pral	Prap.g_00204	Pral.g_01075
OG0000005	Prat	Prap.g_00204	Prat.g_01440
OG0000005	Pram	Prap.g_00204	Pram.g_01295
OG0000005	Prbh	Prap.g_00204	Prbh.g_00182
OG0000005	Prak	Prap.g_00204	Prak.g_01474
OG0000005	Prbe	Prap.g_00204	Prbe.g_00228
OG0000005	Prbf	Prap.g_00204	Prbf.g_00240
OG0000005	Prbg	Prap.g_00204	Prbg.g_00674
OG0000005	Prbn	Prap.g_00204	Prbn.g_00899
OG0000006	Syao	Prap.g_01470	Syao.g_01518
OG0000006	Syan	Prap.g_01470	Syan.g_00057, Syan.g_00936, Syan.g_01505, Syan.g_02101, Syan.g_02441
OG0000006	Syas	Prap.g_01470	Syas.g_00942, Syas.g_01684, Syas.g_02565, Syas.g_00720
OG0000006	Syaq	Prap.g_01470	Syaq.g_02558, Syaq.g_00696, Syaq.g_01590
OG0000006	Syar	Prap.g_01470	Syar.g_00151, Syar.g_02056, Syar.g_03013
OG0000006	Syat	Prap.g_01470	Syat.g_01439, Syat.g_01865
OG0000006	Syad	Prap.g_01470	Syad.g_00588, Syad.g_00829
OG0000006	Syaf	Prap.g_01470	Syaf.g_00179, Syaf.g_02778
OG0000006	Syag	Prap.g_01470	Syag.g_01772, Syag.g_02678, Syag.g_02687
OG0000006	Syak	Prap.g_01470	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317
OG0000006	Syab	Prap.g_01470	Syab.g_00365, Syab.g_01847, Syab.g_02361
OG0000006	Syal	Prap.g_01470	Syal.g_00674
OG0000006	Syaj	Prap.g_01470	Syaj.g_02635
OG0000006	Syae	Prap.g_01470	Syae.g_02030, Syae.g_02248
OG0000006	Syac	Prap.g_01470	Syac.g_01958, Syac.g_01961, Syac.g_02194
OG0000006	Syah	Prap.g_01470	Syah.g_00683, Syah.g_00915, Syah.g_00681, Syah.g_00918
OG0000006	Syai	Prap.g_01470	Syai.g_00317, Syai.g_00547
OG0000006	Syam	Prap.g_01470	Syam.g_00286, Syam.g_00518
OG0000006	Syaa	Prap.g_01470	Syaa.g_01043, Syaa.g_02353, Syaa.g_02099
OG0000006	Prah	Prap.g_01470	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Prap.g_01470	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Prap.g_01470	Prbj.g_02699
OG0000006	Prbk	Prap.g_01470	Prbk.g_02695
OG0000006	Prbl	Prap.g_01470	Prbl.g_02601
OG0000006	Praj	Prap.g_01470	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Prap.g_01470	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Prap.g_01470	Prbc.g_02202
OG0000006	Prbm	Prap.g_01470	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Pral	Prap.g_01470	Pral.g_00797
OG0000006	Prab	Prap.g_01470	Prab.g_00231
OG0000006	Prai	Prap.g_01470	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Prap.g_01470	Pran.g_01951
OG0000006	Prac	Prap.g_01470	Prac.g_01689
OG0000006	Praq	Prap.g_01470	Praq.g_01761
OG0000006	Prar	Prap.g_01470	Prar.g_00086
OG0000006	Praa	Prap.g_01470	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Prap.g_01470	Prad.g_01750
OG0000006	Prae	Prap.g_01470	Prae.g_00244
OG0000006	Prao	Prap.g_01470	Prao.g_00379
OG0000006	Pras	Prap.g_01470	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Prap.g_01470	Prau.g_01316
OG0000006	Prax	Prap.g_01470	Prax.g_01972
OG0000006	Pray	Prap.g_01470	Pray.g_00722
OG0000006	Praz	Prap.g_01470	Praz.g_00601
OG0000006	Prba	Prap.g_01470	Prba.g_00460
OG0000006	Prbd	Prap.g_01470	Prbd.g_00998
OG0000006	Prbi	Prap.g_01470	Prbi.g_00265
OG0000006	Prag	Prap.g_01470	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Prap.g_01470	Prav.g_02001
OG0000006	Praw	Prap.g_01470	Praw.g_01950
OG0000006	Prat	Prap.g_01470	Prat.g_00248
OG0000006	Pram	Prap.g_01470	Pram.g_00229
OG0000006	Prbh	Prap.g_01470	Prbh.g_00538
OG0000006	Prak	Prap.g_01470	Prak.g_00258
OG0000006	Prbe	Prap.g_01470	Prbe.g_01794
OG0000006	Prbf	Prap.g_01470	Prbf.g_01580
OG0000006	Prbg	Prap.g_01470	Prbg.g_01024
OG0000006	Prbn	Prap.g_01470	Prbn.g_00308
OG0000007	Prab	Prap.g_01270	Prab.g_00501
OG0000007	Pran	Prap.g_01270	Pran.g_01681
OG0000007	Prai	Prap.g_01270	Prai.g_00527
OG0000007	Prad	Prap.g_01270	Prad.g_00132
OG0000007	Prax	Prap.g_01270	Prax.g_00704
OG0000007	Prag	Prap.g_01270	Prag.g_00476
OG0000007	Praw	Prap.g_01270	Praw.g_00651
OG0000007	Prav	Prap.g_01270	Prav.g_01095
OG0000007	Prac	Prap.g_01270	Prac.g_00874
OG0000007	Prar	Prap.g_01270	Prar.g_01328
OG0000007	Praq	Prap.g_01270	Praq.g_01105
OG0000007	Pras	Prap.g_01270	Pras.g_01375
OG0000007	Prau	Prap.g_01270	Prau.g_00538
OG0000007	Prao	Prap.g_01270	Prao.g_00603
OG0000007	Praa	Prap.g_01270	Praa.g_00497
OG0000007	Prbi	Prap.g_01270	Prbi.g_00500
OG0000007	Prbd	Prap.g_01270	Prbd.g_00745
OG0000007	Praz	Prap.g_01270	Praz.g_01831
OG0000007	Prba	Prap.g_01270	Prba.g_00964
OG0000007	Pray	Prap.g_01270	Pray.g_00988, Pray.g_00987
OG0000007	Prae	Prap.g_01270	Prae.g_00471
OG0000007	Prbb	Prap.g_01270	Prbb.g_00501
OG0000007	Prbm	Prap.g_01270	Prbm.g_00522
OG0000007	Praj	Prap.g_01270	Praj.g_00489
OG0000007	Prbc	Prap.g_01270	Prbc.g_01556
OG0000007	Prbj	Prap.g_01270	Prbj.g_01610
OG0000007	Prbl	Prap.g_01270	Prbl.g_00531
OG0000007	Praf	Prap.g_01270	Praf.g_00614
OG0000007	Prah	Prap.g_01270	Prah.g_01546
OG0000007	Syag	Prap.g_01270	Syag.g_01507
OG0000007	Syak	Prap.g_01270	Syak.g_02595
OG0000007	Syaq	Prap.g_01270	Syaq.g_01793
OG0000007	Syab	Prap.g_01270	Syab.g_02117
OG0000007	Syal	Prap.g_01270	Syal.g_02918
OG0000007	Syad	Prap.g_01270	Syad.g_00923
OG0000007	Syaj	Prap.g_01270	Syaj.g_00091
OG0000007	Syaa	Prap.g_01270	Syaa.g_02032
OG0000007	Syac	Prap.g_01270	Syac.g_01885
OG0000007	Syah	Prap.g_01270	Syah.g_01016
OG0000007	Syai	Prap.g_01270	Syai.g_00657
OG0000007	Syaf	Prap.g_01270	Syaf.g_02702
OG0000007	Syam	Prap.g_01270	Syam.g_00602
OG0000007	Syae	Prap.g_01270	Syae.g_02328
OG0000007	Syas	Prap.g_01270	Syas.g_01232
OG0000007	Syap	Prap.g_01270	Syap.g_00275
OG0000007	Syat	Prap.g_01270	Syat.g_03191
OG0000007	Syan	Prap.g_01270	Syan.g_02743
OG0000007	Syao	Prap.g_01270	Syao.g_00105
OG0000007	Syar	Prap.g_01270	Syar.g_01491
OG0000007	Pral	Prap.g_01270	Pral.g_00593
OG0000007	Prat	Prap.g_01270	Prat.g_00458
OG0000007	Pram	Prap.g_01270	Pram.g_00433
OG0000007	Prbh	Prap.g_01270	Prbh.g_00334
OG0000007	Prak	Prap.g_01270	Prak.g_00458
OG0000007	Prbe	Prap.g_01270	Prbe.g_00636
OG0000007	Prbf	Prap.g_01270	Prbf.g_01780
OG0000007	Prbg	Prap.g_01270	Prbg.g_00216
OG0000007	Prbn	Prap.g_01270	Prbn.g_00617
OG0000007	Syap	Prap.g_01779	Syap.g_00621
OG0000007	Syan	Prap.g_01779	Syan.g_01400
OG0000007	Syao	Prap.g_01779	Syao.g_01554
OG0000007	Syar	Prap.g_01779	Syar.g_02929
OG0000007	Syat	Prap.g_01779	Syat.g_03124
OG0000007	Syas	Prap.g_01779	Syas.g_02681
OG0000007	Syak	Prap.g_01779	Syak.g_02416
OG0000007	Syaq	Prap.g_01779	Syaq.g_01673
OG0000007	Syab	Prap.g_01779	Syab.g_02256
OG0000007	Syal	Prap.g_01779	Syal.g_00587
OG0000007	Syag	Prap.g_01779	Syag.g_01687
OG0000007	Syaa	Prap.g_01779	Syaa.g_00551
OG0000007	Syac	Prap.g_01779	Syac.g_00544
OG0000007	Syah	Prap.g_01779	Syah.g_02384
OG0000007	Syae	Prap.g_01779	Syae.g_01163
OG0000007	Syad	Prap.g_01779	Syad.g_02623
OG0000007	Syaj	Prap.g_01779	Syaj.g_01721
OG0000007	Syaf	Prap.g_01779	Syaf.g_01033
OG0000007	Syai	Prap.g_01779	Syai.g_02378
OG0000007	Syam	Prap.g_01779	Syam.g_01990
OG0000007	Prbj	Prap.g_01779	Prbj.g_00857
OG0000007	Prbk	Prap.g_01779	Prbk.g_00907
OG0000007	Prbl	Prap.g_01779	Prbl.g_00394
OG0000007	Praf	Prap.g_01779	Praf.g_00480
OG0000007	Prah	Prap.g_01779	Prah.g_01676
OG0000007	Prbb	Prap.g_01779	Prbb.g_01823
OG0000007	Praj	Prap.g_01779	Praj.g_01768
OG0000007	Prbc	Prap.g_01779	Prbc.g_00832
OG0000007	Prbm	Prap.g_01779	Prbm.g_01841
OG0000007	Prab	Prap.g_01779	Prab.g_01669
OG0000007	Pran	Prap.g_01779	Pran.g_00970
OG0000007	Prai	Prap.g_01779	Prai.g_01638
OG0000007	Prag	Prap.g_01779	Prag.g_01669
OG0000007	Praw	Prap.g_01779	Praw.g_00515
OG0000007	Prav	Prap.g_01779	Prav.g_01761
OG0000007	Prad	Prap.g_01779	Prad.g_00941
OG0000007	Prac	Prap.g_01779	Prac.g_00625
OG0000007	Praq	Prap.g_01779	Praq.g_00497
OG0000007	Prar	Prap.g_01779	Prar.g_01143
OG0000007	Prao	Prap.g_01779	Prao.g_01552
OG0000007	Prae	Prap.g_01779	Prae.g_01623
OG0000007	Pray	Prap.g_01779	Pray.g_01559
OG0000007	Praz	Prap.g_01779	Praz.g_00877
OG0000007	Praa	Prap.g_01779	Praa.g_01635
OG0000007	Prba	Prap.g_01779	Prba.g_00226
OG0000007	Prbi	Prap.g_01779	Prbi.g_01787
OG0000007	Prbd	Prap.g_01779	Prbd.g_01525
OG0000007	Pras	Prap.g_01779	Pras.g_00550
OG0000007	Prau	Prap.g_01779	Prau.g_01732
OG0000007	Prax	Prap.g_01779	Prax.g_01559
OG0000007	Prat	Prap.g_01779	Prat.g_01592
OG0000007	Pral	Prap.g_01779	Pral.g_00107
OG0000007	Pram	Prap.g_01779	Pram.g_01632
OG0000007	Prbh	Prap.g_01779	Prbh.g_01782
OG0000007	Prak	Prap.g_01779	Prak.g_01645
OG0000007	Prbe	Prap.g_01779	Prbe.g_00985
OG0000007	Prbf	Prap.g_01779	Prbf.g_00693
OG0000007	Prbg	Prap.g_01779	Prbg.g_01650
OG0000007	Prbn	Prap.g_01779	Prbn.g_01745
OG0000008	Prai	Prap.g_01888, Prap.g_01887	Prai.g_00701
OG0000008	Syat	Prap.g_01888	Syat.g_02626
OG0000008	Syar	Prap.g_01888	Syar.g_02097
OG0000008	Syas	Prap.g_01888	Syas.g_00886
OG0000008	Syan	Prap.g_01888	Syan.g_00640, Syan.g_02532
OG0000008	Syaq	Prap.g_01888	Syaq.g_02162
OG0000008	Syab	Prap.g_01888	Syab.g_01755
OG0000008	Syal	Prap.g_01888	Syal.g_02512
OG0000008	Syag	Prap.g_01888	Syag.g_00496
OG0000008	Syak	Prap.g_01888	Syak.g_00267
OG0000008	Syaa	Prap.g_01888	Syaa.g_00918
OG0000008	Syae	Prap.g_01888	Syae.g_00753
OG0000008	Syam	Prap.g_01888	Syam.g_00810
OG0000008	Syaf	Prap.g_01888	Syaf.g_01479
OG0000008	Syai	Prap.g_01888	Syai.g_01956
OG0000008	Syac	Prap.g_01888	Syac.g_00921
OG0000008	Syah	Prap.g_01888	Syah.g_01994
OG0000008	Syaj	Prap.g_01888	Syaj.g_00496
OG0000008	Prah	Prap.g_01888	Prah.g_00970
OG0000008	Praf	Prap.g_01888	Praf.g_01223
OG0000008	Prbj	Prap.g_01888	Prbj.g_00929
OG0000008	Prbk	Prap.g_01888	Prbk.g_01819
OG0000008	Prbl	Prap.g_01888	Prbl.g_01855
OG0000008	Prat	Prap.g_01888	Prat.g_00376
OG0000008	Pral	Prap.g_01888	Pral.g_00020
OG0000008	Prbm	Prap.g_01888	Prbm.g_01907
OG0000008	Prbb	Prap.g_01888	Prbb.g_01884
OG0000008	Praj	Prap.g_01888	Praj.g_01829
OG0000008	Prbc	Prap.g_01888	Prbc.g_00893
OG0000008	Prbi	Prap.g_01888	Prbi.g_01764
OG0000008	Prag	Prap.g_01888	Prag.g_01655
OG0000008	Praw	Prap.g_01888	Praw.g_00501
OG0000008	Prav	Prap.g_01888	Prav.g_01749
OG0000008	Praz	Prap.g_01888	Praz.g_01241
OG0000008	Pray	Prap.g_01888	Pray.g_01931
OG0000008	Prba	Prap.g_01888	Prba.g_01131
OG0000008	Prac	Prap.g_01888	Prac.g_00904
OG0000008	Praq	Prap.g_01888	Praq.g_00071
OG0000008	Prar	Prap.g_01888	Prar.g_01185
OG0000008	Prau	Prap.g_01888	Prau.g_00781
OG0000008	Praa	Prap.g_01888	Praa.g_01241
OG0000008	Pram	Prap.g_01888	Pram.g_01263
OG0000008	Prbh	Prap.g_01888	Prbh.g_01406
OG0000008	Prak	Prap.g_01888	Prak.g_01544
OG0000008	Prbe	Prap.g_01888	Prbe.g_00036
OG0000008	Prbf	Prap.g_01888	Prbf.g_00793
OG0000008	Prbg	Prap.g_01888	Prbg.g_00744
OG0000008	Prbn	Prap.g_01888	Prbn.g_01645
OG0000008	Syat	Prap.g_01887	Syat.g_02627
OG0000008	Syar	Prap.g_01887	Syar.g_02098
OG0000008	Syas	Prap.g_01887	Syas.g_00887
OG0000008	Syao	Prap.g_01887	Syao.g_01321
OG0000008	Syan	Prap.g_01887	Syan.g_00641, Syan.g_02531
OG0000008	Syaq	Prap.g_01887	Syaq.g_02575
OG0000008	Syag	Prap.g_01887	Syag.g_01017
OG0000008	Prah	Prap.g_01887	Prah.g_00969
OG0000008	Praf	Prap.g_01887	Praf.g_01224
OG0000008	Prbj	Prap.g_01887	Prbj.g_00928
OG0000008	Prbk	Prap.g_01887	Prbk.g_01820
OG0000008	Prbl	Prap.g_01887	Prbl.g_01854
OG0000008	Syak	Prap.g_01887	Syak.g_00692
OG0000008	Syab	Prap.g_01887	Syab.g_01168
OG0000008	Syal	Prap.g_01887	Syal.g_01783
OG0000008	Syad	Prap.g_01887	Syad.g_01371
OG0000008	Syaj	Prap.g_01887	Syaj.g_00497
OG0000008	Syac	Prap.g_01887	Syac.g_00922
OG0000008	Syah	Prap.g_01887	Syah.g_01993
OG0000008	Syae	Prap.g_01887	Syae.g_00752
OG0000008	Syai	Prap.g_01887	Syai.g_01955
OG0000008	Syam	Prap.g_01887	Syam.g_00811
OG0000008	Syaf	Prap.g_01887	Syaf.g_01480
OG0000008	Syaa	Prap.g_01887	Syaa.g_00919
OG0000008	Prag	Prap.g_01887	Prag.g_01656
OG0000008	Prav	Prap.g_01887	Prav.g_01750
OG0000008	Praw	Prap.g_01887	Praw.g_00502
OG0000008	Prbi	Prap.g_01887	Prbi.g_01540, Prbi.g_01765, Prbi.g_01539
OG0000008	Prbc	Prap.g_01887	Prbc.g_00894
OG0000008	Prbm	Prap.g_01887	Prbm.g_01908
OG0000008	Praj	Prap.g_01887	Praj.g_01830
OG0000008	Prbb	Prap.g_01887	Prbb.g_01885
OG0000008	Prat	Prap.g_01887	Prat.g_00377
OG0000008	Pral	Prap.g_01887	Pral.g_00021
OG0000008	Pram	Prap.g_01887	Pram.g_01262
OG0000008	Prbh	Prap.g_01887	Prbh.g_01405
OG0000008	Prak	Prap.g_01887	Prak.g_01545, Prak.g_01546
OG0000008	Prbe	Prap.g_01887	Prbe.g_00037
OG0000008	Prbf	Prap.g_01887	Prbf.g_00792
OG0000008	Prbg	Prap.g_01887	Prbg.g_00745
OG0000008	Prbn	Prap.g_01887	Prbn.g_01646
OG0000009	Syan	Prap.g_00216	Syan.g_02972
OG0000009	Syab	Prap.g_00216	Syab.g_00995
OG0000009	Syal	Prap.g_00216	Syal.g_02089
OG0000009	Syah	Prap.g_00216	Syah.g_02457
OG0000009	Syae	Prap.g_00216	Syae.g_00561, Syae.g_00171
OG0000009	Syad	Prap.g_00216	Syad.g_01952, Syad.g_00868
OG0000009	Syaj	Prap.g_00216	Syaj.g_01069
OG0000009	Syai	Prap.g_00216	Syai.g_01626
OG0000009	Syag	Prap.g_00216	Syag.g_00220, Syag.g_00231
OG0000009	Prab	Prap.g_00216	Prab.g_01584
OG0000009	Pran	Prap.g_00216	Pran.g_00615
OG0000009	Prai	Prap.g_00216	Prai.g_01578
OG0000009	Prbc	Prap.g_00216	Prbc.g_01344
OG0000009	Prbm	Prap.g_00216	Prbm.g_01235, Prbm.g_01400
OG0000009	Prbi	Prap.g_00216	Prbi.g_01338
OG0000009	Prao	Prap.g_00216	Prao.g_01342
OG0000009	Prae	Prap.g_00216	Prae.g_01270
OG0000009	Prad	Prap.g_00216	Prad.g_00317
OG0000009	Prbd	Prap.g_00216	Prbd.g_01887
OG0000009	Prax	Prap.g_00216	Prax.g_01950
OG0000009	Praa	Prap.g_00216	Praa.g_01264
OG0000009	Pray	Prap.g_00216	Pray.g_01920
OG0000009	Praz	Prap.g_00216	Praz.g_01230
OG0000009	Prba	Prap.g_00216	Prba.g_01142
OG0000009	Pras	Prap.g_00216	Pras.g_00157
OG0000009	Prau	Prap.g_00216	Prau.g_01324
OG0000009	Prat	Prap.g_00216	Prat.g_01451
OG0000009	Pram	Prap.g_00216	Pram.g_00390
OG0000009	Prbh	Prap.g_00216	Prbh.g_00377
OG0000009	Pral	Prap.g_00216	Pral.g_01065
OG0000009	Prak	Prap.g_00216	Prak.g_01486
OG0000009	Prbe	Prap.g_00216	Prbe.g_00216
OG0000009	Prbf	Prap.g_00216	Prbf.g_00252
OG0000009	Prbg	Prap.g_00216	Prbg.g_00686
OG0000009	Prbn	Prap.g_00216	Prbn.g_00887
OG0000010	Syap	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syap.g_02757
OG0000010	Syas	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syas.g_01334
OG0000010	Syak	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syak.g_01119
OG0000010	Syab	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syab.g_00696
OG0000010	Syal	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syal.g_00464
OG0000010	Syaq	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syaq.g_00443
OG0000010	Syag	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syag.g_01355
OG0000010	Syaf	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syaf.g_02499
OG0000010	Syai	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syai.g_00864
OG0000010	Syam	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syam.g_01669
OG0000010	Syaa	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syaa.g_01843
OG0000010	Syac	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syac.g_01701
OG0000010	Syah	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syah.g_01220
OG0000010	Syae	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syae.g_02529
OG0000010	Syad	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syad.g_02354
OG0000010	Syaj	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syaj.g_01445
OG0000010	Syar	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syar.g_01272
OG0000010	Syat	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syat.g_01372
OG0000010	Syan	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syan.g_02847
OG0000010	Syao	Prap.g_00669, Prap.g_00318, Prap.g_01293	Syao.g_02683
OG0000010	Praf	Prap.g_00669, Prap.g_00318, Prap.g_01293	Praf.g_01908
OG0000010	Prah	Prap.g_00669, Prap.g_00318, Prap.g_01293	Prah.g_00311
OG0000010	Prbj	Prap.g_00669, Prap.g_00318, Prap.g_01293	Prbj.g_00129
OG0000010	Prbk	Prap.g_00669, Prap.g_00318, Prap.g_01293	Prbk.g_02112
OG0000010	Prbl	Prap.g_00669, Prap.g_00318, Prap.g_01293	Prbl.g_01341
OG0000010	Prab	Prap.g_00669, Prap.g_00318, Prap.g_01293	Prab.g_00478
OG0000010	Prav	Prap.g_00669, Prap.g_00318, Prap.g_01293	Prav.g_01072
OG0000010	Pras	Prap.g_00669, Prap.g_00318, Prap.g_01293	Pras.g_01352
OG0000010	Prau	Prap.g_00669, Prap.g_00318, Prap.g_01293	Prau.g_00515
OG0000010	Praa	Prap.g_00669, Prap.g_00318, Prap.g_01293	Praa.g_00474
OG0000010	Pray	Prap.g_00669, Prap.g_00318, Prap.g_01293	Pray.g_00964
OG0000010	Praz	Prap.g_00669, Prap.g_00318, Prap.g_01293	Praz.g_01854
