Orthogroup	Species	Syad	Orthologs
OG0000005	Syac	Syad.g_02639	Syac.g_00527
OG0000005	Syah	Syad.g_02639	Syah.g_02403
OG0000005	Syaa	Syad.g_02639	Syaa.g_00534
OG0000005	Syam	Syad.g_02639	Syam.g_02004
OG0000005	Syaf	Syad.g_02639	Syaf.g_01017
OG0000005	Syai	Syad.g_02639	Syai.g_02393
OG0000005	Syaj	Syad.g_02639	Syaj.g_01736
OG0000005	Syaj	Syad.g_01265	Syaj.g_00404
OG0000005	Praf	Syad.g_02596	Praf.g_00503
OG0000005	Prah	Syad.g_02596	Prah.g_01652
OG0000005	Prbj	Syad.g_02596	Prbj.g_00883
OG0000005	Prbk	Syad.g_02596	Prbk.g_00933
OG0000005	Prbl	Syad.g_02596	Prbl.g_00419
OG0000005	Pral	Syad.g_02596	Pral.g_01075
OG0000005	Prat	Syad.g_02596	Prat.g_01440
OG0000005	Prak	Syad.g_02596	Prak.g_01474
OG0000005	Prap	Syad.g_02596	Prap.g_00204
OG0000005	Prbe	Syad.g_02596	Prbe.g_00228
OG0000005	Prbf	Syad.g_02596	Prbf.g_00240
OG0000005	Prbg	Syad.g_02596	Prbg.g_00674
OG0000005	Prbn	Syad.g_02596	Prbn.g_00899
OG0000005	Pram	Syad.g_02596	Pram.g_01295
OG0000005	Prbh	Syad.g_02596	Prbh.g_00182
OG0000005	Prac	Syad.g_02596	Prac.g_00335
OG0000005	Praq	Syad.g_02596	Praq.g_00370
OG0000005	Prar	Syad.g_02596	Prar.g_00771
OG0000005	Praa	Syad.g_02596	Praa.g_01553
OG0000005	Prad	Syad.g_02596	Prad.g_00438
OG0000005	Prae	Syad.g_02596	Prae.g_01535
OG0000005	Prag	Syad.g_02596	Prag.g_01566
OG0000005	Praw	Syad.g_02596	Praw.g_00413
OG0000005	Prax	Syad.g_02596	Prax.g_01652
OG0000005	Pray	Syad.g_02596	Pray.g_01646
OG0000005	Praz	Syad.g_02596	Praz.g_00965
OG0000005	Prba	Syad.g_02596	Prba.g_00312
OG0000005	Prbi	Syad.g_02596	Prbi.g_01666
OG0000005	Prao	Syad.g_02596	Prao.g_01472
OG0000005	Prav	Syad.g_02596	Prav.g_01654
OG0000005	Prbd	Syad.g_02596	Prbd.g_01612
OG0000005	Pras	Syad.g_02596	Pras.g_00429
OG0000005	Prau	Syad.g_02596	Prau.g_01607
OG0000005	Prab	Syad.g_02596	Prab.g_01542
OG0000005	Pran	Syad.g_02596	Pran.g_00657
OG0000005	Prai	Syad.g_02596	Prai.g_01538
OG0000005	Syap	Syad.g_02596	Syap.g_01218
OG0000005	Syat	Syad.g_02596	Syat.g_03105
OG0000005	Syas	Syad.g_02596	Syas.g_02704
OG0000005	Prbc	Syad.g_02596	Prbc.g_00788
OG0000005	Praj	Syad.g_02596	Praj.g_01712
OG0000005	Prbb	Syad.g_02596	Prbb.g_01766
OG0000005	Prbm	Syad.g_02596	Prbm.g_01790
OG0000005	Syar	Syad.g_02596	Syar.g_02909
OG0000005	Syaq	Syad.g_02596	Syaq.g_01692
OG0000005	Syan	Syad.g_02596	Syan.g_01378
OG0000005	Syao	Syad.g_02596	Syao.g_01578
OG0000005	Syae	Syad.g_02596	Syae.g_01143
OG0000005	Syaa	Syad.g_02596	Syaa.g_00573
OG0000005	Syab	Syad.g_02596	Syab.g_02232
OG0000005	Syac	Syad.g_02596	Syac.g_00569
OG0000005	Syaf	Syad.g_02596	Syaf.g_01057
OG0000005	Syag	Syad.g_02596	Syag.g_01667
OG0000005	Syai	Syad.g_02596	Syai.g_02356
OG0000005	Syak	Syad.g_02596	Syak.g_02436
OG0000005	Syal	Syad.g_02596	Syal.g_00565
OG0000005	Syam	Syad.g_02596	Syam.g_01970
OG0000005	Syah	Syad.g_02596	Syah.g_02363
OG0000005	Syaj	Syad.g_02596	Syaj.g_01698
OG0000005	Syaq	Syad.g_02028	Syaq.g_00236
OG0000005	Syab	Syad.g_02028	Syab.g_00981
OG0000005	Syal	Syad.g_02028	Syal.g_01664
OG0000005	Syat	Syad.g_02028	Syat.g_01038
OG0000005	Syar	Syad.g_02028	Syar.g_01752
OG0000005	Syan	Syad.g_02028	Syan.g_00449
OG0000005	Syao	Syad.g_02028	Syao.g_01210
OG0000005	Syac	Syad.g_02028	Syac.g_01087
OG0000005	Syah	Syad.g_02028	Syah.g_01827
OG0000005	Syaf	Syad.g_02028	Syaf.g_01352, Syaf.g_01732
OG0000005	Syai	Syad.g_02028	Syai.g_02068, Syai.g_01611
OG0000005	Syam	Syad.g_02028	Syam.g_00715, Syam.g_01029
OG0000005	Syae	Syad.g_02028	Syae.g_00257
OG0000005	Syaa	Syad.g_02028	Syaa.g_01449
OG0000005	Syaj	Syad.g_02028	Syaj.g_01155
OG0000006	Praj	Syad.g_00588, Syad.g_00829	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Syad.g_00588, Syad.g_00829	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Syad.g_00588, Syad.g_00829	Prbc.g_02202
OG0000006	Prbm	Syad.g_00588, Syad.g_00829	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Pral	Syad.g_00588, Syad.g_00829	Pral.g_00797
OG0000006	Prat	Syad.g_00588, Syad.g_00829	Prat.g_00248
OG0000006	Prak	Syad.g_00588, Syad.g_00829	Prak.g_00258
OG0000006	Prap	Syad.g_00588, Syad.g_00829	Prap.g_01470
OG0000006	Prbe	Syad.g_00588, Syad.g_00829	Prbe.g_01794
OG0000006	Prbf	Syad.g_00588, Syad.g_00829	Prbf.g_01580
OG0000006	Prbg	Syad.g_00588, Syad.g_00829	Prbg.g_01024
OG0000006	Prbn	Syad.g_00588, Syad.g_00829	Prbn.g_00308
OG0000006	Pram	Syad.g_00588, Syad.g_00829	Pram.g_00229
OG0000006	Prbh	Syad.g_00588, Syad.g_00829	Prbh.g_00538
OG0000006	Prab	Syad.g_00588, Syad.g_00829	Prab.g_00231
OG0000006	Prai	Syad.g_00588, Syad.g_00829	Prai.g_00252, Prai.g_00254
OG0000006	Pran	Syad.g_00588, Syad.g_00829	Pran.g_01951
OG0000006	Prac	Syad.g_00588, Syad.g_00829	Prac.g_01689
OG0000006	Praq	Syad.g_00588, Syad.g_00829	Praq.g_01761
OG0000006	Prar	Syad.g_00588, Syad.g_00829	Prar.g_00086
OG0000006	Praa	Syad.g_00588, Syad.g_00829	Praa.g_00241, Praa.g_01245
OG0000006	Prad	Syad.g_00588, Syad.g_00829	Prad.g_01750
OG0000006	Prae	Syad.g_00588, Syad.g_00829	Prae.g_00244
OG0000006	Prao	Syad.g_00588, Syad.g_00829	Prao.g_00379
OG0000006	Pras	Syad.g_00588, Syad.g_00829	Pras.g_00148, Pras.g_01093
OG0000006	Prau	Syad.g_00588, Syad.g_00829	Prau.g_01316
OG0000006	Prax	Syad.g_00588, Syad.g_00829	Prax.g_01972
OG0000006	Pray	Syad.g_00588, Syad.g_00829	Pray.g_00722
OG0000006	Praz	Syad.g_00588, Syad.g_00829	Praz.g_00601
OG0000006	Prba	Syad.g_00588, Syad.g_00829	Prba.g_00460
OG0000006	Prbd	Syad.g_00588, Syad.g_00829	Prbd.g_00998
OG0000006	Prbi	Syad.g_00588, Syad.g_00829	Prbi.g_00265
OG0000006	Prag	Syad.g_00588, Syad.g_00829	Prag.g_00234, Prag.g_01231
OG0000006	Prav	Syad.g_00588, Syad.g_00829	Prav.g_02001
OG0000006	Praw	Syad.g_00588, Syad.g_00829	Praw.g_01950
OG0000006	Prah	Syad.g_00588, Syad.g_00829	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Syad.g_00588, Syad.g_00829	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Syad.g_00588, Syad.g_00829	Prbj.g_02699
OG0000006	Prbk	Syad.g_00588, Syad.g_00829	Prbk.g_02695
OG0000006	Prbl	Syad.g_00588, Syad.g_00829	Prbl.g_02601
OG0000006	Syan	Syad.g_00588, Syad.g_00829	Syan.g_01505, Syan.g_02101, Syan.g_02441
OG0000006	Syar	Syad.g_00588, Syad.g_00829	Syar.g_00151, Syar.g_02056, Syar.g_03013
OG0000006	Syat	Syad.g_00588, Syad.g_00829	Syat.g_01439, Syat.g_01865
OG0000006	Syas	Syad.g_00588, Syad.g_00829	Syas.g_01684, Syas.g_02565
OG0000006	Syag	Syad.g_00588, Syad.g_00829	Syag.g_01772, Syag.g_02678, Syag.g_02687
OG0000006	Syak	Syad.g_00588, Syad.g_00829	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317
OG0000006	Syaq	Syad.g_00588, Syad.g_00829	Syaq.g_00696, Syaq.g_01590
OG0000006	Syab	Syad.g_00588, Syad.g_00829	Syab.g_00365, Syab.g_01847, Syab.g_02361
OG0000006	Syal	Syad.g_00588, Syad.g_00829	Syal.g_00674
OG0000006	Syaj	Syad.g_00588, Syad.g_00829	Syaj.g_02635
OG0000006	Syae	Syad.g_00588, Syad.g_00829	Syae.g_02030, Syae.g_02248
OG0000006	Syac	Syad.g_00588, Syad.g_00829	Syac.g_01958, Syac.g_01961, Syac.g_02194
OG0000006	Syah	Syad.g_00588, Syad.g_00829	Syah.g_00683, Syah.g_00915, Syah.g_00681, Syah.g_00918
OG0000006	Syai	Syad.g_00588, Syad.g_00829	Syai.g_00317, Syai.g_00547
OG0000006	Syam	Syad.g_00588, Syad.g_00829	Syam.g_00286, Syam.g_00518
OG0000006	Syaa	Syad.g_00588, Syad.g_00829	Syaa.g_01043, Syaa.g_02353, Syaa.g_02099
OG0000006	Syaf	Syad.g_00588, Syad.g_00829	Syaf.g_00179, Syaf.g_02778
OG0000006	Syap	Syad.g_02130	Syap.g_02770
OG0000006	Syar	Syad.g_02130	Syar.g_02439
OG0000006	Syan	Syad.g_02130	Syan.g_00791
OG0000006	Syao	Syad.g_02130	Syao.g_00919
OG0000006	Syat	Syad.g_02130	Syat.g_00371
OG0000006	Syag	Syad.g_02130	Syag.g_00435
OG0000006	Syak	Syad.g_02130	Syak.g_00057
OG0000006	Syaq	Syad.g_02130	Syaq.g_02108
OG0000006	Syab	Syad.g_02130	Syab.g_01849
OG0000006	Syal	Syad.g_02130	Syal.g_02611
OG0000006	Syac	Syad.g_02130	Syac.g_01002
OG0000006	Syah	Syad.g_02130	Syah.g_01912
OG0000006	Syai	Syad.g_02130	Syai.g_01126
OG0000006	Syam	Syad.g_02130	Syam.g_01446
OG0000006	Syaf	Syad.g_02130	Syaf.g_02288
OG0000006	Syaa	Syad.g_02130	Syaa.g_01611
OG0000006	Syae	Syad.g_02130	Syae.g_00096
OG0000007	Prab	Syad.g_00923	Prab.g_00501
OG0000007	Pran	Syad.g_00923	Pran.g_01681
OG0000007	Prai	Syad.g_00923	Prai.g_00527
OG0000007	Prad	Syad.g_00923	Prad.g_00132
OG0000007	Prax	Syad.g_00923	Prax.g_00704
OG0000007	Prag	Syad.g_00923	Prag.g_00476
OG0000007	Praw	Syad.g_00923	Praw.g_00651
OG0000007	Prav	Syad.g_00923	Prav.g_01095
OG0000007	Prac	Syad.g_00923	Prac.g_00874
OG0000007	Prar	Syad.g_00923	Prar.g_01328
OG0000007	Praq	Syad.g_00923	Praq.g_01105
OG0000007	Pras	Syad.g_00923	Pras.g_01375
OG0000007	Prau	Syad.g_00923	Prau.g_00538
OG0000007	Prao	Syad.g_00923	Prao.g_00603
OG0000007	Praa	Syad.g_00923	Praa.g_00497
OG0000007	Prbi	Syad.g_00923	Prbi.g_00500
OG0000007	Prbd	Syad.g_00923	Prbd.g_00745
OG0000007	Praz	Syad.g_00923	Praz.g_01831
OG0000007	Prba	Syad.g_00923	Prba.g_00964
OG0000007	Pray	Syad.g_00923	Pray.g_00988, Pray.g_00987
OG0000007	Prae	Syad.g_00923	Prae.g_00471
OG0000007	Prbb	Syad.g_00923	Prbb.g_00501
OG0000007	Prbm	Syad.g_00923	Prbm.g_00522
OG0000007	Praj	Syad.g_00923	Praj.g_00489
OG0000007	Prbc	Syad.g_00923	Prbc.g_01556
OG0000007	Prak	Syad.g_00923	Prak.g_00458
OG0000007	Prap	Syad.g_00923	Prap.g_01270
OG0000007	Prbe	Syad.g_00923	Prbe.g_00636
OG0000007	Prbf	Syad.g_00923	Prbf.g_01780
OG0000007	Prbg	Syad.g_00923	Prbg.g_00216
OG0000007	Prbn	Syad.g_00923	Prbn.g_00617
OG0000007	Pram	Syad.g_00923	Pram.g_00433
OG0000007	Prbh	Syad.g_00923	Prbh.g_00334
OG0000007	Pral	Syad.g_00923	Pral.g_00593
OG0000007	Prat	Syad.g_00923	Prat.g_00458
OG0000007	Prbj	Syad.g_00923	Prbj.g_01610
OG0000007	Prbl	Syad.g_00923	Prbl.g_00531
OG0000007	Praf	Syad.g_00923	Praf.g_00614
OG0000007	Prah	Syad.g_00923	Prah.g_01546
OG0000007	Syas	Syad.g_00923	Syas.g_01232
OG0000007	Syap	Syad.g_00923	Syap.g_00275
OG0000007	Syat	Syad.g_00923	Syat.g_03191
OG0000007	Syan	Syad.g_00923	Syan.g_02743
OG0000007	Syao	Syad.g_00923	Syao.g_00105
OG0000007	Syar	Syad.g_00923	Syar.g_01491
OG0000007	Syag	Syad.g_00923	Syag.g_01507
OG0000007	Syak	Syad.g_00923	Syak.g_02595
OG0000007	Syaq	Syad.g_00923	Syaq.g_01793
OG0000007	Syab	Syad.g_00923	Syab.g_02117
OG0000007	Syal	Syad.g_00923	Syal.g_02918
OG0000007	Syae	Syad.g_00923	Syae.g_02328
OG0000007	Syaa	Syad.g_00923	Syaa.g_02032
OG0000007	Syac	Syad.g_00923	Syac.g_01885
OG0000007	Syah	Syad.g_00923	Syah.g_01016
OG0000007	Syai	Syad.g_00923	Syai.g_00657
OG0000007	Syaf	Syad.g_00923	Syaf.g_02702
OG0000007	Syam	Syad.g_00923	Syam.g_00602
OG0000007	Syaj	Syad.g_00923	Syaj.g_00091
OG0000007	Syap	Syad.g_02623	Syap.g_00621
OG0000007	Syan	Syad.g_02623	Syan.g_01400
OG0000007	Syao	Syad.g_02623	Syao.g_01554
OG0000007	Syar	Syad.g_02623	Syar.g_02929
OG0000007	Syat	Syad.g_02623	Syat.g_03124
OG0000007	Syas	Syad.g_02623	Syas.g_02681
OG0000007	Prbj	Syad.g_02623	Prbj.g_00857
OG0000007	Prbk	Syad.g_02623	Prbk.g_00907
OG0000007	Prbl	Syad.g_02623	Prbl.g_00394
OG0000007	Praf	Syad.g_02623	Praf.g_00480
OG0000007	Prah	Syad.g_02623	Prah.g_01676
OG0000007	Prbb	Syad.g_02623	Prbb.g_01823
OG0000007	Praj	Syad.g_02623	Praj.g_01768
OG0000007	Prbc	Syad.g_02623	Prbc.g_00832
OG0000007	Prbm	Syad.g_02623	Prbm.g_01841
OG0000007	Prat	Syad.g_02623	Prat.g_01592
OG0000007	Pral	Syad.g_02623	Pral.g_00107
OG0000007	Prak	Syad.g_02623	Prak.g_01645
OG0000007	Prap	Syad.g_02623	Prap.g_01779
OG0000007	Prbe	Syad.g_02623	Prbe.g_00985
OG0000007	Prbf	Syad.g_02623	Prbf.g_00693
OG0000007	Prbg	Syad.g_02623	Prbg.g_01650
OG0000007	Prbn	Syad.g_02623	Prbn.g_01745
OG0000007	Pram	Syad.g_02623	Pram.g_01632
OG0000007	Prbh	Syad.g_02623	Prbh.g_01782
OG0000007	Prab	Syad.g_02623	Prab.g_01669
OG0000007	Pran	Syad.g_02623	Pran.g_00970
OG0000007	Prai	Syad.g_02623	Prai.g_01638
OG0000007	Prag	Syad.g_02623	Prag.g_01669
OG0000007	Praw	Syad.g_02623	Praw.g_00515
OG0000007	Prav	Syad.g_02623	Prav.g_01761
OG0000007	Prad	Syad.g_02623	Prad.g_00941
OG0000007	Prac	Syad.g_02623	Prac.g_00625
OG0000007	Praq	Syad.g_02623	Praq.g_00497
OG0000007	Prar	Syad.g_02623	Prar.g_01143
OG0000007	Prao	Syad.g_02623	Prao.g_01552
OG0000007	Prae	Syad.g_02623	Prae.g_01623
OG0000007	Pray	Syad.g_02623	Pray.g_01559
OG0000007	Praz	Syad.g_02623	Praz.g_00877
OG0000007	Praa	Syad.g_02623	Praa.g_01635
OG0000007	Prba	Syad.g_02623	Prba.g_00226
OG0000007	Prbi	Syad.g_02623	Prbi.g_01787
OG0000007	Prbd	Syad.g_02623	Prbd.g_01525
OG0000007	Pras	Syad.g_02623	Pras.g_00550
OG0000007	Prau	Syad.g_02623	Prau.g_01732
OG0000007	Prax	Syad.g_02623	Prax.g_01559
OG0000007	Syak	Syad.g_02623	Syak.g_02416
OG0000007	Syaq	Syad.g_02623	Syaq.g_01673
OG0000007	Syab	Syad.g_02623	Syab.g_02256
OG0000007	Syal	Syad.g_02623	Syal.g_00587
OG0000007	Syag	Syad.g_02623	Syag.g_01687
OG0000007	Syaf	Syad.g_02623	Syaf.g_01033
OG0000007	Syai	Syad.g_02623	Syai.g_02378
OG0000007	Syam	Syad.g_02623	Syam.g_01990
OG0000007	Syaa	Syad.g_02623	Syaa.g_00551
OG0000007	Syac	Syad.g_02623	Syac.g_00544
OG0000007	Syah	Syad.g_02623	Syah.g_02384
OG0000007	Syae	Syad.g_02623	Syae.g_01163
OG0000007	Syaj	Syad.g_02623	Syaj.g_01721
OG0000008	Prai	Syad.g_01371	Prai.g_00701
OG0000008	Prbc	Syad.g_01371	Prbc.g_00894
OG0000008	Prbm	Syad.g_01371	Prbm.g_01908
OG0000008	Praj	Syad.g_01371	Praj.g_01830
OG0000008	Prbb	Syad.g_01371	Prbb.g_01885
OG0000008	Prat	Syad.g_01371	Prat.g_00377
OG0000008	Pral	Syad.g_01371	Pral.g_00021
OG0000008	Pram	Syad.g_01371	Pram.g_01262
OG0000008	Prbh	Syad.g_01371	Prbh.g_01405
OG0000008	Prap	Syad.g_01371	Prap.g_01887
OG0000008	Prbe	Syad.g_01371	Prbe.g_00037
OG0000008	Prbf	Syad.g_01371	Prbf.g_00792
OG0000008	Prbg	Syad.g_01371	Prbg.g_00745
OG0000008	Prbn	Syad.g_01371	Prbn.g_01646
OG0000008	Prak	Syad.g_01371	Prak.g_01545, Prak.g_01546
OG0000008	Prag	Syad.g_01371	Prag.g_01656
OG0000008	Prav	Syad.g_01371	Prav.g_01750
OG0000008	Praw	Syad.g_01371	Praw.g_00502
OG0000008	Prbi	Syad.g_01371	Prbi.g_01540, Prbi.g_01765, Prbi.g_01539
OG0000008	Syat	Syad.g_01371	Syat.g_02627
OG0000008	Syar	Syad.g_01371	Syar.g_02098
OG0000008	Syas	Syad.g_01371	Syas.g_00887
OG0000008	Syao	Syad.g_01371	Syao.g_01321
OG0000008	Syan	Syad.g_01371	Syan.g_00641, Syan.g_02531
OG0000008	Syaq	Syad.g_01371	Syaq.g_02575
OG0000008	Syag	Syad.g_01371	Syag.g_01017
OG0000008	Prah	Syad.g_01371	Prah.g_00969
OG0000008	Praf	Syad.g_01371	Praf.g_01224
OG0000008	Prbj	Syad.g_01371	Prbj.g_00928
OG0000008	Prbk	Syad.g_01371	Prbk.g_01820
OG0000008	Prbl	Syad.g_01371	Prbl.g_01854
OG0000008	Syak	Syad.g_01371	Syak.g_00692
OG0000008	Syab	Syad.g_01371	Syab.g_01168
OG0000008	Syal	Syad.g_01371	Syal.g_01783
OG0000008	Syac	Syad.g_01371	Syac.g_00922
OG0000008	Syah	Syad.g_01371	Syah.g_01993
OG0000008	Syae	Syad.g_01371	Syae.g_00752
OG0000008	Syai	Syad.g_01371	Syai.g_01955
OG0000008	Syam	Syad.g_01371	Syam.g_00811
OG0000008	Syaf	Syad.g_01371	Syaf.g_01480
OG0000008	Syaa	Syad.g_01371	Syaa.g_00919
OG0000008	Syaj	Syad.g_01371	Syaj.g_00497
OG0000009	Syan	Syad.g_01952, Syad.g_00868, Syad.g_02799	Syan.g_02972
OG0000009	Prab	Syad.g_01952, Syad.g_00868	Prab.g_01584
OG0000009	Pran	Syad.g_01952, Syad.g_00868	Pran.g_00615
OG0000009	Prai	Syad.g_01952, Syad.g_00868	Prai.g_01578
OG0000009	Prbi	Syad.g_01952, Syad.g_00868	Prbi.g_01338, Prbi.g_01701
OG0000009	Prao	Syad.g_01952, Syad.g_00868	Prao.g_01342, Prao.g_01507
OG0000009	Prae	Syad.g_01952, Syad.g_00868	Prae.g_01270, Prae.g_01572
OG0000009	Prad	Syad.g_01952, Syad.g_00868	Prad.g_00317, Prad.g_00401
OG0000009	Prbd	Syad.g_01952, Syad.g_00868	Prbd.g_01887, Prbd.g_01576
OG0000009	Prax	Syad.g_01952, Syad.g_00868	Prax.g_01950, Prax.g_01617
OG0000009	Praa	Syad.g_01952, Syad.g_00868	Praa.g_01264, Praa.g_01589
OG0000009	Pray	Syad.g_01952, Syad.g_00868	Pray.g_01920, Pray.g_01610
OG0000009	Praz	Syad.g_01952, Syad.g_00868	Praz.g_01230, Praz.g_00929
OG0000009	Prba	Syad.g_01952, Syad.g_00868	Prba.g_01142, Prba.g_00276
OG0000009	Pras	Syad.g_01952, Syad.g_00868	Pras.g_00157, Pras.g_00463
OG0000009	Prau	Syad.g_01952, Syad.g_00868	Prau.g_01324, Prau.g_01641
OG0000009	Prat	Syad.g_01952, Syad.g_00868	Prat.g_01451
OG0000009	Pram	Syad.g_01952, Syad.g_00868	Pram.g_00390, Pram.g_01284, Pram.g_01573
OG0000009	Prbh	Syad.g_01952, Syad.g_00868	Prbh.g_00377, Prbh.g_00193, Prbh.g_01841
OG0000009	Prak	Syad.g_01952, Syad.g_00868	Prak.g_01486
OG0000009	Prap	Syad.g_01952, Syad.g_00868	Prap.g_00216
OG0000009	Prbe	Syad.g_01952, Syad.g_00868	Prbe.g_00216
OG0000009	Prbf	Syad.g_01952, Syad.g_00868	Prbf.g_00252
OG0000009	Prbg	Syad.g_01952, Syad.g_00868	Prbg.g_00686
OG0000009	Prbn	Syad.g_01952, Syad.g_00868	Prbn.g_00887
OG0000009	Pral	Syad.g_01952, Syad.g_00868	Pral.g_01065, Pral.g_01163
OG0000009	Prbc	Syad.g_01952, Syad.g_00868	Prbc.g_01344
OG0000009	Prbm	Syad.g_01952, Syad.g_00868	Prbm.g_01235, Prbm.g_01400
OG0000009	Prac	Syad.g_01952, Syad.g_00868	Prac.g_00301
OG0000009	Praq	Syad.g_01952, Syad.g_00868	Praq.g_00017
OG0000009	Prar	Syad.g_01952, Syad.g_00868	Prar.g_00737
OG0000009	Prag	Syad.g_01952, Syad.g_00868	Prag.g_01600
OG0000009	Praw	Syad.g_01952, Syad.g_00868	Praw.g_00447
OG0000009	Prav	Syad.g_01952, Syad.g_00868	Prav.g_01688
OG0000009	Syai	Syad.g_01952, Syad.g_00868	Syai.g_01626
OG0000009	Syag	Syad.g_01952, Syad.g_00868	Syag.g_00220, Syag.g_00231
OG0000009	Syab	Syad.g_01952, Syad.g_00868	Syab.g_00995
OG0000009	Syal	Syad.g_01952, Syad.g_00868	Syal.g_02089
OG0000009	Syah	Syad.g_01952, Syad.g_00868	Syah.g_02457
OG0000009	Syae	Syad.g_01952	Syae.g_00561
OG0000009	Syaj	Syad.g_01952	Syaj.g_01069
OG0000009	Syae	Syad.g_00868	Syae.g_00171
OG0000009	Prac	Syad.g_02799	Prac.g_01826
OG0000009	Praq	Syad.g_02799	Praq.g_01898
OG0000009	Prar	Syad.g_02799	Prar.g_00223
OG0000009	Pray	Syad.g_02799	Pray.g_00184
OG0000009	Praz	Syad.g_02799	Praz.g_00465
OG0000009	Prba	Syad.g_02799	Prba.g_01893
OG0000009	Pras	Syad.g_02799	Pras.g_00956
OG0000009	Prad	Syad.g_02799	Prad.g_01888
OG0000009	Prbi	Syad.g_02799	Prbi.g_00112
OG0000009	Praa	Syad.g_02799	Praa.g_00105
OG0000009	Prbd	Syad.g_02799	Prbd.g_01139
OG0000009	Prau	Syad.g_02799	Prau.g_00106
OG0000009	Prag	Syad.g_02799	Prag.g_00098
OG0000009	Praw	Syad.g_02799	Praw.g_01330
OG0000009	Prav	Syad.g_02799	Prav.g_00170
OG0000009	Prai	Syad.g_02799	Prai.g_00105
OG0000009	Prab	Syad.g_02799	Prab.g_00096
OG0000009	Pran	Syad.g_02799	Pran.g_00328
OG0000009	Syao	Syad.g_02799	Syao.g_02598
OG0000009	Syap	Syad.g_02799	Syap.g_02081
OG0000009	Syas	Syad.g_02799	Syas.g_01450
OG0000009	Syar	Syad.g_02799	Syar.g_03116
OG0000009	Syak	Syad.g_02799	Syak.g_02194
OG0000009	Syat	Syad.g_02799	Syat.g_01567
OG0000009	Prbj	Syad.g_02799	Prbj.g_01300, Prbj.g_00618
OG0000009	Prbk	Syad.g_02799	Prbk.g_01932, Prbk.g_00013
OG0000009	Prbl	Syad.g_02799	Prbl.g_00155, Prbl.g_00554
OG0000009	Praf	Syad.g_02799	Praf.g_01768, Praf.g_00246
OG0000009	Prah	Syad.g_02799	Prah.g_00432, Prah.g_01895
OG0000009	Syab	Syad.g_02799	Syab.g_02498
OG0000009	Syal	Syad.g_02799	Syal.g_00818
OG0000009	Syag	Syad.g_02799	Syag.g_01883
OG0000009	Syaq	Syad.g_02799	Syaq.g_01489
OG0000009	Syac	Syad.g_02799	Syac.g_00398
OG0000009	Syah	Syad.g_02799	Syah.g_02535
OG0000009	Syaa	Syad.g_02799	Syaa.g_02378
OG0000009	Syai	Syad.g_02799	Syai.g_02541
OG0000009	Syaf	Syad.g_02799	Syaf.g_00905
OG0000009	Syam	Syad.g_02799	Syam.g_02119
OG0000009	Syae	Syad.g_02799	Syae.g_01361
OG0000009	Syaj	Syad.g_02799	Syaj.g_01885
OG0000010	Syar	Syad.g_02354	Syar.g_01272
OG0000010	Syat	Syad.g_02354	Syat.g_01372
OG0000010	Syan	Syad.g_02354	Syan.g_02847
OG0000010	Syao	Syad.g_02354	Syao.g_02683
OG0000010	Prab	Syad.g_02354	Prab.g_01104, Prab.g_00478
OG0000010	Pran	Syad.g_02354	Pran.g_00175, Pran.g_01704
OG0000010	Prai	Syad.g_02354	Prai.g_01292, Prai.g_01067, Prai.g_00504
OG0000010	Prac	Syad.g_02354	Prac.g_01592, Prac.g_01248, Prac.g_01070
OG0000010	Prar	Syad.g_02354	Prar.g_01567, Prar.g_01912, Prar.g_00524
OG0000010	Praq	Syad.g_02354	Praq.g_00552, Praq.g_01626, Praq.g_00525
OG0000010	Prad	Syad.g_02354	Prad.g_01304, Prad.g_01011, Prad.g_00033
OG0000010	Pras	Syad.g_02354	Pras.g_00523, Pras.g_01942, Pras.g_01352
OG0000010	Prau	Syad.g_02354	Prau.g_01698, Prau.g_01096, Prau.g_00515
OG0000010	Praa	Syad.g_02354	Praa.g_01047, Praa.g_00474
OG0000010	Prax	Syad.g_02354	Prax.g_01212, Prax.g_00728
OG0000010	Prbd	Syad.g_02354	Prbd.g_00348, Prbd.g_00768
OG0000010	Prag	Syad.g_02354	Prag.g_01043, Prag.g_00453
OG0000010	Praw	Syad.g_02354	Praw.g_01460, Praw.g_00673
OG0000010	Pray	Syad.g_02354	Pray.g_00592, Pray.g_00964
OG0000010	Praz	Syad.g_02354	Praz.g_00074, Praz.g_01854
OG0000010	Prba	Syad.g_02354	Prba.g_01256, Prba.g_00987
OG0000010	Prao	Syad.g_02354	Prao.g_00985, Prao.g_00580
OG0000010	Prav	Syad.g_02354	Prav.g_00218, Prav.g_01072
OG0000010	Prae	Syad.g_02354	Prae.g_01048, Prae.g_00448
OG0000010	Prbi	Syad.g_02354	Prbi.g_01094, Prbi.g_00477
OG0000010	Praf	Syad.g_02354	Praf.g_01908
OG0000010	Prah	Syad.g_02354	Prah.g_00311
OG0000010	Prbj	Syad.g_02354	Prbj.g_00129
OG0000010	Prbk	Syad.g_02354	Prbk.g_02112
