Orthogroup	Prbj	Prbk
OG0003378	Prbj.g_01677	Prbk.g_02013
OG0003379	Prbj.g_02143	Prbk.g_01096
OG0003380	Prbj.g_00284	Prbk.g_00636
OG0003381	Prbj.g_02157	Prbk.g_00184
OG0003382	Prbj.g_02622	Prbk.g_02669
OG0003383	Prbj.g_00723	Prbk.g_01729
OG0003385	Prbj.g_00766	Prbk.g_01773
OG0003386	Prbj.g_00772	Prbk.g_01779
OG0003387	Prbj.g_00774	Prbk.g_01781
OG0003388	Prbj.g_00775	Prbk.g_01782
OG0003389	Prbj.g_00776	Prbk.g_01783
OG0003390	Prbj.g_01103	Prbk.g_01944
OG0003391	Prbj.g_00944	Prbk.g_01804
OG0003392	Prbj.g_00910	Prbk.g_01838
OG0003394	Prbj.g_02376	Prbk.g_02432
OG0003395	Prbj.g_02531	Prbk.g_02589
OG0003396	Prbj.g_02704	Prbk.g_00703
OG0003396	Prbj.g_02704	Prbk.g_02700
OG0003397	Prbj.g_00149	Prbk.g_02091
OG0003398	Prbj.g_01482	Prbk.g_00494
OG0003399	Prbj.g_00199	Prbk.g_01346
OG0003400	Prbj.g_00196	Prbk.g_01349
OG0003401	Prbj.g_00195	Prbk.g_01350
OG0003410	Prbj.g_00877	Prbk.g_00927
OG0003500	Prbj.g_00225	Prbk.g_00696
OG0003500	Prbj.g_02330	Prbk.g_02386
OG0003501	Prbj.g_00243	Prbk.g_00677
OG0003502	Prbj.g_00244	Prbk.g_00676
OG0003503	Prbj.g_00786	Prbk.g_01794
OG0003504	Prbj.g_00924	Prbk.g_01824
OG0003505	Prbj.g_01101	Prbk.g_01946
OG0003506	Prbj.g_01263	Prbk.g_01558
OG0003507	Prbj.g_01268	Prbk.g_01552
OG0003508	Prbj.g_02015	Prbk.g_02220
OG0003509	Prbj.g_02150	Prbk.g_01103
OG0003509	Prbj.g_02692	Prbk.g_02703
OG0003667	Prbj.g_01583	Prbk.g_00222
OG0003668	Prbj.g_00095	Prbk.g_00333
OG0003669	Prbj.g_01571	Prbk.g_00211
OG0003670	Prbj.g_01565	Prbk.g_00205
OG0003671	Prbj.g_00593	Prbk.g_02690, Prbk.g_00038
OG0003672	Prbj.g_00562	Prbk.g_01322
OG0003673	Prbj.g_01314	Prbk.g_01478
OG0003674	Prbj.g_01318	Prbk.g_01474
OG0003675	Prbj.g_00190	Prbk.g_01355
OG0003676	Prbj.g_00183	Prbk.g_01362
OG0003677	Prbj.g_00422	Prbk.g_01378
OG0003678	Prbj.g_00860	Prbk.g_00910
OG0003679	Prbj.g_01676	Prbk.g_02014
OG0003680	Prbj.g_01671	Prbk.g_02019
OG0003681	Prbj.g_01667	Prbk.g_02024
OG0003682	Prbj.g_02131	Prbk.g_01084
OG0003683	Prbj.g_02137	Prbk.g_01090
OG0003684	Prbj.g_02138	Prbk.g_01091
OG0003685	Prbj.g_01788	Prbk.g_01123
OG0003686	Prbj.g_01762	Prbk.g_01149
OG0003687	Prbj.g_01746	Prbk.g_01165
OG0003688	Prbj.g_00838	Prbk.g_00149
OG0003689	Prbj.g_02169	Prbk.g_00172
OG0003690	Prbj.g_00021	Prbk.g_01640
OG0003691	Prbj.g_00024	Prbk.g_01643
OG0003692	Prbj.g_00028	Prbk.g_01647
OG0003693	Prbj.g_00031	Prbk.g_01650
OG0003694	Prbj.g_00041	Prbk.g_01659
OG0003695	Prbj.g_00042	Prbk.g_01660
OG0003696	Prbj.g_00682	Prbk.g_01686
OG0003697	Prbj.g_00685	Prbk.g_01689
OG0003698	Prbj.g_00686	Prbk.g_01690
OG0003699	Prbj.g_00695	Prbk.g_01699
OG0003700	Prbj.g_00699	Prbk.g_01703
OG0003701	Prbj.g_00700	Prbk.g_01704
OG0003702	Prbj.g_00701	Prbk.g_01705
OG0003703	Prbj.g_00702	Prbk.g_01706
OG0003704	Prbj.g_00710	Prbk.g_01715
OG0003705	Prbj.g_00713	Prbk.g_01719
OG0003706	Prbj.g_00714	Prbk.g_01720
OG0003707	Prbj.g_00717	Prbk.g_01723
OG0003708	Prbj.g_00732	Prbk.g_01738
OG0003709	Prbj.g_00742	Prbk.g_01748
OG0003710	Prbj.g_00743	Prbk.g_01749
OG0003711	Prbj.g_01036	Prbk.g_00239
OG0003712	Prbj.g_00747	Prbk.g_01753
OG0003713	Prbj.g_00756	Prbk.g_01762
OG0003714	Prbj.g_00763	Prbk.g_01770
OG0003715	Prbj.g_00771	Prbk.g_01778
OG0003717	Prbj.g_01109	Prbk.g_01972
OG0003718	Prbj.g_02675	Prbk.g_00086
OG0003719	Prbj.g_01119	Prbk.g_01962
OG0003720	Prbj.g_01118	Prbk.g_01963
OG0003721	Prbj.g_00941	Prbk.g_01807
OG0003722	Prbj.g_00923	Prbk.g_01825
OG0003723	Prbj.g_00914	Prbk.g_01834
OG0003724	Prbj.g_00911	Prbk.g_01837
OG0003725	Prbj.g_00906	Prbk.g_01842
OG0003726	Prbj.g_00905	Prbk.g_01843
OG0003727	Prbj.g_02177	Prbk.g_00620
OG0003728	Prbj.g_02285	Prbk.g_02341
OG0003729	Prbj.g_02322	Prbk.g_02378
OG0003730	Prbj.g_02360	Prbk.g_02416
OG0003731	Prbj.g_02365	Prbk.g_02421
OG0003732	Prbj.g_02367	Prbk.g_02423
OG0003733	Prbj.g_02371	Prbk.g_02427
OG0003734	Prbj.g_02374	Prbk.g_02430
OG0003735	Prbj.g_02387	Prbk.g_02443
OG0003736	Prbj.g_02450	Prbk.g_02506
OG0003737	Prbj.g_02451	Prbk.g_02507
OG0003738	Prbj.g_02461	Prbk.g_02517
OG0003739	Prbj.g_02468	Prbk.g_02524
OG0003740	Prbj.g_02469	Prbk.g_02525
OG0003741	Prbj.g_02516	Prbk.g_02572
OG0003742	Prbj.g_02527	Prbk.g_02584
OG0003743	Prbj.g_02530	Prbk.g_02587
OG0003744	Prbj.g_02534	Prbk.g_02592
OG0003745	Prbj.g_02536	Prbk.g_02594
OG0003746	Prbj.g_02540	Prbk.g_02598
OG0003747	Prbj.g_00801	Prbk.g_00731
OG0003748	Prbj.g_00810	Prbk.g_00722
OG0003749	Prbj.g_02703	Prbk.g_02699
OG0003750	Prbj.g_00665	Prbk.g_01203
OG0003751	Prbj.g_00153	Prbk.g_02087
OG0003752	Prbj.g_00155	Prbk.g_02085
OG0003753	Prbj.g_00157	Prbk.g_02083
OG0003754	Prbj.g_00116	Prbk.g_00312
OG0003755	Prbj.g_00078	Prbk.g_00350
OG0003756	Prbj.g_00327	Prbk.g_00885
OG0003757	Prbj.g_00329	Prbk.g_00883
OG0003758	Prbj.g_00355	Prbk.g_00857
OG0003759	Prbj.g_00411	Prbk.g_00800
OG0003760	Prbj.g_02637	Prbk.g_01924
OG0003761	Prbj.g_01338	Prbk.g_01015
OG0003762	Prbj.g_01363	Prbk.g_00375
OG0003763	Prbj.g_01384	Prbk.g_00396
OG0003764	Prbj.g_01503	Prbk.g_00515
OG0003766	Prbj.g_01136	Prbk.g_01282
OG0003767	Prbj.g_01153	Prbk.g_01265
OG0003768	Prbj.g_00286	Prbk.g_00634
OG0003769	Prbj.g_00285	Prbk.g_00635
OG0003770	Prbj.g_00283	Prbk.g_00637
OG0003771	Prbj.g_00282	Prbk.g_00638
OG0003772	Prbj.g_00281	Prbk.g_00639
OG0003773	Prbj.g_00280	Prbk.g_00640
OG0003774	Prbj.g_00277	Prbk.g_00643
OG0003775	Prbj.g_00275	Prbk.g_00645
OG0003776	Prbj.g_00274	Prbk.g_00646
OG0003777	Prbj.g_00198	Prbk.g_01347
OG0003778	Prbj.g_02003	Prbk.g_02208
OG0003779	Prbj.g_02035	Prbk.g_02240
OG0003783	Prbj.g_00221	Prbk.g_00700
OG0003812	Prbj.g_02697	Prbk.g_02673
OG0003817	Prbj.g_02678	Prbk.g_00083
OG0003822	Prbj.g_00496	Prbk.g_01452
OG0003823	Prbj.g_00500	Prbk.g_02702, Prbk.g_01290
OG0003824	Prbj.g_00785	Prbk.g_01793
OG0003825	Prbj.g_01312	Prbk.g_01480
OG0003825	Prbj.g_00850	Prbk.g_00900
OG0003826	Prbj.g_00925	Prbk.g_01823
OG0003827	Prbj.g_01266	Prbk.g_01554
OG0003828	Prbj.g_01523	Prbk.g_00535
OG0003829	Prbj.g_01659	Prbk.g_02032
OG0003830	Prbj.g_01933	Prbk.g_02138
OG0004063	Prbj.g_01573	Prbk.g_00213
OG0004064	Prbj.g_00559	Prbk.g_01325
OG0004067	Prbj.g_01325	Prbk.g_01467
OG0004068	Prbj.g_01332	Prbk.g_01460
OG0004069	Prbj.g_00187	Prbk.g_01358
OG0004070	Prbj.g_01680	Prbk.g_02010
OG0004071	Prbj.g_01663	Prbk.g_02028
OG0004073	Prbj.g_01860	Prbk.g_01896
OG0004074	Prbj.g_01751	Prbk.g_01160
OG0004076	Prbj.g_00835	Prbk.g_00152
OG0004078	Prbj.g_02631	Prbk.g_02660
OG0004079	Prbj.g_02630	Prbk.g_02661
OG0004080	Prbj.g_02621	Prbk.g_02670
OG0004081	Prbj.g_00680	Prbk.g_01684
OG0004082	Prbj.g_00681	Prbk.g_01685
OG0004085	Prbj.g_00733	Prbk.g_01739
OG0004086	Prbj.g_00724	Prbk.g_01730
OG0004088	Prbj.g_01115	Prbk.g_01966
OG0004089	Prbj.g_02682	Prbk.g_00079
OG0004090	Prbj.g_02358	Prbk.g_02414
OG0004091	Prbj.g_02366	Prbk.g_02422
OG0004092	Prbj.g_02519	Prbk.g_02576
OG0004093	Prbj.g_02585	Prbk.g_02643
OG0004094	Prbj.g_02594	Prbk.g_02652
OG0004096	Prbj.g_02348	Prbk.g_02404
OG0004099	Prbj.g_00056	Prbk.g_01673
OG0004100	Prbj.g_00055	Prbk.g_01672
OG0004101	Prbj.g_00372	Prbk.g_00840
OG0004104	Prbj.g_01490	Prbk.g_00502
OG0004105	Prbj.g_00233	Prbk.g_00687
OG0004106	Prbj.g_00200	Prbk.g_01345
OG0004108	Prbj.g_01976	Prbk.g_02181
OG0004116	Prbj.g_01563	Prbk.g_00203
OG0004118	Prbj.g_02600	Prbk.g_01528
OG0004119	Prbj.g_02464	Prbk.g_02520
OG0004120	Prbj.g_02459	Prbk.g_02515
OG0004121	Prbj.g_02346	Prbk.g_02402
OG0004122	Prbj.g_02345	Prbk.g_02401
OG0004123	Prbj.g_00737	Prbk.g_01743
OG0004124	Prbj.g_00762	Prbk.g_01769
OG0004125	Prbj.g_00777	Prbk.g_01784
OG0004126	Prbj.g_00781	Prbk.g_01789
OG0004127	Prbj.g_01112	Prbk.g_01969
OG0004128	Prbj.g_01612	Prbk.g_02079
OG0004129	Prbj.g_01672	Prbk.g_02018
OG0004130	Prbj.g_00295	Prbk.g_00115
OG0004131	Prbj.g_02619	Prbk.g_01510
OG0004133	Prbj.g_00316	Prbk.g_00896
OG0004134	Prbj.g_00376	Prbk.g_00835
OG0004135	Prbj.g_00553	Prbk.g_00741
OG0004138	Prbj.g_01917	Prbk.g_02122
OG0004248	Prbj.g_00738	Prbk.g_01744
OG0004278	Prbj.g_00388	Prbk.g_00823
OG0004279	Prbj.g_00386	Prbk.g_00825
OG0004280	Prbj.g_00385	Prbk.g_00826
OG0004286	Prbj.g_02634, Prbj.g_00290	Prbk.g_00120
OG0004287	Prbj.g_00498	Prbk.g_01454
OG0004288	Prbj.g_01131	Prbk.g_01287
OG0004289	Prbj.g_01298	Prbk.g_01934
OG0004290	Prbj.g_01310	Prbk.g_01481
OG0004290	Prbj.g_02712	Prbk.g_01481
OG0004291	Prbj.g_01898	Prbk.g_00305
OG0004292	Prbj.g_02014	Prbk.g_02219
OG0004293	Prbj.g_02308	Prbk.g_02364
OG0004294	Prbj.g_02674	Prbk.g_00087
OG0004570	Prbj.g_00858	Prbk.g_00908
OG0004573	Prbj.g_02324	Prbk.g_02380
OG0004574	Prbj.g_02377	Prbk.g_02433
OG0004719	Prbj.g_00016	Prbk.g_00125
OG0004720	Prbj.g_00026	Prbk.g_01645
OG0004721	Prbj.g_00027	Prbk.g_01646
OG0004722	Prbj.g_00035	Prbk.g_01653
OG0004723	Prbj.g_00037	Prbk.g_01655
OG0004724	Prbj.g_00039	Prbk.g_01657
OG0004725	Prbj.g_00049	Prbk.g_01666
OG0004726	Prbj.g_00057	Prbk.g_01674
OG0004727	Prbj.g_00080	Prbk.g_00348
OG0004728	Prbj.g_00082	Prbk.g_00346
OG0004729	Prbj.g_00083	Prbk.g_00345
OG0004730	Prbj.g_00084	Prbk.g_00344
OG0004731	Prbj.g_00085	Prbk.g_00343
OG0004732	Prbj.g_00086	Prbk.g_00342
OG0004733	Prbj.g_00087	Prbk.g_00341
OG0004734	Prbj.g_00092	Prbk.g_00336
OG0004735	Prbj.g_00093	Prbk.g_00335
OG0004736	Prbj.g_00097	Prbk.g_00331
OG0004737	Prbj.g_00150	Prbk.g_02090
OG0004738	Prbj.g_00156	Prbk.g_02084
OG0004739	Prbj.g_00160	Prbk.g_00161
OG0004740	Prbj.g_00171	Prbk.g_01374
OG0004741	Prbj.g_00172	Prbk.g_01373
OG0004742	Prbj.g_00186	Prbk.g_01359
OG0004743	Prbj.g_00188	Prbk.g_01357
OG0004744	Prbj.g_00202	Prbk.g_01343
OG0004745	Prbj.g_00207	Prbk.g_01338
OG0004746	Prbj.g_00211	Prbk.g_01334
OG0004747	Prbj.g_00212	Prbk.g_01333
OG0004748	Prbj.g_00219	Prbk.g_00702
OG0004749	Prbj.g_00228	Prbk.g_00693
OG0004750	Prbj.g_00230	Prbk.g_00691
OG0004751	Prbj.g_00231	Prbk.g_00690
OG0004752	Prbj.g_00246	Prbk.g_00674
OG0004753	Prbj.g_00261	Prbk.g_00659
OG0004754	Prbj.g_00276	Prbk.g_00644
OG0004755	Prbj.g_00279	Prbk.g_00641
OG0004756	Prbj.g_00292	Prbk.g_00118
OG0004757	Prbj.g_00293	Prbk.g_00117
OG0004758	Prbj.g_00294	Prbk.g_00116
OG0004759	Prbj.g_00296	Prbk.g_00114
OG0004760	Prbj.g_00297	Prbk.g_00113
OG0004761	Prbj.g_00298	Prbk.g_00112
OG0004762	Prbj.g_00300	Prbk.g_00110
OG0004763	Prbj.g_00348	Prbk.g_00864
OG0004764	Prbj.g_00370	Prbk.g_00842
OG0004765	Prbj.g_00373	Prbk.g_00839
OG0004766	Prbj.g_00375	Prbk.g_00836
OG0004767	Prbj.g_00380	Prbk.g_00831
OG0004768	Prbj.g_00383	Prbk.g_00828
OG0004769	Prbj.g_00392	Prbk.g_00819
OG0004770	Prbj.g_00396	Prbk.g_00815
OG0004771	Prbj.g_00416	Prbk.g_00795
OG0004772	Prbj.g_00417	Prbk.g_00794
OG0004773	Prbj.g_00418	Prbk.g_00793
OG0004774	Prbj.g_00419	Prbk.g_00792
OG0004775	Prbj.g_00441	Prbk.g_01397
OG0004776	Prbj.g_00497	Prbk.g_01453
OG0004777	Prbj.g_00499	Prbk.g_01289
OG0004778	Prbj.g_00501	Prbk.g_01291
OG0004779	Prbj.g_00502, Prbj.g_01129	Prbk.g_00090
OG0004780	Prbj.g_00503	Prbk.g_00791
OG0004781	Prbj.g_00546	Prbk.g_00748
OG0004782	Prbj.g_00552	Prbk.g_00742
OG0004784	Prbj.g_00587	Prbk.g_01297
OG0004785	Prbj.g_00588	Prbk.g_01296
OG0004786	Prbj.g_00592	Prbk.g_00039
OG0004787	Prbj.g_00636	Prbk.g_01232
OG0004788	Prbj.g_00679	Prbk.g_01683
OG0004789	Prbj.g_00691	Prbk.g_01695
OG0004790	Prbj.g_00693	Prbk.g_01697
OG0004791	Prbj.g_00703	Prbk.g_01707
OG0004792	Prbj.g_00706	Prbk.g_01711
OG0004793	Prbj.g_00711	Prbk.g_01716
OG0004794	Prbj.g_00719	Prbk.g_01725
OG0004795	Prbj.g_00720	Prbk.g_01726
OG0004796	Prbj.g_00725	Prbk.g_01731
OG0004797	Prbj.g_00729	Prbk.g_01735
OG0004798	Prbj.g_00730	Prbk.g_01736
OG0004799	Prbj.g_00739	Prbk.g_01745
OG0004800	Prbj.g_00741	Prbk.g_01747
OG0004801	Prbj.g_00744	Prbk.g_01750
OG0004802	Prbj.g_00751	Prbk.g_01757
OG0004803	Prbj.g_00752	Prbk.g_01758
OG0004804	Prbj.g_00767	Prbk.g_01774
OG0004805	Prbj.g_00768	Prbk.g_01775
OG0004806	Prbj.g_00782	Prbk.g_01790
OG0004807	Prbj.g_00788	Prbk.g_01796
OG0004808	Prbj.g_00798	Prbk.g_00734
OG0004809	Prbj.g_00800	Prbk.g_00732
OG0004810	Prbj.g_00861	Prbk.g_00911
OG0004811	Prbj.g_00876	Prbk.g_00926
OG0004812	Prbj.g_00890	Prbk.g_01858
OG0004813	Prbj.g_00891	Prbk.g_01857
OG0004814	Prbj.g_00892	Prbk.g_01856
OG0004815	Prbj.g_00893	Prbk.g_01855
OG0004816	Prbj.g_00894	Prbk.g_01854
OG0004817	Prbj.g_00895	Prbk.g_01853
OG0004818	Prbj.g_00899	Prbk.g_01849
OG0004819	Prbj.g_00900	Prbk.g_01848
OG0004820	Prbj.g_00902	Prbk.g_01846
OG0004821	Prbj.g_00904	Prbk.g_01844
OG0004822	Prbj.g_00919	Prbk.g_01829
OG0004823	Prbj.g_00937	Prbk.g_01811
OG0004824	Prbj.g_00938	Prbk.g_01810
OG0004825	Prbj.g_00949	Prbk.g_01799
OG0004826	Prbj.g_00957	Prbk.g_01033
OG0004827	Prbj.g_00977	Prbk.g_00940
OG0004828	Prbj.g_00980	Prbk.g_00943
OG0004829	Prbj.g_01035	Prbk.g_00998
OG0004830	Prbj.g_01039	Prbk.g_00242
OG0004831	Prbj.g_01061	Prbk.g_00264
OG0004832	Prbj.g_01082	Prbk.g_00285
OG0004833	Prbj.g_01083	Prbk.g_00286
OG0004834	Prbj.g_01084	Prbk.g_00287
OG0004835	Prbj.g_01085	Prbk.g_00288
OG0004836	Prbj.g_01086	Prbk.g_00289
OG0004837	Prbj.g_01087	Prbk.g_00290
OG0004838	Prbj.g_01088	Prbk.g_00291
OG0004839	Prbj.g_01089	Prbk.g_00292
OG0004840	Prbj.g_01090	Prbk.g_01957
OG0004841	Prbj.g_01093	Prbk.g_01954
OG0004842	Prbj.g_01094	Prbk.g_01953
OG0004843	Prbj.g_01095	Prbk.g_01952
OG0004844	Prbj.g_01096	Prbk.g_01951
OG0004845	Prbj.g_01097	Prbk.g_01950
OG0004846	Prbj.g_01107	Prbk.g_01974
OG0004847	Prbj.g_01110	Prbk.g_01971
OG0004848	Prbj.g_01111	Prbk.g_01970
OG0004849	Prbj.g_01113	Prbk.g_01968
OG0004850	Prbj.g_01114	Prbk.g_01967
OG0004851	Prbj.g_01117	Prbk.g_01964
OG0004852	Prbj.g_01169	Prbk.g_01249
OG0004853	Prbj.g_01170	Prbk.g_01248
OG0004854	Prbj.g_01172	Prbk.g_01246
OG0004855	Prbj.g_01176	Prbk.g_01242
OG0004856	Prbj.g_01177	Prbk.g_01241
OG0004857	Prbj.g_01179	Prbk.g_01239
OG0004858	Prbj.g_01180	Prbk.g_01238
OG0004859	Prbj.g_01224	Prbk.g_01597
OG0004860	Prbj.g_01247	Prbk.g_01574
OG0004861	Prbj.g_01270	Prbk.g_01550
OG0004862	Prbj.g_01276	Prbk.g_01544
OG0004863	Prbj.g_01297	Prbk.g_01935
OG0004864	Prbj.g_01306	Prbk.g_01927
OG0004865	Prbj.g_01313	Prbk.g_01479
OG0004866	Prbj.g_01315	Prbk.g_01477
OG0004867	Prbj.g_01320	Prbk.g_01472
OG0004868	Prbj.g_01322	Prbk.g_01470
OG0004869	Prbj.g_01329	Prbk.g_01463
OG0004870	Prbj.g_01331	Prbk.g_01461
OG0004871	Prbj.g_01333	Prbk.g_01459
OG0004872	Prbj.g_01334	Prbk.g_01458
OG0004873	Prbj.g_01335	Prbk.g_01457
OG0004874	Prbj.g_01374	Prbk.g_00386
OG0004875	Prbj.g_01380	Prbk.g_00392
OG0004876	Prbj.g_01381	Prbk.g_00393
OG0004877	Prbj.g_01428	Prbk.g_00440
OG0004878	Prbj.g_01429	Prbk.g_00441
OG0004879	Prbj.g_01447	Prbk.g_00459
OG0004880	Prbj.g_01461	Prbk.g_00473
OG0004881	Prbj.g_01477	Prbk.g_00489
OG0004882	Prbj.g_01488	Prbk.g_00500
OG0004883	Prbj.g_01493	Prbk.g_00505
OG0004884	Prbj.g_01508	Prbk.g_00520
OG0004885	Prbj.g_01510	Prbk.g_00522
OG0004886	Prbj.g_01511	Prbk.g_00523
OG0004887	Prbj.g_01524	Prbk.g_00536
OG0004888	Prbj.g_01525	Prbk.g_00537
OG0004889	Prbj.g_01526	Prbk.g_00538
OG0004890	Prbj.g_01564	Prbk.g_00204
OG0004891	Prbj.g_01585	Prbk.g_00224
OG0004892	Prbj.g_01587	Prbk.g_00226
OG0004893	Prbj.g_01601	Prbk.g_01869
OG0004894	Prbj.g_01602	Prbk.g_01868
OG0004895	Prbj.g_01604	Prbk.g_01866
OG0004896	Prbj.g_01662	Prbk.g_02029
OG0004897	Prbj.g_01666	Prbk.g_02025
OG0004898	Prbj.g_01668	Prbk.g_02023
OG0004899	Prbj.g_01670	Prbk.g_02020
OG0004900	Prbj.g_01673	Prbk.g_02017
OG0004901	Prbj.g_01716	Prbk.g_01195
OG0004902	Prbj.g_01825	Prbk.g_00043
OG0004903	Prbj.g_01826	Prbk.g_00044
OG0004904	Prbj.g_01827	Prbk.g_00045
OG0004905	Prbj.g_01829	Prbk.g_00047
OG0004906	Prbj.g_01830	Prbk.g_00048
OG0004907	Prbj.g_01856	Prbk.g_00074
OG0004908	Prbj.g_01857	Prbk.g_01899
OG0004909	Prbj.g_01886	Prbk.g_00293
OG0004910	Prbj.g_01887	Prbk.g_00294
OG0004911	Prbj.g_01909	Prbk.g_01502
OG0004912	Prbj.g_01934	Prbk.g_02139
OG0004913	Prbj.g_01939	Prbk.g_02144
OG0004914	Prbj.g_01940	Prbk.g_02145
OG0004915	Prbj.g_01942	Prbk.g_02147
OG0004916	Prbj.g_01973	Prbk.g_02178
OG0004917	Prbj.g_01974	Prbk.g_02179
OG0004918	Prbj.g_01998	Prbk.g_02203
OG0004919	Prbj.g_02040	Prbk.g_02245
OG0004920	Prbj.g_02054	Prbk.g_02259
OG0004921	Prbj.g_02119	Prbk.g_01072
OG0004922	Prbj.g_02134	Prbk.g_01087
OG0004923	Prbj.g_02135	Prbk.g_01088
OG0004924	Prbj.g_02162	Prbk.g_00179
OG0004925	Prbj.g_02171	Prbk.g_00626
OG0004926	Prbj.g_02173	Prbk.g_00624
OG0004927	Prbj.g_02179	Prbk.g_00618
OG0004928	Prbj.g_02232	Prbk.g_00565
OG0004929	Prbj.g_02239	Prbk.g_02295
OG0004930	Prbj.g_02290	Prbk.g_02346
OG0004931	Prbj.g_02310	Prbk.g_02366
OG0004932	Prbj.g_02327	Prbk.g_02383
OG0004933	Prbj.g_02329	Prbk.g_02385
OG0004934	Prbj.g_02331	Prbk.g_02387
OG0004935	Prbj.g_02332	Prbk.g_02388
OG0004936	Prbj.g_02347	Prbk.g_02403
OG0004937	Prbj.g_02351	Prbk.g_02407
OG0004938	Prbj.g_02355	Prbk.g_02411
OG0004939	Prbj.g_02370	Prbk.g_02426
OG0004940	Prbj.g_02428	Prbk.g_02484
OG0004941	Prbj.g_02449	Prbk.g_02505
OG0004942	Prbj.g_02454	Prbk.g_02510
OG0004943	Prbj.g_02455	Prbk.g_02511
OG0004944	Prbj.g_02462	Prbk.g_02518
OG0004945	Prbj.g_02466	Prbk.g_02522
OG0004946	Prbj.g_02467	Prbk.g_02523
OG0004947	Prbj.g_02505	Prbk.g_02561
OG0004948	Prbj.g_02515	Prbk.g_02571
OG0004949	Prbj.g_02518	Prbk.g_02575
OG0004950	Prbj.g_02529	Prbk.g_02586
OG0004951	Prbj.g_02564	Prbk.g_02622
OG0004952	Prbj.g_02586	Prbk.g_02644
OG0004953	Prbj.g_02587	Prbk.g_02645
OG0004954	Prbj.g_02599	Prbk.g_02657
OG0004955	Prbj.g_02601	Prbk.g_01527
OG0004956	Prbj.g_02602	Prbk.g_01526
OG0004957	Prbj.g_02603	Prbk.g_01525
OG0004958	Prbj.g_02604	Prbk.g_01524
OG0004959	Prbj.g_02609	Prbk.g_01520
OG0004960	Prbj.g_02623	Prbk.g_02668
OG0004961	Prbj.g_02624	Prbk.g_02667
OG0004962	Prbj.g_02625	Prbk.g_02666
OG0004963	Prbj.g_02654	Prbk.g_01907
OG0004964	Prbj.g_02655	Prbk.g_01906
OG0004965	Prbj.g_02658	Prbk.g_01903
OG0004966	Prbj.g_02663	Prbk.g_02689
OG0004967	Prbj.g_02664	Prbk.g_02688
OG0004968	Prbj.g_02665	Prbk.g_02687
OG0004969	Prbj.g_02673	Prbk.g_00088
OG0004970	Prbj.g_02676	Prbk.g_00085
OG0004971	Prbj.g_02677	Prbk.g_00084
OG0004972	Prbj.g_02679	Prbk.g_00082
OG0004973	Prbj.g_02680	Prbk.g_00081
OG0004974	Prbj.g_02685	Prbk.g_00076
OG0004975	Prbj.g_02702	Prbk.g_02698
OG0005709	Prbj.g_00847	Prbk.g_00897
OG0005710	Prbj.g_00848	Prbk.g_00898
OG0005711	Prbj.g_01127	Prbk.g_00092
OG0005712	Prbj.g_01128	Prbk.g_00091
OG0005715	Prbj.g_01317	Prbk.g_01475
OG0005716	Prbj.g_01321	Prbk.g_01471
OG0005717	Prbj.g_01823	Prbk.g_00041
OG0005718	Prbj.g_02240	Prbk.g_02296
OG0005719	Prbj.g_02458	Prbk.g_02514
