Orthogroup	Syai	Syaf
OG0004388	Syai.g_00925	Syaf.g_01361
OG0004389	Syai.g_02067	Syaf.g_01362, Syaf.g_02007
OG0004390	Syai.g_02040	Syaf.g_01389
OG0004391	Syai.g_00473, Syai.g_01853	Syaf.g_01522
OG0004392	Syai.g_01703	Syaf.g_01650
OG0004393	Syai.g_01648	Syaf.g_01695
OG0004985	Syai.g_01922	Syaf.g_01509
OG0005059	Syai.g_02770	Syaf.g_00652
OG0005073	Syai.g_02083	Syaf.g_01338
OG0005113	Syai.g_00216	Syaf.g_00286
OG0005115	Syai.g_02763	Syaf.g_00659
OG0005116	Syai.g_02712	Syaf.g_00701
OG0005119	Syai.g_02421	Syaf.g_00991
OG0005120	Syai.g_02376	Syaf.g_01035
OG0005123	Syai.g_02076	Syaf.g_01344
OG0005125	Syai.g_01934	Syaf.g_01496
OG0005127	Syai.g_01897	Syaf.g_01529
OG0005128	Syai.g_01896	Syaf.g_01530
OG0005129	Syai.g_01792	Syaf.g_01569
OG0005130	Syai.g_01701	Syaf.g_01651
OG0005132	Syai.g_01657	Syaf.g_01684
OG0005133	Syai.g_01588	Syaf.g_01757
OG0005134	Syai.g_01092, Syai.g_01880	Syaf.g_01873
OG0005136	Syai.g_01297	Syaf.g_02074
OG0005139	Syai.g_00590	Syaf.g_02159
OG0005140	Syai.g_00589	Syaf.g_02160
OG0005141	Syai.g_01039	Syaf.g_02377
OG0006001	Syai.g_00184	Syaf.g_00325
OG0006002	Syai.g_02730	Syaf.g_00689
OG0006003	Syai.g_02711	Syaf.g_00702
OG0006004	Syai.g_02248	Syaf.g_01191
OG0006005	Syai.g_02135	Syaf.g_01298
OG0006008	Syai.g_02443	Syaf.g_01543
OG0006011	Syai.g_01619	Syaf.g_01723
OG0006013	Syai.g_01091	Syaf.g_01874
OG0006014	Syai.g_00921	Syaf.g_02008
OG0006016	Syai.g_01295	Syaf.g_02076
OG0006031	Syai.g_00693	Syaf.g_02667
