Orthogroup	Species	Syak	Orthologs
OG0000006	Prbn	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Prbn.g_00308
OG0000006	Pram	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Pram.g_00229
OG0000006	Prbh	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Prbh.g_00538
OG0000006	Pral	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Pral.g_00797
OG0000006	Praj	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Praj.g_00282, Praj.g_01281, Praj.g_01505
OG0000006	Prbb	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Prbb.g_00299, Prbb.g_01328, Prbb.g_01560
OG0000006	Prbc	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Prbc.g_02202
OG0000006	Prbm	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Prbm.g_00302, Prbm.g_01236, Prbm.g_01588
OG0000006	Prah	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Prah.g_00475, Prah.g_01767
OG0000006	Praf	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Praf.g_00396, Praf.g_01719
OG0000006	Prbj	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Prbj.g_02699
OG0000006	Prbk	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Prbk.g_02695
OG0000006	Prbl	Syak.g_00057, Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Prbl.g_02601
OG0000006	Syap	Syak.g_00057	Syap.g_02770
OG0000006	Syar	Syak.g_00057	Syar.g_02439
OG0000006	Syan	Syak.g_00057	Syan.g_00791
OG0000006	Syao	Syak.g_00057	Syao.g_00919
OG0000006	Syat	Syak.g_00057	Syat.g_00371
OG0000006	Syab	Syak.g_00057	Syab.g_01849
OG0000006	Syal	Syak.g_00057	Syal.g_02611
OG0000006	Syac	Syak.g_00057	Syac.g_01002
OG0000006	Syah	Syak.g_00057	Syah.g_01912
OG0000006	Syai	Syak.g_00057	Syai.g_01126
OG0000006	Syam	Syak.g_00057	Syam.g_01446
OG0000006	Syaf	Syak.g_00057	Syaf.g_02288
OG0000006	Syad	Syak.g_00057	Syad.g_02130
OG0000006	Syaa	Syak.g_00057	Syaa.g_01611
OG0000006	Syae	Syak.g_00057	Syae.g_00096
OG0000006	Syag	Syak.g_00057	Syag.g_00435
OG0000006	Syaq	Syak.g_00057	Syaq.g_02108
OG0000006	Syan	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syan.g_01505, Syan.g_02101, Syan.g_02441
OG0000006	Syar	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syar.g_00151, Syar.g_02056, Syar.g_03013
OG0000006	Syat	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syat.g_01439, Syat.g_01865
OG0000006	Syas	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syas.g_01684, Syas.g_02565
OG0000006	Syad	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syad.g_00588, Syad.g_00829
OG0000006	Syaf	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syaf.g_00179, Syaf.g_02778
OG0000006	Syag	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syag.g_01772, Syag.g_02678, Syag.g_02687
OG0000006	Syab	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syab.g_00365, Syab.g_01847, Syab.g_02361
OG0000006	Syal	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syal.g_00674
OG0000006	Syaj	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syaj.g_02635
OG0000006	Syae	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syae.g_02030, Syae.g_02248
OG0000006	Syac	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syac.g_01958, Syac.g_01961, Syac.g_02194
OG0000006	Syah	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syah.g_00683, Syah.g_00915, Syah.g_00681, Syah.g_00918
OG0000006	Syai	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syai.g_00317, Syai.g_00547
OG0000006	Syam	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syam.g_00286, Syam.g_00518
OG0000006	Syaa	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syaa.g_01043, Syaa.g_02353, Syaa.g_02099
OG0000006	Syaq	Syak.g_00059, Syak.g_00061, Syak.g_01394, Syak.g_02315, Syak.g_02317	Syaq.g_00696, Syaq.g_01590
OG0000007	Prab	Syak.g_02595	Prab.g_00501
OG0000007	Pran	Syak.g_02595	Pran.g_01681
OG0000007	Prai	Syak.g_02595	Prai.g_00527
OG0000007	Prad	Syak.g_02595	Prad.g_00132
OG0000007	Prax	Syak.g_02595	Prax.g_00704
OG0000007	Prag	Syak.g_02595	Prag.g_00476
OG0000007	Praw	Syak.g_02595	Praw.g_00651
OG0000007	Prav	Syak.g_02595	Prav.g_01095
OG0000007	Prac	Syak.g_02595	Prac.g_00874
OG0000007	Prar	Syak.g_02595	Prar.g_01328
OG0000007	Praq	Syak.g_02595	Praq.g_01105
OG0000007	Pras	Syak.g_02595	Pras.g_01375
OG0000007	Prau	Syak.g_02595	Prau.g_00538
OG0000007	Prao	Syak.g_02595	Prao.g_00603
OG0000007	Praa	Syak.g_02595	Praa.g_00497
OG0000007	Prbi	Syak.g_02595	Prbi.g_00500
OG0000007	Prbd	Syak.g_02595	Prbd.g_00745
OG0000007	Praz	Syak.g_02595	Praz.g_01831
OG0000007	Prba	Syak.g_02595	Prba.g_00964
OG0000007	Pray	Syak.g_02595	Pray.g_00988, Pray.g_00987
OG0000007	Prae	Syak.g_02595	Prae.g_00471
OG0000007	Prbb	Syak.g_02595	Prbb.g_00501
OG0000007	Prbm	Syak.g_02595	Prbm.g_00522
OG0000007	Praj	Syak.g_02595	Praj.g_00489
OG0000007	Prbc	Syak.g_02595	Prbc.g_01556
OG0000007	Prak	Syak.g_02595	Prak.g_00458
OG0000007	Prap	Syak.g_02595	Prap.g_01270
OG0000007	Prbe	Syak.g_02595	Prbe.g_00636
OG0000007	Prbf	Syak.g_02595	Prbf.g_01780
OG0000007	Prbg	Syak.g_02595	Prbg.g_00216
OG0000007	Prbn	Syak.g_02595	Prbn.g_00617
OG0000007	Pram	Syak.g_02595	Pram.g_00433
OG0000007	Prbh	Syak.g_02595	Prbh.g_00334
OG0000007	Pral	Syak.g_02595	Pral.g_00593
OG0000007	Prat	Syak.g_02595	Prat.g_00458
OG0000007	Prbj	Syak.g_02595	Prbj.g_01610
OG0000007	Prbl	Syak.g_02595	Prbl.g_00531
OG0000007	Praf	Syak.g_02595	Praf.g_00614
OG0000007	Prah	Syak.g_02595	Prah.g_01546
OG0000007	Syas	Syak.g_02595	Syas.g_01232
OG0000007	Syap	Syak.g_02595	Syap.g_00275
OG0000007	Syat	Syak.g_02595	Syat.g_03191
OG0000007	Syan	Syak.g_02595	Syan.g_02743
OG0000007	Syao	Syak.g_02595	Syao.g_00105
OG0000007	Syar	Syak.g_02595	Syar.g_01491
OG0000007	Syad	Syak.g_02595	Syad.g_00923
OG0000007	Syaj	Syak.g_02595	Syaj.g_00091
OG0000007	Syaa	Syak.g_02595	Syaa.g_02032
OG0000007	Syac	Syak.g_02595	Syac.g_01885
OG0000007	Syah	Syak.g_02595	Syah.g_01016
OG0000007	Syai	Syak.g_02595	Syai.g_00657
OG0000007	Syaf	Syak.g_02595	Syaf.g_02702
OG0000007	Syam	Syak.g_02595	Syam.g_00602
OG0000007	Syae	Syak.g_02595	Syae.g_02328
OG0000007	Syaq	Syak.g_02595	Syaq.g_01793
OG0000007	Syab	Syak.g_02595	Syab.g_02117
OG0000007	Syal	Syak.g_02595	Syal.g_02918
OG0000007	Syag	Syak.g_02595	Syag.g_01507
OG0000007	Syap	Syak.g_02416	Syap.g_00621
OG0000007	Syan	Syak.g_02416	Syan.g_01400
OG0000007	Syao	Syak.g_02416	Syao.g_01554
OG0000007	Syar	Syak.g_02416	Syar.g_02929
OG0000007	Syat	Syak.g_02416	Syat.g_03124
OG0000007	Syas	Syak.g_02416	Syas.g_02681
OG0000007	Prbj	Syak.g_02416	Prbj.g_00857
OG0000007	Prbk	Syak.g_02416	Prbk.g_00907
OG0000007	Prbl	Syak.g_02416	Prbl.g_00394
OG0000007	Praf	Syak.g_02416	Praf.g_00480
OG0000007	Prah	Syak.g_02416	Prah.g_01676
OG0000007	Prbb	Syak.g_02416	Prbb.g_01823
OG0000007	Praj	Syak.g_02416	Praj.g_01768
OG0000007	Prbc	Syak.g_02416	Prbc.g_00832
OG0000007	Prbm	Syak.g_02416	Prbm.g_01841
OG0000007	Prat	Syak.g_02416	Prat.g_01592
OG0000007	Pral	Syak.g_02416	Pral.g_00107
OG0000007	Prak	Syak.g_02416	Prak.g_01645
OG0000007	Prap	Syak.g_02416	Prap.g_01779
OG0000007	Prbe	Syak.g_02416	Prbe.g_00985
OG0000007	Prbf	Syak.g_02416	Prbf.g_00693
OG0000007	Prbg	Syak.g_02416	Prbg.g_01650
OG0000007	Prbn	Syak.g_02416	Prbn.g_01745
OG0000007	Pram	Syak.g_02416	Pram.g_01632
OG0000007	Prbh	Syak.g_02416	Prbh.g_01782
OG0000007	Prab	Syak.g_02416	Prab.g_01669
OG0000007	Pran	Syak.g_02416	Pran.g_00970
OG0000007	Prai	Syak.g_02416	Prai.g_01638
OG0000007	Prag	Syak.g_02416	Prag.g_01669
OG0000007	Praw	Syak.g_02416	Praw.g_00515
OG0000007	Prav	Syak.g_02416	Prav.g_01761
OG0000007	Prad	Syak.g_02416	Prad.g_00941
OG0000007	Prac	Syak.g_02416	Prac.g_00625
OG0000007	Praq	Syak.g_02416	Praq.g_00497
OG0000007	Prar	Syak.g_02416	Prar.g_01143
OG0000007	Prao	Syak.g_02416	Prao.g_01552
OG0000007	Prae	Syak.g_02416	Prae.g_01623
OG0000007	Pray	Syak.g_02416	Pray.g_01559
OG0000007	Praz	Syak.g_02416	Praz.g_00877
OG0000007	Praa	Syak.g_02416	Praa.g_01635
OG0000007	Prba	Syak.g_02416	Prba.g_00226
OG0000007	Prbi	Syak.g_02416	Prbi.g_01787
OG0000007	Prbd	Syak.g_02416	Prbd.g_01525
OG0000007	Pras	Syak.g_02416	Pras.g_00550
OG0000007	Prau	Syak.g_02416	Prau.g_01732
OG0000007	Prax	Syak.g_02416	Prax.g_01559
OG0000007	Syab	Syak.g_02416	Syab.g_02256
OG0000007	Syal	Syak.g_02416	Syal.g_00587
OG0000007	Syag	Syak.g_02416	Syag.g_01687
OG0000007	Syaa	Syak.g_02416	Syaa.g_00551
OG0000007	Syac	Syak.g_02416	Syac.g_00544
OG0000007	Syah	Syak.g_02416	Syah.g_02384
OG0000007	Syae	Syak.g_02416	Syae.g_01163
OG0000007	Syad	Syak.g_02416	Syad.g_02623
OG0000007	Syaj	Syak.g_02416	Syaj.g_01721
OG0000007	Syaf	Syak.g_02416	Syaf.g_01033
OG0000007	Syai	Syak.g_02416	Syai.g_02378
OG0000007	Syam	Syak.g_02416	Syam.g_01990
OG0000007	Syaq	Syak.g_02416	Syaq.g_01673
OG0000008	Prai	Syak.g_00267, Syak.g_00692	Prai.g_00701
OG0000008	Prat	Syak.g_00267	Prat.g_00376
OG0000008	Pral	Syak.g_00267	Pral.g_00020
OG0000008	Prbm	Syak.g_00267	Prbm.g_01907
OG0000008	Prbb	Syak.g_00267	Prbb.g_01884
OG0000008	Praj	Syak.g_00267	Praj.g_01829
OG0000008	Prbc	Syak.g_00267	Prbc.g_00893
OG0000008	Prbi	Syak.g_00267	Prbi.g_01764
OG0000008	Prag	Syak.g_00267	Prag.g_01655
OG0000008	Praw	Syak.g_00267	Praw.g_00501
OG0000008	Prav	Syak.g_00267	Prav.g_01749
OG0000008	Praz	Syak.g_00267	Praz.g_01241
OG0000008	Pray	Syak.g_00267	Pray.g_01931
OG0000008	Prba	Syak.g_00267	Prba.g_01131
OG0000008	Prac	Syak.g_00267	Prac.g_00904
OG0000008	Praq	Syak.g_00267	Praq.g_00071
OG0000008	Prar	Syak.g_00267	Prar.g_01185
OG0000008	Prau	Syak.g_00267	Prau.g_00781
OG0000008	Praa	Syak.g_00267	Praa.g_01241
OG0000008	Pram	Syak.g_00267	Pram.g_01263
OG0000008	Prbh	Syak.g_00267	Prbh.g_01406
OG0000008	Prak	Syak.g_00267	Prak.g_01544
OG0000008	Prap	Syak.g_00267	Prap.g_01888
OG0000008	Prbe	Syak.g_00267	Prbe.g_00036
OG0000008	Prbf	Syak.g_00267	Prbf.g_00793
OG0000008	Prbg	Syak.g_00267	Prbg.g_00744
OG0000008	Prbn	Syak.g_00267	Prbn.g_01645
OG0000008	Syat	Syak.g_00267	Syat.g_02626
OG0000008	Syar	Syak.g_00267	Syar.g_02097
OG0000008	Syas	Syak.g_00267	Syas.g_00886
OG0000008	Syan	Syak.g_00267	Syan.g_00640, Syan.g_02532
OG0000008	Syaq	Syak.g_00267	Syaq.g_02162
OG0000008	Syab	Syak.g_00267	Syab.g_01755
OG0000008	Syal	Syak.g_00267	Syal.g_02512
OG0000008	Syaa	Syak.g_00267	Syaa.g_00918
OG0000008	Syae	Syak.g_00267	Syae.g_00753
OG0000008	Syam	Syak.g_00267	Syam.g_00810
OG0000008	Syaf	Syak.g_00267	Syaf.g_01479
OG0000008	Syai	Syak.g_00267	Syai.g_01956
OG0000008	Syac	Syak.g_00267	Syac.g_00921
OG0000008	Syah	Syak.g_00267	Syah.g_01994
OG0000008	Syaj	Syak.g_00267	Syaj.g_00496
OG0000008	Prah	Syak.g_00267	Prah.g_00970
OG0000008	Praf	Syak.g_00267	Praf.g_01223
OG0000008	Prbj	Syak.g_00267	Prbj.g_00929
OG0000008	Prbk	Syak.g_00267	Prbk.g_01819
OG0000008	Prbl	Syak.g_00267	Prbl.g_01855
OG0000008	Syag	Syak.g_00267	Syag.g_00496
OG0000008	Prbc	Syak.g_00692	Prbc.g_00894
OG0000008	Prbm	Syak.g_00692	Prbm.g_01908
OG0000008	Praj	Syak.g_00692	Praj.g_01830
OG0000008	Prbb	Syak.g_00692	Prbb.g_01885
OG0000008	Prat	Syak.g_00692	Prat.g_00377
OG0000008	Pral	Syak.g_00692	Pral.g_00021
OG0000008	Pram	Syak.g_00692	Pram.g_01262
OG0000008	Prbh	Syak.g_00692	Prbh.g_01405
OG0000008	Prap	Syak.g_00692	Prap.g_01887
OG0000008	Prbe	Syak.g_00692	Prbe.g_00037
OG0000008	Prbf	Syak.g_00692	Prbf.g_00792
OG0000008	Prbg	Syak.g_00692	Prbg.g_00745
OG0000008	Prbn	Syak.g_00692	Prbn.g_01646
OG0000008	Prak	Syak.g_00692	Prak.g_01545, Prak.g_01546
OG0000008	Prag	Syak.g_00692	Prag.g_01656
OG0000008	Prav	Syak.g_00692	Prav.g_01750
OG0000008	Praw	Syak.g_00692	Praw.g_00502
OG0000008	Prbi	Syak.g_00692	Prbi.g_01540, Prbi.g_01765, Prbi.g_01539
OG0000008	Syat	Syak.g_00692	Syat.g_02627
OG0000008	Syar	Syak.g_00692	Syar.g_02098
OG0000008	Syas	Syak.g_00692	Syas.g_00887
OG0000008	Syao	Syak.g_00692	Syao.g_01321
OG0000008	Syan	Syak.g_00692	Syan.g_00641, Syan.g_02531
OG0000008	Syaq	Syak.g_00692	Syaq.g_02575
OG0000008	Syag	Syak.g_00692	Syag.g_01017
OG0000008	Prah	Syak.g_00692	Prah.g_00969
OG0000008	Praf	Syak.g_00692	Praf.g_01224
OG0000008	Prbj	Syak.g_00692	Prbj.g_00928
OG0000008	Prbk	Syak.g_00692	Prbk.g_01820
OG0000008	Prbl	Syak.g_00692	Prbl.g_01854
OG0000008	Syab	Syak.g_00692	Syab.g_01168
OG0000008	Syal	Syak.g_00692	Syal.g_01783
OG0000008	Syad	Syak.g_00692	Syad.g_01371
OG0000008	Syaj	Syak.g_00692	Syaj.g_00497
OG0000008	Syac	Syak.g_00692	Syac.g_00922
OG0000008	Syah	Syak.g_00692	Syah.g_01993
OG0000008	Syae	Syak.g_00692	Syae.g_00752
OG0000008	Syai	Syak.g_00692	Syai.g_01955
OG0000008	Syam	Syak.g_00692	Syam.g_00811
OG0000008	Syaf	Syak.g_00692	Syaf.g_01480
OG0000008	Syaa	Syak.g_00692	Syaa.g_00919
OG0000009	Syan	Syak.g_02194	Syan.g_02972
OG0000009	Prac	Syak.g_02194	Prac.g_01826
OG0000009	Praq	Syak.g_02194	Praq.g_01898
OG0000009	Prar	Syak.g_02194	Prar.g_00223
OG0000009	Pray	Syak.g_02194	Pray.g_00184
OG0000009	Praz	Syak.g_02194	Praz.g_00465
OG0000009	Prba	Syak.g_02194	Prba.g_01893
OG0000009	Pras	Syak.g_02194	Pras.g_00956
OG0000009	Prad	Syak.g_02194	Prad.g_01888
OG0000009	Prbi	Syak.g_02194	Prbi.g_00112
OG0000009	Praa	Syak.g_02194	Praa.g_00105
OG0000009	Prbd	Syak.g_02194	Prbd.g_01139
OG0000009	Prau	Syak.g_02194	Prau.g_00106
OG0000009	Prag	Syak.g_02194	Prag.g_00098
OG0000009	Praw	Syak.g_02194	Praw.g_01330
OG0000009	Prav	Syak.g_02194	Prav.g_00170
OG0000009	Prai	Syak.g_02194	Prai.g_00105
OG0000009	Prab	Syak.g_02194	Prab.g_00096
OG0000009	Pran	Syak.g_02194	Pran.g_00328
OG0000009	Syao	Syak.g_02194	Syao.g_02598
OG0000009	Syap	Syak.g_02194	Syap.g_02081
OG0000009	Syas	Syak.g_02194	Syas.g_01450
OG0000009	Syar	Syak.g_02194	Syar.g_03116
OG0000009	Syae	Syak.g_02194	Syae.g_00100, Syae.g_01361
OG0000009	Syac	Syak.g_02194	Syac.g_01004, Syac.g_00398
OG0000009	Syah	Syak.g_02194	Syah.g_01910, Syah.g_02535
OG0000009	Syaa	Syak.g_02194	Syaa.g_02378
OG0000009	Syai	Syak.g_02194	Syai.g_02541
OG0000009	Syaf	Syak.g_02194	Syaf.g_00905
OG0000009	Syam	Syak.g_02194	Syam.g_02119
OG0000009	Syad	Syak.g_02194	Syad.g_02799
OG0000009	Syaj	Syak.g_02194	Syaj.g_01885
OG0000009	Syat	Syak.g_02194	Syat.g_01567
OG0000009	Prbj	Syak.g_02194	Prbj.g_01300, Prbj.g_00618
OG0000009	Prbk	Syak.g_02194	Prbk.g_01932, Prbk.g_00013
OG0000009	Prbl	Syak.g_02194	Prbl.g_00155, Prbl.g_00554
OG0000009	Praf	Syak.g_02194	Praf.g_01768, Praf.g_00246
OG0000009	Prah	Syak.g_02194	Prah.g_00432, Prah.g_01895
OG0000009	Syab	Syak.g_02194	Syab.g_02498
OG0000009	Syal	Syak.g_02194	Syal.g_00818
OG0000009	Syag	Syak.g_02194	Syag.g_01883
OG0000009	Syaq	Syak.g_02194	Syaq.g_01489
OG0000010	Prbb	Syak.g_01119	Prbb.g_01072
OG0000010	Praj	Syak.g_01119	Praj.g_01026
OG0000010	Prbc	Syak.g_01119	Prbc.g_02115
OG0000010	Prbm	Syak.g_01119	Prbm.g_01066
OG0000010	Pral	Syak.g_01119	Pral.g_01832, Pral.g_01848
OG0000010	Prat	Syak.g_01119	Prat.g_00682, Prat.g_00662
OG0000010	Prak	Syak.g_01119	Prak.g_00739, Prak.g_01034
OG0000010	Prap	Syak.g_01119	Prap.g_00669, Prap.g_00318
OG0000010	Prbe	Syak.g_01119	Prbe.g_00096, Prbe.g_01411
OG0000010	Prbf	Syak.g_01119	Prbf.g_00847, Prbf.g_01056
OG0000010	Prbg	Syak.g_01119	Prbg.g_01053, Prbg.g_01348
OG0000010	Prbn	Syak.g_01119	Prbn.g_01939, Prbn.g_01357
OG0000010	Pram	Syak.g_01119	Pram.g_00704, Pram.g_01000
OG0000010	Prbh	Syak.g_01119	Prbh.g_00848, Prbh.g_01143
OG0000010	Praf	Syak.g_01119	Praf.g_01908
OG0000010	Prah	Syak.g_01119	Prah.g_00311
OG0000010	Prbj	Syak.g_01119	Prbj.g_00129
OG0000010	Prbk	Syak.g_01119	Prbk.g_02112
OG0000010	Prbl	Syak.g_01119	Prbl.g_01341
OG0000010	Syar	Syak.g_01119	Syar.g_01272
OG0000010	Syat	Syak.g_01119	Syat.g_01372
OG0000010	Syan	Syak.g_01119	Syan.g_02847
OG0000010	Syao	Syak.g_01119	Syao.g_02683
OG0000010	Prab	Syak.g_01119	Prab.g_01104
OG0000010	Pran	Syak.g_01119	Pran.g_00175
OG0000010	Prai	Syak.g_01119	Prai.g_01292, Prai.g_01067
OG0000010	Prac	Syak.g_01119	Prac.g_01592, Prac.g_01248
OG0000010	Prar	Syak.g_01119	Prar.g_01567, Prar.g_01912
OG0000010	Praq	Syak.g_01119	Praq.g_00552, Praq.g_01626
OG0000010	Prad	Syak.g_01119	Prad.g_01304, Prad.g_01011
OG0000010	Pras	Syak.g_01119	Pras.g_00523, Pras.g_01942
OG0000010	Prau	Syak.g_01119	Prau.g_01698, Prau.g_01096
OG0000010	Praa	Syak.g_01119	Praa.g_01047
OG0000010	Prax	Syak.g_01119	Prax.g_01212
OG0000010	Prbd	Syak.g_01119	Prbd.g_00348
OG0000010	Prag	Syak.g_01119	Prag.g_01043
OG0000010	Praw	Syak.g_01119	Praw.g_01460
OG0000010	Pray	Syak.g_01119	Pray.g_00592
OG0000010	Praz	Syak.g_01119	Praz.g_00074
OG0000010	Prba	Syak.g_01119	Prba.g_01256
OG0000010	Prao	Syak.g_01119	Prao.g_00985
OG0000010	Prav	Syak.g_01119	Prav.g_00218
OG0000010	Prae	Syak.g_01119	Prae.g_01048
OG0000010	Prbi	Syak.g_01119	Prbi.g_01094
OG0000010	Syap	Syak.g_01119	Syap.g_02757
OG0000010	Syas	Syak.g_01119	Syas.g_01334
OG0000010	Syag	Syak.g_01119	Syag.g_01355
OG0000010	Syaf	Syak.g_01119	Syaf.g_02499
OG0000010	Syai	Syak.g_01119	Syai.g_00864
OG0000010	Syam	Syak.g_01119	Syam.g_01669
OG0000010	Syaa	Syak.g_01119	Syaa.g_01843
OG0000010	Syac	Syak.g_01119	Syac.g_01701
OG0000010	Syah	Syak.g_01119	Syah.g_01220
OG0000010	Syae	Syak.g_01119	Syae.g_02529
OG0000010	Syad	Syak.g_01119	Syad.g_02354
OG0000010	Syaj	Syak.g_01119	Syaj.g_01445
OG0000010	Syab	Syak.g_01119	Syab.g_00696
OG0000010	Syal	Syak.g_01119	Syal.g_00464
OG0000010	Syaq	Syak.g_01119	Syaq.g_00443
OG0000011	Syal	Syak.g_02294, Syak.g_00960	Syal.g_00702
OG0000011	Syaq	Syak.g_02294, Syak.g_00960	Syaq.g_01038
OG0000011	Syaj	Syak.g_02294	Syaj.g_01780
OG0000011	Syad	Syak.g_02294	Syad.g_02680
OG0000011	Syao	Syak.g_00960	Syao.g_01282
OG0000011	Syab	Syak.g_00960	Syab.g_01491, Syab.g_01083
OG0000011	Pral	Syak.g_00960	Pral.g_00064
OG0000011	Pram	Syak.g_00960	Pram.g_01579
OG0000011	Prbh	Syak.g_00960	Prbh.g_01835
OG0000011	Prat	Syak.g_00960	Prat.g_01532
OG0000011	Praa	Syak.g_00960	Praa.g_01626
OG0000011	Prac	Syak.g_00960	Prac.g_00142
OG0000011	Praq	Syak.g_00960	Praq.g_00100
OG0000011	Prar	Syak.g_00960	Prar.g_00988
OG0000011	Prab	Syak.g_00960	Prab.g_00799
OG0000011	Pran	Syak.g_00960	Pran.g_01384
OG0000011	Pras	Syak.g_00960	Pras.g_00142, Pras.g_00166
OG0000011	Prau	Syak.g_00960	Prau.g_01307, Prau.g_01335
OG0000011	Prad	Syak.g_00960	Prad.g_01212
OG0000011	Prbd	Syak.g_00960	Prbd.g_00534, Prbd.g_01867
OG0000011	Pray	Syak.g_00960	Pray.g_01930
OG0000011	Praz	Syak.g_00960	Praz.g_01240
OG0000011	Prba	Syak.g_00960	Prba.g_01132
OG0000011	Prax	Syak.g_00960	Prax.g_00454
OG0000011	Prae	Syak.g_00960	Prae.g_01245
OG0000011	Prav	Syak.g_00960	Prav.g_01334
OG0000011	Praj	Syak.g_00960	Praj.g_01158
OG0000011	Prbb	Syak.g_00960	Prbb.g_01199, Prbb.g_01137, Prbb.g_01138
OG0000011	Prbc	Syak.g_00960	Prbc.g_00136, Prbc.g_00616
OG0000011	Prbm	Syak.g_00960	Prbm.g_01174, Prbm.g_01134
OG0000011	Syag	Syak.g_00960	Syag.g_01299
OG0000011	Syae	Syak.g_00960	Syae.g_00750
OG0000011	Syaf	Syak.g_00960	Syaf.g_01483
OG0000011	Syai	Syak.g_00960	Syai.g_01952
OG0000011	Syam	Syak.g_00960	Syam.g_00814
OG0000011	Syac	Syak.g_00960	Syac.g_00924
OG0000011	Syah	Syak.g_00960	Syah.g_01991
OG0000011	Syaa	Syak.g_00960	Syaa.g_00921
OG0000012	Prab	Syak.g_00010	Prab.g_00627
OG0000012	Pran	Syak.g_00010	Pran.g_01555
OG0000012	Prbd	Syak.g_00010	Prbd.g_00621
OG0000012	Prao	Syak.g_00010	Prao.g_00062
OG0000012	Prai	Syak.g_00010	Prai.g_00652
OG0000012	Pray	Syak.g_00010	Pray.g_01140
OG0000012	Praz	Syak.g_00010	Praz.g_01707
OG0000012	Prba	Syak.g_00010	Prba.g_01694
OG0000012	Prad	Syak.g_00010	Prad.g_01412
OG0000012	Prbi	Syak.g_00010	Prbi.g_00625
OG0000012	Pras	Syak.g_00010	Pras.g_01499
OG0000012	Prau	Syak.g_00010	Prau.g_00663
OG0000012	Praa	Syak.g_00010	Praa.g_00623
OG0000012	Prax	Syak.g_00010	Prax.g_00082
OG0000012	Prac	Syak.g_00010	Prac.g_00748
OG0000012	Praq	Syak.g_00010	Praq.g_00979
OG0000012	Prar	Syak.g_00010	Prar.g_01453
OG0000012	Prav	Syak.g_00010	Prav.g_01221
OG0000012	Prae	Syak.g_00010	Prae.g_00597
OG0000012	Prag	Syak.g_00010	Prag.g_00601
OG0000012	Praw	Syak.g_00010	Praw.g_00159
OG0000012	Syai	Syak.g_00010	Syai.g_01068
OG0000012	Syam	Syak.g_00010	Syam.g_01492
OG0000012	Syad	Syak.g_00010	Syad.g_02176
OG0000012	Syag	Syak.g_00010	Syag.g_00377
OG0000012	Syaq	Syak.g_00010	Syaq.g_02059
OG0000012	Syaj	Syak.g_00010	Syaj.g_01306
OG0000012	Praf	Syak.g_00010	Praf.g_01668
OG0000012	Prah	Syak.g_00010	Prah.g_00524
OG0000012	Prbj	Syak.g_00010	Prbj.g_02552
OG0000012	Prbk	Syak.g_00010	Prbk.g_02610
